x1,x2,x3,x4,x5,x6,alvo
1.49183,-0.64541,-0.66501,0.92083,0.41441,-0.7025,0
0.07354,0.66015,0.34781,-0.98466,2.63064,-0.93809,0
0.04908,0.07099,-0.51912,-0.57785,1.12322,-0.03766,0
1.76704,-0.82709,0.54875,-0.31391,0.08993,-0.73473,0
0.35629,0.74007,0.59344,-0.71417,-0.37396,0.69413,0
0.02809,-2.98467,-0.07285,0.64945,0.25519,0.73602,0
-0.60504,0.86412,0.51922,0.04456,-0.88902,0.3257,0
-0.36297,-1.14349,0.09639,-0.65924,1.88988,1.08654,0
0.23329,-0.73083,1.01486,-0.89575,0.17912,-0.99247,0
0.90001,-0.07929,2.25882,1.77729,1.2158,0.06326,1
0.78038,-0.77762,1.80501,-0.78731,1.39457,-0.35759,0
-0.96264,0.05974,1.36518,-1.17774,1.03434,-0.25006,0
0.03257,0.09439,1.54039,2.27041,1.05237,-0.14391,0
1.88353,1.57289,-0.05568,-0.51023,0.36602,0.04216,0
-0.84993,0.21277,-0.49796,1.57466,-2.88107,-0.00108,0
-0.14368,-0.83963,1.33782,0.07384,-2.02162,0.72185,0
1.36632,1.0039,-0.10834,0.86217,0.39125,-1.04995,0
-1.01134,0.34754,1.06239,0.44919,0.44079,1.54306,0
0.28253,1.27113,2.64542,0.48337,0.1433,0.7142,0
1.15425,-0.12591,1.07758,-0.82542,-0.6447,-0.661,0
0.10804,-0.17903,1.24474,0.19795,1.08939,-0.54313,0
-0.31438,0.06966,-1.01505,1.75798,-0.18772,1.88796,0
0.2562,0.1516,1.25865,0.67606,1.02173,-0.48699,0
1.54118,1.4229,-1.50546,-0.72974,-0.16272,-0.16936,0
0.96592,-0.075,-1.32676,-0.57222,-0.59806,0.09058,0
0.12218,-0.40492,0.89274,2.08675,-0.59821,1.21867,0
-0.39009,0.11862,0.34953,0.0272,-0.84901,0.572,0
-0.44999,-0.2074,0.34076,0.07257,-1.09915,0.13104,0
-0.43309,-0.38189,-0.01036,2.10368,0.16815,-0.61371,0
-0.69679,-1.92985,-0.58301,2.9682,-0.33351,-0.39024,0
-0.01724,0.1621,-1.26515,0.95921,-0.96686,0.36489,0
-0.74764,-0.25144,0.86217,-0.57545,-0.04556,-0.59428,0
-1.18071,2.4582,1.30245,2.63152,1.18624,-0.65216,0
0.1494,0.35759,-0.0074,1.22563,-0.24126,-0.10543,0
-0.37683,0.54993,-1.32207,1.03205,-0.53529,-0.39564,0
0.60601,0.02371,-0.27202,-1.10431,1.47734,-1.80564,0
-0.34892,0.37947,1.88881,0.21833,1.86574,-0.452,0
-1.0049,-1.03337,-0.53289,-1.3794,-0.34399,0.12373,0
0.1484,0.45925,1.79573,1.41503,-0.47807,0.39119,0
-0.57804,-0.50461,-0.99854,0.44964,0.08593,-1.22162,0
1.06367,1.21778,-0.28121,-0.0594,-0.09071,-0.00081,0
0.17392,-0.66124,-0.48796,-1.12008,-0.43377,0.43131,0
-0.48799,-0.10468,-1.33353,-2.39467,-0.24204,-0.56536,0
-0.77922,0.93573,1.10178,0.25728,0.28199,-0.03007,0
-2.90928,1.36692,-0.22671,-0.05471,-0.1975,1.43313,0
0.78156,0.37661,1.57245,-0.09594,-0.79693,-0.37055,0
0.50883,-1.26859,1.75482,1.64779,0.63267,0.90357,0
0.51602,0.91033,-0.22502,0.80103,-1.5359,-1.39787,0
-0.46892,0.5128,-0.64946,1.6783,-0.69456,-0.65964,0
-0.31714,0.00366,0.57845,-0.28061,-0.04803,1.59133,0
2.44546,0.53185,-0.8975,-0.4368,0.27296,-0.15851,0
1.21353,-2.65688,0.5007,-0.411,-0.31213,-0.8977,0
0.45064,-0.91925,0.84202,1.4925,-2.06969,-0.21696,0
-0.70542,-1.20761,0.31798,-0.77154,-1.13226,0.22277,0
2.64006,-0.49826,-0.34923,-2.05022,0.24401,0.18634,0
-1.00159,0.59771,0.83749,-1.09699,0.06331,0.01354,0
-0.6022,-0.72725,-0.30709,-0.88826,0.08884,-1.11987,0
0.97312,0.85924,0.31694,0.25814,-0.31988,-0.26854,0
-0.30597,0.53241,0.13409,-1.21704,-0.62044,1.33974,0
0.52814,-0.35599,-0.88725,0.89174,-0.71711,0.2944,0
2.60002,1.7277,-0.50538,-1.51629,-0.55506,0.58485,0
-0.49012,-1.54442,-0.32216,-0.21627,-1.81786,-0.17644,0
-0.35445,-0.85329,2.88399,-1.12134,-0.95762,-1.29444,0
0.78682,0.49673,-0.11741,-1.17445,0.47771,-0.27919,0
-0.4005,-0.08489,-0.97225,0.28935,-1.64297,-0.2707,0
-0.94874,-0.92996,-1.3398,0.83818,2.16275,-0.25319,0
2.03253,-1.85077,0.16719,0.91457,1.00646,0.19301,0
2.00757,0.67076,1.97355,0.81393,0.78766,1.79346,1
1.79372,-0.64171,0.83148,0.9666,-0.65164,0.35431,0
0.31674,-0.75767,-0.36036,0.35075,-1.18384,-1.28738,0
-0.20039,-0.39356,1.10336,1.22054,1.10337,1.44086,1
0.21463,1.30564,-0.59274,-0.39316,1.39754,1.82025,0
0.24781,-0.73734,0.33944,-0.9989,1.92835,0.69866,0
0.77594,-0.29837,0.66984,-0.41095,1.91113,-0.45189,0
-0.2111,-0.73064,0.69281,1.25389,-0.98033,0.118,0
1.14672,0.76358,1.26672,-0.17843,-0.18243,0.77187,0
-0.06624,-1.44483,0.29613,0.28291,-0.27035,1.10463,0
-1.42213,0.53564,0.27635,0.41025,0.73568,-2.0849,0
0.28356,0.66063,1.24604,0.14137,0.90044,0.64362,0
-0.87146,-0.75404,0.42773,-0.44696,-0.0855,-0.13454,0
0.47917,-0.70416,0.34211,0.15362,0.61532,-0.95539,0
0.80149,0.76285,-0.28406,1.01026,1.99328,0.31314,0
1.46091,0.88344,2.00979,2.07082,1.33178,2.39902,1
-1.13141,0.72286,0.85355,1.82633,-0.02236,-1.34558,0
0.10347,0.06751,-1.41037,-0.26665,1.44391,-0.60108,0
0.16334,1.91882,1.10054,2.26685,0.29143,1.8957,1
0.04009,-1.03583,-1.33958,-0.9165,-0.88232,-0.03262,0
1.48141,0.40048,0.16429,0.77144,0.92765,-2.76601,0
-0.59195,1.38464,-1.0858,0.25542,-1.20814,-0.99612,0
1.69966,0.1575,-1.13205,-1.47124,-0.094,-0.77808,0
1.37309,-1.31927,0.95084,-0.03453,-0.44165,-0.62956,0
-0.57426,-1.10554,-0.28194,2.15696,-0.94477,0.10786,0
1.92561,0.5293,-0.53367,-0.22518,1.39327,-0.78477,0
0.52413,-0.85002,0.3131,1.34268,0.14533,1.40795,0
1.11333,-0.54915,-0.89465,-1.08084,-1.39544,0.37862,0
0.36543,-1.04125,0.38032,-0.31616,1.92108,-0.91718,0
-1.00572,-0.43508,1.6083,-0.31056,-0.49469,0.31269,0
0.92758,0.50398,2.52905,1.4324,1.83814,0.23273,1
0.38173,-0.44594,0.52997,0.0404,-1.0753,-0.57575,0
-0.68378,1.12243,1.47955,1.66983,0.08591,0.83557,0
0.78798,1.62018,-0.6553,-0.85357,-1.94227,0.91285,0
1.21408,-0.41737,-0.84659,0.29521,-1.74161,-1.82927,0
1.22992,-0.01276,0.73986,-1.71082,-0.89843,-2.17322,0
1.70917,-0.25543,0.35325,-0.19391,1.88147,0.88746,0
1.37245,-0.77662,-0.16008,-0.52953,-2.23603,-0.62929,0
-0.2403,1.3565,-0.10938,-1.48523,-0.7204,-0.37554,0
-0.621,-0.69481,-0.15167,0.01123,-0.89133,-0.35923,0
