x1,x2,x3,x4,x5,x6,alvo
0.79207,-1.59211,1.10815,-0.77314,-1.57282,-0.5931,0
-0.75964,-2.34545,-0.05006,0.04052,0.34384,-1.47431,0
0.12249,-0.41442,1.19632,2.17109,-0.53219,-1.6868,0
-1.33795,0.23098,-0.80054,-0.58149,-0.78727,-0.69509,0
-0.3201,0.24645,2.80721,0.3032,2.13379,-0.96976,0
-0.59939,-0.80628,1.31908,1.44434,1.79075,0.00144,0
-0.51118,0.50124,0.48714,-0.35698,1.36679,-1.39933,0
-0.01048,-1.39352,-1.76608,0.58839,-0.66576,-0.7521,0
0.81729,0.27793,-0.04139,-0.3456,-0.22089,-1.02017,0
-0.68852,0.20967,1.5531,0.26507,0.00182,-0.7382,0
-0.08421,0.17981,-1.50824,0.6786,-0.14506,-0.21364,0
0.49477,-0.57675,-2.30551,0.00557,-2.20007,-0.96679,0
-0.70122,0.22603,-1.01601,-1.56387,0.61802,1.35203,0
1.85272,0.12677,-0.04135,-0.20964,-1.04494,0.12019,0
0.86842,-0.70303,-0.20756,-0.8764,1.43757,-1.52394,0
-0.8752,-0.84754,1.18679,-0.3128,-0.59179,0.00786,0
-0.07687,-1.34225,0.7207,0.78702,-0.88681,-0.71114,0
0.49283,0.75684,-0.87546,-0.56077,-1.16028,-0.19337,0
-0.51038,0.14921,0.12756,-0.74498,-1.905,-0.60099,0
0.57765,0.60507,-0.97569,-0.15052,-0.81859,0.76039,0
-0.34447,-0.63637,0.13452,-0.95219,1.01293,1.21133,0
-0.1573,-0.31605,-1.69562,-1.49204,-0.73249,-0.4434,0
-1.22136,-0.39089,-0.83434,-0.78116,1.17566,0.72011,0
-0.01653,1.56495,-0.3217,-0.70201,-0.32632,-0.20633,0
-1.85835,-0.52223,0.35632,2.31399,1.324,0.07122,0
0.1918,-0.49025,0.0742,-0.0958,0.60975,0.30455,0
0.02642,0.98613,-0.45906,-0.43105,-1.55658,-1.57646,0
-0.56655,0.9064,1.14884,-1.08065,-0.23668,-1.65524,0
-0.24372,-1.19391,0.74437,0.82058,-0.16936,-0.60098,0
0.74223,-0.54162,0.66422,1.16615,-0.01641,0.52842,0
-0.57957,-1.40158,1.11047,1.01117,0.956,-0.16229,0
0.65137,0.50868,-0.74616,0.11724,-0.06315,-2.64591,0
-0.19299,0.04129,0.53704,-1.036,0.13885,-0.52437,0
-1.57284,-1.33806,0.18944,3.21303,1.94113,1.29949,0
-0.1573,0.70098,-1.14683,0.24056,-1.68833,-0.41642,0
-1.65082,-1.60272,0.3501,-0.11265,0.41645,-1.05769,0
0.58243,-0.32834,0.52318,-1.29478,-1.57562,1.94274,0
0.44046,2.34771,0.17312,-0.84297,0.36481,-0.22591,0
0.87056,0.18652,0.32715,-0.53236,0.29682,-1.08654,0
-2.68712,-0.39345,0.51415,-0.23625,-1.46913,-0.35497,0
0.31029,2.48405,3.01533,0.78264,1.01294,2.37199,1
-0.11898,0.89683,-0.44605,-1.11287,-1.24001,1.00264,0
0.93507,-0.65721,0.2642,0.53941,-0.6579,0.316,0
0.84035,0.36753,0.00518,2.02451,-0.25838,0.19739,0
-0.02953,-1.46701,0.39281,-2.58615,-0.87587,-0.36325,0
-0.33516,-0.10665,0.23969,-0.2454,-0.2384,2.03272,0
-0.08563,0.17444,2.10239,-0.13275,0.2526,0.75781,0
-1.24567,0.54385,-0.12555,-0.76237,0.50316,1.23272,0
-1.14885,1.35569,1.01507,-1.08929,0.20499,-0.36198,0
2.06885,-0.58192,1.3843,-0.51435,-0.66036,-0.31859,0
0.05366,-0.36111,-1.87679,0.75991,0.75351,-0.10322,0
-0.17427,-0.14452,-2.06199,-0.08101,0.62729,0.56322,0
-0.28699,1.77291,0.65123,0.45438,0.50693,-1.68645,0
0.78164,-0.99193,0.50647,0.26615,2.51589,0.93239,0
-1.46929,-1.171,0.70255,0.52427,-0.96917,0.97604,0
-0.74785,0.32022,0.01205,0.17862,1.0802,0.92587,0
1.20036,0.48466,0.42364,0.74805,0.15424,0.30468,0
0.35111,0.72957,0.09028,0.48344,0.02759,1.72909,0
1.58202,-0.35384,2.0825,1.16077,0.3556,1.69501,0
1.91417,-0.8321,-0.06558,0.48668,0.9333,0.97284,0
-0.76548,0.16985,-0.36657,1.04971,-0.2487,1.7325,0
-1.55589,-1.87443,-1.37569,-0.72917,0.88481,0.56968,0
0.86374,1.24205,2.28065,0.76899,1.7607,1.56454,0
2.74752,0.38639,0.68664,0.08025,0.51377,0.8374,0
0.49685,-1.24196,-0.63326,-0.39978,0.45065,0.35774,0
-1.24071,0.55158,0.16773,-0.37408,1.23488,-0.58596,0
0.31843,1.36474,0.24397,0.00773,-0.67684,1.32512,0
1.91802,0.24549,1.44637,-0.00028,-1.98605,0.45761,0
1.33864,1.22983,0.68777,0.51155,1.22189,1.17842,1
-0.56073,0.10922,0.44481,-0.15782,0.78577,-0.75125,0
-0.51178,1.6808,-0.97774,-0.35059,-0.86411,0.18739,0
-0.33725,1.14362,-0.63265,-0.37343,-0.82658,0.08037,0
-0.34335,0.36725,-0.03389,0.68681,2.19483,1.55206,0
-0.50668,1.75973,-0.79977,1.19916,-2.54374,0.85651,0
1.03576,-1.11485,0.3565,-0.04225,0.33234,-1.03579,0
-0.39112,0.21379,-0.35075,-0.92832,-1.01177,-0.31664,0
-1.17527,-0.49314,-1.12658,0.75563,1.03072,-0.0365,0
0.11713,0.59525,0.2229,1.24433,-2.41398,-0.2359,0
-0.38721,-0.20096,0.50667,1.48324,0.50076,1.3363,0
-0.5084,-0.1523,0.48992,0.99849,1.70489,-0.45478,0
-0.66211,1.1081,0.68859,0.79758,-0.2584,0.0402,0
-0.3258,-0.72797,-2.0373,-0.64652,0.44506,1.72822,0
-0.32878,-0.31819,0.06363,0.56072,-1.01509,0.36562,0
0.03515,0.23694,-0.00622,-0.68757,0.31243,-0.31096,0
1.78758,-1.01129,-1.92547,0.04726,-1.349,-0.55452,0
-1.29268,-0.35873,1.12056,0.94965,1.54061,0.58459,0
0.28729,-0.07774,-1.46228,1.24438,0.34599,0.52463,0
-0.2978,0.15718,-0.11221,0.36541,0.4072,-1.50378,0
-0.01616,2.35417,-1.52078,-0.54687,-0.8185,-1.62683,0
0.91731,-1.56851,-0.77422,-1.3414,-0.68331,-0.00146,0
-0.50863,0.57969,1.88293,0.9075,-2.29382,0.18065,0
1.09751,-1.11166,0.46933,-0.42459,-0.13543,0.39902,0
1.19901,1.59749,0.36183,0.43111,1.67864,0.74206,1
0.65414,-0.67236,-0.91602,0.94048,-0.09372,-0.95461,0
1.39724,0.89051,-0.33164,0.92031,-0.24623,-0.99943,0
1.39147,-0.46318,-0.33162,1.01008,0.30449,0.01034,0
2.02997,-0.55426,1.10741,-0.07647,0.2979,0.37168,0
1.07461,0.26446,0.5391,-0.97226,-1.0938,-0.58127,0
-0.87189,0.14146,0.46445,-1.17378,-1.75121,-1.45863,0
-0.99968,0.51696,0.64303,-0.05924,-0.64669,-1.73656,0
-1.47351,0.09074,1.90275,1.06255,-0.34781,0.00456,0
1.37159,-0.19299,-0.15722,-0.78881,2.00809,2.7677,0
1.39745,-0.97254,0.41267,-1.14491,-0.34286,-0.30779,0
0.42301,1.59274,2.59618,-0.54453,2.10096,-0.88902,0
-1.35913,0.09157,0.70444,-0.17122,-0.97633,0.79937,0
0.94605,-0.49745,-1.65828,1.07242,0.48889,-0.50051,0
0.83206,0.08561,-2.04784,1.55071,1.06016,0.14069,0
0.478,-2.41746,1.70307,-1.30993,0.40569,-0.19595,0
0.76182,-0.97172,-1.86559,-0.21735,0.15775,0.31708,0
-0.2193,0.21905,-1.30023,-1.49461,-1.78361,1.04735,0
2.0249,-0.71909,1.29498,1.97685,1.69633,3.16113,1
1.38278,0.84438,0.90354,-1.4405,1.68371,-0.58895,0
0.28037,1.63652,-0.84817,-1.44941,1.25515,0.15646,0
-1.5941,1.63483,-1.03126,1.47218,0.34772,-0.64376,0
-1.47203,-1.41877,1.66968,0.08724,-0.65879,-0.2175,0
0.54341,-0.99775,0.43347,0.22607,0.56867,1.19279,0
0.63794,2.68749,1.41768,1.64813,2.12459,3.27947,1
-2.67406,1.96307,-0.125,1.46478,0.51391,-0.38689,0
-0.04018,-0.72706,0.63903,0.84975,0.52765,-0.30187,0
1.93369,1.52498,0.95081,2.24677,2.22107,0.64659,1
