trimestre,ind_a,ind_b,ind_c,ind_d,alvo
79,-0.00173,0.83859,0.54594,-2.82819,0
80,-1.54539,0.06803,0.95744,-0.00583,0
81,-1.03298,-1.05483,0.02926,-2.29599,0
82,0.71541,0.64831,0.00841,0.562,1
83,-0.8251,-0.89511,0.11652,-0.75028,0
84,-0.26817,-0.41053,-1.75692,-0.00482,0
85,0.12285,-0.38578,1.6806,1.16544,0
86,-0.20797,-0.07316,-1.11018,-0.21883,0
87,0.123,0.30895,0.19236,-3.18749,0
88,0.59008,-1.42059,0.75364,0.37937,0
89,0.78551,0.21341,-1.78396,0.08668,0
90,-0.14901,-0.03677,0.17596,-0.5097,0
91,0.22753,-0.07426,-0.93271,-1.28762,0
92,0.55484,-1.03337,0.43555,1.86745,0
93,1.05995,-0.18896,-0.26986,0.41369,1
94,-1.05437,-0.4386,2.01864,1.1836,0
95,0.02745,0.49783,0.27053,-0.53462,1
96,-0.52237,-0.74256,-0.37036,-1.6749,0
97,0.93478,-1.72796,-0.80863,2.08921,0
98,-0.3761,0.0169,0.96517,-0.14818,0
99,-0.74049,0.19588,0.10523,-1.00183,0
100,-0.7021,-0.23364,1.22773,-1.39781,0
101,1.67854,0.71096,0.52285,-0.0315,1
102,1.22389,0.88671,1.74115,-1.77927,1
103,-0.52805,-0.32478,0.24052,-0.98804,0
104,0.29342,1.13918,-0.51528,1.14677,1
105,-0.24068,0.18773,0.94117,-0.00917,0
106,-1.02437,-0.22877,-1.39334,1.58146,0
107,0.82646,1.08637,-0.25815,-0.20362,1
108,0.577,1.00947,0.93487,0.27533,1
109,-0.53829,-0.64765,-0.02702,-0.47009,0
110,-1.0273,1.80684,-0.55904,1.04198,1
111,-0.35159,-0.8565,-0.82823,-0.54545,0
112,0.99167,-0.53187,0.45194,-1.03736,0
113,0.5254,-0.43156,0.05608,-0.32948,0
114,0.23274,-1.15861,0.19801,1.33207,0
115,-0.36787,-1.88499,-0.48803,0.20687,0
116,0.4306,-0.74999,-2.75535,1.50444,0
117,0.00692,2.86521,-1.09658,0.54107,1
118,-0.77263,-1.26372,-1.45666,-1.47711,0
119,-0.44333,-1.53517,-0.13064,2.00683,0
120,-0.28986,-0.45155,0.8458,-0.13875,0
121,-0.08098,-2.0747,1.58615,0.06718,0
122,-0.47781,-0.64449,0.30841,-0.8412,0
123,-0.03948,0.09905,0.02917,-0.33804,0
124,-0.86905,-2.07977,-0.98716,2.09297,0
125,0.46291,0.09298,0.55775,1.79366,1
126,-0.20386,0.90589,0.11707,0.48762,1
127,0.5961,1.39034,-0.43389,1.4077,1
128,-0.11622,0.07561,0.54571,0.51804,0
129,0.57274,0.06808,0.50703,-0.55539,1
130,-0.21486,1.34666,-1.78449,2.33209,1
131,0.49165,0.29891,-0.50735,1.74637,0
132,-0.45348,-0.08167,0.50591,0.27508,0
133,1.21893,-0.05699,1.65143,-0.62241,1
134,0.16685,-0.2464,-0.17514,-0.20457,0
135,0.12319,-0.38922,-0.64861,0.2561,0
136,-0.07646,0.38484,0.01445,1.00147,0
137,1.33698,-0.3615,0.00773,0.29762,1
138,0.69544,1.21985,0.71226,-1.26417,1
139,0.07054,0.09189,0.84261,-0.50874,0
140,0.78283,1.1737,0.35145,-0.00254,1
141,-1.51245,-1.14509,1.57549,-1.51134,0
142,-0.43297,-0.73597,0.51129,-1.47059,0
143,1.58372,1.25273,1.0913,0.27586,1
144,0.81216,-0.40031,-0.34781,-1.90013,1
145,0.78483,-0.93568,-0.88554,0.20994,0
146,-1.19701,-1.50442,0.56578,1.08763,0
147,0.47199,-1.59478,-0.54621,-0.73335,0
148,0.6228,-0.67318,-0.40949,0.56595,0
149,-0.05124,0.11014,1.643,0.0088,0
150,-0.31062,0.34126,-1.63148,-0.33847,0
151,-0.16347,-0.5598,0.57824,-1.62458,0
152,0.09982,0.7869,0.40243,-1.32448,1
153,-2.4128,2.48457,0.73618,0.4431,0
154,-1.11881,1.02618,2.17596,0.70384,0
155,-0.03721,-1.92845,0.35282,-1.37667,0
156,0.56699,-0.02207,-1.27875,-1.9959,0
157,1.17334,-2.11312,-1.62162,-0.82298,0
158,-1.09462,-0.81747,0.83657,0.0937,0
159,-0.10107,-0.91238,-0.87206,0.82646,0
160,-1.04671,1.05993,-0.5648,-1.96087,0
161,1.09247,-1.28083,0.6735,0.69893,1
162,2.00113,-1.40831,1.15227,1.16412,1
163,-1.20643,0.14486,0.34293,-1.07439,0
164,-0.02805,-0.96505,-0.05594,0.23613,0
165,-1.12507,0.91209,1.26137,-0.76358,0
166,0.0513,-0.14791,-1.06105,0.4792,1
167,-0.35379,0.38858,0.53895,-0.07855,0
168,-1.08409,0.44913,0.20342,0.52882,0
169,0.21963,1.83814,-0.46293,-0.87892,1
170,-0.47287,1.7423,0.33715,1.79267,1
171,0.71878,-0.56217,-0.53586,0.39311,1
172,0.19574,-0.72892,-1.04822,-1.55776,0
173,1.20372,1.3529,-0.04356,-0.37567,1
174,-2.63905,-2.26052,-0.35862,0.49081,0
175,-0.19718,0.48343,-1.83298,1.29043,0
176,0.60232,-2.30219,-0.37307,-0.64108,0
177,-1.3625,0.59829,-0.66033,0.41326,0
178,-0.81602,-0.77692,0.88441,1.30109,0
179,-0.48362,-0.73299,-0.97587,-0.9181,0
180,-0.7175,1.78457,-0.04661,1.27954,1
181,0.36752,-1.15832,-0.09228,-0.2318,0
182,0.57218,-1.01417,0.21866,0.39418,0
183,-1.04057,-0.89796,0.39774,-0.11596,0
184,-1.15805,-0.25289,0.39368,0.25196,0
185,0.65554,-1.22747,-0.52537,-0.72049,0
186,0.30451,1.26273,-0.27032,-2.68726,1
187,-0.8116,-0.09613,0.88979,-1.09762,0
188,1.81471,-0.86456,-1.4395,0.06253,1
189,0.69703,-0.06372,-0.56437,0.83843,1
190,2.10797,-1.24724,-0.16271,0.10699,1
191,-1.23655,-0.84419,0.27135,0.70689,0
192,1.01098,-1.23634,-1.06471,0.23625,0
193,0.22243,-0.26452,-0.85915,0.58692,0
194,0.8216,-2.18751,1.39341,-0.80067,0
195,0.24465,-0.21309,-0.05362,-2.20683,0
196,-0.3048,0.47353,-0.97859,-1.5233,1
197,-1.55756,-0.4378,-0.36612,0.63365,0
198,-0.7551,0.04161,-1.82994,-1.51288,0
199,-0.43221,-2.04745,1.54607,-2.05776,0
200,-0.94406,-0.29426,0.28762,0.76941,0
201,-0.83292,0.12367,-0.67414,0.4303,0
202,-0.33966,-0.02621,-0.52887,-0.77154,1
203,1.10733,0.93964,-0.22511,-1.06562,1
204,0.37465,-0.23159,0.6121,1.99866,0
205,-2.70617,-0.18361,1.78788,0.25403,0
206,-0.70261,-1.46219,-0.68445,1.07251,0
207,0.12829,-1.01491,-0.6263,0.78481,0
208,0.59948,1.95799,-0.80706,0.1321,1
209,1.04414,0.11666,1.78205,-1.80828,1
210,-0.87173,0.51519,1.86766,0.4484,0
211,-1.64893,1.06629,-1.19718,-0.32513,0
212,-1.69121,2.76936,0.34913,-1.22999,0
213,1.49118,-0.25142,1.01293,-0.29493,1
214,1.08319,-0.12465,-0.8032,0.65599,1
215,1.41309,0.18302,0.79996,-1.24767,1
216,0.17594,-0.45201,-0.92707,-0.72226,0
217,-0.77921,-0.36142,0.65681,-0.87473,0
218,-0.90726,0.07623,-1.24028,-0.4727,0
219,2.50004,1.50518,0.17774,1.05083,1
220,-1.27422,1.37014,-1.15799,-2.06227,0
221,0.19127,1.44417,-0.98806,-1.37286,1
222,1.24097,-1.24764,0.74052,-0.72156,1
223,0.53379,1.06438,0.67018,0.08001,1
224,0.72785,-0.54138,-0.57707,-1.53982,1
225,-0.84402,-0.55458,0.00403,1.07918,0
226,0.40481,-0.42454,-1.59518,0.7056,0
227,-1.59436,0.43539,0.86689,-0.30399,0
228,0.65103,0.57665,-0.08288,0.60319,1
229,-1.22424,-0.6216,0.3161,0.46103,0
230,1.92338,0.1075,0.22695,-1.36678,1
231,0.28658,-1.32,0.83677,-0.60193,0
232,1.50217,-0.7956,0.28225,-2.31085,1
233,-0.20825,-0.94199,-0.4465,-0.37635,0
234,-0.79614,0.34371,-0.63865,0.14055,0
235,1.45064,1.239,-0.03914,1.86094,1
236,0.91398,-0.3068,-0.98533,-0.80047,0
237,0.47723,-0.37686,-0.2758,1.8141,0
238,-0.99524,-0.4479,0.63918,-0.20089,0
239,0.38216,0.73278,-0.31687,0.57879,1
240,0.01052,0.7676,-0.46404,0.02087,1
241,0.85728,-1.99748,0.97777,-0.8598,0
242,-0.67819,1.51379,-1.21265,2.38189,0
243,-0.12719,0.28133,0.87524,-1.49871,0
244,-0.08018,1.32554,-0.21206,0.26146,1
245,0.74793,0.06042,0.69951,-1.18065,1
246,-1.86806,0.35217,-2.33743,0.73361,0
247,-0.98894,0.23854,-0.81035,0.08744,0
248,-0.96301,-1.82292,-0.46299,0.96499,0
249,-0.4105,-0.63259,-0.1263,-0.10347,0
250,-0.70269,1.3809,-0.11316,1.4438,1
251,0.49188,-1.08051,0.03304,-1.63886,0
252,0.5096,-0.15032,-0.45762,-0.44515,1
253,0.99696,0.53934,-0.68332,-1.06026,1
254,0.80618,0.89388,-1.23837,-1.7012,1
255,0.64511,-1.69945,-0.39621,0.47506,0
256,0.3797,-0.5204,-2.42921,0.0439,0
257,0.02487,0.12609,0.26072,0.82925,1
258,0.21088,1.43728,0.14728,0.40531,1
259,-0.00642,-0.83135,-1.22499,0.58846,0
260,-0.55171,0.88453,-0.82115,-0.44974,0
261,-0.77614,1.0537,-1.32961,-2.61448,0
262,-0.67928,0.06798,0.20585,0.2495,0
263,0.53487,-0.6155,-0.61602,-1.27911,0
264,1.7564,-0.01132,-0.57409,0.43958,1
265,0.19652,-0.89224,-0.27625,-0.41645,0
266,-0.79921,0.40493,-0.11833,0.69199,0
267,0.16803,1.41594,0.2759,-1.18577,1
268,-0.86552,0.70362,0.9046,-1.09465,0
269,0.25983,-0.56922,1.00458,0.78882,0
270,0.3686,-1.07484,1.42809,-0.33378,0
271,0.79253,1.12635,-0.65358,-2.08736,1
272,0.62818,0.34757,0.01733,-0.58828,1
273,-1.04481,0.883,0.65748,-0.13374,0
274,-0.7055,0.71994,0.34555,-0.49608,0
275,-1.64705,1.25023,-0.02736,-0.83056,0
276,-1.17495,-0.89518,1.06365,0.45851,0
277,-2.27605,-0.61015,-0.31204,2.0891,0
278,0.66649,-0.02075,-0.70651,-0.86141,1
279,2.4528,0.09554,1.25243,-0.2165,1
280,-0.74757,-0.50144,-1.34213,0.7504,0
281,-0.79406,0.19791,1.77747,-1.15118,0
282,0.6038,0.79108,0.27431,1.12843,1
283,0.43178,0.37635,-0.67426,0.00753,1
284,1.66009,-1.26028,-0.86156,0.4644,1
285,-0.99733,-0.12024,1.11106,-0.7976,0
286,-0.78073,-0.22569,0.32041,-1.7615,0
287,-0.51775,0.43599,-1.10988,-1.00486,0
288,1.81321,1.72536,-0.21105,-0.64488,1
289,-0.28696,0.88525,0.34028,-1.71126,1
290,1.73822,0.52577,-0.94774,-0.97885,1
291,-1.1186,0.66477,0.03046,0.87188,0
292,1.19522,0.34111,-1.17424,0.02741,1
293,-0.37771,0.07567,-0.29767,-0.7105,0
294,1.91614,0.3616,1.84769,0.22222,1
295,0.80609,0.99302,-0.88129,0.7811,1
296,1.2828,-0.96654,0.92472,-0.49756,1
297,0.68067,1.09751,-1.92838,1.18075,1
298,0.20022,2.79168,0.14166,-0.07195,1
299,0.82824,0.27018,1.50231,-1.83713,1
300,-0.14305,-0.65824,2.14143,1.18456,1
301,-0.84301,0.30591,-0.19732,1.10831,1
302,0.22819,-1.95965,-0.27032,0.17847,1
303,-0.43319,-1.33719,1.60597,1.59877,1
304,0.06742,-0.7631,-0.51946,1.09882,1
305,1.16147,0.06398,0.52229,-0.56748,0
306,-0.11711,-0.97001,-1.00321,-1.14413,1
307,1.94157,-0.11657,-1.17345,0.32638,0
308,1.02538,0.00471,-0.06403,-0.88886,0
309,2.33056,0.76741,-1.69197,1.28109,0
310,0.39244,-0.24669,-0.97991,0.1561,0
311,-0.74036,-0.09203,-1.24607,1.19073,1
312,-0.95579,-0.0042,0.21616,0.62071,1
313,0.32039,0.09525,0.21267,-0.8567,1
314,-0.88659,0.86519,-0.03458,-1.49469,0
315,0.88502,-1.97769,-0.82173,-1.09296,1
316,-0.61503,0.52387,1.21087,-0.80498,1
317,-0.33833,-0.13,-0.29984,0.5098,1
318,1.11726,0.39829,0.33304,0.15095,0
319,-1.17599,1.10577,-1.07915,1.38276,1
320,2.48931,0.89404,0.93667,0.10627,0
321,-0.74247,-1.52344,-0.00367,1.50018,1
322,-2.05093,-0.05199,-0.64487,0.30827,1
323,1.04392,-0.87389,-1.03835,0.10878,0
324,1.12153,-2.48131,-0.28703,1.86343,1
325,1.5073,0.81835,0.51649,-0.66852,0
326,-0.04865,0.79993,-0.05606,-0.71705,0
327,-1.17712,1.3732,-0.49252,-0.69209,1
328,0.04782,-0.40847,0.55475,-1.67446,1
329,-0.72864,-0.14444,-1.62751,-1.95037,1
330,0.98022,0.01932,-1.83238,0.33623,0
331,0.62538,-1.95561,-0.35556,-0.01704,1
332,1.8997,-1.39323,-0.40293,1.75091,0
333,1.03503,-0.05807,0.44217,-0.76879,0
334,0.78672,-0.66025,0.19147,-0.51995,1
335,1.99202,0.86522,0.04034,-0.61721,0
336,2.73538,0.32663,0.28805,-1.31205,0
337,1.07324,-1.03533,-0.97002,-2.25729,1
338,0.6715,0.50342,-0.35952,0.64557,0
339,-0.01922,0.02885,-0.03247,-0.04831,0
340,0.00159,-2.63889,1.06555,-1.15022,1
341,-0.35567,1.11953,-0.50988,0.15414,0
342,0.09434,-0.89279,-1.47358,1.97985,1
343,-0.72781,-0.43292,0.05721,-0.77824,1
344,1.1347,0.62545,0.57742,-0.04985,0
345,-0.07323,-2.24119,-1.86377,-0.8488,1
346,-0.78662,-1.47375,0.39027,0.99975,1
347,-0.24234,-0.15825,-0.79745,0.72364,1
348,-0.97961,-0.44186,-0.37681,-0.46646,1
349,2.18374,0.97705,0.15248,1.05872,0
350,0.06181,-0.94559,0.65335,0.05068,1
351,-1.13745,0.55172,0.80388,1.26613,1
352,0.63644,0.16647,-0.17847,-0.45043,0
353,0.19201,-0.47634,0.21871,-1.37213,1
354,-0.63272,-1.21795,-2.42328,-0.52116,1
355,-0.52853,-1.44986,-0.53266,-1.2467,1
356,-0.33914,-0.27548,0.05137,-0.77575,1
357,0.0483,-1.05477,-0.67043,-0.70997,1
358,-0.32438,0.03602,0.78123,-0.21125,1
359,-0.26721,0.34186,0.07592,0.18583,1
360,2.15149,-0.35627,-0.86384,0.07052,0
361,1.15919,0.89948,0.48398,-0.58964,0
362,-1.73049,-0.78557,1.00739,-2.79666,1
363,2.50115,-0.38995,0.20736,-0.083,0
364,-0.78143,0.4907,0.11547,0.08198,1
365,1.40397,3.03137,-0.64725,-0.147,0
366,2.45716,0.06857,2.0039,0.10187,0
367,0.66362,-0.38746,1.36201,-2.09838,1
368,-1.63213,0.01482,0.01733,1.06397,1
369,0.39052,-1.58947,1.53052,-1.10423,1
370,0.78537,0.32073,0.22601,0.70075,0
371,-0.13819,2.72694,1.12497,0.29818,0
372,-0.57073,-0.71901,-0.54178,0.44882,1
373,-0.37718,-1.32361,0.5668,-0.01754,1
374,-0.08923,0.5387,-0.28984,-0.07807,1
375,-0.74728,-0.33673,0.73639,0.77687,1
376,0.91412,0.61921,-1.41598,-0.60904,0
377,0.48679,1.71869,0.23291,-0.2164,0
378,0.52493,1.88777,-0.10102,-0.93399,0
379,0.87429,-0.23578,1.05245,1.39429,0
380,1.20886,-0.21231,0.09736,0.27878,0
381,-2.57108,-0.05133,0.08338,0.62867,1
382,0.94374,1.69915,0.24916,-1.32089,0
383,-0.34386,0.54338,-0.08308,0.86099,1
384,0.66472,0.12309,0.27391,0.91089,0
385,-0.27587,1.43359,-1.08807,0.80295,0
386,0.15908,-1.04499,0.43126,1.07939,1
387,1.31995,-0.69276,0.37527,0.86729,1
388,-0.1544,-1.22716,-0.30252,0.39639,1
389,-0.70313,-1.22059,0.98083,-0.02735,1
390,0.91563,-0.02114,1.19121,-1.14661,0
391,-0.64936,-0.24223,-0.79011,-0.255,1
392,0.72491,-1.22534,-1.0103,1.09432,1
393,-0.94457,0.72426,0.7306,-0.20908,1
394,0.14671,-1.06254,-0.62824,1.04345,1
395,0.06393,0.03943,0.09503,0.44761,1
396,0.16526,0.09556,-0.00402,-0.17785,0
397,-1.1901,1.00422,0.02974,-0.15523,1
398,-0.59722,-0.22613,0.2606,1.2301,1
399,-0.19427,-0.53316,-0.03011,-0.74785,1
400,-3.12526,0.04617,0.03425,1.27822,1
401,-1.38442,-0.09236,-0.83356,0.73695,1
402,-0.02458,0.75151,0.27493,-1.10865,0
403,0.51578,-0.01133,0.26863,1.05782,0
404,-0.03537,-0.30039,1.79544,1.3432,1
405,-0.4313,0.05073,0.41818,-0.08706,1
406,0.08234,0.40559,0.79242,0.70186,0
407,0.50764,-0.0637,0.10082,-0.51017,1
408,-1.52068,0.58233,-0.40915,0.20404,1
409,-0.60277,-0.6685,-0.06504,1.28778,1
410,1.22967,0.05163,-1.31187,-1.09362,0
411,1.24508,-1.56631,1.01663,-1.87858,1
412,1.18228,0.45411,-0.77355,-0.20444,0
413,1.13687,-2.55594,-0.43909,-0.32922,1
414,-1.53331,-0.98658,1.00995,1.08828,1
415,1.19134,0.97736,-0.98248,1.79641,0
416,0.48311,0.0215,0.74433,-0.51298,1
417,0.04392,-2.27948,-0.21182,-0.66894,1
418,-0.64515,1.34555,-0.29434,-0.62279,0
419,-0.54506,-0.4942,0.56867,-1.43405,1
420,-0.74038,1.10919,-1.48884,0.65399,0
421,0.44138,-0.03715,0.20387,-0.75033,1
422,0.29757,0.4927,0.414,-0.00437,0
423,-1.47156,-0.78783,-1.28811,0.63718,1
424,2.38567,0.34426,-1.49747,0.23709,0
425,-1.26505,-0.16349,-0.47519,0.6594,1
426,-0.21049,0.35561,-1.29433,0.46138,1
427,0.08936,0.4061,0.7696,0.04959,0
428,0.13628,-0.65794,-0.71865,0.20502,1
429,1.16241,-0.61643,-0.12247,1.53177,1
430,-0.6903,0.46927,-0.57496,1.17208,1
431,0.89823,-0.39358,1.56271,0.02347,1
432,0.13329,1.06693,0.53785,1.10977,0
433,0.10759,0.868,-0.83711,-1.75302,0
434,0.14855,-1.04647,1.04961,0.84896,1
435,-1.35564,-1.76778,-0.38686,0.97099,1
436,0.16564,-0.59218,-0.35148,0.92196,1
437,-1.32116,-0.5984,0.26645,-0.24237,1
438,0.6096,1.13481,-2.56198,0.86651,0
439,0.02424,0.42481,0.77153,-0.6471,0
440,-0.64254,-0.59198,0.36246,-0.44549,1
441,1.14118,0.86167,-1.85518,-0.30596,0
442,-0.33091,-0.68899,1.30494,0.04136,1
443,-1.24992,0.22662,0.1114,-0.28684,1
444,-1.16565,-0.05641,-0.02266,0.64327,1
445,0.44166,-0.19623,2.01303,-1.54461,0
446,0.04184,-1.51305,0.22762,0.83512,1
447,0.12463,-1.03145,-1.30789,-0.87473,1
448,0.46375,0.32106,-1.72859,0.42433,0
449,-1.00589,0.15997,0.70029,-0.24369,1
450,1.79759,1.46683,-0.31218,-0.85887,0
451,0.16999,1.82842,-0.2354,-1.53544,0
452,-0.23691,-1.4861,0.5258,-0.33582,1
453,0.75576,0.72623,0.48639,0.50714,1
454,-1.92642,0.20216,-0.67397,1.13966,1
455,-0.71572,0.50174,0.09257,-0.31748,1
456,0.51795,-0.95348,-0.13698,-1.23493,1
457,-0.35206,-0.53385,-0.26048,-0.06951,1
458,0.68896,1.76969,1.15848,-0.39086,0
459,0.06219,-0.94837,1.39698,-1.01419,1
460,0.20266,0.58089,-1.33702,-0.86403,1
461,-0.37498,-0.13146,-0.36927,0.62204,1
462,0.21713,0.53553,0.8277,0.26852,0
463,0.69092,0.42269,-2.29162,0.97684,0
464,-0.53026,-0.80953,0.41566,-1.15073,1
465,0.31311,-1.40191,0.29916,0.38777,1
466,-0.88622,-1.2438,0.70024,1.05441,1
467,-0.85256,-0.425,0.4968,-0.35452,1
468,0.86899,0.98593,-0.79481,-0.40885,0
469,-0.03061,2.02537,0.25642,-0.46212,0
470,0.62734,0.07391,-1.05996,0.71087,0
471,0.64296,-1.74343,0.56509,-0.02983,1
472,0.55249,0.24634,-2.09327,0.6256,0
473,0.3966,1.10098,0.1749,-0.87307,0
474,1.19919,0.64997,0.49867,0.44441,0
475,-0.46897,0.74924,1.18894,-0.57188,1
476,1.05021,1.46581,-1.3648,0.44844,0
477,0.72516,-0.56689,0.75944,-1.35785,1
478,1.05666,0.04268,-1.42121,-0.17539,0
479,-0.81357,-1.72308,0.12082,-0.8509,1
480,-1.01546,-0.49627,-1.30794,-1.63863,1
481,0.72235,0.03171,-0.49317,-1.28783,0
482,0.61519,0.10278,0.19174,-0.1242,1
483,0.51434,0.39297,-0.40051,1.24102,0
484,-0.2195,-1.29608,-0.06944,0.65933,1
485,-0.68428,0.23263,2.17705,0.62023,1
486,0.84285,-1.55326,-0.22955,0.56015,1
487,0.43031,0.11273,0.63458,-0.99534,0
488,-1.23955,1.55395,0.02865,0.52291,1
489,1.15489,0.41328,-0.76207,1.47699,0
490,0.87893,-0.28011,0.0931,-0.16668,1
491,0.27167,0.67806,0.38585,-1.05962,0
492,1.18853,-0.54006,-1.4286,0.48753,0
493,-0.38065,-0.4641,-1.18844,0.48552,1
494,-0.99858,-0.33547,-0.49042,0.27561,1
495,1.93338,1.4644,-1.41192,0.7583,0
496,-0.24028,-0.83458,-2.33804,-0.87839,1
497,-0.37722,0.37589,1.07925,-1.89029,1
498,0.16941,2.36843,-1.65464,-0.48071,0
499,0.30096,0.19382,0.61383,-0.84511,1
500,2.03888,0.1824,0.66048,0.47507,0
501,1.42821,-0.66362,0.76399,0.08994,0
502,0.31735,-0.16937,-0.5236,0.07821,1
503,-1.47452,0.06785,-0.12337,0.14995,1
504,1.21813,-0.14191,-0.75452,0.8494,0
505,-0.20781,-0.69688,-0.19948,0.85396,1
506,0.70984,-0.48116,-1.40494,1.68631,1
507,-1.01551,-0.66479,1.67017,-0.20235,1
508,-0.08717,0.44516,0.67215,0.04039,1
509,0.30637,-0.41088,0.0414,1.20216,0
510,0.37968,0.08976,-0.86503,0.06929,1
511,1.61644,0.46006,0.41491,-0.36761,0
512,0.03121,0.23344,1.15976,0.44219,1
513,0.73334,0.11876,0.46772,-0.28185,0
514,-1.59214,-0.73742,-0.32741,-0.13521,1
515,0.28546,-0.34437,0.73302,-2.24715,1
516,0.85891,-0.99356,-0.03253,0.65728,1
517,0.13113,0.35903,0.54238,-0.3091,1
518,0.31354,-0.65615,-0.25895,-1.01405,1
519,0.05078,-0.85086,-0.50438,-1.18595,1
520,-0.88401,-1.38917,-0.83062,1.50028,1
521,-1.08378,-1.34366,-0.34968,-2.5878,1
522,-0.61588,0.10204,-0.75598,0.81166,1
523,0.03922,-0.18194,0.0732,-1.02195,1
524,-1.5803,0.52524,-0.91786,0.9689,1
525,-1.01826,-0.06521,0.02143,-1.41443,1
526,-1.42886,-0.13017,0.13596,-0.52334,1
527,1.07169,-0.2811,0.2224,-0.84569,0
528,-0.28399,1.01457,-1.63675,0.01995,1
529,1.13286,-0.36343,-0.13676,-1.43738,0
530,0.28968,0.74652,-0.92022,0.06638,1
531,0.10314,-0.39425,-0.05838,1.21129,1
532,1.01575,0.21754,2.08018,-0.19904,0
533,0.24243,2.03791,-0.63606,0.59893,0
534,0.99497,-0.52836,0.59578,0.52768,1
535,-1.03672,-0.52067,-2.2065,-0.32199,1
