f1,f2,f3,f4,f5,f6,f7,f8,alvo
1.02722,-0.48589,0.45699,1.12034,0.03316,0.72717,-0.81646,1.18671,1
0.29581,-0.12007,0.97871,-0.39976,-1.35106,-0.89797,0.87163,-1.21461,1
0.218,1.83531,0.75121,-0.40591,1.17665,-0.16939,-1.71962,0.14048,0
-0.02093,0.01944,0.58156,-0.50354,0.93925,-0.79568,-0.34989,-1.10144,1
-0.39013,-1.13294,0.59793,-2.39389,0.69798,0.45628,1.1428,-0.49596,0
-1.30363,-1.63746,0.64949,-1.06242,-0.64069,-1.17443,-0.09497,1.44175,0
0.08066,0.29032,0.06703,0.1749,-0.11565,-1.10875,1.84559,1.27372,1
0.67935,-0.69652,0.11825,-0.48596,0.27814,-0.70804,1.48911,-0.97939,0
-0.16165,0.19174,0.40847,1.64822,0.68235,-1.14851,0.32429,-2.01663,1
-1.15321,1.5913,-0.37555,-0.39504,-1.09413,-0.10029,-0.32571,0.10982,1
-0.33814,1.47157,0.02448,0.14963,-1.92743,-0.26835,0.33046,-0.25889,1
-0.14652,1.22303,-0.60498,0.42973,0.59483,-0.74604,-0.32642,-1.27353,1
0.66944,-1.01866,0.70208,-0.85192,1.05559,-1.04669,-1.08268,-0.88144,1
-1.1617,1.01839,-0.9013,1.49772,-0.97114,0.27616,0.44706,-0.87015,1
-0.33278,-0.1771,-0.36541,0.05985,-0.94843,1.60421,-1.08559,-0.48912,1
-0.10499,-0.03333,-0.1986,-0.76146,0.29144,-0.04589,0.1009,1.03783,0
0.35398,0.54512,0.27055,-0.14516,-1.06088,-0.01191,0.25414,-1.18443,1
-0.01255,-0.34536,0.98316,0.45132,1.3255,0.24416,-1.16759,-0.48811,0
0.53289,-0.01019,0.85834,-0.53673,-0.97204,-2.14845,0.29118,-0.85666,1
1.04661,-1.59436,-1.12385,2.40335,-0.31365,-1.51075,-0.77509,-0.07415,1
-0.8335,-1.16073,-0.62104,0.76614,-0.66909,-0.97022,0.20702,-1.00104,1
0.03444,-0.76389,2.00239,1.08606,-0.89378,0.3578,2.69273,-1.8271,1
-0.43029,0.46062,-1.09696,0.5963,2.52159,-1.84181,1.28911,0.94237,0
0.15744,0.32144,-0.37286,0.07675,-1.22573,-1.94832,-0.2381,-1.76124,1
-2.17936,0.89167,0.20597,0.17925,-0.36429,-0.31501,1.06506,-0.29225,1
0.29183,0.23048,-2.73086,0.58159,-0.06761,0.82668,1.44255,-0.70617,0
1.5686,-1.09234,-1.63947,0.24178,-1.17886,-1.34659,0.39595,-0.02098,1
0.01561,-0.04084,-0.83798,-1.46964,-0.80527,0.46406,1.98108,-1.4214,0
0.81128,1.84196,1.69322,0.59534,0.79884,0.43289,0.51123,0.67079,0
-0.13275,0.316,0.03464,-0.13507,0.45753,-2.21751,-0.3869,1.57279,1
0.13004,0.24959,-0.50904,-0.65072,-1.01249,0.94861,0.35347,-0.79628,0
-0.21052,-0.76126,-0.85364,0.30805,-0.16466,0.02349,0.14817,0.40901,1
-1.00288,0.93906,1.38845,-0.55906,-0.53487,0.01887,0.20185,1.34708,0
-0.68911,-0.92786,-2.38716,-0.19321,2.30392,2.78403,-0.61509,0.42544,0
2.01569,-0.35324,-0.1724,0.7018,-0.76879,0.24273,-1.18657,0.49763,0
-0.17034,0.03635,-0.04103,1.21088,1.20247,2.38429,-0.30846,-0.26435,0
-0.39962,-0.67991,-1.00752,0.40052,0.01571,1.18949,1.03274,0.56647,0
-0.44313,0.31893,-1.89925,-1.4183,-0.05927,0.01213,-0.5794,1.33216,0
0.84072,0.51241,-2.16825,0.3276,0.68741,-0.21701,0.96555,1.37777,1
1.59411,1.30605,-0.29978,0.46091,0.56179,0.50008,1.09407,-0.28058,0
-0.91182,-0.14884,-0.90145,2.30321,0.08833,1.18869,-1.20051,0.29496,0
0.54437,0.31993,-0.5075,1.22441,-1.13236,-0.05613,1.14922,-1.64977,1
0.26829,-0.95029,1.70027,0.31627,0.35644,2.04484,0.69278,-0.69965,0
0.41064,0.43512,0.74907,-0.48072,0.80905,-0.34049,-0.13351,0.485,0
3.09582,1.33718,-0.96208,1.23618,-0.65222,-2.06345,0.38819,-0.92548,1
-0.16384,1.92205,-0.8756,-0.18836,0.80535,1.66438,1.32632,-0.09543,0
-1.76768,0.47456,-0.25381,-0.04324,-0.82029,0.00997,-0.5158,-0.41728,0
0.71225,-0.00488,0.40209,0.77362,-0.15954,-0.41457,0.39324,-0.88475,1
-1.24104,-0.40087,-0.52815,-2.16908,0.80406,0.4265,1.22129,0.46438,0
-2.10056,-1.02001,-0.27737,-0.32718,-0.31854,-2.58529,0.16617,-0.85739,1
0.06519,-1.53183,0.69455,-0.77102,-0.54082,-0.17064,-2.81933,-0.18564,0
-1.22364,0.08806,0.44369,0.05641,-0.89186,-0.11346,-1.69315,-0.7376,0
0.00465,0.36358,-1.3513,1.10205,0.60016,2.5022,-0.63799,-1.46911,1
0.30328,0.40948,1.54392,-0.02813,0.02451,-1.18268,1.04654,-0.86347,1
0.52869,1.55581,1.04697,0.75031,0.08447,-0.99797,0.18733,-0.22009,1
0.29584,0.31912,1.09677,0.18791,-0.34486,-1.46733,0.34765,-1.5859,1
-0.76229,0.81162,-1.22563,0.57444,-0.43346,0.85359,-0.9131,0.59505,1
-1.31446,0.5824,1.44111,0.86814,0.79545,-2.05328,0.54986,1.35079,1
0.45928,0.26424,0.22578,0.79665,-0.22016,-1.92604,-0.86592,-0.9066,1
1.16745,-0.23319,-1.31807,-0.62576,-0.17442,1.46405,-1.26008,-0.66023,0
-1.19217,0.54165,0.40535,1.01607,-0.28383,-0.72123,0.51039,0.55476,1
-0.32154,0.12675,0.62049,1.12001,0.99542,-1.56146,0.52887,-1.06876,1
-0.78004,-0.55873,0.01709,1.30074,0.47508,-0.75653,-0.1199,-1.4832,1
0.46585,-1.08122,1.33698,0.99463,0.55609,0.77657,0.43871,0.46902,0
-0.80447,-0.88337,0.58804,0.41958,-0.38857,-0.43274,-1.66536,-0.51883,1
-0.99041,0.25689,-0.08841,0.47575,-1.44417,1.04926,0.58916,1.70231,0
0.28498,-1.63574,-0.23426,0.18324,1.88548,-0.7845,-0.19229,0.69919,0
-0.97031,0.51801,0.08511,1.31359,-0.46006,-0.60713,-0.6046,-0.05204,0
2.02462,-1.12206,-1.48602,0.44331,0.10193,-2.499,1.46479,1.65936,0
0.24749,-1.10826,-0.06818,1.11221,-0.77687,0.66602,-0.23869,-1.91853,1
-0.17376,0.53353,0.62552,-0.9621,-0.29829,0.19928,0.62583,0.84641,0
-1.00419,-1.5023,-0.1439,-0.80247,-1.0441,-0.05056,-0.5101,-0.71752,0
0.12613,-0.15845,-0.74888,0.80317,-0.62332,0.64664,0.1571,-1.45275,1
-0.06212,0.25062,-0.94224,-1.8163,0.25858,0.7828,-0.93003,1.09782,0
0.63285,-0.4386,0.42448,1.40935,0.86938,0.17098,0.1869,1.08645,0
0.12533,-1.08468,-0.70679,0.41511,-2.15189,1.03651,1.5105,-1.85493,1
0.43613,1.30136,0.82868,-0.88182,-2.14727,0.39395,1.30455,0.02119,0
1.52255,0.73641,-0.6695,0.05779,-1.43249,-2.36516,0.70634,0.75113,1
-0.97433,-0.55947,0.70798,1.10795,-1.28418,1.25196,-1.17369,0.38021,0
-0.91135,0.17277,-1.56168,0.38331,-0.95168,0.00595,0.67937,0.59068,0
0.50778,-0.70235,0.65317,0.31944,1.43427,-0.41404,-1.26903,1.13809,0
-0.91171,1.41544,0.45427,0.77483,-0.02675,-1.77981,-1.54517,1.03886,1
-2.59367,1.74399,1.67581,0.81483,0.62269,0.1675,-1.25105,0.30916,0
-0.69206,-0.91714,0.66998,0.67646,0.50459,-1.20368,0.079,-1.8973,1
0.83611,0.24195,-1.0949,-1.49838,-0.55887,-0.65422,-0.02027,0.19447,1
0.47621,-0.05834,0.24837,0.38723,1.0072,-0.20009,0.40657,0.38317,0
2.32974,0.6297,-0.48717,0.88773,1.13839,-1.97,-0.40571,-0.67254,1
-0.26811,-0.74754,0.48883,-1.14197,1.52435,0.05788,0.76428,-0.27913,1
0.29911,0.69839,-0.00132,0.51992,0.04503,-0.6973,0.51755,0.47878,1
-0.76561,0.8438,-0.32464,2.17514,-0.38724,0.16208,0.88818,1.48891,1
-0.08893,-1.64368,0.71617,0.47776,0.89295,-0.89979,-1.11307,-1.41038,1
-0.2504,-1.36335,-0.20603,-1.29495,-1.06789,-0.0568,0.7084,-1.08533,0
-0.15876,1.24034,0.16142,-0.01408,0.01272,0.07035,-0.56356,1.11388,0
-1.56413,-0.69713,-1.81435,0.65112,1.4348,1.68975,0.50746,-0.88503,1
1.07671,1.56875,-1.40949,1.0985,2.31325,1.01481,-0.85238,0.02768,0
-1.0283,-0.68185,-0.16397,-0.7306,-0.2578,-0.12096,2.8629,-1.1062,1
-0.36908,1.35462,0.57201,0.81703,0.80851,-0.00321,-1.26337,0.66737,0
0.87391,0.09451,0.25761,1.96117,0.4288,-0.7213,0.1784,0.53177,1
0.84947,-0.34697,-1.04143,-2.25572,0.47516,0.8699,-0.76624,-0.68504,0
-1.19817,-0.60178,2.30403,0.4988,-0.91888,0.02056,-1.42068,2.4619,0
1.1932,1.53995,-0.53672,1.10142,1.07867,-1.20387,0.21306,-1.2451,1
0.01879,-1.04017,0.00337,-0.60803,-0.91371,0.43386,0.02785,1.0989,0
2.01884,0.68051,-0.70172,-0.15102,-0.49578,0.9064,-0.24249,-1.44271,0
-0.11434,-0.77885,1.20458,-2.02198,-1.8602,0.39281,0.85845,-0.35088,0
0.91072,-0.03592,-1.35278,0.36034,1.41444,1.09819,1.6005,-2.86345,1
-0.87731,1.00035,-0.23054,-0.05822,-0.06379,-1.59294,-0.19808,1.54759,1
0.57672,1.14852,-0.92185,-1.42021,0.44404,0.90104,-0.60328,-0.71882,0
-0.50016,0.09187,-0.87482,-0.02975,0.21972,-0.89473,1.9124,-1.33731,1
0.25221,-1.61554,0.99987,0.80267,0.43274,-0.72793,0.04214,-1.24828,1
-1.1442,-1.1356,-0.83667,0.08482,-0.02002,-0.95043,-1.24839,-0.81271,1
-0.95884,-1.27738,-0.1744,2.63064,1.01208,-1.40228,0.93486,-0.6335,1
-0.6855,-1.19751,0.17497,0.10232,1.15616,0.49678,-0.37785,0.28515,0
0.93396,-1.31037,1.66484,0.76669,0.85723,-0.99101,0.45146,-0.27063,1
-0.14762,-0.81188,1.21094,0.49606,0.22902,0.8871,0.63864,-0.49723,0
-1.08014,0.92265,0.63104,-0.38506,-1.29163,-1.06478,-1.26289,-0.28632,1
0.71685,0.46709,1.78962,0.07885,0.34462,-0.18997,0.52764,-0.09642,0
0.29298,0.73926,-0.99935,0.65584,0.98461,-0.10853,-0.09376,1.90234,0
2.11545,-0.63942,1.23526,1.35387,0.41579,0.2187,0.53971,-1.07615,1
-1.09614,-0.6731,0.13052,-1.20552,-1.29196,1.33556,0.21506,0.42715,0
-2.16224,0.77121,0.98879,-0.53947,1.78456,-0.12897,-0.29634,0.66845,0
0.57905,0.7307,1.66269,-1.43324,-0.74754,0.82438,-0.25153,0.34265,0
0.38381,-1.49739,0.88562,-0.78533,0.1399,-0.69791,0.20852,-2.1227,1
0.76191,1.05724,0.20143,0.12135,-0.34098,-0.5287,-0.03018,0.39749,1
-0.10981,-0.3758,-0.6262,1.62631,-0.09842,0.99022,-0.46267,-0.61114,0
0.5395,0.84347,0.65248,0.00244,-0.25919,-0.49081,1.40759,-1.61707,1
-1.41501,0.31519,-0.1459,-2.0756,0.75452,-0.44848,1.47507,-0.84733,1
-1.22315,1.01528,0.53165,-0.45659,1.85189,-1.33587,0.23368,2.32481,0
-0.43694,-0.44835,0.8755,3.1472,-0.54324,-1.03441,-0.50545,1.87957,1
0.01409,-0.38696,-0.90358,1.50967,-0.49171,1.88074,-0.60643,-0.30151,1
-0.24923,-0.1475,-1.43656,0.39103,0.00141,-0.84876,0.72608,1.16428,0
0.03469,1.27258,-1.3773,1.12496,-1.06975,1.57461,-1.42829,-0.99093,1
-0.11914,-0.83993,-2.11437,-0.20513,-0.51666,-0.56076,0.65518,-0.03938,1
1.04113,-0.6322,-1.14402,0.41222,1.90422,-1.94115,0.25648,-1.40287,1
0.77688,1.68744,-0.56702,-1.83867,1.44965,0.82637,-0.22177,0.0218,0
-0.18545,-0.13317,-0.83642,-2.18963,-0.08443,1.07162,0.54738,0.37534,0
-0.42334,-0.39312,0.60551,-0.1961,-0.68732,-1.76456,1.58355,-0.67387,0
0.74381,-0.81165,0.94732,0.80316,-0.78905,-0.68226,-0.84416,0.14684,1
0.71532,-1.53815,1.67227,-0.47984,0.40229,-2.19042,-1.01976,0.71583,0
-0.29458,0.61889,-1.34979,-0.61091,-0.78188,1.996,1.08511,-0.5605,0
0.75812,-0.04501,-1.00766,-1.96562,-0.08907,0.37759,-1.93746,-0.32931,0
0.3561,-0.44872,-1.42629,-0.0998,-0.57544,0.99627,-1.95424,-0.58107,0
-0.3528,-0.72242,0.06234,1.19708,-0.14591,0.16204,0.85223,2.01566,0
2.21811,-0.52241,1.31771,-0.56614,-0.14055,0.68883,-0.03235,0.09124,0
0.68674,1.74715,-1.4093,-1.49167,-0.13575,0.76095,-0.77169,0.28708,0
1.18924,1.1717,-1.43044,0.5673,0.18347,1.52775,1.75448,0.40625,0
-1.53955,0.90389,-0.79385,1.09487,0.25351,1.03581,-1.05239,0.47601,0
1.14778,0.11087,-0.03986,1.07877,-1.03177,-0.82235,0.02579,0.87364,0
-0.1848,-0.97427,-0.18001,-0.37842,1.51071,-0.11421,0.74202,-0.65776,0
1.12492,-0.44705,-1.431,1.01349,2.12709,-0.46106,0.57801,1.01216,0
-0.3027,-0.03015,-0.12111,-0.61245,0.26051,-0.00483,0.57598,1.05382,0
-1.19653,-0.65071,1.17793,-0.84596,0.46713,0.88345,-0.76126,-0.84333,0
1.31016,-1.52302,-1.00957,-1.55837,-0.87077,-0.40858,-2.12695,0.0405,0
-0.22252,0.06193,0.54214,-2.08076,1.44476,1.5801,0.10452,-0.03395,0
0.22964,0.18011,0.04147,0.58648,-1.8985,-0.41149,1.12603,0.29652,1
1.63655,-0.49077,0.02734,-0.26353,0.7561,0.75816,-0.56489,-0.01207,0
0.53794,-0.23082,-1.17219,-0.2433,1.01241,-0.85755,-0.89055,-0.17639,1
-0.51982,-0.4909,-0.14829,1.86464,-0.16472,-1.12776,-1.05702,0.55345,1
1.88891,-0.37502,-0.02848,-1.65407,0.11859,-1.23466,-1.21184,2.02142,0
-0.47035,0.76634,-0.60339,0.88626,-1.03704,-0.31882,-0.06536,-0.36028,1
0.28892,0.13609,0.19289,0.37881,-0.43876,2.04216,-0.23642,-0.79076,0
1.58023,0.19954,-0.16036,-1.47888,1.73265,0.84025,-0.61514,-0.74797,0
-0.93003,-2.14122,1.59642,0.73888,-0.43103,0.8674,-0.50352,0.44812,0
-0.41687,-0.74482,1.66143,-0.61858,1.59822,-0.01159,0.08928,-0.79112,1
0.13156,0.66466,-0.73192,0.946,-1.67448,-0.26032,1.3595,-0.44075,1
-1.12823,1.02533,1.60417,-0.04496,0.87983,0.50834,1.28138,-1.30213,1
0.46973,0.30066,-1.15513,1.69034,0.82129,1.21209,1.11116,-0.16746,1
-0.34647,0.01672,0.55519,-0.83903,1.76082,0.59568,-1.52666,0.49103,0
-1.63674,-0.0289,1.85274,1.02385,-1.90994,0.56691,0.78091,-0.54997,0
-0.76377,0.26388,0.27523,-0.39695,1.09647,0.5724,-1.83216,-1.65023,1
1.74996,0.82764,-0.33837,0.31931,-0.44622,-1.54347,0.38168,0.32938,1
-0.33703,-1.20212,-0.26772,-0.64138,0.42391,0.35529,1.17139,0.90351,0
0.57423,0.0321,-0.10112,-1.23072,-0.08781,-1.14421,-0.67787,-0.7601,0
0.24657,-0.68898,0.34011,-0.23753,0.3264,0.73665,0.66461,1.71577,0
-1.63947,-2.56948,0.03175,0.58485,-1.15059,0.54753,-0.56593,1.41178,0
0.1711,1.50356,-0.26547,-0.9603,-1.77763,0.04958,-0.61221,1.44539,0
0.48483,-0.25899,-1.60952,-0.00541,-0.92731,-0.40504,-1.06947,-0.79564,1
1.0994,-0.04599,-1.47266,-0.37859,-2.14857,0.87608,1.10469,-0.23532,1
-0.88643,-0.01698,0.35663,1.43837,1.07438,0.37269,-0.48027,-1.4452,0
-0.51979,0.6534,-0.13437,-0.95824,1.24683,-1.50038,-1.35155,0.96456,0
0.24901,-0.03559,0.11964,-0.47953,-0.12232,0.63621,1.58178,1.23681,0
0.61892,0.59301,0.03765,0.70169,1.56678,0.87533,0.62265,0.00272,0
-0.67424,-0.24532,-0.45311,1.17672,-0.10122,-0.70187,0.0075,0.70574,1
-2.1168,0.30715,-0.26062,-1.84697,-0.47252,0.75625,-0.58063,0.42878,0
0.15491,-1.02097,1.09453,0.78256,-0.33579,0.10929,-0.45257,-1.10575,0
0.60923,-0.41276,-0.75094,-0.71638,0.20493,-1.06815,-1.39896,0.12457,0
-0.03407,0.21109,-0.23205,-0.56357,-1.80477,0.61369,1.18134,0.21296,1
-1.63051,-1.18486,0.99054,-1.66362,-0.66247,-0.27328,0.1316,-0.72584,1
0.65982,-0.97472,-0.39054,0.09022,0.95827,0.09262,0.02312,-1.10726,0
-0.48952,-2.80365,0.26534,-0.5351,0.09386,-1.51471,-2.38256,0.41771,0
0.80864,0.93058,1.04582,1.81643,-0.96297,-1.18081,-0.56161,-1.85278,1
0.53271,-0.84672,-0.35112,1.03106,0.88533,-0.17392,0.6808,0.02257,1
-0.87111,0.38112,0.45559,-1.08249,0.09159,-0.60215,0.14858,-0.92778,0
1.11131,0.57158,1.37987,0.92142,0.44389,1.38605,-0.00418,-0.75959,0
-0.85318,1.2805,0.40437,-0.79178,0.6414,-1.98828,0.5303,-2.21128,1
0.76871,0.58905,1.19085,-0.87868,-0.43774,-0.7583,-0.12806,0.65962,0
-0.16314,-0.28549,0.58359,-0.37613,0.75076,-0.14986,-0.34273,0.23486,0
0.85177,-0.92233,-0.09429,-0.13344,-0.64655,0.01531,-0.03179,-0.10688,1
-0.501,0.64078,-0.10929,0.02215,0.63692,1.27564,0.04622,-0.31573,1
-0.88814,1.24385,0.86927,-2.05208,0.83767,0.23211,0.5648,0.82744,0
0.81211,1.18482,-1.46192,0.28009,-2.17039,-0.4787,-0.76348,-1.64499,1
-1.02348,-0.33242,-1.57177,1.1894,-0.07237,-0.86433,-0.18728,-0.47592,1
0.33371,-0.27716,-0.53427,-0.51959,-1.66338,0.73044,0.5014,-1.28619,1
-1.15647,-1.07318,-2.53223,-0.11809,1.79947,-0.48332,0.72338,-0.17502,1
-0.30367,0.51103,0.01242,-0.07241,-0.44925,-2.77312,-0.37623,-0.21014,1
0.83022,0.03475,-0.4953,-0.915,1.53702,-0.40081,1.35247,-0.9876,0
-0.41473,-0.55888,-0.13123,0.79355,0.49019,1.14296,-1.78651,-1.17338,1
-0.38163,-0.77238,0.26668,0.46729,0.19912,-1.93764,-0.52133,-1.82226,1
-1.48492,-1.1694,-0.37939,-0.13323,0.64689,0.551,1.1947,-0.79745,1
0.19403,-0.78144,-0.2462,1.08009,-0.87407,1.26522,-1.04976,-0.81047,1
0.29706,0.00053,-0.96735,-0.40638,-1.48765,-0.88423,-0.69919,-0.59917,1
-0.10009,0.87226,-0.85966,-0.14102,-1.1473,-0.36766,0.41883,-0.02109,1
0.83926,2.05693,1.44866,0.03213,0.2393,-2.09298,-0.47738,0.47414,1
-0.4053,1.80171,0.21371,-0.28394,0.16986,-1.15207,0.31197,-0.70531,1
-0.31942,0.2109,-0.00091,0.67134,0.10929,1.3312,-0.28978,0.04902,0
-0.65652,-0.20158,-1.94756,0.64556,-0.36425,-0.45794,0.08987,-1.51867,1
0.4256,-0.31491,1.67656,0.69064,-0.07224,0.15177,-0.19095,0.09425,1
2.62192,-0.29984,1.7895,0.99327,1.22905,0.40826,0.33391,-0.15991,0
-0.59895,0.53227,-0.02948,0.38431,0.86066,0.77623,1.44713,0.70358,0
-1.30678,0.91471,1.47296,0.08198,-1.08792,-1.62212,1.54051,-1.09981,1
-1.15399,-0.20088,0.68271,0.88333,2.22768,0.64764,0.23826,-1.36527,1
0.09461,-1.35764,-0.40018,1.35545,0.50045,-0.35169,-1.75559,0.25323,0
0.68311,0.15361,0.21866,-1.09195,-1.11826,0.55098,0.28396,-0.9073,1
0.48313,1.82922,-0.0366,-0.80907,-1.15275,0.98857,-0.36551,-0.80373,0
-0.43055,-2.53461,1.84712,-0.93659,0.71524,-0.33002,-1.50458,1.25015,0
0.89735,-0.20551,1.67634,-3.42828,-0.42457,1.64294,-0.50921,0.42898,0
0.2977,0.44219,-0.722,-1.30805,0.64296,-2.15792,-0.75809,-1.67609,1
-0.13798,1.72057,0.20177,-0.22452,0.82884,-1.34814,-1.96008,0.16363,1
0.15486,0.60926,-0.02157,-0.22712,0.03614,-0.18294,-0.20995,-0.76147,0
-1.59069,-0.23751,-0.77294,0.70192,0.37245,-0.71741,0.95275,-0.83995,1
0.65872,-0.39372,1.15582,0.2475,-1.18886,0.10065,0.08866,-1.1117,1
-0.35308,1.24264,-0.73323,-0.88896,0.53599,-0.65984,0.33682,1.66644,1
-0.4137,1.11217,-0.32538,-0.22462,0.4498,-2.74543,-2.40466,0.14015,1
0.92871,-0.75848,-1.07823,0.01383,-0.83689,-0.29368,0.01765,-1.30345,1
0.79617,0.6691,-0.29161,-0.63407,-1.06637,1.88763,0.33084,-0.29669,0
-0.71756,0.50779,0.48283,-0.13338,0.34086,0.09716,0.01429,-0.17059,0
0.47847,-0.60519,1.96278,0.38543,0.24982,-0.80241,2.84794,-1.45739,1
-1.05824,0.39865,0.06277,-0.52958,-1.34754,-1.28187,-0.2805,-0.76332,1
-0.08075,-0.51499,-0.91822,-1.18015,0.32212,0.45035,-0.98961,0.62868,0
-0.29637,-0.12715,0.9783,0.71306,1.09701,-1.67052,-0.43259,-0.38169,1
0.41637,0.36016,0.4853,0.78284,-0.94399,-1.53963,-0.12748,0.07639,1
-0.33996,2.45108,-0.04664,0.44658,0.5344,-0.45963,-1.61291,0.80296,0
-0.12092,0.24017,2.8237,-0.30602,0.97753,-0.88364,0.05074,-1.45971,1
-1.5147,1.03359,-0.24776,1.69769,-0.56908,-0.12063,-0.04864,0.42739,1
0.19635,0.44019,-0.24141,-0.49359,0.45277,-0.73626,-0.48488,0.83728,1
0.23283,0.95928,0.36108,-0.93589,0.10538,0.93068,0.06571,-1.00708,0
0.41835,0.40535,0.51644,0.45492,0.58352,0.39563,-0.08489,0.25648,1
-0.19553,-0.03666,0.31749,-0.06363,2.87699,3.16626,0.07713,0.03369,0
-1.62893,-1.71296,-1.10793,-1.38942,0.70612,-0.14302,0.39197,0.14092,0
0.55331,0.20644,0.58411,0.67054,-0.43221,0.25831,-1.37813,-0.36935,1
-0.11871,0.47546,0.01383,0.28351,1.09088,-0.41908,0.59047,1.3285,0
0.20213,0.20767,-0.00012,0.9605,0.07236,1.7129,-0.47593,-0.07043,0
1.03728,0.18743,1.12515,-0.43436,1.56116,-0.61763,-0.36511,-0.80167,0
-0.37659,1.13423,-0.12911,2.27398,2.37076,1.24858,-0.64459,-1.21716,1
-0.23147,0.04966,0.77964,1.05098,-0.034,0.86643,-0.7836,-0.0224,0
0.804,-1.90165,0.71889,-0.46605,1.41489,-0.91101,-0.49671,0.77645,0
-0.08177,1.04687,0.97437,-1.03117,-0.47232,-0.66831,1.48185,0.70801,1
-0.82003,-1.31198,-0.71789,0.14483,-0.22575,0.56188,0.00607,-1.16019,0
1.6528,0.37504,-0.48389,0.5166,-0.8747,-1.14826,-0.14207,-0.40271,1
0.37067,0.56274,0.08483,1.51547,0.82969,-2.46387,-1.48635,2.38142,1
-0.37747,0.20683,0.59933,-0.26643,-0.39051,-0.3328,-0.54881,0.95278,0
0.38618,1.1603,0.20656,0.57884,0.95482,-0.82426,0.61651,0.64054,1
0.15263,0.90884,-0.82975,-0.87108,0.69357,0.31897,1.56823,-1.80353,0
0.4762,0.50814,-0.23902,0.98546,-0.45575,0.54239,0.44812,-1.28488,1
-0.04754,-0.14946,2.10757,0.49236,-0.48048,-0.63514,-1.20368,2.00294,0
2.12011,0.07538,-0.56866,0.42798,-1.85624,1.21276,-0.77653,-0.82341,0
0.81291,1.48512,-0.93692,-0.42111,0.19837,-1.13111,-0.08339,0.39512,1
-0.42637,-1.89463,0.8978,1.59545,-1.16909,0.75044,0.04428,-0.97179,1
1.15421,0.64633,0.15663,-1.39859,-1.10093,-0.21864,0.94495,0.07015,0
0.59709,-0.0797,-1.88704,1.52888,-0.02382,-1.11114,0.61105,-2.50345,1
0.70967,1.01679,0.95142,1.09446,0.34503,0.72647,-0.34723,-0.63398,1
0.71401,1.51759,-0.02311,-0.74944,1.15699,-2.08997,-0.40464,1.95067,1
-0.33021,0.48038,-0.53616,-0.6358,0.62367,-0.69005,-0.52814,0.60172,0
-0.87171,0.12497,0.37752,0.48691,-0.47341,0.47948,0.75899,-1.28422,1
0.37145,-0.47448,-0.27789,0.26623,0.09078,1.30925,1.69044,1.08929,1
0.13807,0.48669,-0.75033,-1.72107,-0.8976,0.1135,1.24659,0.15622,0
-1.89644,-1.0338,-0.48898,1.93712,1.18621,-1.95192,-0.37625,0.4486,1
-1.46372,-0.24325,0.88757,-0.13798,-0.61323,0.01813,0.05582,-0.17427,0
1.44483,-0.31776,0.97164,0.08455,-0.7706,0.61377,-0.16775,1.53986,0
