f1,f2,f3,f4,f5,f6,f7,f8,alvo
-0.69629,-0.17415,-0.13173,-2.1677,0.87328,-0.09697,0.33216,-0.38478,0
-2.49111,1.05986,-0.46991,0.2968,-0.16151,1.20025,-0.58748,0.50161,1
-0.0921,-1.10395,0.57066,0.6033,-2.16019,-0.02614,-1.74885,-0.93437,0
0.00698,0.61094,0.44705,1.15533,0.24138,-0.3936,-0.42831,-0.63592,1
1.1477,-0.89138,-1.29843,-0.64503,0.90776,-0.93829,1.05672,-0.18656,0
0.44418,-1.69811,0.56102,-0.3935,-0.67516,-0.8722,-1.56102,1.4865,1
-0.68431,0.03342,-0.69087,0.3279,-1.0925,0.60796,0.65896,-1.54747,1
1.96475,-0.27225,0.39272,0.41036,1.0262,-0.48149,0.34327,0.13647,0
-0.51281,-0.53363,2.40067,-0.63929,-1.18479,1.34613,-0.02455,-0.15437,0
0.29319,0.74675,0.80909,0.43259,-0.59368,-0.64925,0.19714,-0.06998,0
0.18604,0.95224,0.13331,1.03766,0.96232,2.42415,-1.22745,0.71295,0
0.51415,-0.22886,0.15345,-0.71646,0.06751,-1.53157,-0.11781,-1.26172,1
0.9776,-0.85668,0.79118,-0.52374,-0.8694,1.91758,1.96104,-3.52985,0
-0.50462,-0.46806,0.29222,-0.25198,1.4297,-0.29479,-0.0756,-0.43952,1
-0.77038,0.00774,-0.24505,-1.08758,-0.09995,-0.36025,1.50782,-0.97473,0
-2.03443,-0.34638,-2.51247,0.09304,1.25378,-0.46075,-2.07343,-0.43227,1
0.14748,-0.28169,1.27906,1.28141,0.63285,-0.59263,1.62915,-0.86208,1
0.16422,-0.15721,1.98948,1.06597,0.14261,1.32822,1.86008,-0.15456,1
-0.73101,-0.5779,0.42983,0.53774,0.13574,1.2318,1.04956,0.56966,0
0.69152,0.01967,1.12101,-0.7705,1.1755,0.82992,-0.43241,1.67773,0
1.97063,-0.45289,1.96267,0.4792,0.39535,-0.45915,-1.41763,0.20675,0
0.64415,0.15041,0.15026,-0.3928,-0.12895,-1.99375,-0.91966,-1.22895,1
1.96304,0.05053,0.64078,-2.12818,-1.11241,-2.31621,0.8843,0.68265,0
0.23686,-1.96588,-0.92198,1.17187,-0.98654,-0.62434,-0.85896,0.68199,1
0.59242,-0.1145,-0.16431,1.38092,-0.86764,1.047,0.37513,1.46146,1
-0.34001,-0.02475,0.71013,1.35311,-1.48854,0.0688,-0.64352,-0.18994,1
0.54951,-0.04536,-0.29963,-0.63164,2.00968,0.57743,0.45574,0.21664,0
0.6631,-1.09423,0.6868,0.28624,-1.6449,0.68143,-0.99414,2.19408,0
0.23337,-0.28843,-0.23445,0.11448,-0.34087,-2.10555,-0.37895,0.19442,1
-0.35752,0.82943,-0.0258,-0.78748,-0.79069,0.25946,-0.44206,-0.62775,1
-1.11983,-1.59573,0.29387,-0.67706,-0.09912,1.3525,-0.26719,-1.31174,1
0.26253,-1.72899,1.61716,-0.1135,1.36669,1.55367,0.60758,-1.08255,1
0.97317,0.35955,1.47134,0.76931,0.31375,1.29574,0.84232,-0.37642,1
0.04969,-1.40548,-0.27003,0.12487,-2.06433,-1.02666,-0.98109,0.64084,1
-0.33066,0.74962,-0.39832,-1.04185,0.07093,0.20542,-0.0683,-0.05175,1
-0.74247,1.78172,-1.39186,-0.25555,-0.07674,0.08457,0.09246,0.15743,1
0.38145,1.68354,-0.47143,-0.61277,-0.2312,0.23693,-1.03016,-0.14513,1
1.0711,-0.99035,0.7611,-0.8843,-0.91956,-0.11118,0.07041,-1.81984,0
1.18439,1.36164,-0.23516,0.0704,-0.23285,1.25359,-2.57229,-1.05844,0
0.5389,-0.14583,0.60301,0.80321,-1.34671,-0.99046,0.36935,-1.5306,0
0.15341,-0.39669,-0.01619,0.13891,0.43146,-0.25402,-1.10386,2.25447,0
1.25658,1.2325,0.31233,-0.45904,-0.18415,0.00509,0.49983,0.66071,0
-1.26531,-1.00428,-3.01829,2.47591,-0.45423,-0.16462,1.03179,0.56203,1
-0.92045,0.62062,1.45644,0.04104,1.46729,0.65784,-1.21166,-0.34018,1
0.4608,-0.39862,0.62846,-0.47829,-0.14434,-0.43158,0.07767,-0.96559,0
-0.0685,1.29671,0.21648,1.87506,1.15176,1.07624,0.2197,-0.17937,1
-0.3761,-0.84466,-0.00702,0.33152,-0.03645,0.70954,2.45285,1.79907,0
-1.19888,0.62493,-1.49466,0.53039,0.33922,-1.37938,1.81003,-1.40041,1
-0.53409,-0.43083,0.16292,2.37306,-0.22061,1.02469,0.4675,0.22381,0
-0.04294,1.00328,0.79723,0.32301,1.38495,0.96415,-0.68652,-1.2275,1
2.26341,-0.96826,1.55789,-0.33426,0.18828,-0.06442,-0.90976,-0.04209,0
-0.29272,-0.30869,1.73798,-0.01075,0.11602,-0.6909,-0.6003,-1.89503,1
1.42377,-1.31238,0.0319,1.00737,-0.87371,1.57984,0.34215,-1.83246,0
0.13528,1.00103,-0.74291,0.19403,-1.03528,-1.6242,-0.72332,-2.35058,1
0.35773,-0.10848,1.34345,-0.14708,-1.65848,0.2901,0.16318,-1.007,1
-1.11594,1.20572,1.2587,-0.11062,1.09092,-0.10905,1.62874,0.50656,1
-0.4948,0.81382,-1.62395,-0.47542,-0.53805,0.46485,-0.20913,-2.0267,0
-2.01008,1.31313,-0.21977,-1.71163,-0.05717,-0.27573,-1.60271,0.63162,1
2.0973,0.30482,-0.98133,-0.18858,-0.66262,-0.14184,-0.34072,1.40783,1
-0.23207,0.78235,-0.13111,0.0036,0.49203,-1.51208,0.92857,-1.78865,1
0.41636,1.09487,-0.52135,1.0262,-0.48066,-0.40705,-1.71525,1.05716,1
-0.05077,-0.08831,-0.61942,1.40214,-0.14617,-2.72608,-0.81601,1.05868,1
-0.68761,0.63167,0.42752,0.22129,-0.77059,-0.54732,-0.86572,-0.31198,1
0.0975,0.47189,-0.41455,-2.24835,0.86525,-0.65138,0.09035,-0.68445,0
-0.36825,-1.24189,-0.24573,0.16296,1.45016,0.44972,-1.52565,-1.02163,0
0.74402,0.82923,-0.0653,-0.4876,1.16546,-1.42754,-0.36604,1.94796,0
1.52289,0.76965,-1.34589,-0.92477,-2.00654,1.23532,0.34171,1.42392,0
1.75065,0.00089,-0.80964,-0.62847,-0.38917,0.29221,0.8953,1.42741,0
-1.36419,0.433,-1.98113,0.22356,0.17316,0.04107,1.03144,-0.17144,1
3.06967,1.08859,-0.9827,0.35632,-0.52407,-0.79708,-0.15701,-0.57276,1
-0.16416,-0.64528,-0.7373,-0.4705,-1.43113,-1.41874,0.93748,0.09601,1
0.15557,1.4331,0.24789,-0.33868,1.29508,0.39003,-1.21128,-0.86366,1
0.5595,-0.00968,0.80716,-0.75122,0.93676,-1.07308,0.61093,0.64899,0
-0.96331,1.18381,-0.58118,-0.36828,-1.86147,1.31861,1.04938,2.30935,0
0.04462,0.98729,-0.00056,1.6154,-0.57814,-1.36669,0.51369,-0.55363,1
-1.09294,0.44641,-0.93371,-0.37439,-0.6698,0.30993,-0.28082,-0.39919,1
0.83427,1.22069,-0.85983,0.47348,0.22992,1.22544,-0.91537,1.34039,0
-0.56372,-0.90814,-0.04211,1.59576,0.47393,0.99446,1.30331,0.58427,1
-2.26178,0.36832,-0.92118,-0.05432,2.10408,0.47756,-0.07715,0.22316,1
-1.43509,0.39144,0.62579,-1.00254,-1.69785,-0.70388,-0.08244,-0.05363,1
0.11385,1.65254,-0.54413,-1.48953,-1.17008,-1.62278,-0.43392,0.78935,1
-0.91309,-0.03267,1.46037,-1.12376,0.7281,1.8903,1.02585,-0.63833,0
-1.10848,0.35077,1.24377,-0.37925,-0.01876,0.60269,-1.11109,-0.38962,1
0.45197,0.1757,0.01394,-1.70223,0.57304,0.82418,-1.0733,-0.09836,0
1.21951,2.30275,0.33767,0.61912,-0.67759,0.06064,1.45752,0.59237,1
-0.93633,1.22759,-0.97564,0.93964,0.80413,-0.06403,-0.62312,1.60115,1
-0.88451,2.12335,1.14818,-0.83436,1.15678,-1.78811,0.50938,-1.13944,0
0.61636,0.96654,-1.04623,-0.17765,0.01436,-0.47165,-0.70925,1.23157,0
-1.51138,-0.8324,-0.47968,-2.12449,-1.74318,1.85468,-0.27108,-1.14425,0
-0.18627,-1.32303,0.02356,0.58332,0.00771,-0.36072,-0.25771,0.17518,1
0.10137,-0.24113,0.44467,0.0489,-0.33978,-0.60539,0.06107,-0.80574,1
1.4051,-0.80502,0.17268,-1.60042,1.42921,0.88467,0.45497,0.54021,0
-1.06716,0.69945,-0.02626,-0.26278,1.56135,0.54041,-1.11311,-1.43277,1
-0.1006,0.65839,0.07678,0.06395,1.95539,-0.39301,0.7785,1.11111,1
-0.64928,1.28969,0.04935,-0.89962,1.6852,0.60477,-0.46069,-0.86296,0
-1.11866,1.33623,-1.20083,-1.34299,-0.24114,-0.55915,-1.40043,0.13087,1
0.99906,-1.22583,0.04743,0.50974,-1.25409,1.18859,0.8046,-1.14639,0
1.24725,1.77074,0.95081,0.99965,0.50686,0.23323,0.66215,0.73768,0
0.60142,-1.09758,-0.19997,1.05106,-1.83297,-1.14465,1.09779,0.57746,1
-0.69132,1.05182,-0.00446,-1.07435,0.49223,1.20798,-0.08544,-0.67385,1
0.17017,1.5316,1.66769,-1.20811,-1.74182,-0.1903,0.39323,0.13059,0
1.53103,-0.07648,-0.70502,-0.98449,-0.66515,0.05312,-0.93925,-1.17119,1
0.42588,-1.47426,2.08999,-1.55504,0.97372,-0.63347,-1.15047,1.65174,0
-1.03603,-0.0946,1.4652,0.2671,-0.46441,0.77467,0.26445,-1.76851,1
-2.83434,-0.29937,-0.58886,3.1758,0.28156,0.45478,-1.23813,0.07806,1
2.10806,0.64345,-1.34346,0.07495,1.00382,-2.49443,-1.28459,-0.87231,0
0.31672,0.36788,-0.05766,-0.50127,-0.60766,0.25755,1.65798,0.33616,0
0.9143,0.82471,-0.34018,2.33221,1.32927,0.10555,-0.51289,0.45733,1
0.69831,0.4423,0.00827,0.10609,-0.23344,0.96296,2.2619,0.5646,0
-0.45664,-0.69237,0.29082,0.56235,-0.5067,0.48048,0.98586,-0.87733,0
0.85137,0.16396,2.2682,-0.06404,1.42946,-0.16874,-0.78093,-0.8776,0
-1.48454,-0.37855,-0.01683,-1.27115,-1.86204,-0.59092,-0.71292,0.66452,1
2.14087,2.24149,1.24198,0.04338,-0.62457,-0.7333,0.15633,0.50265,1
0.46161,1.40213,-0.25772,0.49292,-0.21889,-1.01376,-0.11095,-0.00297,1
-0.26152,0.3383,0.56859,-0.76858,-0.07505,0.18138,-0.00153,0.94472,0
0.36945,-2.2575,0.07192,-0.83658,0.76379,-0.95736,1.52566,-0.56321,0
0.90084,1.91268,-0.73516,-2.55452,-1.61297,-0.04358,0.55574,-0.79556,0
-1.04611,-0.98076,0.14052,-0.32859,-0.85122,-0.60277,0.37616,-0.46562,1
-0.13001,-0.26915,-2.81083,-1.52412,-0.06601,-0.1267,1.29801,1.14368,0
0.81911,0.75975,-0.83025,1.77605,-2.42621,0.3832,-0.02836,-0.12757,1
-1.27901,-0.24239,-0.65648,-1.12104,0.66866,-0.29118,-1.33411,-0.89809,1
1.68927,-0.53076,1.06591,0.21783,0.05303,-1.2223,0.23514,-0.09877,0
-0.58935,0.72037,0.94986,0.45198,-1.14678,1.42155,0.54203,-0.45015,1
2.21283,0.83818,-0.52552,-0.2053,0.63254,1.39215,1.22751,1.02152,1
-0.4317,-0.03983,0.65592,-1.50563,0.66569,-0.84825,-0.36981,-0.30281,0
0.45254,0.48449,0.32354,-0.45021,1.27185,0.38473,-0.08759,1.0818,0
1.03871,-0.71781,0.75796,0.11827,-0.3099,-0.59946,1.27027,0.3487,0
0.01165,0.28752,0.22189,-1.10181,-0.94096,-1.53645,-0.09631,-0.00573,0
-0.07272,-0.17284,-0.4296,-0.49119,-0.47147,0.11431,-1.03704,1.34638,0
0.28231,0.67912,2.24349,1.1897,0.67039,-0.54215,0.30428,0.31448,0
-0.68545,0.44096,-1.25833,-1.53004,0.03367,-0.7943,-1.17145,-2.04924,0
-0.87251,0.17417,-0.52521,1.48011,0.99409,-0.25557,-0.08183,0.36586,0
-0.93579,-0.48586,-0.2995,0.59829,1.34578,-0.27106,0.03606,0.93403,1
1.09357,0.30653,0.25554,0.06223,-2.64136,-1.24534,-0.24283,-1.61004,0
0.42371,0.88229,1.06004,-0.41933,-1.17096,-1.46939,0.60832,0.90007,0
0.09906,1.98529,0.7682,0.08036,-0.25136,0.7384,-0.48653,2.061,0
-0.29095,-0.22001,-1.05245,0.2955,0.83908,-2.07509,0.07426,-1.40534,1
-0.78977,0.47054,-0.46959,0.64997,-0.55791,-0.57695,-0.70719,-1.47248,1
1.19753,1.44765,0.02978,0.85434,-1.12493,2.45515,-0.15576,-0.44528,1
0.93242,0.48971,-0.99749,0.99709,0.14033,0.24593,0.36971,-0.37595,0
0.18726,-1.0328,1.25432,-2.37174,0.01028,-1.04976,-0.52271,1.5922,0
0.58104,-0.85965,0.75017,0.34288,-0.37301,-0.83852,2.43699,1.78109,0
1.25974,-1.60594,-1.25245,2.38954,0.76744,-0.19942,0.08764,0.33699,1
-0.96606,-0.05803,-0.10174,-1.71495,-0.36088,-0.0923,-1.6757,-1.37584,0
0.03967,0.84043,-0.54251,-1.73073,0.22431,-0.67801,-1.69161,0.45099,0
1.27412,-1.36283,-0.52727,0.26034,-0.77422,0.34152,-1.78752,1.12761,0
1.11515,0.19392,0.5796,-0.81411,1.0037,-0.96461,0.31971,-0.148,1
-0.32881,-0.31246,0.76227,1.09733,-0.26916,-0.6002,-1.34439,-0.27989,0
1.68783,1.04653,-1.33587,-0.00717,-0.20319,-1.06534,-0.13118,0.69199,0
-0.09296,-0.36264,-2.08913,1.02217,-0.99522,-0.4311,-0.07033,-0.23915,1
1.51088,1.22643,1.06796,-1.78968,-0.74945,0.08278,0.99008,-1.74728,0
-1.20379,0.49027,0.21377,0.71967,-1.72636,-0.05898,1.40335,0.34182,1
-0.07181,-0.77826,1.75951,1.16008,-1.83642,-0.08927,0.6951,-0.41658,0
0.95089,-0.52214,-1.10332,-0.27302,1.76605,-0.16608,-1.84873,0.408,1
-0.25181,1.43513,-0.87646,-0.15805,0.17651,-0.37328,0.7757,-0.34297,0
1.00139,2.53824,-1.61041,0.96917,-2.52743,1.21334,0.18137,-0.59961,1
0.79783,-0.34528,-1.06983,0.02663,0.29742,0.62007,1.28243,-0.68747,1
1.10927,0.17122,1.25652,-0.274,0.67657,1.33872,0.55884,-0.39143,0
-0.18441,1.82439,2.0532,1.18251,0.30857,-0.53883,-0.5571,0.02748,0
2.47363,0.63446,0.40366,1.20752,-0.76722,1.26851,1.48007,0.69679,0
-1.15684,-0.10935,-0.25371,0.05168,-0.09989,-0.67937,0.30382,1.01219,0
0.05551,-0.53255,-2.53313,1.49245,-0.54452,-0.57716,-1.4857,-0.86725,1
0.19744,0.08072,-0.95159,1.34648,-0.93763,-0.88461,0.71929,0.85105,1
-0.06673,-1.49444,-0.84555,0.22592,0.25726,-0.61748,1.31473,0.58973,1
0.06131,0.87178,-0.68883,0.68728,-1.78361,-1.73509,0.02766,-0.18975,1
-0.07989,-1.36447,0.89527,0.62572,1.26589,-0.40499,0.61478,0.18759,1
-0.8809,-0.88871,0.00908,-1.14364,-2.55517,-0.66523,1.18147,0.26786,0
1.72695,0.59333,1.19171,-1.85063,-0.12084,-0.2213,0.50815,-0.66255,0
0.89304,-1.60845,-0.70202,0.78777,1.61529,0.83192,0.56843,-0.77905,0
-0.31514,0.92472,0.73867,1.23133,0.71282,-0.85472,0.17848,-2.35856,1
1.96448,-0.74671,-0.15084,0.1399,0.80898,0.87911,-0.07748,-0.21404,1
-1.28892,-2.74216,-0.9416,0.27881,-0.84087,-0.41739,-0.86453,-0.14131,1
-0.02571,0.87275,-0.51151,-2.08817,1.86581,1.33533,0.23308,1.09531,0
1.40856,-0.88055,-1.54418,1.90206,-0.73815,-0.27129,-0.88743,-0.44362,1
0.72921,-1.72816,-1.08961,0.42415,-1.02717,2.4865,2.5635,2.07728,0
-0.13411,-0.24668,0.84383,0.83528,-0.80005,-0.81353,1.65439,-2.20543,0
2.45983,0.29193,-0.12355,0.9691,-0.02415,0.34247,-0.29742,-0.28611,0
1.15133,-0.83422,0.14102,-0.92756,0.5393,1.92521,-0.40853,0.86569,1
-1.38902,1.48156,0.46409,1.37552,-0.49136,-0.69384,-0.043,-0.81423,1
1.47006,0.32836,-0.23501,-1.14837,1.39136,-1.2057,0.59059,0.4351,0
-2.15483,0.50808,-0.69369,1.62945,0.10362,0.87719,-0.04178,0.1237,1
0.19496,0.16699,1.24396,1.31842,-0.11345,0.27984,-1.00412,0.42842,1
0.39047,1.35256,0.63827,0.09686,0.08378,-0.20343,0.48218,-0.13427,1
-1.14829,0.24899,-0.66266,-0.05995,0.34066,0.89118,0.47578,0.20454,1
-0.76386,-2.42134,0.0835,0.48912,-1.49767,-0.20101,0.16768,0.78371,0
-1.74881,-2.12824,0.92695,-1.72461,0.57452,-2.08261,1.10892,-0.15802,0
1.42163,0.96328,0.11191,-1.03982,1.49951,-0.73455,-1.40035,1.78514,0
-0.15759,0.78449,-1.93182,-0.93153,1.37007,0.24054,0.32809,1.7897,0
-2.08493,-0.79537,0.21184,0.39198,0.74204,0.93701,0.99745,-1.01057,1
0.29763,2.10827,0.56375,0.83964,-2.15721,0.29632,-0.94097,-0.08898,1
-1.40367,0.25076,0.6183,0.32533,1.51755,0.3494,-1.24058,-0.66019,1
1.04456,0.48154,1.59059,0.3459,-1.67904,0.83366,0.78661,-1.64682,1
-1.23707,-0.02808,0.39037,-1.99087,-0.33446,1.55386,0.17549,-0.99093,0
-0.40364,1.62418,0.37246,0.6832,0.86956,2.04067,0.08197,-0.03871,0
0.38891,-0.84362,-0.80846,-1.10452,0.92719,-1.47479,-0.3892,0.64299,0
-1.05705,0.20772,-1.54744,0.05235,-0.88126,-0.04112,1.2052,-0.79343,0
0.19477,1.81558,-0.46585,-0.25666,0.70819,-0.81753,0.22248,0.19247,1
0.32017,0.24085,0.85613,0.43555,-1.24248,0.5462,0.01212,0.22062,0
0.3653,-0.96822,-1.38563,-0.0944,-0.28709,-0.97072,0.38534,-0.38656,1
0.43065,-1.19602,1.13711,-1.16823,-0.86723,-0.12402,-1.08661,-1.25136,0
0.58791,-0.75466,-0.19355,0.41207,-0.37292,1.28998,0.58983,-0.68822,0
0.64166,-0.81771,-0.15563,0.58902,0.89239,-0.74317,0.67812,0.98709,1
0.59388,-0.16722,1.16066,-0.59769,-0.4383,1.78281,0.4116,-0.9223,1
-0.12176,-1.48569,-0.49947,-0.49961,-0.35146,2.63553,-0.19605,1.8862,0
1.10082,0.4196,-0.52809,0.09587,1.03129,0.97474,-2.36657,-0.60576,1
-1.94132,-0.6317,-0.78557,-0.50705,-0.00236,1.47731,0.2537,2.20434,0
1.70644,0.40598,-0.95002,0.70788,-1.45146,-0.21936,0.0218,-1.82161,1
-0.19619,0.45594,0.89351,-2.22387,-0.75608,-0.95812,0.71542,0.64569,0
0.60806,-0.09514,-0.87808,1.25081,-1.3201,1.20122,0.72294,-1.01403,1
-0.71088,1.06889,0.20724,-0.95492,1.02758,0.67541,-0.86917,-1.12437,0
0.68836,1.17739,0.40997,-0.78154,-0.06545,0.23996,-2.19637,0.07526,1
0.21181,1.90456,0.64543,1.31519,0.74607,-1.06614,-2.76524,0.94445,1
-1.46752,1.30855,-1.48732,1.01356,1.05457,1.37409,-0.8516,-0.71843,1
-1.2214,-1.3621,0.83469,-0.65372,-0.27867,-1.66819,0.09148,-0.45675,0
-1.84417,-0.08241,0.42277,0.58286,1.45027,0.34897,-0.39244,1.25649,1
0.26763,0.18303,1.18832,-0.33653,2.04646,-0.70942,-1.80845,0.14536,1
0.18684,1.39261,1.0201,-0.29225,-1.92802,-1.80624,0.35347,0.27083,1
-1.04113,0.19824,-1.95732,1.13581,-0.36528,2.29102,-0.54425,1.83854,0
0.36711,0.37317,-0.34127,1.38434,-0.62509,-0.79268,0.5011,0.67155,0
1.58993,-0.30358,-0.84839,-0.59782,0.92564,-1.65188,1.26156,2.03169,0
-0.0244,-0.43494,3.22958,0.20302,0.48011,0.76107,-0.83389,-0.17499,0
-0.50583,-0.39966,0.90648,0.73071,-1.43231,1.84513,0.26072,0.63474,1
0.43329,-0.53935,0.20934,1.41872,-1.1393,0.20092,-0.46449,-0.1216,0
1.92777,-0.60521,-0.3404,1.09581,-0.13094,-0.0488,1.06514,2.92052,0
0.65234,0.88934,0.5781,2.48069,-0.66487,0.62374,-0.34004,-1.52138,1
-1.3187,0.32407,-0.37252,0.78103,2.90689,-1.38816,-0.90822,0.96971,1
-0.63811,0.7144,0.36523,0.58275,-0.73689,-0.42981,-0.8691,0.63108,0
1.77521,2.27163,0.36054,0.49161,-1.30792,0.02086,-0.59436,1.40631,1
1.21757,-0.73965,0.9446,-1.94817,-1.00739,-0.89119,-0.6827,-0.81021,0
1.75486,1.08886,-0.44051,2.51409,0.66993,-0.17017,-0.03296,-1.46888,1
1.01798,-0.14545,-0.14118,-0.30172,-0.49346,-0.8903,0.93874,-0.29514,0
-0.04858,-1.19087,-0.16266,-0.81653,0.14156,0.06792,-0.11998,-0.73321,0
-0.16877,-1.35523,0.68209,-0.03758,1.83147,-0.07295,-0.53661,-1.93962,0
-0.87883,0.28415,-0.89206,0.45159,1.13219,0.74606,-1.33356,-1.47452,1
1.90162,-0.90774,0.72306,2.02415,1.59345,0.09342,-1.01218,-1.12905,1
-0.95033,1.70441,0.89835,-0.09557,-0.67556,0.45702,-0.8282,0.29416,0
-0.38209,-0.34592,0.22237,-1.20228,-0.64271,0.08216,-0.95125,-0.55132,0
-0.58147,-0.71692,-0.18113,-0.20581,-0.26549,-0.92997,-1.25563,-1.78911,1
0.33719,-0.61657,0.03069,1.75129,0.0665,-0.29241,0.73492,-1.05707,1
-0.42591,-0.74882,-0.22732,-0.63415,0.67441,0.29206,-0.35082,0.47779,1
0.49227,0.74753,-0.04033,-0.48159,0.21114,-0.38736,0.28902,-0.4971,0
-0.05964,0.91236,1.36514,2.11961,-0.04562,0.13601,-0.4139,-0.38352,1
-1.98227,0.00265,0.37937,0.27388,-2.07095,-1.05206,-0.13942,-1.44823,1
1.12969,-0.16196,0.84395,-0.70063,-2.47902,-0.82025,-1.43583,1.49521,1
-1.10876,1.01797,1.05461,-2.02715,-1.20012,3.02955,1.2947,1.02345,0
0.45583,-1.22795,-1.32807,-1.4089,-0.31695,1.61669,-1.12879,-0.69867,0
1.33703,-0.42137,0.97924,0.32377,-1.14441,-1.38315,-0.60509,0.16242,1
-0.46667,0.56099,1.60698,0.08097,1.72141,1.85805,-0.92625,-0.68306,0
0.0132,-0.24556,0.14418,0.38526,-0.1267,-1.68214,1.46057,-0.63578,0
0.57853,0.47585,-0.50516,-0.28094,-1.64545,1.01807,0.05179,-1.71087,0
0.42395,0.6267,1.0182,-1.26011,0.04275,-2.00162,-0.77241,-0.95503,0
0.80257,-1.04931,-0.07172,-0.02942,-0.03534,0.20547,-0.92405,1.20162,0
-0.1244,-0.99896,0.36939,-0.11624,-0.24557,1.14982,1.17301,0.40278,1
-0.91724,-1.01443,0.78198,1.14923,-1.8356,-0.53325,-0.34273,-0.47882,0
-0.84492,-0.50962,-0.4033,0.74777,-0.22252,-2.05127,-0.87239,0.37039,0
-0.6458,2.24953,-2.41744,1.52184,-1.32794,-1.15474,0.61048,-0.91297,1
-0.12914,-0.30741,-1.16335,0.93426,-0.70736,-1.40091,-0.91755,-0.03424,1
0.36156,-0.31055,1.96853,-0.09123,-0.05778,0.36543,0.95039,0.72352,0
1.47862,0.25079,-1.15706,1.44322,1.14158,-1.40925,-1.95345,-0.12842,1
-0.82551,0.80364,-0.92321,-0.82075,0.83744,0.05184,-0.79232,-0.1215,1
-1.13138,-0.62047,-0.32484,-0.74126,0.02835,-0.65339,-0.39378,0.8624,0
-1.8393,0.02615,0.56002,-0.07132,0.88576,0.40854,-1.33759,0.28489,1
