x1,x2,x3,x4,x5,x6,alvo
0.56823,-1.10767,-0.23855,1.07736,-0.77926,-1.60853,0
-1.01726,-0.09446,-2.26708,1.63434,-0.49005,-0.22519,0
1.61964,1.29087,-0.10753,1.49411,0.08959,1.8857,1
-1.90034,-1.03579,1.49174,1.02007,-0.00088,-0.82081,0
-1.23911,-0.50627,1.61374,0.48459,1.02937,0.58845,0
-2.1103,0.96549,-1.1345,0.98113,-0.25712,-0.38277,0
0.56749,-0.50605,0.56772,0.41451,-0.07329,-0.93409,0
-1.86806,-0.9543,-0.51372,0.58419,0.18835,-1.00869,0
-0.85135,-0.03356,-0.07368,1.58841,0.87686,0.85035,0
-0.85455,1.14007,1.21404,0.64732,0.26271,2.00784,0
0.09754,0.88941,-1.9457,-0.03963,-0.26173,0.23409,0
-2.54297,-1.15805,-0.45931,-0.41917,-1.91077,0.80425,0
0.67799,-0.53652,-2.17991,-1.90843,0.18626,0.4982,0
2.42568,1.81974,1.12681,1.72441,1.01742,1.26084,1
-0.41864,-0.5995,-0.15095,-0.23522,-1.40548,-1.86599,0
-1.43004,-0.70978,-0.50786,0.6622,-0.62908,-1.2725,0
-0.58854,0.79542,0.11889,0.75883,-1.43031,-0.45656,0
-1.56437,-0.15054,0.31035,-1.06365,-1.18868,1.52465,0
0.56772,-1.77497,-0.66145,-0.05861,-1.83706,-1.54439,0
0.55458,1.24739,0.27295,0.65292,0.60992,0.7717,0
0.34262,1.03407,-0.09526,-1.40521,-0.53104,-0.02283,0
0.03354,1.76326,-1.03064,-0.22635,0.67552,0.1013,0
0.76909,-1.90764,-0.63857,0.72381,1.81488,-1.59419,0
-0.96751,-0.35662,-0.20155,-0.32105,-0.28004,0.7738,0
0.091,0.61217,-0.02443,-0.51358,0.69345,0.42966,0
0.88446,-2.04162,0.20209,-0.10147,1.85565,0.48301,0
-1.19399,-0.7119,1.31935,-1.37225,-1.70415,0.47464,0
1.07448,0.35009,0.66537,2.40623,2.77007,1.14604,1
2.12592,-0.9162,0.29224,0.64161,-0.59963,0.60957,0
-0.19744,-0.78393,0.1191,0.52939,0.50303,-0.90455,0
0.86348,-0.89701,-0.59657,-0.99274,0.26176,0.98927,0
1.04616,-1.16029,-0.7641,0.37051,0.76125,0.02461,0
-0.75292,-0.11624,-0.88888,0.33064,-1.64356,1.53412,0
0.39992,-0.62803,0.14374,0.5122,1.25299,1.54108,0
-1.30324,-0.47818,-0.65131,-0.61865,-0.23384,-2.02211,0
0.60283,1.07239,-0.50448,0.06762,-0.33005,-1.40199,0
-0.89055,1.01041,0.21873,1.55147,0.09537,0.94349,0
-0.00598,-0.25868,0.74384,1.99538,-0.8858,1.00407,0
1.61315,0.47105,1.47714,1.84526,1.72244,1.47429,1
1.29419,-1.26282,-0.34931,0.53764,1.48406,-0.23994,0
-0.27241,0.10864,1.86844,0.06391,0.79251,-0.71041,0
0.5835,0.28283,0.99069,-0.44975,-0.26884,-0.21022,0
2.33098,0.03217,-0.37677,-0.04266,-0.01286,-0.61485,0
-0.85244,-0.86397,-0.31341,0.98872,0.37845,1.07979,0
0.02253,-0.62947,1.78871,-0.09536,-0.83023,-0.67374,0
-0.78682,1.02559,-0.20557,-0.40577,1.80018,-0.07652,0
-0.7524,-0.39137,0.13101,-1.80876,0.47674,-1.03031,0
0.08813,0.38412,-0.73846,-0.5527,0.61922,0.47494,0
0.55279,1.03241,0.4975,2.26609,1.33028,1.79712,1
1.29858,0.62858,-0.70777,-1.31706,0.38401,0.68912,0
-2.14382,-0.00951,1.55813,-0.49175,-0.13183,0.94331,0
-0.77431,0.79114,0.51185,0.43518,-0.60316,-0.21472,0
0.52338,1.2014,1.13855,0.48398,-1.50733,0.45773,0
0.32047,-0.44462,-1.79691,-0.09051,0.1148,1.32407,0
0.9614,-1.06601,0.2477,3.41365,1.1579,-0.94431,0
-1.14512,0.56135,-1.11163,0.64218,-1.6622,-1.04501,0
1.06925,-0.6568,0.60169,0.37018,1.52095,0.50406,0
-1.0477,-1.32487,-2.09235,-1.44147,-0.24259,-1.18598,0
-0.7955,-0.02057,-0.57043,0.29173,-0.60313,0.08601,0
-0.02745,-1.08911,0.95078,-0.00356,-0.79893,-0.17794,0
1.71946,1.72064,-2.29298,-0.14154,0.51346,1.25716,0
0.16704,-0.61715,0.31449,0.02943,-0.04524,0.78122,0
0.37904,-0.73481,-0.80883,-0.55972,0.01418,-0.20841,0
0.97163,-0.3624,1.47618,-2.11033,-1.71676,-1.27776,0
-0.28299,0.07384,-0.42531,1.27814,0.27079,0.28808,0
0.5229,-0.33863,1.27255,-0.79986,-0.6142,0.01661,0
0.3475,1.32591,-0.36861,0.17926,-1.36239,-0.64927,0
-1.33691,0.9396,-1.06188,0.8995,0.6662,-0.1229,0
0.12277,0.20361,0.93555,-1.68724,0.08958,-0.37372,0
-0.38819,1.24058,-0.12224,0.46818,-0.45226,1.20224,0
0.13027,-1.4494,-0.25443,-2.05854,0.1225,-1.06928,0
1.63669,0.81452,-1.45293,-1.10608,-0.53147,2.21325,0
0.48559,0.56543,3.21867,-1.12769,0.43666,0.19234,0
0.35056,-0.79634,-1.45701,-1.38071,-0.78085,-0.57755,0
0.69474,-0.25081,-0.48387,-0.3618,-0.27401,-0.78675,0
-1.49259,0.01699,-1.62987,0.10776,0.76045,1.19674,0
0.1553,1.95481,-0.71256,1.31682,0.42147,-1.54451,0
0.8917,-1.04249,0.17828,2.2914,0.68211,0.84844,0
-0.53753,-0.81839,-0.61241,0.00771,0.36946,1.08906,0
1.66835,0.07674,-0.07878,-1.75486,0.39101,0.22953,0
2.73383,-0.41259,0.51315,0.71849,1.41201,-0.39161,0
-0.68926,0.05604,-0.76019,-1.59513,0.23132,0.44864,0
0.07354,-1.07958,-0.75192,-0.45761,-0.92846,-0.7694,0
0.20651,1.94277,0.21438,-0.92878,0.06186,2.03639,0
-1.24592,0.1299,-0.00592,0.27101,0.13103,-1.2943,0
-0.75949,0.52265,1.48962,1.29736,0.07808,1.77046,0
-1.13958,0.59355,-1.07773,2.07528,-1.05373,0.27859,0
0.22834,0.20287,-1.69569,0.45324,0.59967,0.06032,0
-0.67094,0.20136,-1.54932,0.96394,0.18939,0.05562,0
-0.06199,-0.17432,-1.50604,-0.01963,0.98727,0.78375,0
-0.41789,1.50676,-1.51949,-1.51279,0.33248,0.13879,0
1.19937,-1.97667,-0.08802,0.6653,-0.74825,0.82829,0
-0.57456,0.3124,-0.54205,1.61512,-0.3199,0.3833,0
0.6175,1.43985,-0.26864,-0.06432,2.03185,1.16549,1
-0.42149,-1.75971,0.79087,2.26709,2.08703,-0.65224,0
-1.23319,0.20603,1.05297,0.35068,-0.56043,0.74517,0
-0.30523,-1.23048,-0.00091,0.10742,-0.32361,-0.11636,0
-0.02798,-0.26623,-0.36196,1.0014,-0.27128,-0.69775,0
-0.11506,-0.25028,2.36299,0.47855,-0.22952,0.20196,0
-0.35707,-1.39866,0.01977,-0.34569,0.02996,-0.73549,0
1.75073,1.29836,0.95454,0.2879,-0.49374,1.28924,0
-0.77916,-0.27369,0.67877,1.67394,-1.08406,0.40333,0
-0.54886,-0.21392,-0.85778,-0.35029,1.13033,-0.5632,0
-0.58634,-0.15477,0.21577,1.33803,2.47511,2.19774,0
-0.28304,0.83213,1.23535,0.04992,0.09765,0.19715,0
0.74266,0.65559,2.73843,-2.48633,0.58537,1.04382,0
-0.78135,0.51983,0.37057,0.72448,1.00572,-1.49384,0
-0.24814,-1.60096,-0.89402,-1.35251,-1.40793,0.25612,0
-0.60379,-1.56576,0.11672,0.68522,0.84819,-0.11552,0
1.38402,1.35394,-1.72193,1.0947,0.30804,-0.16511,0
-1.80222,0.77104,-0.625,0.4022,-0.26905,1.14018,0
0.10091,-0.17868,0.93247,0.01811,-0.2632,1.21643,0
0.38855,-2.50933,0.96553,0.12699,-1.28999,0.47663,0
-0.01249,0.79672,0.38827,1.0194,0.70635,-0.65865,0
0.24972,-0.05121,-0.8898,0.62643,-0.35334,-0.04017,0
-0.13669,0.89047,0.41542,0.83178,1.07599,1.05937,0
-0.44745,0.06235,-1.41381,-1.20963,-0.3615,-0.45564,0
1.45065,-0.55489,1.14965,1.83948,-0.36194,-0.14908,0
0.42936,0.27463,-1.2699,0.54184,1.0737,-0.64056,0
-0.98945,-0.36267,0.08575,0.07713,0.48168,-0.28474,0
0.16923,1.76963,-1.70783,-0.4654,1.38262,-0.85799,0
1.49884,0.37928,-0.62832,-1.13719,-1.2823,-1.30774,0
-1.54753,0.70415,-0.38959,-0.80306,-0.19934,-0.25166,0
0.14685,-1.95852,1.1701,-0.37847,-0.44849,-1.41456,0
-0.44879,-0.53602,1.75224,-1.17665,0.8414,-0.47676,0
1.68059,1.14055,-1.24733,-1.7242,-0.57652,-1.54045,0
-0.34419,0.19966,0.89874,1.15419,-0.07095,-0.52307,0
-1.09261,0.55523,-0.26575,-0.69635,-0.23928,-1.90419,0
0.57051,-0.06491,-0.57099,0.72094,0.42962,-2.56401,0
-0.49848,0.25657,-1.77733,9e-05,-0.99728,-0.13533,0
-0.63909,-0.28487,1.4492,-1.24575,0.41155,-0.32661,0
-0.096,-1.46545,0.41195,-0.94337,0.95786,0.06888,0
-0.32643,1.05468,-0.17294,-1.33298,0.4925,-0.40253,0
-0.38129,1.12289,0.49628,0.51559,0.22316,0.12373,0
1.16353,-0.30206,0.69176,-1.51092,-0.34504,1.07531,0
0.37133,-0.44959,-0.22946,1.33602,-0.24887,1.85555,0
1.1827,0.50976,-0.89124,0.24534,0.86496,-0.29131,0
3.05855,-1.24125,-0.68845,0.35266,1.50359,0.53626,0
-0.85421,-0.27776,1.08832,0.71232,-0.63451,0.51841,0
-0.21217,0.88902,1.44669,1.22016,2.07324,2.05068,1
-0.80921,-0.40318,-1.30376,-0.68942,-0.71539,0.68178,0
0.22884,-0.54425,0.11256,0.90285,-0.32756,0.00803,0
-0.28182,0.44113,-1.23197,-0.00149,-0.55123,1.00125,0
1.55165,-0.71833,0.73026,2.3557,0.96572,1.39274,0
-0.38691,-1.41956,-0.4995,-0.70949,0.58651,0.35695,0
-0.18554,-0.63709,0.24777,-1.12503,1.62974,0.19847,0
-0.2518,-0.24132,1.98225,1.17401,-0.34742,0.14724,0
-1.09519,-0.33036,-0.00741,0.94683,0.40532,-0.33478,0
-1.88273,0.33576,0.46381,-0.56669,0.55547,1.28434,0
0.00843,-0.36312,0.96731,-1.11447,-0.53851,0.15314,0
0.2532,-0.93715,-0.48445,0.2607,0.48577,-1.08289,0
-1.39372,-0.10786,0.35355,-1.1522,1.03298,-0.35194,0
0.06996,-0.93396,-1.77342,1.82001,0.65995,0.16353,0
-0.04428,1.59121,-0.29053,0.24877,0.51946,0.60305,0
-1.26757,0.0148,1.27693,1.33589,-0.82246,-0.10164,0
1.10979,0.91395,0.70196,-0.21818,0.94286,0.92351,1
-0.08961,-0.96236,-1.57914,-1.61975,1.45442,-0.34558,0
0.46147,-1.31061,-0.41023,-1.11274,0.91058,1.755,0
-0.94916,-0.89809,0.52283,0.5617,0.11843,1.0425,0
-0.89972,-1.31618,-1.01817,-0.74556,1.74862,-1.50088,0
1.36294,-0.09838,0.94382,-0.33217,0.13995,0.22653,0
0.14545,0.39832,-0.42204,1.90792,1.67701,-1.14599,0
1.23156,-0.59072,0.64511,1.02701,0.40179,0.61745,0
0.25722,0.37163,-0.10084,-0.12985,-0.39578,-1.24119,0
0.64745,-0.90535,0.70849,0.37566,0.79539,-0.27164,0
2.42285,1.80986,-0.90843,0.74252,0.79684,-0.77791,0
0.07613,2.47804,2.56045,0.4597,0.50128,0.95924,1
-0.88738,0.12085,-0.18338,-1.19845,0.06831,0.21807,0
2.11563,0.97331,0.69382,-0.12754,0.5177,-0.74929,0
