id_empresa,periodo,porte,margem,crescimento,endividamento,liquidez,superou_setor
E38,T15,-2.56762,0.85096,-0.10374,-0.10673,-0.82206,1
E40,T09,-1.6926,1.30646,-0.21635,0.27054,-0.75542,1
E26,T05,2.42127,0.12208,0.77984,0.0047,-0.1753,1
E08,T10,-4.11003,-0.23281,-1.2759,0.03191,0.73788,0
E36,T13,-1.63201,0.83167,-1.67503,0.46905,-1.21213,0
E31,T15,0.2902,-1.01371,1.86073,-1.12274,1.53791,1
E24,T12,0.489,0.6018,-0.05969,0.553,0.26589,1
E15,T10,0.38668,-0.77344,0.46336,0.02165,-0.11624,1
E12,T06,1.04108,0.60921,-0.27491,-2.0673,-0.15996,1
E30,T08,-2.34968,-1.76671,0.81392,-0.50555,0.64893,1
E07,T07,-1.32646,1.27174,1.2732,0.68263,0.76985,1
E21,T12,-0.68182,-0.42904,-2.14478,0.37277,0.66387,0
E15,T07,0.35267,-0.62304,0.70748,1.34797,1.08199,1
E05,T14,-0.19868,0.52226,1.24998,-1.91166,-0.43486,0
E02,T02,3.48732,-0.33039,-0.3578,-0.3553,-0.67793,0
E34,T11,1.00519,-0.7568,-0.33845,-0.07429,-1.85087,0
E03,T04,0.33368,1.06963,0.71224,0.52945,1.07271,1
E34,T13,0.98146,1.05604,2.38619,-0.23155,0.62614,1
E33,T12,-0.15184,0.17537,1.10027,0.6789,-0.46387,1
E34,T06,1.01387,0.13834,0.85835,-1.00326,-0.96416,0
E23,T09,-1.39697,-0.9758,-0.18823,2.02604,-1.12088,0
E24,T13,0.47732,0.28688,-0.0042,-1.4119,0.49978,1
E11,T09,0.6232,1.0087,-0.77328,-0.74853,-1.18506,1
E02,T13,3.49231,-1.0982,-1.43239,-1.16888,-0.82003,0
E31,T11,0.30846,-0.38457,1.31835,1.41519,0.37586,1
E15,T13,0.39014,-0.65098,1.79726,-0.19058,0.41503,1
E09,T01,-0.84929,-0.94079,-0.92002,-1.153,0.47569,1
E06,T13,-2.29749,1.34291,-1.13495,-0.68098,0.74482,1
E31,T05,0.29789,1.00274,-0.65825,0.01697,-0.40436,1
E10,T08,1.20634,-0.13791,-0.02027,-0.64866,-1.50024,0
E31,T04,0.30956,1.72308,-0.49117,-0.31189,1.20713,1
E40,T01,-1.71071,-0.54303,-0.91312,-1.28978,-0.05307,0
E27,T05,3.57043,-1.23924,0.14925,0.79893,0.85093,0
E32,T09,-0.89966,0.36946,-1.62582,-0.76836,1.38755,1
E20,T05,3.90335,-1.3986,-1.01018,-1.97953,-0.79141,0
E34,T08,1.01516,1.23585,0.98828,0.0952,-0.54119,0
E13,T14,-2.133,0.93135,-1.08054,-0.27282,0.11558,0
E32,T10,-0.95079,1.84922,-1.25726,1.19503,1.77983,1
E18,T08,-2.4541,0.58694,0.24791,-1.99769,-0.33256,0
E05,T04,-0.1994,-0.31144,1.30102,-1.22872,-1.12812,0
E27,T10,3.55932,-1.71913,-1.42036,-1.44126,0.58036,0
E02,T01,3.46952,0.35102,-1.47223,0.22765,-0.7864,0
E25,T13,-2.71299,-0.76938,-1.0376,-0.23628,-0.05926,1
E24,T08,0.46298,0.08319,-0.43419,-0.32041,0.15486,1
E14,T01,0.23481,-0.3014,-0.64416,-0.19857,0.99348,1
E20,T04,3.93977,-0.19527,-1.38226,-0.34957,-0.91332,0
E24,T16,0.488,-0.0829,-0.01993,-0.12245,-1.21719,0
E20,T12,3.9194,0.71342,-0.45404,1.51902,0.24712,1
E02,T10,3.48218,-0.64273,-1.60276,-0.03681,-0.2436,0
E37,T07,-2.18721,1.10349,1.50968,1.20218,2.23954,0
E36,T04,-1.64275,0.65464,-0.18336,0.01858,-1.15281,0
E20,T08,3.89309,0.90198,0.81869,-1.6335,-0.55237,1
E23,T16,-1.43768,-0.27661,0.69614,-0.58255,1.55196,0
E21,T15,-0.66513,-0.3091,0.30211,1.80582,0.50383,0
E40,T10,-1.69197,0.56714,-0.59414,0.71678,-0.00495,1
E32,T02,-0.9403,1.26989,0.45747,0.71623,1.03887,1
E24,T05,0.48781,0.41834,-0.58835,1.77407,0.44792,1
E33,T11,-0.09326,0.63711,-2.01846,0.04663,0.31722,0
E40,T12,-1.70942,-0.03738,-0.39433,-1.18779,0.61452,1
E09,T04,-0.88069,-0.27967,-1.19585,0.00075,-0.87685,1
E39,T12,-1.47003,-0.52118,0.46414,-0.04019,-0.82343,1
E14,T09,0.25933,-0.10643,-0.68637,1.16437,-0.43447,1
E26,T14,2.43053,-0.79312,0.34819,-0.72119,-0.43245,1
E14,T15,0.25781,0.39626,1.65339,1.80804,-1.0,1
E12,T03,1.02185,0.81816,0.40797,-0.48393,-1.0312,1
E29,T10,1.30701,1.77909,0.52268,-0.96623,0.01907,1
E36,T12,-1.64638,0.3767,2.11676,0.28967,-1.05078,1
E21,T07,-0.71048,1.00531,0.62217,0.11527,0.61788,0
E29,T15,1.3323,-1.02859,1.07053,-0.09003,-0.281,1
E27,T11,3.59761,0.47543,2.11753,-0.1765,0.12482,0
E33,T10,-0.09038,0.28406,-0.81622,0.50578,0.77326,0
E08,T14,-4.1375,-0.68624,-0.24919,-1.02133,0.81347,0
E06,T07,-2.32949,-0.86009,1.59317,0.7037,-1.63986,1
E07,T06,-1.31184,0.94504,1.24572,-0.93057,-0.91965,1
E31,T12,0.23691,1.63924,0.03288,-0.06839,1.03285,1
E09,T15,-0.8838,0.61568,-0.9838,0.43679,-0.30757,1
E32,T14,-0.94718,-0.04355,-0.16989,-0.12874,-0.12349,1
E17,T09,3.85939,0.20701,0.52024,0.49243,2.36297,0
E13,T02,-2.13563,-0.92416,-0.78566,-0.07738,0.71608,0
E39,T15,-1.48778,-0.34257,-2.18265,-1.91151,-2.31102,0
E39,T09,-1.50198,0.34605,-0.71877,0.33924,0.50996,1
E30,T07,-2.33648,0.68078,0.61669,-0.94866,-0.73844,1
E06,T03,-2.33333,-1.04154,2.19939,0.19232,-0.21494,1
E09,T03,-0.8999,0.72124,0.2263,-0.65698,-1.12835,1
E11,T13,0.6275,0.94975,-0.35117,0.04818,0.95769,1
E31,T08,0.28,-0.88911,0.44096,0.2269,-0.59915,1
E16,T05,-2.49555,-0.25339,0.53313,0.65899,0.40349,1
E17,T11,3.87264,1.00156,1.81398,-0.3464,0.19911,1
E32,T04,-0.95145,-1.08246,-1.09682,1.19316,0.01535,1
E27,T02,3.62742,0.62439,-0.01101,-0.93244,0.17719,0
E30,T06,-2.35929,0.89382,0.64578,-0.76601,-1.72432,1
E24,T01,0.45136,1.51967,1.06102,-0.54918,-0.36006,1
E17,T02,3.85801,-0.41907,-1.08238,-2.89138,-0.68464,0
E37,T06,-2.14403,-0.15381,-1.23247,0.54921,-0.17645,0
E06,T05,-2.31977,0.83246,0.19433,1.15974,-0.77663,1
E22,T06,0.77686,0.96726,-1.99906,-0.63632,0.17165,0
E35,T02,4.66264,-0.08276,0.50871,0.59607,-1.18754,1
E39,T05,-1.5078,-0.02487,-0.13973,1.09107,-1.32415,1
E38,T11,-2.56142,-3.46368,-1.8807,-0.78272,0.62136,0
E16,T10,-2.51521,1.35631,-0.3336,0.55939,0.60532,1
E15,T08,0.40783,-1.25987,-1.30134,0.54443,-0.11411,0
E08,T02,-4.1405,-0.98475,-0.95141,0.35122,-0.70445,0
E39,T04,-1.49873,-0.59349,-0.29419,1.83464,0.32841,1
E21,T05,-0.70275,-0.69095,0.25881,0.1311,0.22033,0
E15,T15,0.37336,-0.79214,-0.30388,0.0701,0.03463,1
E04,T12,-0.46865,-1.23171,-0.12753,-1.8054,-0.00108,0
E07,T01,-1.30093,-0.37145,-0.03022,0.81685,1.06849,1
E34,T10,0.98403,0.76243,-0.20348,-0.05269,-1.46557,0
E05,T10,-0.17248,-0.56236,0.53549,-1.24337,-0.1566,0
E02,T16,3.47782,0.17766,-1.74868,-0.52034,-2.0446,0
E22,T10,0.79727,-1.45615,-1.39389,-0.96346,-0.5949,0
E06,T04,-2.32677,-1.46458,0.03965,1.49486,1.22914,1
E35,T12,4.64744,0.00846,1.24001,-2.57081,-0.16548,1
E15,T14,0.35915,0.50082,-0.74392,-1.07763,-0.95058,1
E17,T13,3.85018,1.62735,1.12877,0.23463,0.37702,1
E08,T07,-4.10273,0.23693,-1.71154,0.98328,-0.68073,0
E10,T06,1.15855,-0.51655,-2.1088,0.63509,1.62621,0
E35,T10,4.69414,-0.9819,-1.19428,0.92899,0.2117,0
E38,T02,-2.57725,0.32293,-0.87527,0.76957,-2.66413,0
E32,T11,-0.97374,-0.82794,0.31944,-0.05829,-0.25019,1
E23,T03,-1.44731,-0.0557,-2.05153,0.55103,0.16875,0
E35,T07,4.68257,-0.92305,-0.25643,0.19511,1.02112,0
E08,T13,-4.11669,-0.12291,-1.47183,1.81541,0.55765,0
E35,T09,4.67885,0.08514,0.782,0.82212,0.75784,1
E12,T09,1.065,0.37343,-0.8321,2.38833,-1.15771,0
E32,T13,-0.94422,-2.92723,2.32817,0.64043,-0.85638,1
E19,T05,-6.14283,0.17095,-1.06482,-0.48301,1.15671,0
E01,T08,-1.53302,-0.20521,0.11123,-0.83179,-1.42285,1
E18,T06,-2.4507,-0.48885,-1.31545,2.64612,-2.15704,0
E29,T12,1.31332,-0.08906,1.03623,-0.48584,-0.99289,1
E18,T03,-2.46131,-1.51847,0.25146,0.06843,-0.87631,0
E15,T16,0.39128,0.75052,-1.11771,-1.52427,-0.23952,1
E29,T06,1.30784,-0.08407,0.76331,0.00505,-1.05118,1
E28,T06,-0.65779,0.62778,-0.03697,-0.16409,-0.04924,1
E19,T15,-6.13085,-0.67601,-1.9955,1.09006,0.57517,0
E01,T10,-1.53226,-1.01699,-2.43259,0.97622,1.54446,0
E08,T03,-4.12368,-0.84092,1.1631,-1.20483,1.87808,0
E11,T05,0.62523,0.97397,0.22308,-0.44002,0.8738,1
E24,T03,0.4372,-0.60561,-0.49865,-1.00341,-0.86131,0
E26,T12,2.43387,0.00076,0.22899,-1.02502,-1.0059,1
E10,T10,1.18666,-0.82648,-2.85363,-0.79077,1.03565,0
E15,T04,0.39619,-0.40543,-0.55508,-0.07026,-0.10425,1
E04,T14,-0.42826,-1.49377,-1.42029,-0.92916,0.15265,0
E01,T07,-1.51318,-3.01707,0.14904,-0.30035,-0.50863,0
E16,T15,-2.51948,-0.66475,1.64952,-0.02019,0.762,1
E34,T16,0.99586,0.46684,1.34892,-0.64625,1.3667,0
E08,T01,-4.15081,-1.05763,-1.01404,-1.20429,-0.26954,0
E22,T02,0.75471,0.0763,-0.20689,-0.17773,-1.14874,0
E33,T03,-0.10171,0.77677,0.33873,-0.78914,-0.1619,1
E37,T11,-2.19269,-1.24384,1.69933,-0.41979,-0.65861,0
E04,T07,-0.46506,1.40314,0.86885,0.2682,0.86105,1
E09,T02,-0.91142,0.18795,-1.26226,1.25177,-0.47319,1
E27,T08,3.59291,-0.24881,-0.47063,-0.37005,0.5587,0
E26,T11,2.44406,0.85346,0.5671,1.29065,-0.2192,1
E05,T12,-0.19109,-0.82051,-0.09726,0.24166,0.16736,0
E20,T10,3.95799,-0.06694,-0.23219,0.66221,0.05825,0
E23,T15,-1.4287,1.63092,-0.53184,-1.3022,-0.02913,1
E19,T04,-6.11,0.45517,-1.35719,-1.18331,0.76972,0
E27,T14,3.60986,0.16985,-0.4929,-0.0985,1.36557,0
E18,T14,-2.4607,0.67671,1.07935,-0.58997,1.07868,0
E16,T01,-2.50802,1.12049,-0.76016,0.54191,1.42081,1
E20,T09,3.90433,-0.28214,0.78702,1.12804,1.22546,1
E17,T12,3.84232,0.99104,1.03129,0.43003,0.37943,1
E02,T14,3.47866,-0.01927,-3.06918,0.53862,0.24948,0
E29,T16,1.32084,1.67551,-0.64128,-0.86736,1.20812,1
E08,T15,-4.11575,-0.75764,0.25418,-2.30635,-0.00315,0
E27,T01,3.60318,0.96738,0.80031,-0.5135,-0.34607,0
E07,T03,-1.32862,-0.78987,1.65951,1.71325,0.71947,1
E02,T08,3.49496,0.10843,-0.24402,1.01987,-0.12321,0
E19,T09,-6.17328,1.08898,0.69678,-1.92274,0.54062,0
E36,T11,-1.63756,2.11134,-0.53204,0.69055,0.77054,0
E33,T09,-0.11617,-1.93379,0.45643,-0.20052,0.18624,0
E15,T05,0.396,0.17535,-0.72198,0.41064,0.88547,1
E35,T13,4.64807,-0.94474,-1.1905,0.92093,-1.70191,0
E06,T10,-2.33523,0.14924,2.54727,-2.07628,-0.91906,1
E37,T12,-2.19002,-0.67472,-0.58167,-1.04996,0.87312,0
E17,T04,3.85143,1.19946,2.27435,0.40646,-1.06544,1
E30,T15,-2.35281,-0.73656,1.02695,-0.31601,-1.32058,1
E09,T13,-0.89067,1.85796,0.69185,0.2188,0.43196,1
E38,T09,-2.53825,1.4145,-0.65211,0.3692,-1.62555,1
E38,T05,-2.53604,-0.76479,-2.01041,0.24862,-0.59049,0
E03,T15,0.35278,-0.21098,0.73412,0.83106,0.02936,1
E25,T09,-2.65673,-1.0752,-0.5163,2.21908,-0.29634,1
E03,T05,0.34026,2.64983,-0.5449,-2.42124,-0.18759,1
E07,T04,-1.35828,1.15116,-1.88329,0.9296,0.77105,1
E07,T14,-1.3539,0.97917,0.15028,-0.68173,-0.71255,1
E05,T08,-0.19375,-0.73069,0.97814,-0.42692,-0.55091,0
E07,T12,-1.3457,2.24681,-1.80981,-0.61842,0.84968,1
E14,T04,0.24345,0.91956,1.8459,0.91492,-0.30055,1
E35,T04,4.67932,-0.4198,-0.60555,-0.27792,1.0134,0
E19,T14,-6.12937,1.19931,1.1602,-1.82294,-0.06421,1
E37,T08,-2.1578,-0.22134,1.39741,0.90379,-1.25626,0
E22,T03,0.78015,-0.6347,-0.8193,-1.30382,-1.70042,0
E25,T06,-2.67645,0.09369,-0.9054,-0.46573,-1.49109,1
E19,T13,-6.16141,1.90853,-0.4422,-0.66264,-0.54364,1
E33,T08,-0.09592,0.23852,0.32561,-0.16779,-0.69083,0
E28,T03,-0.62753,-0.23899,0.57281,-0.39949,1.32496,1
E16,T02,-2.52196,-1.47394,1.35626,1.07608,0.66811,1
E04,T11,-0.47176,1.03824,0.36738,0.04975,2.05644,1
E16,T12,-2.49594,0.23736,0.53096,-0.09933,1.76142,1
E33,T06,-0.06555,1.18117,0.62903,-0.90617,0.16006,1
E29,T08,1.31254,-1.64298,-0.6886,0.25923,-1.57575,0
E20,T13,3.90281,-0.41419,-1.03429,1.64199,0.28485,0
E27,T07,3.60134,-0.28344,-0.38738,0.26741,0.15395,0
E06,T01,-2.30372,-0.10491,-3.31469,-2.41097,-0.82531,0
E20,T11,3.92689,-0.90415,-0.00343,0.94669,-0.39744,1
E12,T13,1.04701,1.11801,-0.76695,-1.58822,0.92096,0
E01,T15,-1.5154,-1.60369,-0.68559,1.9596,1.15031,0
E40,T06,-1.70335,-0.74797,0.38159,1.39899,0.07953,1
E16,T16,-2.54411,0.41412,1.04488,-0.53076,-1.72245,1
E26,T10,2.41434,-0.64558,-1.70277,-0.88189,-0.27984,0
E09,T09,-0.86332,-0.9886,1.67503,1.76635,1.48451,1
E40,T03,-1.71363,1.42732,1.42856,1.12312,1.00053,1
E40,T15,-1.70085,-1.4113,1.65364,-0.82733,0.45938,1
E36,T05,-1.66405,0.72239,-1.88342,1.05113,-0.1236,0
E07,T13,-1.30354,0.982,1.60493,1.14147,-0.13972,1
E18,T05,-2.46478,1.06045,-0.97792,-0.64748,0.50107,0
E18,T15,-2.46333,-0.89585,2.50668,-0.08297,0.77498,0
E23,T08,-1.39304,-1.28341,0.13135,1.55,-0.75956,0
E30,T11,-2.35344,-1.00635,1.95649,-0.52384,0.59232,1
E01,T09,-1.56541,1.44579,-0.47877,0.24181,0.43555,1
E26,T04,2.43004,-0.62694,-1.04301,1.78452,-1.02454,0
E38,T14,-2.5508,0.3067,-0.61304,1.43142,0.13305,0
E29,T13,1.27768,0.67488,0.20267,0.13575,-0.1445,1
E28,T12,-0.64451,-0.32873,-0.38312,0.32422,-0.01278,1
E18,T12,-2.44606,-0.47379,-0.01042,0.09274,0.53204,0
E25,T08,-2.69722,0.59812,-0.94387,-1.01552,-1.64466,1
E15,T02,0.38595,-0.46524,-0.10515,-0.2884,-0.5747,1
E02,T03,3.48449,0.14775,-1.28713,-0.1084,-1.39804,0
E39,T14,-1.47627,-0.71597,-0.03394,0.78316,-0.32923,0
E32,T15,-0.9617,1.91361,-0.07286,-0.02961,0.55403,1
E34,T15,1.03245,0.71801,-1.73555,0.51462,-0.46,0
E01,T12,-1.52052,-0.14465,1.44449,-0.44125,0.15232,1
E11,T08,0.64017,0.79369,-0.8115,-1.23655,0.3551,1
E03,T10,0.3664,1.34617,2.05049,2.61438,2.04176,1
E13,T12,-2.15657,-0.19892,-0.69268,1.55417,-0.19944,0
E13,T08,-2.17565,0.27064,0.67202,-1.48772,-0.5541,0
E25,T07,-2.66951,1.50715,1.12257,0.5963,0.54997,1
E13,T06,-2.16753,1.16001,-1.46889,0.48348,0.16464,0
E25,T05,-2.66224,-1.34922,0.02463,-1.87907,-1.04308,1
E39,T13,-1.47511,-0.24147,-0.47222,-0.89146,-0.59157,1
E26,T15,2.46069,-0.22406,-0.7085,1.06611,-0.52168,0
E40,T05,-1.70386,0.81001,-0.65973,0.0375,0.40205,1
E14,T11,0.22598,0.32496,-2.88913,-1.46286,-0.23146,0
E13,T09,-2.14381,-0.46776,0.64004,0.51411,-0.50648,0
E33,T02,-0.12323,0.15282,0.02033,-0.17632,0.16037,0
E28,T15,-0.66319,0.21678,0.42493,-1.5889,1.57586,1
E24,T06,0.46118,-1.37223,0.57274,1.24889,-0.82312,0
E13,T11,-2.15234,-0.02096,-0.42932,2.0418,2.39809,0
E06,T11,-2.34176,-1.04909,1.83001,1.35136,2.3913,1
E14,T12,0.26654,1.5593,-0.41489,0.03988,-0.34897,1
E07,T11,-1.34553,0.15859,-1.06893,-1.11823,-0.85774,1
E18,T10,-2.44868,0.23362,1.60444,-0.64146,-0.73972,0
E03,T16,0.33381,-0.32754,0.26835,-0.09849,-0.78933,1
E16,T07,-2.5001,0.03033,-1.51027,-0.58338,-0.37369,1
E16,T04,-2.53016,-0.13167,0.74129,-1.11053,0.53502,1
E08,T06,-4.14844,0.79955,1.77672,1.55831,0.64389,0
E19,T16,-6.11449,-0.08063,-0.01794,1.94148,-0.05483,0
E37,T04,-2.18941,0.8288,-0.25061,0.97146,0.87284,0
E31,T13,0.29185,-0.72219,-0.7889,0.25789,-0.30191,0
E04,T15,-0.46123,0.5043,1.71707,2.20154,-0.32081,1
E12,T15,1.02795,1.5535,-1.2443,-0.51382,0.18249,0
E29,T09,1.3162,-1.93956,0.40881,-0.13801,-2.75611,1
E30,T04,-2.35692,-0.07061,0.23407,1.6402,-0.33704,0
E25,T11,-2.66181,1.4645,0.74244,0.57585,2.21444,1
E07,T15,-1.35476,-1.47117,-1.32118,-1.28125,1.11286,1
E12,T07,1.03321,1.10654,0.13588,0.11646,0.8334,0
E25,T16,-2.66953,0.78623,-0.9177,-0.53155,-0.91836,1
E22,T09,0.80593,1.27501,-0.02246,-0.44084,-1.00809,0
E16,T13,-2.50424,0.63819,1.09546,1.17536,0.4132,1
E21,T08,-0.6039,-0.83333,0.32323,-0.17302,-2.2553,0
E35,T08,4.71445,-0.28896,-0.23362,0.10595,2.16544,1
E04,T02,-0.46345,-0.16012,-2.70941,-0.25544,0.61835,0
E06,T06,-2.28411,0.13724,0.14916,-0.18848,1.56367,1
E18,T07,-2.4229,0.86501,-1.12161,-1.45176,-0.60272,0
E14,T08,0.26894,-0.15437,-0.48483,-0.72906,-0.318,1
E24,T15,0.46,-1.59431,1.41502,0.87461,-0.55606,1
E11,T02,0.63507,-1.25098,0.06721,0.44541,-1.23469,0
E21,T09,-0.65644,0.58617,-0.1177,0.15051,0.41985,0
E22,T13,0.78081,0.89767,-0.5451,0.12359,-0.95317,0
E29,T02,1.33086,-0.03406,1.41127,0.62646,1.67016,1
E06,T14,-2.31962,-1.92711,0.08687,-0.34493,-0.90879,1
E08,T12,-4.09411,1.76141,-2.15975,0.26923,-0.71849,0
E12,T02,1.0258,-0.92143,0.19104,0.9227,-1.11154,0
E28,T04,-0.67024,0.34546,0.55208,-0.49346,1.2365,1
E20,T07,3.89491,0.65149,-0.6142,0.19476,0.91417,1
E27,T06,3.59472,-0.30652,-0.32994,-1.01098,-1.33022,0
E39,T03,-1.47804,0.88518,0.85018,-0.22917,-0.23046,1
E26,T03,2.4201,-0.5325,-0.15324,-0.61063,1.30567,1
E37,T09,-2.16908,0.74083,-0.20798,0.20401,0.41582,0
E38,T06,-2.55506,-1.32806,-1.4316,-1.90508,0.52468,0
E09,T06,-0.86735,-0.58473,2.18108,-0.92671,-2.00312,1
E36,T01,-1.62959,0.6476,0.17954,1.78907,1.16409,0
E31,T01,0.27558,1.11846,-0.13517,-0.11883,0.46795,1
E08,T09,-4.14396,-0.11462,0.94989,0.30389,0.25477,0
E21,T04,-0.68574,-0.78735,0.30563,-0.41181,1.31929,0
E15,T11,0.36131,0.60972,2.74117,-2.94792,-0.48724,1
E31,T16,0.29623,1.77188,0.92473,-0.41736,-1.0757,1
E40,T13,-1.70701,0.19391,0.76308,-0.35348,-1.05691,1
E12,T08,1.04249,0.35152,1.24277,0.52796,-0.96112,1
E19,T08,-6.12416,-0.75071,-1.81035,-1.22525,-0.36746,0
E38,T10,-2.53646,-0.4817,0.05116,-0.27851,-0.39425,0
E18,T13,-2.45256,0.20087,-0.58812,0.19729,0.33966,0
E30,T12,-2.30606,0.35584,-0.93713,-0.08745,-0.42397,0
E21,T02,-0.71817,-1.22669,-2.28743,0.01279,0.89285,0
E01,T11,-1.47909,1.50792,-0.59605,-0.02013,-0.1006,1
E06,T12,-2.33309,0.06783,-0.62151,-2.09719,1.15043,1
E29,T05,1.31025,-0.81601,1.02721,2.10225,0.09051,1
E15,T06,0.35206,-0.22248,-0.03786,-0.54477,0.16193,1
E05,T13,-0.19722,-1.32868,-0.01769,-0.71854,0.62037,0
E33,T16,-0.10273,0.47641,1.36263,-0.06717,-1.75071,1
E39,T02,-1.52429,-1.17925,0.09833,0.91316,0.67445,1
E19,T02,-6.13435,-0.64905,-1.13272,0.79308,-0.52101,0
E36,T10,-1.61544,-0.34126,0.49709,-0.76437,-0.1168,0
E03,T11,0.3561,0.28592,0.34482,-0.08464,1.17752,1
E21,T14,-0.69088,1.46309,1.09554,1.51311,0.14627,0
E05,T05,-0.21633,-1.21669,-0.59355,1.02462,-0.47366,0
E16,T03,-2.48711,1.43153,-0.22326,1.46556,-0.21375,1
E03,T03,0.34195,0.34534,0.66164,1.51712,0.71569,1
E22,T14,0.78661,1.47209,0.71292,-0.59238,-0.5491,1
E25,T15,-2.66129,2.84576,0.15144,-1.45747,0.63486,1
E07,T10,-1.32743,-0.98059,0.44775,0.34169,-1.68025,1
E23,T12,-1.43547,0.7475,0.2206,0.04847,-0.06002,0
E30,T14,-2.37164,0.11176,1.36163,-0.15538,-1.3682,1
E04,T13,-0.46939,1.33357,-1.54946,-0.22415,-0.73283,0
E02,T09,3.5186,-0.18396,-0.07567,0.35592,-0.75546,0
E16,T14,-2.52207,-1.16726,-0.4747,-1.35505,-0.97422,1
E28,T13,-0.67111,-1.35509,2.03316,-0.40213,1.40067,1
E35,T01,4.68422,0.48081,0.37904,-2.40302,-0.57076,1
E35,T11,4.64748,1.70044,-0.01026,1.28332,-1.92867,1
E03,T01,0.3215,-0.36271,-0.23923,-0.24129,1.11759,1
E27,T12,3.57821,-0.81863,0.38396,2.06261,-0.41842,0
E28,T05,-0.67282,1.84753,-1.71886,-0.2828,-1.13695,1
E38,T01,-2.58814,2.28549,-1.2193,1.22767,-1.41417,1
