f1,f2,f3,f4,f5,f6,f7,f8,alvo
1.45966,-0.43893,0.41171,-0.81406,-0.71233,0.90589,1.10224,-0.16034,0
0.37766,0.43813,-1.21072,2.77104,-0.21784,0.58749,0.66052,0.60973,1
-0.94123,0.44374,0.59847,0.36423,0.28044,0.32443,-0.32153,0.06237,0
0.10023,0.06551,0.21598,-0.16585,-2.54353,-0.33977,-2.41777,-0.85841,0
-0.13204,0.03288,-2.03663,1.38602,-0.75725,-0.30066,1.48224,-1.73572,0
-1.79973,1.18607,0.67223,0.96509,0.00269,0.39844,-0.37147,0.5705,0
-0.59054,-0.96019,0.08165,-0.84969,-0.30722,-0.92357,0.16503,-0.58371,0
-0.18207,0.47209,0.07793,-0.75928,0.13952,0.6684,1.30137,0.49748,1
-0.49037,0.07078,1.75804,0.10637,-0.94013,-0.03507,0.97115,-1.2288,0
2.3993,0.45668,0.35211,1.46778,0.2045,1.54178,-0.88619,0.66692,1
-0.55849,1.23772,0.11201,0.34636,-0.56687,-0.88874,-0.56214,-0.68175,0
-0.96138,0.9777,1.08942,0.14307,-0.68969,-0.79143,0.27544,1.12095,0
-0.79091,-0.79102,0.72713,-0.64956,0.52382,-0.20534,-0.08336,-0.96871,0
0.3705,1.13265,-0.33028,1.12243,0.97949,-0.49254,0.42116,0.95417,0
-0.47587,0.10195,-0.66881,-2.51216,0.68675,-0.12658,0.22495,0.0907,0
-0.50671,0.80475,1.4122,0.65872,0.23889,-0.28565,0.29188,-0.48668,1
-0.70467,-1.53856,0.74678,-1.15364,1.1035,-0.34049,0.35636,0.34678,1
-1.22556,0.22606,-0.55098,-0.27446,-1.5436,0.08122,-0.2764,0.87982,0
-0.67749,1.42619,0.82512,-0.08248,-0.25421,-2.55765,-0.8871,-1.80165,0
-0.53081,0.92328,0.64215,-0.40869,0.0243,-0.20416,1.15643,-1.94065,1
-0.67661,-1.32791,1.03852,0.60507,0.31562,0.96993,0.85388,-1.15278,1
0.37986,0.13521,-1.5452,0.12395,-1.1588,1.14287,0.37043,0.59489,1
-0.05593,0.49018,-0.55916,0.71011,-0.26682,-0.37655,-0.60613,-0.60255,0
-1.07322,-0.07474,-0.27138,-0.62407,1.23421,-1.54139,0.46284,-0.61223,1
-1.17865,-0.62987,0.65468,1.74164,0.2252,-1.71565,0.26662,-0.68416,1
0.66343,-0.42378,1.57848,-0.81743,1.59839,-2.07885,1.16928,-1.27719,1
0.16927,0.15624,-0.63006,1.12174,0.016,-0.11638,0.48302,-0.45422,1
0.79584,1.36535,-0.47152,0.72798,-0.70958,1.87651,0.52165,0.77958,1
0.77316,-0.58922,0.00259,-0.45225,0.39451,-0.28987,-0.72628,0.19724,1
0.18734,-0.20447,-0.37042,0.76617,1.89,-0.03211,-2.27994,-0.30212,1
0.15804,-1.31633,-0.69506,-1.29891,-0.03395,-0.28332,2.52525,0.88463,0
-0.92853,1.84631,-0.98522,0.20583,-0.57348,-0.90285,0.93055,-1.14793,1
0.20723,1.43995,-0.77917,-1.49622,-0.11689,0.02328,-0.32401,-0.39073,1
-0.43453,1.05126,1.43718,1.37432,-0.73624,-2.16621,0.23752,0.16328,0
-0.6699,1.96087,-1.50936,0.27029,-1.56009,0.99577,0.61115,-0.43794,1
-0.73379,-0.15215,1.51306,-0.7052,-0.2165,2.26308,1.44003,-0.71187,1
-0.00976,0.97193,-0.21492,-0.22978,0.20337,-0.06398,0.43358,-0.73041,1
-1.17456,0.7662,-0.59744,-1.1619,0.57443,-0.67854,0.26666,-0.80933,1
-0.37307,-1.81731,-0.31047,-0.46551,-0.92947,2.40506,-0.15414,0.182,1
0.36052,0.87881,0.41685,1.65493,0.83206,0.12144,-0.3684,0.15637,0
-2.23578,-0.60492,-0.10109,0.16085,-1.62687,-0.49638,0.57761,-0.10266,1
-0.16556,0.86332,-0.37056,-0.14083,-2.22439,0.75306,-0.31055,-0.82908,1
-1.01741,1.67334,-0.04118,0.31334,1.55712,0.32603,-0.01161,-0.28468,1
-0.38326,0.92665,0.48126,2.15945,-0.66273,1.16418,0.27183,0.26837,1
-0.66565,-0.08213,-0.08237,-2.29639,-0.95553,-0.18685,-0.93829,2.53765,0
1.8306,-0.20926,0.23359,0.30227,-0.1384,-0.89281,-0.71933,0.44682,1
-0.17441,1.34199,0.55204,1.76636,0.62856,-0.58419,0.95332,-0.46908,0
-0.57676,1.35373,-0.51367,1.22777,0.44023,-0.69175,-2.37485,1.42666,0
0.95089,0.61135,0.74095,1.00215,0.08436,1.05099,1.05835,1.36189,0
-0.7105,0.24054,0.09654,1.20923,0.71787,-2.45855,-0.26379,0.35168,0
-0.96894,0.56575,1.13139,0.44576,0.74844,1.14255,-1.12702,0.91652,0
-0.45028,-1.49237,-0.35176,0.23697,-2.74493,0.66434,-0.06578,0.23111,0
-2.04465,-1.31803,-1.39582,0.41421,-0.11069,-0.28705,-0.91494,-0.31562,1
-0.87731,0.2435,-0.0158,-0.82862,-0.57107,-0.02163,0.31882,-1.6957,1
-0.64909,-0.14918,1.03695,0.51117,-1.2409,0.05615,1.39727,-0.23717,0
0.29541,0.4904,0.81055,0.04997,-0.90221,0.69864,-0.72789,-0.00418,0
-1.1614,1.08166,-1.00316,-0.36543,-0.56263,0.73165,-1.6719,1.09684,0
-0.37021,1.48856,0.59351,-0.54202,-0.87414,1.16951,-1.56841,0.48166,0
-1.26655,-0.41532,0.46969,-1.41417,2.65566,0.42684,-0.06524,-0.38762,1
0.08041,-1.46618,-0.85673,1.04069,0.43377,2.69766,-1.37144,0.75265,1
0.51071,0.7169,0.22555,-1.29837,0.38805,0.46645,-0.58028,-0.27566,1
0.25308,-0.69971,0.91586,0.04354,2.18621,0.14078,0.25764,0.64832,0
-1.05335,1.50618,1.81056,0.7022,0.08881,-1.14777,-0.20925,0.45162,0
1.14035,0.03149,0.64494,1.01538,0.94915,-0.83528,-0.20319,2.31354,0
0.40929,0.18507,2.64972,0.21098,0.02267,0.55755,0.25597,0.43714,1
0.26898,-1.15012,0.39687,0.42521,0.25772,-0.48568,-0.04783,-0.48269,0
1.25251,1.03985,0.49628,-0.78682,-1.73431,-1.28445,-0.34556,1.57065,0
-1.6658,-0.32059,-0.37861,1.2224,0.97917,0.65754,-0.28311,-0.29386,1
-0.42098,2.3588,0.76086,-0.36983,-1.39972,-0.26079,-0.98479,0.64007,0
0.92714,0.92222,-0.78788,0.99591,0.64829,-0.02194,-1.71582,1.00865,0
-1.47299,-1.61754,1.43359,-0.8844,-0.57321,-1.11504,-0.42646,-0.44731,0
-0.16982,-0.0208,-1.26593,0.37789,-1.02717,-0.99521,1.95127,0.72233,0
-1.16437,0.65331,0.80353,0.83525,-1.33966,-0.33458,-0.20698,-1.55505,1
-0.19388,-1.12763,1.84343,0.0904,-0.21392,0.36594,-0.32107,0.49486,0
-0.16538,1.42425,-0.1979,0.38233,1.45297,-2.177,0.10919,0.58425,0
0.34241,-0.71193,1.82692,-1.1466,-2.21637,-0.46702,-1.30977,1.2138,0
-0.0496,-2.24969,1.95782,-0.62794,-0.95106,-0.59803,-0.39769,0.82089,0
0.99016,-1.35938,0.83672,-1.60175,-0.86394,-0.0084,1.78227,-0.64423,0
-0.83164,0.44516,-0.41193,-0.33957,-0.36588,0.06072,-0.858,0.01306,0
-0.82867,-0.28231,-0.36662,-2.3362,0.71869,0.25691,-0.63905,-2.17085,0
-2.23634,0.73193,-0.81262,0.05058,1.34566,2.05766,-0.48928,1.13798,0
0.95922,-0.45576,-1.41547,-1.18581,1.03406,-1.45902,-0.96827,-0.25407,1
0.428,0.4962,0.6315,2.38288,-0.4882,-0.60043,0.06209,-0.84408,1
0.18996,2.12066,-0.72293,0.24624,0.45721,1.25552,-2.30748,-0.01093,1
-0.83381,0.02437,-0.77961,-1.29159,0.22984,-0.78259,-0.64618,0.54166,0
-0.9579,0.54336,-0.56498,0.75444,-0.76846,0.29129,-0.85371,-0.87046,1
0.10956,0.79497,-0.60703,0.0634,-0.97174,-0.16448,0.10148,-1.66896,1
-0.0477,-0.86506,-0.30378,-0.53199,0.33212,1.40077,0.76206,-0.51886,0
-0.73926,0.68687,1.61759,-1.21466,1.82817,-1.68223,2.45347,1.23661,1
0.42393,0.14505,0.86549,-0.95823,-1.30663,-1.33572,-0.21791,0.57941,0
-0.08833,-0.12354,1.14823,-1.45732,1.03698,1.50672,-0.9254,-1.47951,0
-0.54202,0.45727,1.40594,2.02829,1.55714,-0.04527,-0.07756,0.42087,1
-0.32205,0.46572,-0.52112,-0.24634,-1.09728,0.12587,1.52294,-0.07885,1
-0.29751,-0.52694,0.32859,0.25968,-2.63146,-1.08874,-0.32814,-1.04382,0
0.54381,0.09437,-1.10142,-0.8222,-1.4095,1.31868,-0.92224,0.92799,0
-1.72346,3.23954,-0.53884,-0.19183,0.47951,1.00643,1.65135,0.30514,1
0.03415,0.32007,0.43883,0.19241,0.14919,-1.96177,-0.8018,0.4528,1
-0.30417,0.82759,-1.79723,-0.16284,-0.57955,-1.79366,-1.22723,-0.89045,1
0.84105,-1.48756,-1.18887,0.40879,1.24017,-0.86009,-0.93669,1.46466,1
0.27705,-0.71509,-1.23677,0.95719,-0.42145,-1.11555,-1.00324,-0.91269,1
0.30687,0.28851,-1.67285,-0.96476,-0.45144,-0.06924,0.31718,0.71773,0
-0.10925,0.4686,0.32766,-1.63435,0.44274,0.575,-0.96878,-1.64609,1
-0.47209,0.24114,-0.35206,-0.11516,-1.27509,0.56469,-1.7319,-1.22536,1
0.12754,1.75271,-1.85054,0.03017,-0.87577,-0.99175,-0.15748,-0.77754,1
0.87024,-1.02813,-0.68358,-1.42384,0.42244,0.07261,-0.76469,-0.4921,0
-1.02443,0.39129,1.4009,1.42707,0.43217,0.45403,0.05927,0.61154,1
-0.8317,-0.78906,-1.0217,-2.51597,-0.55811,0.21438,1.21374,0.38615,0
0.28626,0.22263,-0.4145,-0.69676,0.39874,-1.04227,-0.90246,-0.52174,0
-2.16792,0.7639,-0.28087,1.09761,1.57629,2.21087,0.01945,0.66659,1
-2.23186,0.07157,-0.70662,1.4263,-0.81794,-0.90034,-1.50889,2.23241,0
-1.05274,0.43773,0.48852,0.96092,0.09044,0.88512,-0.87159,-0.82163,1
2.56653,1.78793,0.38278,0.41982,-1.15415,0.68266,-0.84704,0.52105,0
-0.20056,-0.75246,-1.20759,0.53965,1.13919,-1.05481,0.14684,0.69338,1
-0.82222,-0.9198,0.2032,-0.3149,-0.66796,-1.17454,0.5328,0.41075,0
-1.87756,-0.69591,0.172,-0.12622,1.88546,0.41603,1.52547,1.37486,1
-0.54644,-1.59707,-0.88089,1.98402,0.59402,-0.13531,-1.57318,-0.31493,1
0.43151,-0.36549,0.16788,0.9428,0.30421,0.81425,-1.45928,1.48888,0
0.22491,0.39213,-0.66797,-0.54029,0.05524,-1.49336,-0.74521,2.00525,0
-1.96804,1.01467,-0.08218,-0.66113,0.9338,-1.28426,-1.7051,0.0278,0
-0.57617,-0.29595,-0.77448,-0.83071,0.97178,-0.92929,-1.95263,0.14944,1
-0.20212,0.44391,1.86732,0.39406,-0.84076,-0.79649,-1.82757,-0.4899,0
0.72919,-0.52367,0.33251,-0.06431,-1.41917,1.57727,0.66907,-0.36938,1
-0.24044,-0.56664,0.44951,0.83357,0.60918,-0.10658,0.77811,0.15499,0
0.22339,-1.94482,-0.58674,-1.06943,0.29898,0.08067,0.7898,-0.13666,1
-0.66072,-1.05216,1.81376,-0.38232,1.10184,-1.24815,-0.44135,0.17682,0
0.47052,0.78201,-0.23252,-0.84882,0.28702,0.71209,-0.56431,0.95826,1
1.01315,-0.1262,-0.16302,0.5361,-0.14431,0.79136,1.22369,0.49391,1
0.45858,-0.7526,0.49405,0.25845,-0.26811,1.23182,-0.05092,-0.6313,1
-0.69208,-1.86785,-0.81614,1.2307,1.168,0.67516,-1.36424,1.57097,0
-0.28933,-0.90934,-1.37688,0.29272,0.66871,0.50837,-1.57169,0.18127,0
0.53943,1.06952,1.64435,-0.37167,1.38102,-0.73905,0.22549,1.48042,0
1.33168,-0.22086,0.08805,-1.07314,-0.07032,2.27365,-0.12538,0.42163,1
-1.13467,1.50601,0.42882,1.12793,0.60725,-0.48223,1.17951,-1.58116,1
1.33968,1.46622,1.18668,0.30771,0.94334,-0.83778,-1.13498,-0.57491,0
-1.41396,1.86521,-1.99596,0.75513,0.31886,-0.38666,1.51549,-0.15866,1
1.00571,0.2038,0.72502,1.24069,0.00211,-1.45766,0.23862,0.41774,0
-0.84511,-0.69122,1.17346,1.14248,-0.86478,-1.49698,-0.89073,0.14244,0
-0.65186,1.18204,-1.1004,-1.64523,0.86503,1.53676,0.13693,0.13017,0
-1.86603,1.44314,0.1254,-0.40669,-0.08018,0.80214,-1.28956,1.76135,0
-1.02985,-0.04065,-0.33423,0.82437,-0.35297,-2.1043,0.62112,1.80506,0
0.34303,-1.65815,-0.68146,0.52644,-0.01617,0.11411,-1.25459,0.73911,0
0.76804,1.57999,-1.22523,1.20801,0.27327,-0.93681,0.55356,-0.85717,1
-1.51066,0.21276,-0.6056,-0.21468,0.03305,-1.21882,0.6833,0.46957,1
0.13749,1.91741,-0.19153,0.69525,0.33524,0.47857,-0.44386,1.89175,0
0.77108,3.04806,0.12485,-0.29847,0.74431,-0.8688,-0.82444,0.32832,0
0.14307,1.0398,0.16731,-0.28143,-0.16831,-0.15215,2.75456,-0.0715,1
-1.18664,-1.62488,-1.52993,-0.6568,-2.2347,-0.28794,-0.50823,-0.23443,1
-0.9612,1.23896,1.2374,-1.77621,-0.86996,0.40255,-1.72887,-2.06268,1
2.16634,-0.4701,-0.71948,-1.21502,-0.55612,0.99703,-0.6192,-0.48941,0
-1.90193,0.06518,0.83203,-0.2604,-0.377,-0.16982,-0.35238,-1.0931,1
-1.89635,-0.09769,-0.68134,-0.72664,-1.63412,-0.20622,-0.24141,-0.57759,0
0.84153,1.51796,0.49793,1.15833,0.31676,-1.12352,-1.56329,-0.58397,1
-0.38793,-0.38897,-0.02944,-1.75532,0.26239,-2.53943,-0.28941,0.50042,0
0.98364,-0.0967,1.32276,0.66385,-0.17386,-0.95058,-0.76063,0.60782,0
1.17539,-0.77161,-0.68139,0.08737,0.67362,-2.09301,-0.60964,0.90474,0
0.74181,-0.73077,1.3932,-0.40663,-0.94344,-0.77477,-0.11293,1.4587,0
1.30728,-1.33708,0.57085,1.50358,0.55558,-1.29668,0.64078,1.03322,1
-0.87932,0.23061,0.77285,-0.69456,0.68085,-1.76586,0.47703,0.97431,0
0.83381,0.48116,0.06946,0.72206,1.28631,-0.35356,-0.83957,1.51155,0
1.80849,1.19082,-0.42924,0.88057,0.771,-0.58266,0.47963,-0.30775,0
-0.74685,0.32631,-0.4822,-0.49849,-1.47081,0.20666,0.60069,-0.14974,1
-1.74018,-1.97642,0.69016,-1.52689,0.05082,-0.60196,0.20268,-0.84076,1
-1.20764,0.85352,0.87629,0.60962,-1.11599,-1.84279,0.17106,-0.50011,0
0.15963,-0.64465,0.44968,-0.38604,0.03914,0.28617,0.27524,2.15848,0
-1.48076,0.53865,0.66163,1.34618,0.62173,0.32448,-0.84538,0.10031,0
0.17854,-1.11808,-0.69341,0.93341,-0.45841,0.22666,-0.09751,-0.96061,1
-1.73975,0.16361,-1.3672,-0.6629,0.31889,0.7466,-0.52226,-0.77634,1
-0.1602,-0.53996,-0.32126,-2.0113,-0.57121,0.06582,0.67059,-1.66566,0
-0.78236,-1.94488,-1.11321,-0.39042,1.3791,-0.92987,-2.47884,2.06216,0
0.81382,-0.69691,-0.07178,0.32307,0.35929,1.63825,-0.10019,2.14021,0
0.76708,-1.02201,-0.3244,0.78994,1.60357,-0.53147,-1.51516,-0.00649,0
0.60271,0.13194,-0.08808,0.96617,-0.32313,1.27901,0.03782,0.39293,0
-1.33162,-0.48523,-0.39667,-0.14799,-0.0302,0.42499,1.17523,0.39941,1
-1.59886,0.2857,0.61541,0.42184,-1.35127,-0.71197,-2.08895,0.74395,0
-0.69991,0.90555,0.04615,-0.2211,2.15032,1.12692,1.98229,0.77615,0
1.33456,-0.22541,1.50918,-0.82065,-1.90005,-0.64129,-0.43917,1.16653,0
0.8048,-0.4576,0.32253,0.56595,-1.08071,0.67317,-0.39305,1.26252,1
-0.46685,1.70655,0.28642,0.25098,-0.01569,0.23051,0.63015,1.59123,0
0.57446,0.42063,0.53042,0.71607,-0.69406,0.98915,-2.07023,-0.34144,1
-0.45059,-1.13257,-2.80177,1.73693,0.86859,-0.69643,-0.12916,0.27505,1
0.87987,-0.71766,-0.71605,0.03773,0.04263,-0.5995,1.76737,0.66906,1
0.26359,-0.78571,0.28843,1.90815,0.82779,0.79108,-1.6652,0.26319,0
0.67353,2.45849,0.27197,0.88251,-0.65508,0.73851,-0.19757,0.61745,1
-0.51057,3.06935,0.9391,-1.95532,-0.45868,-0.18092,-0.25958,0.44185,0
1.71109,-0.40069,-1.01074,-0.41924,0.98754,1.23747,-1.04653,-0.62313,1
-0.25854,-1.1092,-0.51314,-1.82216,1.30167,-0.20628,-1.26122,-1.91435,1
-0.32535,-0.34183,1.26523,-0.45676,0.43331,0.89375,0.10076,-1.06371,1
0.38807,0.26065,-0.12255,1.58314,-0.04024,-0.49922,0.02444,-0.68566,1
0.72017,-0.25338,1.19851,0.74495,-0.64359,-0.95181,0.63072,0.22388,0
0.43663,1.72577,-0.91718,-0.24251,-0.17522,0.42608,-0.29643,1.15944,1
0.30303,0.32335,-0.15993,-0.57494,0.01954,0.13469,0.502,1.5382,0
-0.92155,-1.82095,-2.48689,0.7855,-0.4613,0.04307,0.80956,0.1938,1
0.23407,-0.49415,-0.61491,0.76401,-0.961,0.8861,0.84491,1.0099,1
-0.53453,-0.69289,-0.36943,-0.64627,-0.20238,0.53581,-1.46449,0.4343,0
1.03774,-0.57895,-1.11242,-0.55559,-1.17999,1.03819,-0.49502,0.59216,1
0.44151,-0.80931,1.21744,-2.47794,0.88332,-0.72833,-0.43948,-2.36024,0
-0.11024,-0.85653,2.17444,-1.86585,-0.77328,-0.31756,0.21242,0.12186,0
-0.42099,-0.60823,-2.00948,1.50955,0.06001,0.7916,-0.12129,-1.45963,1
-0.59679,0.84052,0.71134,0.31482,2.07056,0.7441,-0.37899,-0.87301,1
2.16128,-0.06273,-2.01921,-0.23639,-1.56075,0.4665,0.9745,-1.33909,1
-1.54641,-1.83,0.2923,0.38654,2.44266,0.20608,-0.37849,-1.7835,1
0.55939,0.09112,0.20982,0.14665,0.25914,0.1754,-0.63489,-0.37725,1
2.05456,-0.78672,-1.01228,-0.32422,-0.17541,-0.79238,-0.52604,0.59557,0
-0.51237,-0.78565,0.47577,1.65671,0.46137,-2.42472,-0.07251,1.85372,0
-0.4107,-0.09005,-0.97163,-1.25298,-0.76402,1.49486,-0.47691,0.76782,1
-1.18854,0.83311,0.23676,-0.67223,0.95871,-1.16003,0.43172,-0.68295,0
0.43126,-0.56511,0.34938,-1.38389,0.25277,0.84033,0.67207,-1.059,1
0.2447,-0.67122,-0.16882,1.87572,-0.92971,-1.56049,0.60324,0.796,0
1.10076,1.1386,-0.31695,-0.17395,-1.55261,0.27039,-1.09401,1.09969,0
-0.33454,-0.99039,-0.37284,-1.7549,-0.72297,0.01362,-2.07081,0.81705,0
0.35392,1.09948,1.01137,0.51512,-1.24828,1.28845,0.22638,-0.52082,1
-0.65909,0.65291,-0.12266,0.92714,-0.72553,-1.74072,0.85586,-0.36619,0
-0.63175,-0.56416,0.8467,-0.2964,-0.57682,1.26131,0.63925,-1.52714,1
0.45502,-0.35663,0.86668,0.21379,-0.68043,0.30231,-1.13841,1.55727,1
0.38696,-0.44459,-0.71395,0.02806,-0.49619,-0.03223,-1.02186,0.38446,0
0.80323,-0.33202,0.44656,0.38603,2.39237,-0.72524,-0.24096,-0.24971,1
0.66062,-0.64238,0.18607,0.00268,1.15664,-1.03686,0.25543,-1.85454,0
-0.69363,0.36375,0.58325,-2.00604,0.01235,-0.00153,0.59535,-2.37172,1
-0.20931,0.90864,-0.27945,1.16994,0.80216,-0.60019,-0.7396,-0.88569,1
-1.86729,-1.10042,-1.74193,1.03539,-1.52295,0.24368,0.11229,1.40799,1
-0.23723,-0.93796,-0.46413,-1.14414,-0.80686,0.75855,1.4792,1.21002,0
-2.1403,0.39591,0.67591,0.39055,-0.05113,-0.82364,-1.59566,0.06578,0
-0.55332,-0.93591,-0.18472,-0.19468,-0.84344,-0.7956,0.21777,1.09782,0
-0.85885,0.89085,0.14837,0.65187,1.05881,1.19461,0.84868,-1.3005,1
0.67269,-0.57984,0.3519,2.2479,0.32242,-1.1827,-2.98248,-1.23852,1
0.58106,0.34789,0.07771,-0.32824,-0.71396,0.16974,0.58054,-1.17129,1
0.21472,-0.84625,0.44791,-0.66791,-2.16362,0.22115,1.42854,0.68097,0
1.22495,0.97106,0.047,1.12303,-0.99134,-1.2543,0.63924,0.79757,1
1.97563,1.91535,-0.26816,-0.15553,-0.09534,0.26347,0.74401,0.02431,1
-0.51404,0.78457,-0.55751,-0.31461,1.02007,-1.56775,-0.90648,2.23872,0
-0.04254,-0.89575,-0.25772,-1.82386,-0.14581,1.43589,0.09995,-0.81465,0
0.60313,-0.80018,-0.55864,2.01242,-0.38131,0.44049,0.56303,2.07679,1
-0.36142,0.27325,0.08224,0.15677,-1.08843,-0.50783,-1.80927,-0.7397,1
-1.16165,-0.50433,0.09482,1.10321,-1.5864,0.5097,1.27455,-0.5053,1
-0.06177,-0.60309,-0.30722,-0.65402,-1.97156,-0.5114,-0.42205,-1.95863,1
-1.28011,-0.43614,0.39521,-1.38024,-0.09576,0.01301,-0.43395,-0.362,0
0.45267,0.71825,0.00603,-1.8927,0.89713,0.01721,0.99009,0.77447,0
-0.06947,0.78331,-0.95416,1.87173,-0.93537,-0.46858,-0.19387,-0.51638,0
-0.13033,0.47551,0.91977,1.54885,-0.89582,-0.74009,0.90439,-0.45957,1
1.17279,-0.39252,1.7708,-0.44585,-0.95107,1.50414,0.4183,0.43093,0
-0.11815,0.45896,-0.26065,0.36293,-0.7081,-0.40787,-0.91761,1.15309,0
0.5855,-0.73496,0.71279,0.77601,0.3645,0.24397,-1.24577,0.79141,1
0.89488,0.34461,-0.44412,0.19154,-1.60719,1.73641,0.6196,0.04509,1
0.37879,0.7192,0.68652,-0.09507,0.27434,-0.68568,-1.42574,0.12927,0
0.20301,-0.31526,-0.19174,-0.40607,2.2999,0.30353,0.54779,-1.40144,1
0.85085,-0.65945,1.88945,-1.28512,0.71069,0.54245,0.41052,-1.969,1
-1.09875,0.59687,0.85963,1.35849,0.32915,0.48402,1.28159,-0.56947,1
1.19164,-0.32897,0.57488,-0.47386,-0.06866,0.43104,-1.52181,0.19166,0
-2.11901,-0.03872,-0.16078,-0.12365,2.65818,0.88423,-1.67072,0.50806,1
0.58976,0.48405,0.99441,2.17402,0.7415,1.55154,0.68412,2.30286,1
-0.79539,-0.39494,-0.97292,0.04492,-1.49194,-0.42777,2.65925,-0.46345,1
0.06029,0.36523,-0.84098,-0.49629,0.2106,0.66978,-1.4253,0.79161,0
0.65014,-0.75786,0.93941,0.63157,1.29115,0.72093,-1.46699,0.87088,0
0.63098,-0.0848,-0.07415,0.77204,-0.68892,0.09444,0.10935,1.24443,0
-0.55514,0.74532,-1.12015,-1.39074,1.19248,-0.20196,-1.40645,0.0073,0
0.07916,2.41514,-1.21022,0.61749,0.04303,-0.59076,0.78212,1.12929,1
0.31707,-0.62498,-0.05251,0.37579,-0.18526,-2.11266,-0.02877,0.89229,1
0.62841,-0.13118,-0.25612,-0.82377,0.37467,-0.96501,-0.38988,0.39317,1
-0.06982,-0.05721,0.96276,-1.04813,0.15489,0.07409,-0.08245,0.22514,1
-0.26568,-1.39291,-1.84351,-1.27936,-0.59715,-0.00177,0.7261,0.93884,1
-1.50435,0.81697,-1.35061,-0.56497,-0.13286,-1.33155,-1.82849,0.36225,0
0.63517,-0.33369,1.60583,0.6692,-0.10287,-0.58346,0.48224,-2.73594,1
0.63882,-0.9095,0.28101,0.60931,0.17969,-1.11977,1.26247,-1.13638,0
0.4663,1.0789,0.22419,-1.36649,1.90251,0.56176,0.29518,-0.47665,1
2.11612,-0.85666,0.09648,0.27344,-1.26812,1.62797,-2.71427,-0.05995,0
1.24128,0.74876,0.03358,-0.28659,0.12953,-0.84409,0.9018,0.30674,1
1.45608,-0.88671,0.81029,0.76658,0.34453,0.02068,-0.35645,0.77059,0
-0.80188,1.23931,0.89928,2.44308,1.0229,0.91938,1.07392,-1.39294,1
