id_empresa,periodo,porte,margem,crescimento,endividamento,liquidez,superou_setor
E30,T07,-1.05895,-0.89471,-0.70269,1.22727,1.49532,0
E18,T10,-1.45354,-1.80394,0.46493,-0.08121,1.05363,1
E36,T06,-5.08552,0.16005,0.95264,0.42684,0.88985,1
E35,T04,0.13794,-1.28546,0.16963,-1.02754,0.60118,1
E28,T14,-1.47542,-0.20982,1.64094,0.45841,-1.72779,1
E13,T10,2.13212,0.08864,0.23636,1.88602,0.30265,1
E31,T03,1.10775,-0.67399,-0.92308,-0.29926,0.17886,0
E14,T14,0.11012,-1.26972,-1.54309,0.30608,0.38209,0
E39,T11,2.09822,0.63956,-2.03131,-0.46531,0.98676,1
E33,T09,0.76949,1.18975,1.02731,-0.66852,0.93919,1
E34,T14,0.11028,-0.39269,1.3462,-1.97512,0.1873,1
E24,T01,-0.06501,-0.59402,1.65432,-0.60577,1.60066,1
E05,T11,-2.34207,0.63635,0.0933,-0.65509,-0.72654,1
E04,T09,1.34248,-0.79702,-0.03721,-0.40626,-0.28928,1
E29,T07,-0.24995,-0.55119,-0.2438,-0.25132,0.82694,1
E07,T13,-1.43815,-0.57787,2.07977,-0.05293,0.50408,1
E08,T02,-3.6939,-0.48625,1.48837,-0.37831,0.98919,0
E39,T15,2.08528,0.79993,0.02687,0.80814,1.24434,1
E16,T14,-2.22911,-0.28932,-0.14472,-0.42362,-0.03186,0
E22,T08,-1.31168,-1.29315,0.13632,-0.68855,0.67413,1
E07,T01,-1.44818,-0.60944,-0.05994,-0.95893,0.07698,1
E34,T01,0.16318,0.24266,1.48759,1.01111,-0.06314,1
E03,T09,-2.61078,0.0255,-0.75246,0.49143,-0.3205,0
E34,T10,0.12038,-0.09425,0.97283,-0.00904,0.48342,1
E24,T08,-0.11233,0.11762,0.88993,1.37993,0.20646,1
E19,T04,2.18873,-0.25188,-0.05712,0.00413,0.2641,1
E06,T14,2.08473,1.03904,-1.20091,-0.58267,1.80954,1
E20,T10,0.96393,1.07167,0.00443,1.575,-1.76789,0
E12,T05,0.58694,0.3519,0.73241,-1.99956,-1.25341,1
E39,T01,2.06764,0.56981,-1.70316,-0.95601,-0.44462,1
E13,T06,2.17781,-0.51312,1.54896,0.22118,2.17767,1
E17,T10,-0.1714,-1.57573,-1.29353,-1.59732,0.24482,0
E09,T02,2.82405,-1.19986,2.3067,1.07415,2.25783,0
E34,T06,0.13587,-0.76724,-0.31614,0.18255,0.04677,0
E27,T14,-0.62002,-0.35923,-1.25045,-0.12245,1.91118,1
E12,T08,0.61685,0.67576,-0.74461,-1.03241,1.06079,0
E09,T09,2.83327,0.32495,-0.20897,-1.3752,-0.04518,0
E37,T15,-0.25193,-1.1749,-0.419,-1.11517,0.65506,0
E38,T03,0.91218,1.41475,-0.91634,-0.05182,-1.55279,0
E33,T15,0.75263,-0.63156,1.81477,0.62503,-1.07431,0
E27,T12,-0.62272,0.08882,-1.81717,1.82651,-0.30286,1
E21,T15,-1.53801,-1.54781,0.92058,-0.91944,-0.44654,1
E36,T11,-5.07465,-0.18819,0.4027,1.52796,1.17965,1
E40,T09,0.4787,-0.36606,-0.14798,-0.31464,-0.04886,1
E01,T05,0.51293,-0.45558,-1.4568,1.23464,-0.03927,0
E33,T08,0.74741,0.96196,-0.65484,0.63921,2.52391,0
E14,T05,0.12932,-0.92829,0.44713,-0.97448,-1.08864,0
E25,T06,0.53495,0.52025,0.22683,-0.37423,1.01043,1
E05,T07,-2.36168,-0.53561,-0.43836,1.3847,0.38312,0
E34,T13,0.10421,0.27213,0.45182,0.08531,-1.52453,0
E38,T15,0.92935,-0.87714,-1.58543,-1.37595,-1.06355,0
E33,T12,0.76503,0.94388,-0.27856,-0.28929,-0.21941,0
E30,T13,-1.03634,0.32998,0.92599,1.6476,-1.02029,1
E06,T10,2.07026,0.45691,-0.23198,-1.16017,1.68753,1
E16,T16,-2.22374,0.14722,-0.16691,0.68457,-1.26345,0
E22,T07,-1.28472,0.0299,-1.85117,1.45579,-0.36213,0
E29,T13,-0.20382,-0.09444,0.97136,0.06808,0.66586,1
E29,T05,-0.24854,-0.7946,0.07894,-1.23931,-0.4182,0
E24,T03,-0.10569,-0.27712,0.55403,-0.14945,-1.16588,0
E14,T06,0.14994,-0.69471,0.00547,-0.71368,-1.57632,0
E11,T01,-2.47347,0.98428,-0.12202,0.51387,-0.08165,1
E35,T13,0.15196,-1.24963,0.08947,-0.65696,2.09744,1
E21,T02,-1.53438,-1.49075,-0.19872,-2.28265,1.20167,1
E17,T16,-0.12688,0.63864,-1.73526,0.2119,-1.58504,1
E13,T12,2.17245,0.98972,-0.95188,0.26746,-3.09711,1
E09,T07,2.84046,0.33913,2.30538,0.81071,-1.13079,0
E13,T05,2.13772,0.77198,0.17258,-0.86869,0.12561,1
E34,T12,0.08415,0.63605,-0.96629,0.40044,0.79386,0
E07,T14,-1.4822,-1.00862,0.02114,-0.46958,-0.86447,0
E06,T06,2.00853,-0.76141,-0.5013,-0.56556,0.87028,0
E31,T08,1.1479,-0.80371,-0.92917,1.20937,-0.01244,0
E24,T16,-0.12973,0.79527,-1.5427,0.2327,0.59024,0
E18,T04,-1.45402,0.75675,-0.41417,0.44104,0.81945,1
E19,T03,2.20728,-0.72063,0.23443,1.19729,-0.39433,1
E16,T02,-2.20414,-0.29877,-1.12279,-1.02187,0.82204,0
E38,T08,0.93132,-0.36378,1.1834,0.17442,2.00321,0
E06,T11,2.05493,0.38383,-0.73613,-0.13921,0.50429,1
E32,T11,1.07289,-1.40908,-0.38635,-1.21732,-2.03723,0
E04,T08,1.32684,-2.00149,0.59879,0.92199,-1.43558,1
E28,T04,-1.48698,-1.46223,-1.16424,-1.13639,0.43152,0
E03,T03,-2.59549,0.18883,0.06878,-1.59142,0.0598,0
E36,T01,-5.07886,0.43032,-0.0644,-0.91332,0.68029,1
E39,T06,2.11962,0.48192,0.46172,0.35815,2.01624,1
E16,T11,-2.19804,-2.27134,-0.89782,0.06351,1.29637,0
E01,T10,0.54445,-0.16858,-2.13999,-0.09085,-0.68368,0
E19,T14,2.22464,-0.54804,-0.27122,-0.22054,-0.61733,1
E20,T03,0.97578,-1.61305,0.23608,-1.0658,0.29599,0
E01,T06,0.5266,-0.28445,0.42928,0.39879,-0.86599,0
E19,T01,2.19615,-0.73965,0.67102,-0.19072,0.08472,1
E02,T02,0.65526,-0.41523,-0.02558,-0.82822,-0.27676,0
E32,T14,1.0196,-0.75989,0.69022,0.45394,-0.01573,0
E20,T06,0.96582,-1.37633,1.40255,-0.9128,0.38437,0
E14,T08,0.12142,1.35319,-0.33666,0.59649,-1.81407,0
E28,T10,-1.479,-1.6362,0.98827,-0.02004,-0.82386,1
E17,T11,-0.11202,-1.47719,0.70649,0.46867,-1.69121,1
E24,T02,-0.09594,-2.10479,0.33791,-0.97385,1.62223,0
E40,T14,0.49069,-1.13398,0.34039,1.15664,0.26498,1
E23,T13,2.25852,-0.98362,-2.19196,-0.45871,-0.42691,0
E32,T06,0.98338,-1.08188,1.20784,0.33068,-1.45071,0
E10,T01,0.83352,0.56368,-0.67478,0.20072,0.46131,1
E14,T09,0.14304,-0.73008,-0.29958,-0.1657,-2.33299,0
E15,T02,-0.481,-0.22149,0.82212,0.67036,-1.87812,0
E16,T06,-2.20867,-0.02138,-0.91539,1.13842,-0.538,0
E05,T03,-2.38191,-0.76605,0.37048,-0.18123,0.61628,0
E14,T12,0.10027,2.02646,0.8708,0.2052,-0.26566,1
E37,T09,-0.24673,0.1221,-0.15341,0.06977,0.4991,0
E29,T06,-0.20928,0.30869,0.9525,-1.49504,1.69246,1
E08,T11,-3.76252,-0.13415,-0.64913,2.00284,0.7566,0
E20,T07,0.92727,0.61044,0.18552,-0.72627,-0.41019,0
E03,T12,-2.64005,0.66422,0.19803,0.66828,-2.22386,0
E05,T16,-2.34696,0.56912,1.91518,-0.0434,-0.15646,1
E36,T09,-5.10869,0.08349,-1.08022,-0.06033,0.81855,1
E10,T15,0.83684,-0.1188,-0.75299,-1.12526,-2.48469,1
E12,T11,0.60078,1.87966,-1.9707,-0.131,-0.09274,1
E08,T05,-3.70351,0.76049,-0.00272,1.17126,-1.48409,0
E14,T13,0.14365,1.32457,1.84736,0.00841,-1.82868,1
E12,T03,0.5922,-0.94409,-1.49319,-0.81284,0.79105,0
E21,T05,-1.54993,-0.00872,-1.44944,0.69547,0.47191,0
E15,T08,-0.42803,0.4886,0.72128,0.7608,-0.50231,1
E06,T03,2.06463,-0.10389,0.1042,0.17888,0.84057,1
E13,T11,2.14463,1.15119,-1.23722,-0.30427,0.8783,0
E31,T02,1.07088,1.01856,-1.05466,0.8121,-0.00394,0
E29,T03,-0.26313,-1.40226,0.2375,0.39125,0.29179,0
E22,T14,-1.30758,-1.21261,-0.97685,1.12963,-1.49197,0
E30,T05,-1.0215,0.17687,0.11344,1.03177,-1.23974,0
E04,T02,1.30501,1.06452,-1.48323,-0.62976,-0.64405,1
E32,T15,1.02868,1.49636,0.3889,-0.27088,0.27626,1
E38,T11,0.92294,1.32249,-1.17823,0.23544,-0.51437,0
E08,T08,-3.71004,-0.27612,-0.73477,1.19688,0.62014,0
E14,T01,0.11747,-0.05682,-0.27055,1.14755,-0.56152,0
E03,T08,-2.66019,-1.3119,-2.61184,-1.85837,0.83553,0
E08,T09,-3.70315,0.33094,-0.83582,-0.84265,-1.30751,0
E01,T04,0.54294,0.17285,-2.41025,-0.37122,1.16569,0
E40,T08,0.4802,1.38564,-0.92927,0.0269,0.25544,1
E10,T08,0.84627,-0.50137,1.62309,0.27823,-0.29726,1
E05,T06,-2.39707,0.28506,-0.65743,-0.15464,1.21782,0
E11,T14,-2.50172,0.69268,0.18009,0.17842,0.20289,1
E27,T04,-0.61399,1.16832,0.72969,-0.19438,-2.52248,1
E21,T04,-1.58092,-0.65643,-0.55977,-1.11178,-0.95852,1
E28,T11,-1.5007,-0.14102,-1.14369,0.4923,0.06916,1
E26,T10,-2.49376,0.46501,1.63185,-0.3275,-0.5729,0
E19,T09,2.18516,-0.20738,-1.39013,-0.54227,-0.28487,1
E14,T07,0.09293,-1.0011,-0.34599,1.92149,-0.34652,0
E06,T01,2.02793,1.53031,0.68071,1.06253,0.44891,1
E05,T01,-2.35235,-0.05921,-0.54836,-0.52283,0.24988,0
E19,T05,2.18868,-0.52088,-0.11366,0.67945,0.74941,1
E01,T02,0.52077,0.96894,-0.23475,-0.07196,-0.66023,1
E37,T08,-0.24264,1.35617,0.45762,0.22425,-0.30765,1
E34,T05,0.13434,1.142,-0.04724,1.75575,0.44112,1
E05,T10,-2.37457,-0.38447,1.10755,1.1986,-1.01563,1
E40,T13,0.50305,0.89653,-0.24551,0.20058,0.2071,1
E26,T14,-2.45908,1.07012,0.05875,-0.37776,1.03681,0
E04,T01,1.36307,-0.81449,0.52899,0.26487,0.77085,1
E16,T05,-2.23381,-0.81973,-0.60283,-0.36428,-0.03879,0
E02,T03,0.69237,-0.27405,0.82322,-1.80048,1.29387,0
E06,T09,2.07547,1.94259,1.29093,0.37153,-1.02587,1
E13,T13,2.11191,0.3773,0.88223,1.05111,0.37895,1
E30,T11,-1.02097,-1.57477,1.41942,1.07637,0.14449,0
E20,T02,0.93756,-0.59981,-0.10546,-0.05775,0.40902,0
E27,T09,-0.59698,0.279,0.73918,0.49568,-0.83698,1
E25,T03,0.51217,-1.30149,-1.00564,-0.94812,-1.16394,0
E19,T16,2.21091,0.50731,1.02454,-1.41809,0.94353,1
E12,T09,0.5916,1.87638,1.76075,-0.41519,0.99057,1
E38,T07,0.96339,0.18386,-0.26467,-1.8924,-0.78367,0
E32,T16,1.01539,-1.05377,0.03312,-0.12956,-1.01545,0
E33,T06,0.7569,0.60743,0.35973,1.63707,-0.31368,1
E36,T14,-5.08881,0.05623,-1.28512,-0.07214,1.29785,1
E19,T11,2.21539,1.7344,-0.56556,-0.23476,0.22502,1
E30,T12,-1.04504,0.17677,-0.1479,0.79798,-1.94279,0
E16,T07,-2.23653,-2.30057,-0.22737,0.06964,-0.46874,0
E28,T03,-1.47143,0.37643,-0.61728,0.51208,-2.09218,1
E37,T07,-0.22005,1.61121,1.14744,-0.8063,-0.67943,1
E14,T10,0.10553,-0.05438,-0.55285,0.09662,-2.01743,0
E38,T09,0.9295,-0.12997,-0.66036,-1.02038,-0.51361,0
E07,T11,-1.47764,-0.42571,-0.73479,-1.11675,-0.49676,1
E40,T02,0.46952,-1.1534,1.6815,-0.61772,-0.21156,1
E23,T10,2.21667,0.09264,-0.93574,1.3032,-0.83657,0
E10,T16,0.91305,0.21192,0.68948,2.35848,-0.10121,1
E04,T03,1.3087,-0.39885,0.1759,0.12525,-0.58675,1
E23,T14,2.2183,-0.44345,-0.44592,-0.43474,0.14265,0
E32,T02,1.06698,-1.00405,0.93614,-1.34968,1.62339,0
E05,T04,-2.36809,-0.48726,1.08078,0.67744,0.0669,1
E38,T01,0.91661,-0.06692,-0.11792,-0.85739,-1.25487,0
E38,T04,0.94956,0.91737,0.03139,-0.64515,-1.3899,0
E25,T16,0.51464,-0.04815,1.56622,-0.07541,0.43061,1
E19,T13,2.19484,-1.11928,0.74129,-0.37559,0.76581,1
E13,T15,2.1171,0.27124,0.76436,-0.5282,-0.29807,1
E11,T02,-2.52239,1.08371,-0.36411,-0.9596,-0.81547,1
E32,T09,1.04803,-0.66443,2.06949,0.59013,0.80671,1
E21,T03,-1.54251,-0.47563,0.03437,-0.32827,0.26239,1
E35,T11,0.18482,-0.19401,0.60043,-0.07058,0.30575,1
E10,T03,0.85594,-0.13702,-0.56391,1.34567,-0.27505,1
E38,T02,0.91386,0.71413,-2.59547,-0.74638,-0.62711,0
E34,T08,0.10413,-1.87647,-0.38655,0.39899,0.46164,0
E34,T03,0.09944,-0.15684,0.85883,-0.31275,1.67092,1
E40,T11,0.48406,0.76607,-1.32089,-0.82442,0.38601,1
E03,T02,-2.63116,3.12029,-0.52279,-0.37604,1.2895,1
E12,T10,0.5975,-0.54812,-0.80515,-0.22585,0.59587,0
E14,T03,0.13448,0.72982,-1.65574,-0.87569,-0.38014,0
E05,T09,-2.36265,0.31998,-1.09643,0.71292,-1.34374,0
E06,T16,2.05685,1.59756,-0.46477,0.30162,-1.90902,1
E02,T07,0.67718,-0.06693,0.86777,0.94364,0.62659,0
E15,T16,-0.44325,-0.14072,1.02691,-0.19853,-0.55858,1
E07,T15,-1.4357,0.18058,0.59295,-1.67933,0.74894,1
E18,T12,-1.4432,0.74447,-0.17144,-0.39291,-0.53872,1
E25,T01,0.51986,-0.02001,-0.22755,1.34766,0.75334,1
E20,T08,0.99099,-1.45865,0.88437,1.58978,-1.53414,0
E05,T12,-2.35591,-0.47243,1.74485,-0.60155,0.26497,1
E09,T10,2.82209,-0.22112,-0.96532,0.19054,0.45191,0
E21,T09,-1.61182,0.57669,-0.3683,0.27822,1.39684,1
E23,T15,2.20195,-0.15755,0.56593,0.71413,-0.22541,0
E29,T14,-0.25386,-0.59855,-0.38776,0.07713,-0.39651,1
E28,T09,-1.50374,-0.79399,0.61715,1.228,2.11755,1
E39,T16,2.07775,-2.33874,-1.32193,-0.59918,-1.46487,0
E03,T16,-2.62148,-0.29867,1.94985,-0.07573,0.29378,0
E22,T01,-1.28744,0.44301,-1.35789,0.93555,0.99492,1
E26,T13,-2.47716,0.40697,1.09637,0.46904,0.36228,0
E24,T10,-0.13319,0.55415,-0.03594,0.41433,-0.99409,1
E20,T05,0.94458,0.62039,-0.36317,0.22847,-1.43586,0
E22,T13,-1.23852,-0.67092,0.82764,1.40127,1.22789,1
E38,T10,0.92017,0.15684,0.77348,-0.01042,-1.1604,0
E35,T09,0.09113,1.27932,0.45528,-0.91725,0.94903,1
E05,T02,-2.37165,2.47125,0.46409,-2.16418,0.9998,1
E27,T06,-0.60712,0.33005,-0.97364,0.4671,-0.0176,1
E21,T13,-1.53844,0.99387,0.08618,-0.59296,0.09221,1
E36,T13,-5.06584,-0.67894,1.12778,-0.19717,0.08752,1
E26,T03,-2.49912,1.28425,0.68008,-1.2543,-1.06235,0
E40,T01,0.50222,1.45024,0.83919,0.96806,-1.31715,1
E07,T04,-1.4561,-1.16179,0.57677,-0.34595,-0.30231,1
E30,T01,-1.0221,0.50975,-2.09606,1.10593,1.4068,0
E27,T11,-0.64568,-0.61589,-1.38832,0.48397,-0.3424,0
E34,T02,0.1091,-1.08496,0.27984,-0.57518,0.14015,0
E16,T08,-2.2138,-1.19055,1.98458,-0.90332,0.70176,0
E25,T10,0.50924,0.76678,0.93445,-0.44526,1.46651,1
E29,T15,-0.24136,-0.52317,0.94782,-0.3238,-1.29657,1
E07,T03,-1.43931,-0.00707,-0.40586,1.18364,0.17661,1
E01,T09,0.51147,0.51903,-0.46624,1.34539,-0.05936,0
E16,T09,-2.25,0.78634,-0.27411,-0.17444,-1.59674,0
E11,T04,-2.44063,-0.44935,-0.142,-0.88064,-0.71304,1
E01,T12,0.5232,0.90099,0.1247,0.73398,-0.58128,1
E06,T07,2.06067,-0.45803,-0.73943,-0.12093,-1.11306,1
E18,T02,-1.42491,-0.82005,-2.06584,-0.96157,0.73872,0
E21,T16,-1.56479,2.21264,1.22564,0.70315,-0.81856,1
E40,T15,0.47653,-0.03618,0.13108,-0.23897,-1.68198,1
E18,T06,-1.43341,-0.06521,-0.57345,2.31539,-0.09211,1
E26,T01,-2.48828,-0.78446,1.98143,0.59598,-0.27329,0
E28,T13,-1.47536,1.28097,-1.17568,0.39411,0.51846,1
E38,T06,0.91759,-0.74696,-0.76679,1.47171,-0.11527,0
E35,T02,0.15806,-0.87575,0.58216,0.51531,0.26403,1
E40,T16,0.46598,-0.06443,-0.59171,-1.50747,-1.04568,1
E04,T11,1.3275,0.24014,-0.72381,-1.48067,-0.78107,1
E13,T01,2.16934,-0.2815,-0.49393,-1.8166,-1.42981,0
E04,T05,1.32313,-1.33203,-0.25951,0.62001,-1.01303,1
E26,T05,-2.50346,-0.45588,0.00223,-0.54375,1.13125,0
E01,T15,0.5251,-0.26316,0.06713,-2.92294,-1.16791,1
E10,T10,0.89917,-0.90797,-1.06892,1.27925,-1.14665,1
E12,T14,0.60629,-0.71548,-0.16967,-1.42457,1.79147,0
E21,T01,-1.5444,-0.18459,1.30592,0.28652,1.07372,1
E33,T04,0.75044,1.12356,1.46284,0.48568,0.07983,1
E20,T01,0.93173,0.83519,-0.13861,-0.6028,-0.42333,0
E12,T07,0.57971,0.12816,-0.19305,-0.08741,1.60874,1
E39,T03,2.08894,-0.27352,-2.99037,0.97712,-0.37646,0
E17,T08,-0.14458,0.04617,-0.62448,0.84006,-0.4243,1
E04,T04,1.31225,1.12157,0.70627,-0.76751,0.78307,1
E10,T02,0.84916,0.64001,-1.38834,-0.02225,-1.95532,1
E24,T05,-0.15437,-0.89945,-1.76915,0.00757,1.35017,0
E34,T04,0.08933,-1.24774,-0.91069,1.14146,-0.43428,0
E22,T03,-1.26142,0.59822,-0.48273,0.5444,-0.43675,1
E29,T08,-0.23252,-0.8595,0.56482,-1.14773,-0.46335,0
E06,T02,2.04966,-0.64005,-0.02047,-0.32326,0.6774,0
E39,T05,2.03268,-0.12077,0.65989,-1.14693,0.8608,1
E26,T16,-2.46641,0.62923,-1.35149,-0.69667,0.22257,0
E02,T13,0.69039,0.07477,1.06359,0.5593,0.25614,0
E06,T05,2.04834,1.24187,0.91425,-1.10909,1.14714,1
E27,T03,-0.58272,0.73954,-0.25866,-0.64156,-0.425,1
E21,T07,-1.58612,-0.57129,-1.18784,0.99381,0.60362,1
E24,T07,-0.13958,-0.18244,-1.40849,0.41794,-0.8788,0
E25,T02,0.50936,1.02676,-0.92283,-0.69028,0.42785,1
E27,T10,-0.64025,-0.64818,0.91713,-0.54565,-0.94772,1
E01,T14,0.53535,-1.67821,-0.22646,-1.4481,-0.79217,0
E30,T08,-0.99304,-0.31959,-0.35472,1.71003,0.54868,0
E25,T12,0.49824,0.91885,0.85815,0.48246,-0.51407,1
E08,T03,-3.71714,1.02385,-0.17524,1.44506,-0.81331,0
E19,T12,2.18843,0.90584,0.29306,1.90966,0.07242,1
E31,T13,1.14712,-0.05438,0.56865,-0.26067,0.6044,0
E31,T07,1.10618,1.16967,-0.37129,-0.06031,0.45397,1
E23,T03,2.27351,-0.96586,-1.36025,1.6235,0.82939,0
E27,T01,-0.60538,-1.52951,0.06535,0.53004,0.58275,1
E19,T06,2.1962,-0.57919,-1.05881,1.12132,1.6995,1
E10,T12,0.82429,-0.10277,-0.67555,-0.00014,-0.15485,1
E38,T14,0.91899,-0.38706,1.2566,-0.09582,1.50612,0
E12,T02,0.60356,0.73629,1.34375,0.97751,0.5721,1
E06,T04,2.0702,1.19229,-0.76583,1.16112,-0.37492,1
E37,T16,-0.27407,1.39949,0.03758,-1.21116,1.25008,1
E02,T06,0.70829,-1.47555,-0.78862,-0.06566,-0.63809,0
E15,T05,-0.40741,1.34184,-0.35355,0.82979,-1.2211,1
E34,T16,0.09302,1.5693,-0.68563,-2.16698,0.69973,1
E37,T10,-0.26529,-1.60124,-0.37087,-0.6998,0.23373,0
E24,T09,-0.13686,-0.51769,-0.91263,1.00658,-0.32461,0
E35,T14,0.15351,-0.94844,-0.09405,0.80857,-0.02531,1
E02,T05,0.68375,0.54982,-0.31653,1.08962,1.38929,0
E07,T06,-1.44863,0.81955,-0.2439,-0.76212,0.91539,1
E21,T12,-1.54162,0.99697,1.57369,0.67004,1.88501,1
E28,T01,-1.49299,-0.88403,-2.21498,-1.0506,-1.80782,0
E10,T11,0.88221,-0.05655,1.38273,0.57886,0.12523,1
E20,T14,0.95803,-1.14138,-0.38949,0.33809,0.24176,0
E03,T07,-2.62589,1.60148,0.06468,-1.72919,-0.05661,1
E39,T08,2.05906,0.7077,0.1071,-1.03227,-1.35966,1
E38,T05,0.95393,1.09402,1.06917,0.07325,0.66218,0
E21,T08,-1.54673,0.24392,0.54672,0.56729,-1.07058,1
E31,T06,1.12788,-0.56196,-0.63544,0.23766,-0.51344,0
E13,T03,2.13,-0.43774,-1.74677,1.10901,1.57432,0
E31,T01,1.06308,-0.35428,1.01653,0.52537,-0.59922,0
E39,T14,2.07341,1.77922,-0.50562,0.28687,1.47788,1
E25,T08,0.49938,0.55199,1.24869,2.24837,-0.57859,1
