f1,f2,f3,f4,f5,f6,f7,f8,alvo
0.77373,-0.42941,2.25186,0.96831,-0.49163,-0.70654,-0.07345,-2.4474,1
1.78841,-0.63905,-1.58186,0.13387,-0.41793,-0.54609,0.11239,-0.34985,1
0.83675,-0.09765,0.19588,-1.45238,-0.45119,1.51724,0.97726,-1.32628,0
0.68369,-2.92197,0.90584,0.38183,0.96541,1.01808,-0.88572,2.42182,1
-0.7944,0.71911,-1.69966,-0.9792,0.23469,-1.36019,0.63268,-0.24367,0
0.91049,-0.79505,-1.19854,0.08896,0.28597,0.93574,-1.31151,-0.08734,0
1.0275,-0.3569,0.95823,1.04542,-1.0013,-0.28232,0.86591,0.84126,1
-0.82083,2.35774,2.17306,-1.11957,-0.41112,0.56803,1.35707,-0.85341,0
0.92974,-0.72981,0.56719,-0.86829,0.61434,1.08378,1.02633,-0.59835,1
-0.15259,0.7806,-0.00478,0.46568,0.63804,-0.90465,-2.06011,1.79478,1
-1.17765,2.39983,0.27801,-0.70579,-0.95081,-0.87808,-0.77725,-0.4502,1
-0.87332,-1.11591,-1.38388,-0.21483,-0.43588,1.31865,1.16106,0.25047,0
-0.24951,0.30752,0.54541,-1.07779,-2.53413,-0.32253,-0.29288,-0.73017,0
0.34425,-0.34645,0.40451,1.19949,1.18867,-0.06956,-0.09563,-0.82032,1
-0.32637,0.9448,0.42888,-0.24945,0.33068,0.9381,-0.40442,2.00313,0
-1.07018,-0.46869,-0.88884,-0.06642,-0.75886,2.76973,0.27464,-0.29389,0
-0.40232,0.47398,-0.03982,2.10749,-0.51135,0.90183,1.12021,-0.87336,0
-0.79198,0.06095,1.66247,0.36441,-0.10396,-0.69912,0.74593,0.33197,1
0.47861,0.31644,-0.2289,1.07364,-0.35599,-0.25245,0.97817,1.2539,0
0.50449,0.9012,0.69192,0.23989,-0.92857,0.81033,-0.90339,-0.1675,0
-1.09004,0.96721,-0.3664,0.89905,-1.37452,0.45359,0.29645,1.4016,1
0.22546,-0.03882,0.36341,0.20069,0.08422,0.06065,-1.38596,1.19002,1
0.43824,-0.7736,0.88195,1.18086,-0.11954,-2.6182,-0.92394,-1.27385,1
0.6132,-0.15917,-1.40432,-0.69944,-0.70269,-0.58585,-0.40645,0.25289,1
0.71589,-1.61322,0.41518,0.60427,-0.71478,2.01743,-0.67972,0.06179,0
0.78046,0.4732,-0.00425,0.63244,0.19794,-0.48787,-0.98655,1.20274,1
-0.5815,0.48371,1.55488,-2.23257,-0.27232,-0.24695,-1.03913,-1.7539,0
0.08939,-0.84274,-0.23881,1.58581,1.548,0.43097,-0.53865,0.38968,1
1.0298,0.6363,0.97774,-0.09928,-0.26689,-0.7045,-0.62467,0.43659,1
1.13332,-0.13285,0.79262,0.37375,-0.18002,-1.85441,-1.16338,0.83416,1
-0.10708,1.27422,1.22594,-2.34327,-0.4941,0.10849,-1.41633,0.90551,0
-1.21548,-0.12823,0.79733,0.33505,1.11785,1.39984,0.31146,0.17918,1
-0.95268,1.33237,0.19537,0.5895,-1.36399,0.6043,0.67091,-0.27033,0
-0.87823,-0.97667,1.79466,0.76265,0.15855,0.03383,1.00869,-0.18973,1
0.73099,-0.60324,0.24643,-0.34141,0.92439,-1.95711,0.26785,1.38498,0
0.04106,-0.59874,-3.35997,-0.68435,1.45924,-0.60238,0.45244,0.86964,0
0.01909,0.81336,0.38567,-1.8661,-0.30563,-0.30433,0.97587,0.61496,0
-0.02055,0.6771,-0.56906,0.9622,-0.32865,-0.38764,0.17165,1.07268,1
-1.09221,-0.33103,-0.7517,-0.4609,-1.51649,-0.61877,-0.996,1.79265,0
0.11524,1.0129,-2.68799,1.03324,0.59339,-0.6105,-0.64382,-1.28554,1
0.28292,1.23443,0.53058,-0.55946,0.72347,1.23707,0.72563,-1.21397,0
1.49994,2.3797,-0.43952,0.23601,-0.58664,-0.07897,2.27327,1.70402,1
0.10918,-0.56074,-1.30451,0.78651,0.08545,0.47254,-0.27422,0.71415,1
-0.68299,-0.12312,0.66679,-1.7864,-0.11562,1.64881,-2.03898,-0.6709,0
0.33873,0.37555,0.07657,0.77178,-0.07077,-0.616,-1.06511,1.54688,1
-0.0021,-0.33722,0.37744,0.46271,1.14495,-0.63722,-1.67569,0.57068,1
-1.0966,-1.34566,-1.1411,-1.2003,-0.38393,1.93606,-0.82797,-1.1745,0
-1.52026,0.25336,0.40836,-1.51038,-0.47964,-0.89646,-0.51693,-0.82472,0
-0.36919,1.40381,-1.60559,0.16153,-1.21135,1.78474,1.57514,-1.01632,0
0.57003,-1.79839,-0.08272,-0.96131,-0.83829,0.78384,-0.02729,0.49668,0
-0.2448,1.16596,-0.76486,-0.08558,-1.29287,0.20819,-0.94833,-0.04052,0
-0.41718,-0.13945,0.0495,1.49343,-1.23965,-0.12116,0.48948,0.04295,1
0.21209,-1.81415,-0.14264,-0.81826,1.30294,0.25523,0.49218,0.92919,1
-0.26617,-0.20095,-0.13955,-0.79495,-0.01394,-0.88352,-0.40946,-0.23534,0
0.20119,-1.64127,-0.34586,-2.14139,1.68597,-1.24496,-0.75618,-0.45564,0
-0.49436,0.56408,-0.39455,1.13891,-0.68647,0.82301,-0.62403,-0.38641,0
1.30134,2.35166,0.41041,0.90861,-1.16205,0.58566,0.3975,1.22332,0
0.22393,-1.15811,0.37105,1.30674,-0.58786,0.19926,-0.65298,0.77893,1
-0.36957,1.06444,-0.6022,0.01508,-1.40423,0.33299,0.89983,1.72616,0
0.22624,-0.19608,-1.11998,-0.02596,-0.99371,0.25185,-0.09232,-0.55943,0
0.50064,-1.32879,-0.67458,-1.7626,-1.47351,-0.20878,0.18944,0.64717,0
0.19501,0.58501,1.10759,0.96219,0.72139,1.63184,1.78858,1.04372,1
0.11243,0.79886,0.71601,0.63678,0.04903,-0.23276,-1.59184,0.08797,1
-1.00286,-1.63668,-0.09684,-1.29414,-1.50293,-0.90058,0.10141,-0.31665,0
0.69766,-1.9051,0.55114,-1.14124,-0.79938,-2.7415,0.53578,0.61848,1
-1.6311,0.38583,-1.09159,0.92987,1.42325,0.38809,1.39609,0.54585,1
-1.93109,1.85644,-1.39347,-0.24862,0.16098,-0.62107,-0.51022,0.40672,0
1.91461,-0.44254,-0.41127,-1.08915,2.58354,-0.45835,-2.11149,-1.55429,1
0.55449,0.74356,-1.20642,-0.4646,-0.09937,-0.30789,-1.76531,-0.93519,1
0.81959,1.18422,-2.13658,-0.43048,-0.09449,-0.04765,-0.45061,0.76011,1
-0.94789,0.02275,1.16387,-0.93916,0.47618,-0.68362,-0.68136,-0.51901,0
-0.41269,-2.55553,-0.0201,0.13036,0.25175,-1.06227,0.37841,-0.18658,1
-2.39457,0.47754,0.67334,0.11368,1.00989,0.93932,0.3039,-1.56519,1
0.66096,0.69103,-0.91566,0.37671,-2.03189,-0.9619,0.95908,-1.45224,0
0.08542,0.21068,-0.60568,-0.071,-2.24238,0.00566,-0.12021,0.59359,0
1.56372,0.74708,-0.77367,-0.90159,-0.78535,-0.30529,-1.14146,-0.88655,0
0.25002,-1.31747,-0.97574,-2.16311,1.27475,-0.3612,1.49234,1.11272,0
-0.64857,-0.13587,-0.39468,-0.33395,0.44996,-0.01085,0.0353,-1.75047,1
-0.56587,-1.34795,1.77913,1.80958,-0.56029,-0.96836,-0.24114,-0.39707,1
-1.03033,-1.1115,-0.69297,-1.8786,-0.6909,-0.42575,0.4316,-0.16448,0
1.38444,0.77311,-0.13671,2.2887,-0.15279,0.98086,-0.7004,1.51651,1
-0.16622,1.27895,-0.81061,-0.43942,-1.57587,1.0134,0.66566,-1.42163,0
0.15086,1.05427,0.46106,-1.33122,0.58169,-0.48456,0.6897,1.12537,0
-0.9888,0.15003,-0.08079,1.34458,-0.84262,-0.57633,0.28182,0.92761,0
1.41533,0.72609,-0.17815,0.39649,-0.06923,-0.41536,-1.59333,-1.3277,1
-0.81593,1.15296,-0.60262,0.09792,0.75211,-0.64947,2.27918,0.71511,1
1.62532,-1.15794,-0.91778,-0.98265,0.58329,0.79073,0.53961,-0.20401,0
-1.26828,-0.78753,-0.39602,0.27896,0.21344,2.05743,-1.44662,-0.37069,0
-0.35063,0.06143,0.36556,1.28509,1.17681,-0.25825,-0.15476,-0.3551,1
-0.2598,2.10899,0.28068,-0.47813,-0.324,-0.53956,-0.45472,-0.67153,1
-1.59212,-0.67156,0.78032,0.44012,0.0241,-0.65835,1.07477,1.27509,1
0.33715,-1.06083,1.75143,0.04512,-0.29729,-1.73808,0.53872,-1.2367,1
1.85154,-1.56342,-0.91592,-1.144,0.79481,0.86805,-1.59181,0.02224,0
-0.03798,3.24478,-1.43961,-0.61502,-1.03319,0.37444,-1.26887,-0.64768,0
-0.86844,-0.81514,-0.33716,0.90629,0.3018,-1.23557,0.66358,-0.6196,1
-0.94623,0.51138,-0.54876,-0.05084,-1.00932,0.56784,-0.24933,-0.29791,0
0.015,-0.44755,0.26811,1.16343,1.13922,-1.34736,0.91773,1.30456,1
0.02728,-2.16662,0.52041,-0.52508,-1.09552,0.42374,-0.92624,-0.09034,1
-0.83502,-0.30939,-1.66216,1.73071,-0.1135,-0.38488,-0.02925,-0.70243,1
2.20266,0.22126,-0.56842,1.36044,-1.39769,-2.13898,0.51348,-0.71681,0
0.91154,-0.00816,1.16421,-0.39187,-0.09944,-1.85573,0.02894,1.67035,1
0.27458,-1.84267,-1.54453,-0.74007,0.58863,-0.32479,0.77627,0.68353,1
-0.11841,-1.16566,0.11656,-0.6185,-1.18521,-0.85237,-1.34498,-1.64027,1
0.95339,-0.23054,1.43352,0.10154,-0.11667,0.34637,-0.55788,-0.80822,1
-0.05655,0.79456,-0.36321,-0.3482,-0.78617,-1.28872,-0.35374,2.04867,0
0.16474,0.61933,1.92687,0.49337,0.78497,0.70111,-0.32565,0.32379,1
-0.44577,0.15909,0.72174,0.29734,-1.63711,-0.81432,0.57821,0.78904,1
0.46885,1.0609,-0.93905,0.31669,-0.11148,0.30017,0.49239,0.76159,0
0.79177,-0.22641,0.53197,-0.64476,-0.93038,0.27549,0.73488,0.05981,0
-1.60437,1.94067,-1.60671,-0.28077,0.00367,-0.28911,1.37669,-0.82036,0
0.98375,-0.036,-0.53491,0.06475,-0.61239,-0.91133,0.46229,-0.89432,0
-2.05049,-1.7445,-1.4045,0.23575,-2.74626,-0.7983,-1.22507,0.52612,0
0.23654,-0.618,-0.99494,-1.1398,0.93593,1.02152,-0.26522,-0.79161,0
-0.68619,0.66269,0.1027,-0.31453,-0.34433,-0.31976,-0.95989,-0.69705,1
0.62438,1.31289,-0.76851,0.99794,-1.04847,1.04825,0.60287,-0.63602,1
0.8371,-0.61961,-0.77495,-1.27186,1.58124,-0.52234,0.08096,-0.70659,1
-0.39961,-0.54151,-0.32517,0.46508,-0.41125,0.56435,0.32908,-0.95474,0
0.97517,-0.50008,2.06638,-1.23849,-0.37035,0.51425,-0.98923,-0.042,0
-0.66145,1.08382,1.79108,0.1044,2.27961,0.5564,0.49148,-0.5788,1
-0.36846,-0.50876,0.03811,-1.05172,-0.69886,0.22777,-0.12912,-0.76134,0
-0.11771,0.43374,0.49824,0.52156,-1.56183,0.08378,0.29258,-1.9329,1
0.63932,-1.308,-0.74852,-0.75745,1.22992,0.51811,-1.52271,-0.90319,1
-1.01913,0.72108,-0.33316,0.74797,-0.19477,0.77821,-0.13382,0.46239,1
-1.425,-0.12819,1.70454,0.7525,0.31286,1.8717,0.83126,-1.16297,1
-0.10199,0.97225,0.65874,-0.71743,1.44327,0.88449,-0.14401,-0.644,1
-1.8774,0.98988,0.21684,-1.07982,0.93618,2.19103,0.16282,-0.67603,1
-1.19769,0.96271,-0.86429,0.64745,0.83195,-2.25248,1.13082,0.31957,1
-0.12322,-1.3209,1.80906,-0.36168,0.202,-0.52201,0.61169,-0.84702,1
1.56204,0.57561,-1.53209,-1.09895,-1.33613,0.0042,0.87197,-0.06777,0
-1.06219,-0.13728,1.17129,1.05689,1.37911,-0.76753,-1.04559,-0.49726,1
-2.14829,-0.85327,0.25905,-1.38304,0.21959,1.08838,-0.58084,-1.50118,1
1.03057,-0.52692,-1.35505,-0.51882,1.37368,-0.68825,1.53857,1.03744,1
1.71316,-0.78915,0.58719,-0.1987,2.51941,0.60001,-0.39474,0.75679,0
0.88154,0.6737,0.7584,-0.6913,-1.4357,-2.1802,-0.08446,0.31892,0
-0.5212,-0.47099,0.41551,0.79651,-0.0111,-2.01373,0.44409,-1.22384,1
0.47574,-1.5482,0.27579,-1.60334,-1.04552,-0.02609,-0.32995,0.96062,0
-0.48164,-0.09056,0.72868,-0.14608,0.22447,-0.35053,-2.72522,0.47589,1
-1.37173,-0.48396,-1.57454,0.80143,-0.12505,0.11735,0.52193,0.23058,1
-0.22789,0.73492,0.61578,0.44752,1.24305,-0.76988,-0.18408,-0.39352,1
0.71449,1.30341,-1.82711,0.28784,0.13644,1.94279,-0.06567,0.98869,0
0.81876,-0.75994,1.21397,-1.64822,1.57312,0.40499,0.28282,-0.06931,0
-0.00834,1.2436,0.08089,0.22405,0.95981,-1.23092,0.85096,1.0557,1
0.07849,-0.72279,-0.68943,0.3372,0.29563,-0.59585,0.22586,-2.03107,0
0.93473,-0.77301,-0.41694,0.78536,0.91996,-1.54362,-1.31078,0.37319,0
1.10946,-0.27133,-0.62868,-0.13051,-0.6448,1.27339,0.37247,-0.01204,0
-1.12624,-1.76217,-0.84779,0.57484,0.98868,-0.78065,-0.90315,-0.48094,1
0.04163,2.26525,-0.85252,-0.81944,-0.55252,0.58746,2.01782,1.00119,0
0.31088,0.36763,1.54064,1.08452,1.32504,-1.89355,0.67631,1.55904,1
-0.42133,0.53436,1.27014,-2.66247,1.69302,0.31572,0.70168,-0.4063,1
-0.34626,-1.99388,-0.21588,-0.7631,-0.93944,0.27949,-0.80097,-1.18886,1
0.80304,0.41506,0.50565,1.83956,0.32561,-0.28172,1.32,-0.17231,1
1.06344,-0.42501,-0.19875,-0.20263,0.68705,0.2987,-0.33102,1.46519,0
1.64478,0.6639,2.21592,-0.09385,0.29271,0.51459,1.75261,0.50292,1
-0.64857,-1.08966,-0.16137,-0.03274,-1.58744,1.99762,-0.6954,-2.05888,0
-0.45239,-0.57898,-0.16728,0.44837,-0.15629,0.35475,0.6455,1.36001,0
1.30478,1.21141,-1.01144,0.19859,-0.25941,-1.48361,-0.97193,1.52145,1
1.52356,0.64954,-1.29607,-1.07364,1.34387,-0.76468,-1.04223,-1.52258,1
0.61409,-1.44136,0.58609,0.78674,-0.31892,-0.21287,0.86978,0.60712,1
0.37041,0.94785,-0.52932,-0.78477,0.63342,-0.64924,0.01491,-0.36188,0
-0.29836,0.25406,-0.5927,-0.71198,-1.11187,-1.17447,2.03648,-0.0297,0
0.70284,0.60423,0.91293,0.14208,0.94738,0.55949,0.76136,0.33575,1
0.18964,0.17704,-1.63505,0.35073,0.05762,0.87791,-0.15463,-0.86199,0
-0.07095,-0.07664,1.54446,1.20229,0.70913,0.54356,-0.81216,0.08423,1
0.2553,1.45652,-0.41311,0.68182,0.41755,0.07361,0.13351,0.41459,1
-0.61232,-1.1953,0.56774,0.23262,-0.9176,-1.22521,0.88331,-0.2169,1
-0.16472,1.31191,-1.9105,1.60545,-1.31161,1.58621,1.30689,-0.53263,0
0.00402,-0.75706,-0.18811,0.20159,0.13179,0.04047,-0.48146,-0.11628,1
-0.58103,0.27524,-1.1156,0.07179,-1.92459,0.40142,1.72625,-1.16996,0
0.47089,-1.78509,-0.39013,-0.10341,-1.06533,-1.35654,-1.20033,0.46498,0
2.20459,0.68974,0.19594,1.3109,0.65844,-0.8379,0.04634,1.12082,1
1.14432,0.94027,1.65673,1.33268,1.56901,-0.00423,0.58557,0.38442,1
0.77553,-0.38356,0.50561,-0.05231,-1.41747,0.70528,-0.38918,0.06591,0
2.14681,-2.05519,1.1402,0.45109,-1.46349,1.12855,-1.14771,-0.05025,0
0.87402,-0.35715,0.89787,-1.20347,-1.44713,-0.38295,1.63804,0.88342,0
-0.59543,-0.06043,-0.28788,-0.68388,-0.86325,-0.97444,-0.34619,0.33189,0
-0.36356,2.97447,0.43287,0.5189,1.66858,1.01029,-1.39006,0.29628,1
-0.64482,1.32864,-0.9648,2.71163,-1.35481,-0.37846,-1.07752,-0.03208,1
0.25667,-0.54123,0.36328,0.27913,-0.43082,-0.10895,1.00266,-1.53157,0
0.55669,-0.45028,0.42432,-0.4422,-1.12166,0.87449,-0.018,-1.25937,0
1.29347,0.81035,1.36053,-0.72266,-0.45746,1.16703,-0.58829,-0.48948,0
0.57628,2.23075,-1.58067,1.44447,0.54058,0.0789,-1.13067,2.01796,0
-0.37487,0.07362,1.48861,1.39173,0.1461,-0.23039,0.26845,0.61522,1
-1.47349,-0.37329,0.58497,1.06799,-1.07872,0.83325,0.81889,-0.11619,1
0.30441,-1.55506,0.17347,-0.61236,-0.77338,0.62524,-1.39704,0.65393,1
0.51696,0.58234,0.62139,-1.42533,-1.16733,1.02496,0.80148,-0.04694,0
0.76182,-1.93231,1.2156,0.0813,0.93379,1.90517,0.11411,-1.60392,0
-0.17682,-0.59828,0.95333,-0.71262,0.30323,0.06615,1.31378,-0.4638,1
1.37668,-0.45738,-1.58844,-1.26348,-1.12528,1.07711,-0.7881,-1.18266,0
