trimestre,ind_a,ind_b,ind_c,ind_d,alvo
57,-0.05848,0.45907,1.9626,-1.46585,0
58,0.50965,0.21287,0.40755,1.48604,1
59,-0.48615,0.45572,-0.43836,-0.03857,0
60,0.08147,-1.63232,-0.57723,-1.33912,0
61,-0.53443,-0.98096,0.63163,0.01492,0
62,-1.58724,-0.67969,0.23219,-0.00265,0
63,-0.23249,0.89678,3.05805,0.61726,0
64,0.29689,0.15626,-0.63873,-1.09564,0
65,-1.12851,0.77418,-2.54249,1.08907,0
66,0.24163,0.35836,0.1881,-1.25377,0
67,0.51959,1.27097,-0.1965,0.00753,1
68,-0.69899,-0.9564,0.69825,-0.50729,0
69,-0.92165,-0.38288,-0.75276,0.98504,0
70,-1.39375,-1.25839,0.02599,0.80037,0
71,-0.62539,0.16534,0.13265,1.01624,0
72,0.57616,2.05405,-0.2578,0.88201,1
73,-1.27972,-0.72314,-0.08442,0.63425,0
74,-0.11801,-1.07587,0.39537,-0.33941,0
75,0.4209,-0.19916,0.06354,0.03636,0
76,-1.53758,0.16206,-0.7262,0.6363,0
77,0.60426,-0.24998,-1.10623,0.51648,0
78,0.16384,0.06882,1.1635,-0.2741,0
79,0.2211,0.65719,-1.10788,0.29537,0
80,1.09957,0.73327,1.79054,0.16778,1
81,-1.15644,-0.38159,-1.06186,-0.346,0
82,-1.59066,0.12165,-0.64155,0.65515,0
83,1.09724,-0.0182,0.31059,1.07729,1
84,0.95595,1.28489,-0.10294,-0.95659,1
85,1.12449,0.10745,-0.54612,-0.80078,1
86,-0.36299,0.58769,-1.32233,0.34187,0
87,-0.72608,0.084,0.66132,0.13077,0
88,-0.76982,0.6435,1.67791,-0.09826,0
89,0.78493,-0.4627,-0.97823,-2.13606,0
90,-0.37197,-0.0326,0.44838,-0.339,0
91,-2.30766,1.66141,0.17659,-0.73935,0
92,0.71001,1.14672,0.71836,1.23948,1
93,-0.35012,-0.70763,-0.85457,-1.0542,0
94,0.22367,-1.0041,-1.16349,-1.30736,0
95,1.25499,-0.52557,0.31947,-2.08077,0
96,0.65273,1.01185,1.09261,1.10281,1
97,-0.1337,0.67435,-0.02656,0.88261,0
98,1.16133,-0.27957,0.38684,1.13527,0
99,-1.45158,-0.96072,0.76192,-1.10363,0
100,0.96235,-0.76731,-0.35282,-0.82127,0
101,-2.38486,1.62408,0.63858,0.10957,0
102,-0.96578,1.57527,-1.1616,-0.59913,0
103,0.37032,0.02766,2.01123,0.77833,1
104,0.81596,1.09217,-0.37484,-0.97651,1
105,-0.37217,0.95521,-0.37428,-1.28101,0
106,0.16993,1.69398,-1.235,-1.28743,1
107,0.75236,1.3234,-0.29818,0.49628,1
108,-0.55015,0.80021,0.46388,-0.47026,0
109,0.34942,1.79889,-0.0498,-2.07304,1
110,0.05733,-1.20967,-0.97984,-0.10396,0
111,0.89246,-0.08982,0.58629,-0.23914,1
112,1.20119,1.31771,0.17657,-0.78068,1
113,2.16887,1.85135,1.60614,-1.33625,1
114,0.16988,2.25161,-0.00943,0.29434,1
115,-1.69921,-0.09618,0.56317,0.90359,0
116,-0.24734,-0.18959,-0.09576,-0.045,0
117,-2.66727,-0.42423,-1.24803,1.19147,0
118,0.58987,1.29742,-0.19275,1.32424,1
119,0.93704,1.52968,-0.64004,-0.14683,1
120,0.63374,1.48199,-0.9861,-0.27169,1
121,-0.36308,-1.39389,1.60462,-0.23035,0
122,-0.41404,-0.1712,-1.81015,-1.15248,0
123,-0.27922,0.39268,1.01453,0.11665,0
124,2.08235,0.85829,-0.79704,-0.41654,1
125,-0.40473,-1.0024,-0.12747,-0.37234,0
126,0.9594,-0.03711,-0.35111,-1.37746,0
127,-0.47501,-2.4592,1.24827,0.32539,0
128,0.4201,-1.16461,-1.1256,0.96436,0
129,1.02675,0.63057,2.46905,0.84491,1
130,-0.06961,-0.50015,-0.72415,1.58189,0
131,0.57269,-0.25612,1.4002,1.61608,0
132,0.47533,-0.43853,0.03627,0.27314,0
133,-1.50238,0.01777,0.45871,-0.02757,0
134,0.11417,1.04451,-1.0534,0.47727,1
135,-1.1862,-0.90621,1.11173,-2.17994,0
136,2.3283,2.09765,0.80603,0.13082,1
137,0.63033,-0.91173,1.44404,1.04982,0
138,-0.79709,0.40237,0.52789,0.58352,0
139,0.41416,-0.01788,-0.30444,2.08861,0
140,0.51426,0.14172,-0.24299,-0.95686,0
141,-0.87503,-0.48804,0.28569,2.32096,0
142,-0.28392,-0.47956,0.86356,-1.98748,0
143,-0.55352,1.33753,0.4686,-0.4867,1
144,1.44727,-0.01798,1.07832,-0.92316,1
145,1.87055,1.33698,1.03497,0.07136,1
146,0.47505,-0.60424,-0.6141,-0.66803,0
147,-0.61854,-0.03497,-1.3197,-0.77492,0
148,-0.21825,0.37587,-1.85256,-1.33405,0
149,0.14531,1.10986,0.02408,-0.30513,1
150,0.48164,-0.2072,-0.46085,-0.32825,0
151,0.45942,-0.02161,-0.0162,-1.52256,1
152,0.63657,0.13762,-0.18825,-0.0666,1
153,-0.22104,1.76181,-1.0435,-0.75771,1
154,-1.37876,-1.69077,-0.93617,0.33874,0
155,0.79419,0.00043,-0.5412,-0.83817,1
156,-0.60414,-1.46709,-0.32661,0.79171,0
157,2.13946,0.44356,0.18055,-2.08189,1
158,-0.04294,0.99524,0.47541,0.20555,1
159,0.63982,-1.19301,-0.91703,-0.79758,0
160,-0.02366,0.17732,-1.16683,0.13076,1
161,-1.06465,0.57351,-0.3863,-0.43709,0
162,1.29157,-0.14697,0.09725,0.3596,1
163,0.21593,-0.6631,1.42743,-0.52426,0
164,0.27952,-0.43754,-0.33501,-0.12115,0
165,0.93758,-0.29019,0.96639,-0.37333,0
166,0.90847,0.32654,0.35831,1.47925,1
167,0.14136,-0.34926,1.6803,1.66524,0
168,2.11248,-0.68322,2.08579,2.29011,1
169,1.72656,1.285,0.25218,0.63566,1
170,0.76033,-0.91247,-0.54957,0.39704,1
171,1.87521,-0.72589,-0.16954,0.11886,1
172,0.60686,0.90167,0.75209,0.35592,1
173,-0.06732,0.26504,-1.21765,-0.34459,0
174,-0.22575,0.24319,1.3215,-0.13929,1
175,0.72805,-0.4695,0.63228,-1.50248,0
176,1.36094,0.02211,-0.92736,0.52009,1
177,0.13993,0.59264,0.50356,-1.02599,0
178,0.32898,0.36386,0.28596,-0.44466,1
179,0.26076,0.50326,0.25011,-1.13738,1
180,0.55542,-0.7751,-0.6702,1.47671,0
181,-0.63081,-0.06574,0.06452,-0.18069,0
182,-1.9004,1.42512,1.26825,0.61601,0
183,0.83572,-0.6355,-0.32279,-0.84287,1
184,-0.05746,-0.5734,0.83847,1.35064,0
185,1.28843,-0.50502,-0.22387,-1.44046,1
186,-1.48905,1.57397,0.95972,-0.17945,0
187,0.42934,0.69147,-1.21169,0.62963,1
188,3.24832,-1.54753,1.8369,-0.5372,1
189,-1.2672,-1.01879,1.92993,-0.66364,0
190,-0.35514,0.4248,-1.82333,-1.42746,0
191,-1.94112,1.19455,-0.5113,-0.12168,0
192,-1.15526,1.52565,0.15309,0.06168,1
193,-0.26211,-0.96899,0.3025,1.19961,0
194,-1.96624,0.99349,0.16468,-0.10353,0
195,0.48393,1.11877,-0.99955,-0.86894,1
196,0.74051,-0.17994,0.84179,0.74632,1
197,0.3151,0.41859,-2.86275,1.50432,1
198,-0.78937,1.01283,0.32661,-1.13753,0
199,-0.67298,-1.57758,1.92969,1.05799,0
200,-0.77559,1.95198,-0.23075,-0.33067,1
201,0.93282,-1.78856,0.35583,-0.38636,0
202,1.65842,0.15874,1.76027,0.31072,1
203,-1.46382,0.6496,1.12385,-0.50884,0
204,0.388,-0.34766,-0.10601,0.46095,1
205,0.84467,0.10933,1.06854,-0.59536,1
206,0.44759,-1.85489,-1.31164,-0.46239,0
207,-0.49944,0.54326,1.09008,2.92007,0
208,-0.36881,-1.55604,1.07768,-0.16476,0
209,-0.4391,-0.381,-0.3523,0.72661,0
210,1.30795,-0.74267,-1.09815,0.78633,0
211,-0.17119,0.29705,0.78667,1.16265,1
212,0.07516,-1.37045,-0.28667,0.98343,0
213,1.40331,-0.37009,-1.51292,1.42503,1
214,0.5103,-0.60594,-1.18316,1.56946,0
215,0.30034,0.93732,-0.72532,0.35727,1
216,0.03822,0.21048,0.99708,-1.77502,1
217,0.08096,-1.31179,1.52142,-0.19644,0
218,-0.52238,1.77004,-0.04736,-0.62805,1
219,-0.73724,-1.50956,0.86289,1.15769,0
220,-1.58361,-1.275,-0.04621,0.35909,0
221,1.93121,-1.27924,0.46956,-0.09511,1
222,-1.84726,-1.55937,0.42831,-0.1742,0
223,0.79484,-0.01101,0.90316,-0.93572,1
224,1.59402,-0.36774,-0.55891,-0.80965,1
225,1.75991,-2.79383,0.74748,-1.89419,0
226,1.35104,0.27767,-0.3278,-2.68823,1
227,0.36749,0.26602,-0.1815,1.0816,1
228,-0.68589,-0.06833,-0.96254,1.2365,0
229,2.00808,1.15626,-0.26083,-0.16621,1
230,0.88772,0.65771,-0.08526,-1.65487,1
231,0.59674,0.24688,-0.47062,-0.41449,1
232,0.63398,-0.51286,-0.6114,1.49679,0
233,-0.16462,0.68835,-0.82403,1.80677,0
234,-0.91145,-2.06306,-0.13301,0.14862,0
235,-4.28415,0.04305,1.17621,-0.93045,0
236,1.07404,-0.44268,0.71071,1.04376,1
237,0.25076,-0.80936,1.01642,-0.17038,0
238,0.00944,-1.33877,-0.47005,0.64249,0
239,-0.12602,0.25961,-0.67163,-1.09318,0
240,-1.45977,-0.06051,-0.32779,0.70648,0
241,0.89877,0.28468,0.41995,0.00345,1
242,-1.17016,0.52395,1.17224,0.9147,0
243,0.3315,-0.70408,-0.70191,0.36085,0
244,-0.57725,1.52641,-0.62061,-0.94174,1
245,-0.46514,-2.53824,-1.85479,1.22902,0
246,0.97551,1.03001,2.46516,0.62712,1
247,-1.07273,-2.12491,1.19792,0.32736,0
248,1.2957,0.72629,0.35575,-1.96758,1
249,0.63829,1.27461,1.00773,-0.36088,1
250,-0.23933,0.6002,-1.95972,1.99612,1
251,-1.4031,1.19229,-1.28643,2.87191,0
252,0.3117,-0.10545,-1.49473,-1.48515,1
253,-1.39121,0.06451,-0.99967,1.5657,0
254,2.26337,-0.67737,0.20118,-0.355,1
255,-0.8362,-0.34896,-1.25865,-0.83976,0
256,-0.71221,-0.69096,-0.03109,-0.5433,0
257,1.26099,0.68071,1.43877,0.05386,1
258,-0.52525,-0.21235,-0.64025,-0.50709,0
259,0.31854,1.29072,-1.51699,-0.67874,1
260,-0.10231,1.89141,-0.03439,-1.37396,1
261,-0.12956,0.12285,1.94562,0.3754,1
262,-0.2912,-0.88782,0.52497,0.26908,0
263,0.17224,0.5928,0.26775,-0.17766,1
264,0.96922,-0.15539,0.16508,0.7323,1
265,-0.63441,-0.16746,0.1811,2.00044,0
266,-0.66056,-0.30099,1.22246,0.87703,0
267,-0.11868,-0.81271,-1.22412,-2.19538,0
268,0.4211,0.60553,1.16123,1.40444,1
269,0.18785,-1.20827,-0.25098,-0.35192,0
270,0.00813,1.2204,-0.60016,0.11262,1
271,-1.36565,0.01416,0.83166,1.86275,0
272,-1.03221,-0.29514,-1.0024,-0.34363,0
273,0.53474,0.36503,-0.17161,-0.14128,1
274,0.71074,-1.21676,-0.96647,-0.2812,0
275,-0.56648,-1.89042,-2.95501,0.24161,0
276,-0.42226,-2.8596,0.81543,-0.48058,0
277,-0.31501,-0.08556,-0.39161,-1.40367,0
278,0.45442,-0.57902,-0.79953,3.08798,1
279,0.9743,0.64001,0.13649,-0.54653,1
280,-0.39693,-0.69406,1.74712,1.64338,0
281,0.40989,1.23032,-0.4469,-0.50226,1
282,1.06978,-0.88124,-1.13453,1.28095,0
283,-0.52789,-0.31101,2.23231,0.52333,0
284,1.05847,-0.55581,0.52126,0.84106,0
285,-0.5471,1.2266,1.58484,1.17065,1
286,0.29719,0.11622,-0.74284,-0.2875,0
287,0.1064,-0.59486,0.00656,0.1563,0
288,-0.77704,0.85005,-0.39576,-0.93564,1
289,0.58213,-0.67842,1.32508,-0.13371,1
290,2.32099,0.41398,0.42728,-0.91839,1
291,-0.57867,-0.54199,-2.08571,0.32323,0
292,-1.39571,-0.12973,-1.04482,-0.85822,0
293,-1.07549,-0.63696,0.16703,-0.07496,0
294,-0.51239,0.25705,1.48247,1.16733,1
295,-2.2128,-2.00351,-0.80045,-0.05844,0
296,-0.32834,-1.10511,-0.09292,1.22096,0
297,-0.57511,0.96521,0.5707,0.05853,1
298,-0.62169,-0.47037,-0.11681,0.10607,0
299,0.62201,-1.4883,0.06166,0.98735,0
300,-1.17429,-0.67906,-0.7503,1.50424,1
301,0.97323,0.99895,-0.66828,-0.13318,0
302,0.43279,0.9632,0.5453,-1.73192,0
303,0.08531,-0.44989,-0.53546,-0.67637,1
304,0.80044,0.12871,0.74572,2.19143,0
305,0.15124,-0.9256,-0.47164,-0.57887,1
306,0.41486,-1.57242,-1.78923,-0.97821,1
307,0.42997,0.85215,-0.8798,-0.15005,0
308,-0.49505,1.25414,-0.92393,-1.05725,0
309,1.18581,-0.46959,-1.50251,0.71077,0
310,-0.13132,0.2346,1.16186,-0.17794,0
311,-1.02997,-2.11168,0.48185,-0.59348,1
312,0.9167,-0.61991,-0.13365,2.03076,0
313,1.28124,-0.37782,-1.69428,-1.16543,0
314,0.27199,0.40984,1.17741,1.56925,0
315,-1.68212,-0.16119,-0.45566,0.04276,1
316,-0.24136,-0.05636,-1.56716,-0.77504,1
317,0.73228,-1.48152,1.14608,-0.27071,1
318,-0.65075,1.92109,2.23865,0.28386,0
319,0.18645,-2.18399,0.35334,-0.48206,1
320,-2.05029,0.28755,0.70826,-0.41063,1
321,-2.46604,0.97724,0.63745,-0.80449,1
322,0.89767,0.0932,0.97962,-1.64448,0
323,0.33714,0.56856,1.11052,0.55163,0
324,-1.15268,1.36972,-0.0829,-0.12828,1
325,0.59244,-1.22123,-0.84368,-1.06467,1
326,0.5574,1.65563,-0.5394,-0.71582,0
327,1.16347,0.41343,1.39057,-0.93077,0
328,-0.6701,0.08415,0.31425,-0.62966,1
329,-0.47313,-0.78222,-0.15599,0.09736,1
330,-0.92577,0.95956,-0.21013,-0.02917,0
331,-0.0162,-0.34918,-0.81981,-1.09213,1
332,-0.15302,1.20842,-1.21505,-1.37259,0
333,-0.31744,0.62445,-0.80238,-0.2757,1
334,-1.08373,-0.03656,-1.50212,0.38412,1
335,0.38346,-0.17999,-0.38379,2.40295,1
336,0.77925,0.57176,-0.23769,0.39174,0
337,2.62826,-0.05563,0.70139,-0.07784,0
338,-0.22056,1.66937,-1.52626,-0.0911,0
339,0.20301,0.90836,-0.12152,-1.74704,0
340,-0.69678,-1.31826,1.71221,0.22734,1
341,-2.21052,0.46197,-0.96925,2.63191,1
342,2.44031,0.21245,-0.01777,-0.36965,0
343,0.19146,0.07659,-1.50486,-0.42483,0
344,-0.04161,-0.93355,-0.83278,0.93972,1
345,0.2011,0.22053,0.35824,-1.09114,0
346,0.07954,0.98101,-2.50481,-1.60696,0
347,-1.22259,-0.5298,-1.91013,2.10326,1
348,-0.18009,-0.39631,1.03468,1.04935,1
349,-0.65646,-0.25549,0.17834,0.66575,1
350,-0.04856,-0.49285,-0.98715,-0.08873,1
351,0.66182,-0.75181,0.61938,0.09889,1
352,-0.62486,1.05452,0.40063,-0.1731,0
353,1.50682,0.35884,2.69192,1.41408,0
354,-0.00524,-0.01848,-1.07376,-0.05398,1
355,0.24363,-0.78563,0.81704,-0.31249,1
356,0.36078,1.18991,-0.31314,0.23234,0
357,-0.50309,-1.05562,-1.22254,-0.58516,1
358,-0.60936,0.39629,-0.27627,-0.01416,1
359,-1.76739,0.48651,-1.3242,-1.37299,1
360,0.29649,1.20421,-0.88793,-0.24946,0
361,1.35883,-0.19948,-0.24259,0.79145,0
362,-0.69107,0.26964,-0.0639,0.80646,1
363,-0.35783,3.1548,-0.62131,0.44639,0
364,0.2731,-0.9591,-0.77632,0.80655,1
365,1.76386,-1.28793,0.28663,-0.6038,0
366,-1.371,-0.38327,1.3251,-0.02349,1
367,-0.34595,1.30141,-0.42548,-0.54312,0
368,-0.34933,-0.98573,-2.14459,-1.52255,1
369,1.26633,1.37685,1.33776,-0.72711,0
370,-0.76548,1.90959,-0.51655,0.25791,0
371,0.05385,0.87032,-0.81342,-2.15594,0
372,0.37891,-1.74763,-1.22895,-0.41081,1
373,0.11627,0.26404,-1.33395,-1.15311,0
374,0.32435,-1.76882,-0.88085,0.34571,1
375,-0.18289,-1.14605,-1.23933,0.57953,1
376,0.35822,-0.98742,-1.1441,0.27113,1
377,-1.74344,0.54382,1.22694,-1.16279,1
378,-0.66807,-1.05727,-0.14534,0.5375,1
379,1.1987,-0.29693,-0.01474,-0.61811,0
380,1.8621,-0.23892,-0.08278,-0.34052,0
381,-0.6153,0.34741,0.38934,0.29306,1
382,1.25303,0.86521,1.81853,0.12519,0
383,-1.41703,-0.472,0.28971,0.2041,1
384,0.80326,-0.41628,-0.1181,1.02037,1
385,-0.4887,-0.76743,-0.25868,-0.84984,1
386,2.01079,-1.19217,-2.2905,1.29944,0
387,1.3349,0.72993,0.59275,1.88087,0
388,-0.74954,0.10105,0.65538,0.48243,1
389,-0.93681,-0.00365,-0.71873,0.56428,1
390,1.50258,-1.70848,0.23874,-0.39483,1
391,0.46268,1.51705,0.03712,-0.57207,0
392,-0.49241,-0.08762,1.04757,-0.83624,1
393,-0.19267,0.73666,0.6742,-1.33147,1
394,0.81019,-0.31365,-1.6725,-0.35571,0
395,-1.38017,0.667,-1.36879,-0.65024,1
396,-0.97887,-1.01654,0.59291,-0.97189,1
397,1.74365,-0.58285,1.04149,0.91318,0
398,0.11217,-2.58012,0.81619,0.3012,1
399,-0.90664,-0.52122,0.08254,-0.67293,1
400,-0.50333,0.57307,0.18733,-1.20238,1
401,-0.86619,-0.64527,-1.52286,-0.62028,1
402,0.17918,0.65072,1.21302,-0.63346,0
403,0.33854,2.90275,-1.49513,0.48189,0
404,0.0523,-1.69729,-0.98159,1.17911,1
405,-0.37058,-0.63674,-1.07364,0.3014,1
406,-0.42452,0.50757,-0.36999,-1.52285,1
407,0.2405,-2.01672,0.5231,0.04379,1
408,-1.25808,1.51252,-0.66514,0.01652,1
409,0.68756,-0.60551,0.28734,0.19157,1
410,0.92069,0.42088,2.32748,0.28081,0
411,0.17305,-0.84198,1.24168,-0.73353,1
412,-0.38136,1.3385,0.20302,-0.09368,1
413,1.59738,-0.43586,-0.74963,0.18331,0
414,-0.38756,-0.25902,0.56023,1.34025,1
415,0.60426,0.22709,0.54041,1.10804,1
416,-0.20235,0.71647,-1.49014,-1.17798,0
417,0.40659,2.02024,0.20753,-0.64229,0
418,-0.01924,0.90185,-1.22758,0.36596,0
419,-0.94052,-1.15868,0.42169,-0.75473,1
420,0.08188,0.54161,-1.55383,-0.03626,0
421,-0.90737,-1.62381,0.69523,1.00627,1
422,-0.67111,0.20628,1.4156,-1.12708,1
423,1.32134,-0.4391,-1.22086,0.30499,0
424,0.19058,-0.53815,1.3011,0.91535,1
425,0.74578,0.06566,0.59665,-0.38885,0
426,0.32146,-0.78304,-0.6112,-2.42469,1
427,0.22855,-0.88547,0.67665,0.49645,1
428,0.77117,1.29367,3.05697,-1.36347,0
429,1.55573,-0.53919,-2.69997,-0.74348,1
430,-0.78633,-0.1359,-1.1567,0.67935,1
431,-1.68302,0.40256,-0.52653,1.51452,1
432,-0.50978,-1.6069,-0.14787,-0.85329,1
433,0.07949,0.25351,1.14411,0.24616,1
434,0.95149,-0.98646,1.10401,-2.0448,1
435,2.65272,2.07871,-0.87697,2.22279,0
436,-0.37594,2.06673,-0.37431,-1.09566,0
437,2.09533,0.4458,0.07744,-1.43023,0
438,-0.40868,-0.4032,-0.68472,0.88773,1
439,-0.03102,-0.54759,-0.13388,0.49885,1
440,-0.33433,1.39887,0.23275,-0.10278,0
441,0.30149,1.04512,1.08245,-0.08063,0
442,0.20498,-0.42686,-0.4658,-0.33187,1
443,-0.50234,0.41281,-0.55971,0.01975,1
444,-2.67636,-0.40554,-0.3772,0.4715,1
445,0.7956,-0.72569,-2.00212,1.14373,1
446,2.16757,-0.80292,-1.70801,0.74557,0
447,0.33829,-1.06421,-0.93488,0.64208,1
448,1.56101,1.3477,0.89872,0.8282,0
449,-1.27345,-0.04592,1.18399,1.53427,1
450,-0.08072,0.78534,-1.07532,0.0118,0
451,1.59032,1.43592,-1.11969,0.02506,0
452,-0.37255,-2.62775,0.72083,0.62872,1
453,0.83761,-1.2144,0.2775,0.87197,1
454,2.87996,-1.13613,0.0193,0.5686,0
455,0.99107,1.69092,-0.95618,0.87249,0
456,-0.57848,-0.41838,-0.13394,0.41525,1
457,1.9821,-0.75915,0.23011,0.00916,0
458,0.82573,0.58885,-0.2419,0.52635,0
459,-0.06594,-1.41785,0.973,1.61317,1
460,0.24493,-0.04037,2.48929,-2.30022,1
461,0.89254,1.41933,0.04077,-0.58423,0
462,1.53304,-2.87257,-0.64298,0.07099,1
463,-0.18007,-0.85699,0.07192,-1.077,1
464,-1.26923,-0.89159,-0.1148,0.57951,1
465,0.91722,0.17117,0.68542,-1.94563,0
466,0.98567,0.45869,-0.03944,1.12917,0
467,-0.20312,-0.97552,-0.1632,-0.67,1
468,1.63729,0.27444,0.2633,1.61583,0
469,0.70178,-0.52162,-0.77609,0.57747,0
470,0.66514,1.75299,1.60656,-1.01252,0
471,-0.68531,0.53316,0.52077,-0.70378,1
472,-0.40208,-0.12803,1.08319,-1.30502,1
473,-0.73484,-2.60908,0.65366,1.81514,1
474,-0.50359,-1.42044,-1.74654,-1.14166,1
475,0.98517,1.1316,-0.85344,0.67867,0
476,0.6266,0.50702,-0.28942,-0.82374,0
477,0.54454,-0.92746,-0.39963,-0.47987,1
478,0.89641,-0.875,-0.47935,-0.58909,1
479,0.95366,0.3995,-1.78062,1.79773,0
480,0.57982,-0.62955,-1.90232,-1.12254,1
481,1.03101,-1.65474,1.31976,-0.37614,1
482,0.89939,-1.56933,0.05278,-0.45422,1
483,-0.68726,2.32887,-1.12169,-0.22653,0
484,-0.99985,-0.28961,-0.47082,2.51528,1
485,-1.19325,-0.01862,-0.8114,-2.07235,1
486,0.30124,1.37213,-0.72086,0.04974,0
487,0.03852,-0.37831,-0.30112,1.29685,1
488,0.0223,0.311,0.33253,1.10074,1
489,-2.67135,0.80485,-0.36741,1.5424,1
490,-0.32213,2.38856,0.15425,-0.76093,0
491,2.06993,0.64096,-0.59532,0.81575,0
492,0.81081,0.34676,-0.37942,0.74336,0
493,-1.65089,0.69416,-0.12221,0.49396,1
494,-0.01614,0.7369,0.61104,-0.04478,1
495,0.74174,0.56166,-0.52265,0.77978,0
496,1.40686,-0.49891,0.45903,-0.71949,1
497,-0.41304,-1.34348,-0.65314,0.32575,1
498,0.16515,-0.45519,1.30534,-1.68966,1
499,0.98352,1.79864,1.00273,0.94438,0
500,0.77801,0.35078,-1.64126,-0.20048,0
501,-0.41634,-0.03738,1.09954,0.44243,1
502,-1.22249,-1.87696,-1.48862,-0.35725,1
503,0.72766,0.66203,1.36082,0.10113,0
504,0.86755,0.48897,0.26675,0.77205,0
505,-0.8675,-2.19553,-0.53009,0.17456,1
506,0.75364,-0.98262,1.55236,-1.07246,1
507,0.38717,0.21774,-1.03647,-0.65041,1
508,0.11838,-0.33178,0.52151,0.03393,1
509,-2.18177,0.00777,0.42533,0.28287,1
510,-1.04702,0.3745,-0.77976,-2.07819,1
511,0.46734,0.39522,1.24697,0.99122,0
512,-0.07607,0.0883,1.32158,1.05809,1
513,-0.05626,0.41971,-0.84432,-0.66426,1
514,0.73954,2.00098,-0.13921,2.21225,0
515,0.25572,-0.89565,-0.18308,0.96108,1
516,-1.14185,-0.2671,-0.68122,0.10474,1
517,-1.44874,-0.08262,0.17657,-0.1203,1
518,-2.2673,1.03989,0.55779,0.73593,1
519,-0.92229,0.22686,0.39288,-0.84362,1
520,-0.5369,-2.17026,-0.0409,2.81496,1
521,-1.34411,1.86957,-0.38023,-0.11551,1
522,0.19426,0.3987,-1.13987,-1.65584,1
523,-0.62664,0.06959,-0.01737,0.04009,1
524,-0.27799,-1.01506,0.17551,0.21036,1
525,-1.19372,-0.80021,-0.85733,-1.11944,1
526,-1.31733,-0.309,1.11127,0.99538,1
527,-1.33458,-1.13063,-1.2672,-1.01075,1
528,-0.88405,-0.80799,-0.47347,1.76633,1
529,0.17871,0.1008,-1.94993,-1.67617,1
530,1.16109,-0.2997,0.56779,0.1586,0
531,0.22868,0.00052,0.15966,-1.18149,1
532,0.98197,0.68391,0.3384,0.16838,0
533,-0.77242,1.49166,1.0317,2.30288,1
534,0.42207,0.24087,0.12343,-0.27843,1
535,0.23631,-0.29386,1.45816,-0.2884,1
