f1,f2,f3,f4,f5,f6,f7,f8,alvo
-1.44528,0.08324,-1.21976,0.51482,-0.77564,1.67642,-1.56591,-0.0056,0
-0.76174,0.6971,-1.19822,0.85712,1.39461,1.19849,-1.70668,0.44658,0
-2.17267,1.23936,0.15273,-0.13533,-0.22065,-0.61986,-1.88083,-0.84515,0
-0.40764,1.30193,0.00232,-0.10913,-0.86204,-0.10555,0.38816,-1.47623,0
1.52138,1.364,-0.65926,0.84136,0.64631,0.42846,0.2309,-1.7854,1
0.29321,-0.83142,0.30335,0.81118,1.22506,0.36006,0.49477,-2.7434,0
-1.16255,1.27432,-1.96706,0.69064,0.06733,1.96802,-0.49747,0.96326,0
-0.01649,-0.42911,-1.47629,-1.14821,-0.02047,0.49124,0.40451,-0.8455,0
-0.02981,0.57178,-0.91348,0.29804,-1.29783,-0.86251,-0.20651,1.56355,1
-0.70622,-1.42565,-0.88243,0.86599,-1.65491,-2.93642,-0.43373,-0.78142,0
-1.69608,-0.20539,0.59309,-0.24509,-1.07334,1.48845,1.10872,-0.10459,1
0.28276,-0.33722,0.58368,1.0956,-1.23623,-1.91306,-0.23519,-0.42447,0
-0.3042,-0.50999,-0.06472,-0.05592,0.22875,-0.98204,1.55007,0.81615,1
-0.40887,-2.03107,-0.89133,0.06227,-0.2217,0.41784,0.95893,0.95837,0
0.94942,-2.06723,-1.29966,0.30516,0.48204,-0.62279,0.06625,-1.33878,1
-1.31393,-0.69723,-1.40908,0.99145,-0.33473,1.08457,0.04359,-0.03295,1
-0.59245,-1.57586,2.25818,0.64273,-0.93059,0.46582,-0.12251,0.52114,1
1.16544,-0.27986,-0.03614,-0.94922,1.66888,0.8101,-0.36787,-0.26286,0
-1.00173,-1.60338,0.66709,-0.43748,-1.08592,1.78584,0.45892,0.02742,1
0.81199,0.30243,0.0416,-1.22409,0.29284,1.60154,0.29585,0.47159,0
-0.82687,-0.91514,0.00499,0.67885,-0.40612,-0.24449,-0.75905,-0.79054,0
-1.93437,-0.98071,-0.27092,-0.09337,0.41392,1.54434,-0.34479,0.4139,0
0.01745,-1.78905,-0.25635,0.21317,0.64342,0.45658,-1.58105,1.26159,1
0.26048,1.07671,-0.45743,-0.61109,0.87535,-0.9181,-2.3821,-0.5116,0
0.34274,-0.35741,-0.15548,0.23618,-2.34875,0.2398,0.5966,0.5691,0
0.72884,0.66811,0.2092,1.75166,1.21544,-0.87233,-0.38737,0.66267,1
0.22401,1.8367,0.01323,-1.19783,-0.19004,1.04265,0.19766,-0.33204,1
0.03538,-0.44419,-1.06812,-0.8423,-0.64578,-0.5769,0.57686,-0.12354,1
-2.01087,-1.16806,0.76719,-1.5905,-0.99689,-0.13821,0.04892,-0.41231,0
-0.32258,-0.67486,-0.63051,0.45182,-0.60921,0.33265,-0.22916,-0.96548,0
0.0655,0.89372,-1.41968,1.96248,-0.39576,0.19116,-0.64298,0.74183,1
1.18942,-0.63922,-1.138,0.0754,-0.3566,0.58517,-0.78357,-0.13613,0
0.62834,-0.64649,0.47279,-1.46016,2.32347,-0.38242,-0.75125,-2.2703,0
0.72795,-0.38608,0.39554,-0.22814,-0.68652,1.57127,1.60783,-0.25992,0
1.42362,1.13116,-1.44842,-0.07035,-1.2138,-1.48524,-1.24121,-0.5586,0
-0.27064,0.44952,-2.71027,0.24513,-0.07232,0.96578,-1.3608,1.05482,1
-0.73333,0.78591,-0.84549,-1.2688,0.10953,0.87629,0.70829,-0.67978,0
-0.16143,2.61951,-0.31127,-0.29235,0.31989,-0.26257,-0.4366,-0.51008,1
0.04904,0.15912,1.33005,-0.8848,0.31041,1.60845,0.23199,-0.28247,1
-0.87883,1.29448,0.76522,1.03865,-0.57419,0.98981,0.66737,0.22683,1
-0.78589,-0.03642,-0.67675,-0.8358,0.00906,-1.06501,-0.01939,-0.33798,0
-0.19045,0.68413,-1.3581,0.88202,0.9108,-1.76893,-0.91957,0.06996,0
2.34414,0.6784,-0.36665,0.59153,1.5205,-0.44441,0.00163,-1.36203,0
-2.20934,0.34717,0.5364,0.90064,0.36571,0.05361,1.2343,-0.71899,1
-2.72408,1.84614,-0.59511,0.82152,0.91632,0.16575,1.43294,-1.19789,1
-0.14716,-0.06894,0.58452,-1.55168,-1.30799,0.96,0.63575,0.84471,1
-0.86796,0.25348,1.59556,-1.00275,-0.53773,0.49176,1.79079,-0.15102,1
-1.14191,0.48267,0.09913,-0.42236,-0.38906,0.33374,0.87881,1.61153,0
0.90641,0.96784,1.07056,-1.94538,-0.70079,2.33111,0.32463,-2.30298,0
-0.34749,-1.00979,2.08653,-1.7193,0.58649,0.45802,-1.80246,0.3478,0
1.47747,1.7051,-0.4776,0.03858,-3.21916,0.8262,0.21946,0.04043,0
-0.68721,-1.36736,0.0014,0.32629,0.25294,-0.90494,-0.21656,-0.41427,0
0.96109,-0.15279,-0.16106,0.66975,-0.53589,-1.2084,-1.09902,-0.43787,0
0.11254,1.37031,-0.41792,-0.65484,0.80412,0.5259,0.67577,-0.71558,0
-0.10083,1.08861,-0.33355,0.79184,-1.2446,0.70461,-0.87913,-0.13753,1
0.98148,1.2022,1.55125,0.9739,-0.80312,0.06789,-0.63804,2.08849,1
-0.41562,0.51514,1.22782,1.02143,-0.70346,0.99904,1.01138,0.35744,1
-0.29185,0.94628,-0.2472,-1.03416,2.04416,1.16622,-0.66824,-1.17979,0
-0.01507,-0.98747,0.1396,-2.61742,1.14337,-0.08748,-0.42941,0.12986,0
0.48448,-1.28786,-0.46814,-0.11834,1.37856,0.75636,2.14551,-1.59207,1
-0.47223,-0.52909,-0.68476,0.37486,-0.69149,-0.66251,-0.18038,-1.83314,0
-0.69666,1.37104,-0.85096,1.63813,0.05562,-1.34282,-2.05237,-0.66988,1
1.49187,1.49931,-0.22133,-1.05078,1.46319,0.21175,-0.64405,1.28604,1
2.04848,0.05713,-0.11349,-0.44318,0.33167,0.93971,-1.78585,-0.06467,0
-1.71146,-0.26792,-0.20008,-0.72059,-0.04922,-2.35945,-1.19887,0.03845,1
-0.53423,-0.83131,1.00615,-1.34951,-1.0924,-1.30361,0.94873,-0.10372,1
0.98902,-1.24187,0.10598,-0.79516,-0.43941,-0.95535,0.53413,0.88193,0
-1.79397,-0.37026,-0.43232,0.65181,-0.44189,0.5256,0.27018,0.17185,1
-0.86247,0.47669,0.26865,1.53682,-0.58123,0.63188,0.76834,-0.81829,0
2.15271,1.40874,0.93067,1.90014,0.69199,0.49619,0.16335,0.08568,1
-0.54749,1.40552,1.08784,-0.04617,-1.81314,-0.88787,-0.17281,1.07959,1
-1.9436,-1.17056,-1.73281,0.04942,-0.31283,0.64934,-0.39542,-1.10172,0
0.09043,-0.94581,-1.05718,0.71673,-0.61542,-1.10643,0.02017,0.48208,1
0.31921,-0.29796,0.05142,-1.06203,0.24967,1.11085,1.21616,0.0831,1
-1.2126,-0.75488,-0.43956,0.52921,0.99441,0.11306,-1.25136,-0.54171,1
0.71032,-0.12134,0.07613,-1.62645,1.07701,-0.67786,0.51173,0.54287,1
-0.19605,0.03544,-1.45083,0.15394,1.51273,-0.56355,0.58058,-0.71967,1
2.43047,1.68654,-1.02469,1.36788,-0.29221,-0.32698,-1.61086,-0.35834,0
0.16413,-1.05431,0.45972,-0.07718,1.29026,1.95756,-1.32939,0.61639,0
1.46556,-0.82567,0.25675,-0.5336,-0.62402,-2.85953,-0.54038,-0.01733,0
-1.07084,-0.86521,0.0495,-0.13104,0.54441,0.25385,1.31018,0.4492,1
2.0407,-1.89157,0.40683,-0.33937,0.42322,-1.11793,0.12832,-1.85741,0
-0.16679,1.00593,-0.07027,-0.66459,-0.75872,-0.13778,0.90185,-0.42337,1
1.4888,-1.63994,1.05586,-0.27726,1.84845,-0.25891,-0.31904,-0.75228,1
0.34007,0.98962,0.50479,-0.2203,0.52048,-1.21451,-0.28444,0.90146,0
-0.71707,0.6292,-0.16176,0.83922,-1.47727,1.36059,0.65162,0.8971,1
0.50819,0.53317,-0.1324,1.10174,0.34073,-1.87554,-0.06279,-1.02589,0
-2.27434,-0.47333,2.27212,-2.97925,0.08111,-0.05108,0.29766,-1.21979,0
-0.79318,0.48404,0.12727,2.92681,-1.25325,1.01692,0.16229,-1.96031,1
0.4386,-1.5354,-0.42071,1.49374,-0.03196,0.79498,-0.18077,0.6243,1
0.31302,0.93727,-1.70037,0.21795,-1.37322,-0.76565,0.73907,1.07208,1
-1.40863,-0.68928,-0.79737,0.08625,2.16826,-0.4204,0.27809,2.42063,1
-1.40408,0.43229,-0.41513,1.26248,-0.00185,1.89985,0.36759,0.3814,1
-0.02776,0.01799,0.68882,1.97712,-0.64624,-0.64136,-0.49636,-0.60364,0
0.07921,-1.28294,-0.9952,0.22273,0.22353,1.88276,-0.23244,0.21148,0
-0.50767,1.18347,-0.46706,1.08209,1.89597,0.79872,0.6343,-0.5422,1
-1.62135,-1.33276,0.84728,0.6888,-0.95698,-1.21902,-1.04699,1.42083,0
-0.01302,-0.19114,0.21149,-0.29788,-1.40335,-0.68411,0.89979,0.02477,1
-1.78559,-0.51929,0.07972,1.23359,0.09689,0.45958,0.08265,-0.54523,1
0.63854,0.72262,-0.42044,-0.72946,0.32497,-0.74872,0.50809,-0.34727,1
-0.31874,2.15679,-0.4724,-0.66077,0.2101,-1.03114,0.96054,-0.67269,0
-0.35529,0.19746,-0.165,1.37627,0.26289,0.39987,-0.70851,-1.03785,0
0.06687,2.14749,0.56332,0.56058,0.74153,-0.45222,0.76283,1.37132,1
-0.63601,0.08199,0.29325,-2.22692,2.39019,0.60447,0.9559,0.46244,1
-1.5541,2.56479,0.68267,0.35433,2.05044,-0.53299,-0.41128,-0.56754,1
-0.78921,0.27294,0.69611,-0.25285,-0.82546,1.34552,-0.57041,-1.28662,1
0.10864,0.83769,-0.35658,0.91689,0.53347,-0.28638,-0.64748,1.01468,0
3.03913,1.47977,-0.04612,1.94876,-0.19342,1.17052,-1.11987,-1.41123,0
-1.20816,0.97176,-1.02199,-0.04163,0.8428,-0.40383,-1.07552,1.1522,1
-0.47485,1.74149,-0.13665,1.37478,-0.16658,-1.38802,-0.6097,0.3783,1
1.30605,0.09899,-0.24091,-1.98912,-0.64188,-0.34215,-1.15238,-0.37356,0
-0.83752,2.6463,-1.78826,0.20632,-1.27633,-0.67879,-0.00583,-0.99093,1
1.74316,-0.90391,1.5036,-0.21888,-0.22094,-0.44154,0.62046,0.77208,0
-0.22427,-0.45457,-0.14201,0.50784,-1.12167,-0.00545,1.5898,-1.54524,0
0.22337,1.38101,1.36473,0.08815,0.00517,-0.23897,0.0953,-0.05138,1
-0.73165,2.33413,0.64946,-0.64614,-0.34266,-0.45592,0.029,-0.83864,1
0.92698,2.16235,-1.98449,1.32696,-1.64189,-1.99645,1.21533,3.21396,1
0.74884,-0.85965,-0.18108,0.08416,-0.20691,-0.92666,0.86068,0.05315,0
-0.5215,0.80797,1.49033,0.03576,1.04242,-0.37799,0.1711,0.63653,1
0.77761,0.56911,-1.20693,-1.42417,-1.47679,1.29339,0.79543,0.21363,0
-0.39212,0.00541,0.95429,-0.4949,-0.38184,0.66232,1.43629,0.41452,1
-1.04981,-0.37148,-0.68576,-1.51283,0.22411,0.87122,1.20965,-0.57853,1
-0.01806,0.54608,0.21097,0.69552,0.47298,0.40876,-1.73381,-1.63171,1
-0.38526,1.21243,-0.44219,-0.99494,-1.09896,-0.05541,0.64101,0.58179,0
0.67256,0.86681,-0.71965,0.01151,0.6196,-1.97145,-0.31995,1.60029,0
-1.52553,0.13737,0.12369,0.15739,1.5083,0.08467,-0.44444,1.1847,1
-0.91977,-2.48773,-0.40396,0.43034,-1.63251,0.72591,-1.05248,0.14141,0
1.41107,-0.9249,0.52083,0.3907,-0.74523,0.71659,-1.55617,-0.24838,0
-0.58995,0.03859,1.27097,-0.95218,-0.11808,-1.20065,-0.47017,0.52064,1
-0.12859,3.55985,-0.23248,-0.24711,-1.0396,-0.5109,0.81607,0.15683,0
-0.02624,-0.45399,1.07716,-0.27702,-0.29392,0.27563,0.11408,-2.48715,0
0.61132,2.20598,-0.89285,0.5961,-1.61037,0.43141,-0.35248,1.71303,1
0.04939,0.87899,0.16244,0.50824,-0.31193,0.79574,0.55837,-0.97533,1
-0.83481,-0.3101,-0.94829,-0.433,-1.64222,1.0382,0.00215,-0.17242,0
0.4668,0.95924,0.10373,1.2649,0.32717,-0.33035,0.19021,0.96725,0
-1.35856,-1.13413,1.03726,-0.2424,-0.96012,0.18457,0.49815,0.38776,0
0.20983,1.81452,2.62814,0.60808,0.095,0.40213,0.78596,1.85343,1
0.04608,-2.76168,-0.21009,1.48866,0.95149,1.85029,-0.05052,0.83733,0
1.27387,0.65194,0.3488,1.25941,-1.36449,-0.57707,-0.51587,2.04606,1
-1.8724,-1.38859,0.54859,-0.19823,0.05062,-0.556,-0.96617,-0.25221,0
-1.29601,-2.20645,-0.33688,0.81428,0.56225,-0.26547,-0.53666,0.89516,0
-1.58413,-0.37452,-0.89899,1.14745,-1.14862,0.70046,-0.79857,0.76384,0
-1.29691,-0.42783,1.25333,0.37126,0.27934,-0.66431,0.70884,-1.57659,1
-0.4853,-0.74976,-0.73675,-0.68263,-0.79581,-0.68197,-1.7061,1.78529,0
-0.54313,-0.79024,0.45445,0.76542,-0.48675,-0.32717,0.02239,2.02614,1
-0.41857,-0.78285,-1.37248,1.61626,0.93093,0.05168,0.78482,-0.59121,1
2.15984,-1.20199,-2.1988,-0.00271,1.37779,0.36838,0.2132,0.55594,0
-0.20293,2.03364,0.51841,-1.04307,1.72248,0.02468,-1.037,0.45847,1
0.64836,-0.95006,-1.07127,0.07112,0.63749,0.92776,-2.37156,0.17214,0
0.23256,-0.21344,1.48675,1.23405,0.48721,-1.44577,0.53347,-0.50685,0
0.33379,-0.01578,2.29436,-0.74428,-0.67087,-1.64697,1.30172,-0.09278,1
1.13395,-0.26049,0.105,-0.35425,-0.01969,-0.13139,0.43709,0.04152,0
0.52339,-0.61974,0.18303,1.8648,-1.20926,2.09041,0.05499,1.09199,1
1.27177,-0.86761,-0.18104,-0.2356,2.19974,0.24541,0.10626,-0.81158,0
0.33207,0.35444,0.63302,-2.05497,1.86966,0.20046,-0.54011,-0.34233,1
0.36255,0.03836,-1.2405,0.47051,-0.80579,0.03785,0.54219,-0.67315,0
0.04518,0.56845,-1.77571,0.72777,-1.67052,0.43465,1.53939,0.57561,1
0.63998,-0.20588,-0.39717,-0.08176,1.4426,-0.36655,0.21794,-0.20149,1
-1.10489,-1.15535,-0.53534,0.50749,1.17324,-0.6525,-1.52541,0.66688,1
-0.16391,0.9219,-0.20237,0.16359,1.93134,-0.69995,-0.71353,0.70402,1
-1.2654,-0.19835,0.64146,-0.40425,-0.73336,0.89542,0.06107,0.12069,1
-0.78849,1.17563,0.24281,0.245,1.17681,1.20142,0.21502,0.46793,1
-0.34904,0.56879,1.84668,0.27418,-1.48791,-1.1748,-0.05663,-0.22572,0
1.49743,-0.76861,-0.14959,0.65297,0.19231,-0.37215,-0.1411,-0.1832,0
0.35527,0.14764,-1.26213,1.64479,1.24802,-0.67404,0.08216,-1.20314,0
0.08018,0.51493,0.08177,1.27179,0.56924,1.11214,-0.28972,0.16924,1
0.0331,1.36967,-0.44022,0.19664,1.16662,0.71468,-1.00263,-0.11911,1
-1.7383,0.21933,-0.68211,-0.942,-0.17799,0.13083,-0.82053,0.04679,1
-0.51244,1.30287,-0.85879,0.22367,1.58551,-0.68611,0.89116,0.43571,1
0.40081,-1.27848,1.07342,-1.12716,0.4776,-1.41271,-2.71248,1.14766,0
1.71663,-1.26479,0.31662,-0.52712,-0.13223,-0.3579,1.05783,0.31904,0
-0.56258,1.41594,0.24717,-0.23045,2.00763,1.52798,-0.019,-0.65172,1
-0.91587,1.04939,0.8129,1.51013,-0.52728,-0.3531,-2.08567,0.04695,1
1.15786,-0.14325,-1.96727,0.50417,-0.68938,0.57169,-0.53629,-0.36763,0
-1.12518,-0.14679,-0.26508,-1.33248,-1.63093,-0.88252,0.97615,0.90025,0
0.46689,-0.80051,0.26591,1.79483,2.35656,-0.70559,0.61778,-1.2662,0
1.48339,-2.11496,1.38887,2.06701,0.09309,0.60815,0.44306,-0.12613,0
0.88626,-0.66503,0.29649,0.48836,-0.7002,-0.25794,2.05405,0.33892,1
-0.36077,-0.11836,-0.60607,-0.53145,-1.24774,-1.11854,0.55949,0.71149,1
0.84699,1.12831,-2.51097,0.1355,0.15824,-0.69955,-0.15104,-0.44197,0
1.63883,-0.03628,0.31502,-0.23304,1.34496,-0.07389,1.0455,1.50071,0
0.61893,-1.20523,-0.04655,1.93392,-0.70298,-1.65995,1.43084,-0.82424,1
1.06741,-1.06543,-1.40609,-0.75902,-1.87474,-0.74722,1.03587,0.5252,0
-1.608,1.07249,-0.5166,0.1929,0.05659,-0.8943,-0.96079,0.17159,1
0.65454,-0.97157,2.15732,0.76219,0.99569,1.48375,-0.10631,0.0498,0
0.28397,1.48148,-0.1626,0.35337,1.63586,-0.24531,-0.53898,-1.6781,0
-1.38557,1.88008,0.29764,0.10163,-0.76275,0.91846,0.28063,-1.5139,0
1.17605,-1.41201,-0.21511,-0.1384,0.22036,1.4111,-0.73335,-0.26925,1
-0.35221,-0.81351,1.22561,0.75262,0.71845,-0.21586,-0.64189,2.81345,1
-1.02356,-0.72995,-1.58733,-0.71418,0.52915,0.41456,1.63645,0.4194,0
0.40961,-0.95284,-1.66276,0.62607,-0.86856,0.70237,0.32456,-0.26404,0
0.85023,-0.23939,-1.08718,0.92918,-0.23581,-0.58725,0.13479,0.15767,1
0.0918,1.2373,0.70074,-0.54821,0.38052,0.36454,1.33446,1.65627,1
0.46306,-0.37847,1.04807,-0.16599,-0.75652,0.20371,-0.15731,0.18193,1
-0.50866,-0.82041,-0.96098,-0.72947,1.55337,1.37296,-0.91849,2.3979,1
0.14911,-1.28337,-1.24884,0.14395,-2.68841,-0.84497,0.49105,-0.23398,0
0.88955,0.09225,-0.69264,1.22729,0.13465,-0.16487,0.53013,0.17203,0
1.9719,-0.15687,-0.90134,-0.20629,0.0094,-1.00135,-1.04659,0.57947,0
1.16626,0.4843,0.80279,0.96255,-0.20897,-0.03484,1.20587,-0.08466,1
-0.98824,-0.12125,-0.22977,0.14153,-1.09084,-2.81737,-1.01041,1.4422,0
1.15519,0.43185,-0.89437,2.64495,-0.28622,-0.60433,1.00367,0.6382,0
1.05826,-0.55693,-0.1529,-0.44961,0.11997,-0.82359,1.32111,-0.28217,1
-1.5335,1.7327,-0.37568,0.77351,2.57864,0.77199,1.3101,-2.27298,0
-0.98891,0.54883,-1.0201,-0.69441,-0.28283,0.66782,-1.16772,1.17621,0
-0.34694,-0.40475,1.34742,0.66515,1.47078,0.95527,0.55685,0.3829,1
-0.04753,0.58888,1.18353,0.39557,-0.03028,0.6246,1.37771,0.13998,1
0.15474,0.67097,-0.23456,-0.60322,0.63643,1.00285,0.09603,0.92882,1
1.96212,-0.9681,-1.22378,0.68009,0.60104,-1.63775,0.54792,1.03651,0
1.30304,0.80639,-0.03978,-0.89414,-0.791,-1.52323,-0.76803,0.92255,0
-1.37534,-1.355,0.85798,-0.80958,0.32705,0.02235,-1.97194,-1.12057,0
0.03382,-1.35517,1.02572,-0.73211,-1.29059,1.24596,1.67437,1.70294,1
0.85179,0.6309,-0.94399,0.29054,-0.41781,0.0474,0.07635,0.90489,1
-1.16557,-0.32024,0.32118,0.43383,0.9276,1.16787,-0.09705,1.73838,1
1.53331,0.32509,-1.83269,0.42051,1.04404,-1.25623,0.83963,1.01166,0
-1.0559,1.06706,-1.48807,0.21821,-0.55719,-0.1712,-0.52892,0.18557,0
-0.42143,0.06889,-0.93628,-0.58513,0.82834,-0.03051,-0.14252,-1.39644,0
0.90493,-0.93003,0.43374,0.12738,0.36903,0.175,1.07504,0.65047,1
-0.2862,0.37786,1.33623,-0.17633,2.63552,-0.8289,-0.48408,-0.18102,1
0.76641,0.83675,-0.2347,0.51694,-0.45705,0.29328,2.28118,0.52964,1
-0.96503,-0.28302,0.27682,-2.02643,1.43284,0.07879,1.21759,2.1869,1
-1.95522,-1.77704,-0.10854,0.16875,-0.7944,-1.24517,0.40001,1.90108,0
0.30766,-1.00458,1.53685,0.58944,-0.66933,1.23959,-0.00486,-0.11262,0
0.04447,1.3206,0.07642,-0.58699,0.00493,0.56954,-1.15985,-0.69007,0
0.09658,-0.38733,0.68223,0.16579,0.52098,-0.39717,-1.53068,-0.98895,0
-0.88779,-0.08906,-1.17616,-0.40383,1.07174,0.29886,-0.59636,0.91426,0
0.7407,0.79417,0.87845,-1.34249,0.56466,0.03815,-1.30969,0.6756,1
1.3879,0.77659,-0.96428,-0.50138,-1.20443,0.3355,1.20792,-0.91793,1
-2.33107,-0.68486,0.61615,-0.70399,-0.27557,-0.61353,-1.6298,-2.03536,0
-1.04557,-0.21923,2.04704,-0.34438,-1.85834,-1.14283,1.15146,1.43563,1
0.99425,0.21387,0.88875,-0.5751,-0.80392,-1.80919,0.2068,-1.01362,0
1.37742,-1.28882,0.06161,-0.16489,1.15448,-1.34525,0.82301,0.22179,0
-0.66871,0.23492,-0.28539,-0.69789,-0.10262,1.65584,-1.5451,0.97943,0
0.17027,0.07671,0.4737,0.74808,-1.34997,2.4371,-0.97248,-0.29905,1
-0.0358,0.11854,1.29612,0.37067,-0.09324,-0.27913,-1.33418,-0.88185,0
-0.55248,-1.28698,0.67039,-0.73337,-0.44754,0.75683,0.27136,1.04702,1
0.4765,-0.10003,1.20176,0.51854,1.05438,1.53029,-0.9265,-1.26805,1
-0.47808,-0.83773,-0.80231,0.32293,-1.60322,0.44781,0.20029,1.49632,1
0.21134,-1.6676,-0.13084,0.44673,-0.61016,-1.41219,0.1593,0.2064,0
0.3181,0.44705,0.33914,1.28712,0.22739,-1.70517,0.7772,-0.33183,1
0.79662,-1.97495,1.13911,-0.88981,0.50919,-0.29089,-1.00574,-0.92914,0
-1.34371,0.50026,-0.80991,-0.29716,-0.62871,-0.26696,1.5477,0.13375,0
-2.07499,1.62247,-2.04239,-1.48992,-0.15746,0.83612,-0.222,-0.85007,0
0.01765,0.10533,-0.76952,-0.61451,0.07885,0.1952,1.92461,0.55651,0
0.21426,0.04673,-0.61581,-0.46601,0.46824,1.35378,1.70781,-1.64129,1
-1.47135,-0.8638,-0.99585,1.34582,0.92526,0.22794,1.59253,-1.4967,1
-0.98013,-0.92725,-1.41967,0.18636,-0.27092,-0.05667,0.47115,1.43723,1
-1.06852,1.93217,-0.10309,-0.30561,-0.39607,0.21938,0.71182,0.8318,1
-0.55138,1.13555,0.27655,0.03548,-0.5493,-0.18228,-1.31603,-0.51914,0
-0.31211,0.19489,-0.47567,0.68062,-2.02916,-0.8219,0.95393,-0.68484,0
-1.25202,-0.44531,-0.04865,-0.24765,0.15106,3.62382,-0.32171,-0.9813,1
