x1,x2,x3,x4,x5,x6,alvo
0.63448,0.30995,-0.01171,0.64736,1.17435,-0.7512,0
-0.05405,-1.44954,-2.88165,0.11354,-0.27759,-0.37849,0
1.5748,-0.01625,0.54294,1.42866,-0.1902,-0.73145,0
0.5555,-1.98922,-1.03543,-0.12782,-0.48382,-1.59224,0
-1.21417,0.96215,-2.19651,-0.71581,-0.9583,0.82485,0
0.90514,-0.88979,-0.91126,-0.70323,0.87392,1.18835,0
-0.66354,-0.38074,0.99831,-0.60341,-0.11287,0.05673,0
0.14629,-0.53821,1.93039,0.37716,0.27946,-0.43351,0
0.68001,0.95619,-0.54873,-0.08755,-0.80394,-0.9736,0
-0.81868,-0.82645,0.83447,0.71248,0.56407,0.05153,0
