x1,x2,x3,x4,x5,x6,alvo
1.01706,0.63689,0.77314,-0.39742,-0.92036,-1.69065,0
-0.59053,0.86538,0.62573,1.29848,-0.03538,-1.01177,0
-0.03689,-0.05974,-1.62814,1.14072,-1.0918,-1.31979,0
-0.76437,1.64031,1.48171,0.81109,0.70021,-0.43745,0
-0.34653,-0.12895,0.3477,-0.13166,-1.45499,-1.56608,0
0.27615,0.50328,0.89853,0.58223,0.68851,-1.45259,0
0.07004,0.17295,0.50567,-1.28081,0.47291,-1.51072,0
0.7641,0.41793,-2.73633,0.52973,1.30321,-1.49111,0
1.30496,-0.91894,-0.05341,1.33652,1.95782,-0.58078,0
0.79904,0.88939,-0.04439,0.82311,0.24772,0.86045,0
-1.47847,-1.22275,-2.17992,2.90917,-0.65025,-0.20225,0
-1.06539,-0.89376,0.2051,0.25933,-1.07777,-0.61559,0
0.92364,1.22048,0.00083,0.29286,0.72745,-1.26928,0
-1.27782,3.05295,2.61657,0.54817,-1.51564,1.12722,0
1.98204,0.13517,-1.09736,1.07939,-2.09923,1.20376,0
-0.56562,0.34596,0.44533,-2.21747,-0.0797,-0.13242,0
0.00578,-0.1911,-0.55409,-0.53147,-0.44258,1.26961,0
0.27896,0.53962,-0.58742,-0.49572,-1.36828,-0.19984,0
1.31462,1.06652,-1.06092,0.3965,-1.16663,1.08461,0
-0.67488,0.99983,0.42627,0.77091,0.52563,-2.09588,0
0.08,-1.14494,1.30302,0.95343,1.54861,0.87173,0
0.08474,-1.09717,1.19354,0.19483,-0.37896,-1.30612,0
-0.10444,-1.22559,-0.75961,-1.53432,-1.12968,0.39903,0
-0.07932,1.44041,3.1495,0.03637,-0.20965,0.97047,0
-0.29344,1.06383,2.00229,0.91906,-0.84636,-1.43731,0
-1.33777,-0.28969,1.01667,0.87613,-0.5297,-0.18511,0
1.03477,-1.47277,-0.02712,-0.05418,-1.217,0.32968,0
-0.21509,0.22102,-0.9991,-1.10792,0.56464,-0.4358,0
1.12282,-1.50008,0.45832,-1.21255,-1.64523,-0.98052,0
-0.10675,-0.16987,-0.26066,-1.8885,-0.33641,0.72366,0
0.09038,0.39151,1.78935,-0.61432,1.83484,0.93143,0
-1.76532,-1.67968,-0.52982,0.14744,-0.05367,1.11138,0
1.0701,0.76101,-1.16697,-0.39997,-0.41889,0.32221,0
0.03484,-0.11805,-1.01868,1.54154,-0.27897,-0.62756,0
-1.48709,0.14147,-0.08102,0.75435,1.23289,-0.68969,0
0.03227,0.61866,-0.17255,0.73224,0.04992,-0.56887,0
-0.23951,-0.29692,0.37433,1.26387,1.27933,0.06953,0
0.10771,0.94104,0.69123,1.65654,1.71612,1.05963,0
-1.17446,0.64584,1.30113,1.56574,0.6406,-2.22136,0
0.00457,0.5657,0.1564,1.23438,0.99826,-0.1261,0
-1.19393,1.23926,-0.70415,0.51126,0.22711,0.82928,0
0.51052,-0.49809,-1.38313,-0.27656,-0.50703,1.41382,0
-0.48077,0.16931,-1.12445,0.3578,-1.56698,0.43052,0
-1.3229,2.22408,0.07253,0.60485,-0.07089,-0.79232,0
0.58993,0.90178,-0.47744,0.57991,-0.9148,-0.31133,0
0.10891,0.41921,-0.61853,1.25953,0.46824,0.14934,0
1.11107,3.06611,-0.31665,0.32039,0.03178,0.3349,0
0.84244,0.95238,2.1588,-0.96718,-0.28563,1.84099,0
0.714,0.14686,-0.71322,-0.45797,0.75885,1.74409,0
0.0955,-0.03592,1.15397,0.173,-0.23555,2.23267,0
-0.46483,0.7726,2.08424,1.85542,1.34828,-1.90806,0
1.41054,0.69345,-1.22189,0.07778,-1.07102,-0.12223,0
0.40687,0.31507,0.54642,-0.69969,-0.39727,0.78427,0
0.27928,1.23702,0.95106,0.06185,-0.59557,-1.03364,0
1.2792,-0.46607,-0.98961,-0.38256,1.37136,0.69413,0
0.37512,1.32089,0.65447,0.3236,-0.73341,0.45793,0
1.02958,-0.88092,-0.67254,-0.06689,0.35562,0.75816,0
1.29058,-1.76055,-2.93381,0.25688,-0.05485,0.1222,0
1.20379,2.15278,2.45773,0.0873,0.30597,1.04181,1
-0.79255,0.33789,1.03355,0.53378,-0.40003,0.09709,0
-0.3369,-1.3774,0.64313,2.15369,-0.63899,1.16652,0
-0.16957,-0.11357,-0.66981,1.49723,-0.6255,0.75849,0
-0.48115,-1.32399,1.82214,0.16213,-1.60105,-1.08856,0
-0.40812,-0.68227,-0.55389,2.031,-0.48743,-0.98758,0
-1.04478,-0.03979,-0.48349,0.93808,0.07602,2.5024,0
1.97889,1.53507,1.3309,0.10032,0.64614,1.87094,1
-1.98119,0.74439,0.73375,0.55127,0.33821,-0.71845,0
0.4832,2.11564,0.94387,0.63901,1.30341,1.35827,1
-2.23676,1.94011,0.50084,-1.83981,1.70019,1.51123,0
-0.13849,-0.18136,0.46617,-2.38543,0.50468,0.02061,0
-0.10597,-0.06229,-2.06878,-0.19634,-0.26808,0.51104,0
0.0224,-0.44663,0.66969,0.18033,0.23682,-0.74279,0
0.10522,-1.59748,-0.5185,-0.50474,0.95745,-0.13544,0
1.03088,-0.10375,-0.70423,1.17485,1.76608,-0.61209,0
-1.35006,0.90085,0.59162,0.20315,2.5723,0.03434,0
-0.5206,-0.12794,1.91227,0.16775,0.05081,1.03786,0
0.6404,-1.74168,1.28382,-1.76047,-1.37283,0.0175,0
0.71234,-0.26045,0.7827,0.33156,-2.01288,-2.04942,0
0.6321,0.98257,-1.14082,0.77484,0.00444,-0.35339,0
0.51624,0.04575,-0.49807,0.31116,0.23838,-0.86402,0
0.21146,-0.57954,2.9893,-0.13155,2.08645,0.33177,0
1.43311,0.50928,-0.12139,-0.9753,0.02651,-0.54325,0
-0.58155,-0.5776,-0.33164,0.7203,1.3391,0.30278,0
-0.15501,0.486,-0.3498,0.79114,-0.15644,0.76627,0
-0.51334,0.70039,1.18007,0.03594,0.89826,-0.70079,0
-1.54265,0.55647,-0.00043,0.0134,0.28753,-1.03541,0
-1.72289,0.14252,0.18816,-0.80658,0.9988,-0.12164,0
-0.31992,-0.89086,0.37239,-0.88049,0.5553,-1.19315,0
-1.98308,0.55487,-1.4096,0.39041,0.13706,-0.23833,0
-0.35552,-1.18225,1.04957,-0.54525,-0.40372,0.07087,0
-0.08422,-0.4755,-1.06928,0.01258,-1.10552,-0.07626,0
-0.22922,-1.21572,-1.74119,0.14786,-0.54076,-1.79584,0
0.15651,-0.08747,-0.65056,1.51567,-0.25874,-0.50201,0
0.20879,0.54164,1.96606,0.90874,0.19879,1.27871,1
-0.44733,-0.22905,-0.05705,2.17643,-0.58771,-0.94172,0
2.65477,-2.10104,0.64821,-1.34768,1.52899,1.01564,0
1.81967,-0.22451,0.88713,1.17888,-0.03793,2.1382,0
1.07275,-0.00893,0.16307,-0.48124,0.30416,1.13564,0
0.50905,-0.64113,-0.14219,-1.12153,0.04967,0.33335,0
-0.47032,0.88625,-1.08338,-1.0788,0.29235,1.30666,0
0.27082,-0.98011,-0.48235,-0.96154,-1.25216,-0.20889,0
-0.24811,0.97425,0.47721,1.5008,0.15803,-0.15461,0
-0.05153,-1.89054,1.53622,0.56545,-0.01425,2.39718,0
-0.43168,0.65401,-0.4596,0.46955,0.87755,-0.56901,0
-0.41193,-1.17662,1.13954,-0.18237,0.55737,0.93345,0
-0.7983,0.87703,1.37828,-0.52879,-1.34741,-0.37311,0
-0.60245,0.30755,0.86092,1.03593,-0.7161,0.81816,0
0.38591,2.6908,1.13269,-1.14935,-0.20338,-0.18009,0
0.40049,0.12413,1.51673,0.50624,0.34352,0.52579,0
-0.4098,-1.99677,1.40805,-0.46865,-2.06971,-0.05234,0
-0.09376,-0.07781,0.04743,0.13883,0.20062,0.29183,0
-0.95665,-1.15456,0.89715,1.02441,0.0697,1.24749,0
1.00098,1.98631,1.8363,1.78149,0.71578,-0.70208,1
