x1,x2,x3,x4,x5,x6,alvo
0.08622,1.46488,-0.48988,-0.69497,1.73458,0.69873,0
1.24654,0.08547,0.08432,-0.95372,0.50518,1.30005,0
0.38792,0.83475,0.02528,-0.09011,-0.45299,0.13406,0
0.24559,0.76751,-0.49966,1.61603,0.17221,-0.35385,0
-0.54329,0.37599,2.09029,-1.09594,-0.98448,0.86131,0
0.26168,-0.03952,1.21624,0.37207,-2.95164,1.57731,0
0.11047,0.89275,-1.57644,-0.78779,0.08154,-1.55461,0
1.22873,-0.27817,0.42151,0.54704,-0.6259,1.05582,0
-0.44347,-0.40858,-0.00293,-0.80192,0.55685,-1.25257,0
-0.72822,-1.6462,0.25115,-0.52955,0.94534,0.57027,0
0.9077,-0.65606,0.27605,0.27061,0.20324,0.06684,0
0.16242,0.78436,0.00793,0.76939,-0.16517,-0.76473,0
0.38543,0.37242,1.06521,0.73608,-1.00161,-0.41154,0
-0.3258,1.80154,-0.51322,0.46924,-0.74322,0.5344,0
0.55868,1.1449,-0.55332,-0.23114,0.72979,1.73599,0
-1.3381,-1.2031,-1.38737,0.8428,-1.01836,-0.26913,0
-0.43859,2.49886,0.46234,0.70486,0.96084,0.24265,0
-0.06386,0.73119,0.12786,-1.03245,0.80226,-0.29715,0
-0.49925,0.08076,2.58828,-1.74063,0.64655,-0.71835,0
-0.33434,0.67191,0.05907,-0.39403,0.13186,0.86108,0
3.40218,-0.90816,-0.05768,0.46159,-0.11586,-0.95124,0
1.03756,-0.10191,2.13813,0.02011,-1.74411,-0.26405,0
0.32904,1.94891,0.05694,0.45111,-1.69123,-0.15378,0
-0.56878,0.32013,0.10698,-2.06801,-1.49455,-1.74261,0
-0.92329,0.97903,0.71042,-1.97738,-1.14607,-2.23522,0
0.76659,-0.47653,-0.24364,-0.3468,-0.30005,-0.01554,0
2.29721,-2.07725,0.49069,-1.42347,2.01999,0.96934,0
1.51419,2.17978,1.44962,2.00414,-1.08778,0.94614,1
0.41125,2.28488,0.22046,0.9796,0.58493,-1.37542,0
-0.39214,0.25607,-0.66515,-0.63788,0.45201,-0.90106,0
1.07745,-1.14281,0.26227,0.84287,-0.16829,0.92179,0
-1.26591,0.98017,-0.73987,-0.67504,-0.31428,1.14293,0
1.44712,0.2977,2.21309,0.66596,0.69283,0.56092,1
0.23627,0.77066,-1.71277,1.49696,1.10513,-0.16553,0
-0.97016,-0.29724,-0.52916,0.77239,0.97487,-0.42588,0
-0.59434,-0.48298,0.24319,-0.98343,1.25723,0.78284,0
0.19324,-0.96876,0.39944,-0.56887,-2.1811,-1.05955,0
-1.5154,0.75804,0.38514,0.19117,-1.5198,-0.76506,0
-0.74176,0.61688,-1.36543,0.61743,1.44457,0.39257,0
0.94998,2.05976,-0.71348,0.65578,-1.77553,0.70564,0
-0.58134,0.49027,-0.23597,1.16074,0.27684,-0.31844,0
0.42301,-0.44797,-1.40817,0.43793,1.05867,-2.08639,0
-0.32681,-1.22419,-1.88249,1.7453,-1.49662,-0.54929,0
-0.11778,-0.10603,-1.72276,0.64982,0.37215,-1.2146,0
1.51212,1.17747,2.38093,1.72702,0.32873,0.83964,0
1.71901,-0.73298,-0.21662,-1.00069,0.48282,0.93365,0
-0.10857,-0.74154,-1.05218,0.02073,-1.07475,-0.79169,0
0.62392,0.61981,-0.23765,0.16316,-0.53305,1.33099,0
0.12081,0.61892,0.46297,-0.53673,0.02811,0.80907,0
0.57316,1.53816,2.97311,-0.71005,1.06323,2.06693,1
0.00215,-1.41672,-0.2809,1.27901,0.27954,-0.36648,0
-0.37573,2.99227,-0.41083,0.67767,1.51994,0.9173,0
0.16308,0.20381,0.06409,0.88589,0.4029,-0.62622,0
-1.33747,-0.82728,0.19365,0.88977,0.45579,0.64478,0
0.00161,-1.39235,-2.36126,-0.1945,-0.32041,-2.2478,0
-0.38199,1.11798,2.11085,0.20506,1.12918,0.71436,0
1.18286,-0.08069,1.63107,1.03118,-1.15014,-2.09365,0
-0.37287,0.59772,-0.8307,1.5538,0.55607,-0.67207,0
-1.2002,-0.05977,-0.74128,-0.05939,-0.59908,-0.10546,0
-0.6555,0.8529,-1.92924,1.50609,1.06603,0.73586,0
1.25182,-1.03487,0.48273,-1.06974,-0.68255,0.45814,0
-0.62738,0.00334,-0.20321,0.13288,0.89911,-0.31258,0
0.00172,1.14702,-0.18504,0.43924,-0.24377,0.20936,0
-0.95297,-1.6865,0.74075,-0.01016,-0.02616,-0.80683,0
0.977,-1.13675,-0.38935,0.69189,0.59375,1.07254,0
-0.92433,1.68552,-1.04732,1.35731,0.16129,0.14403,0
0.18761,-2.0915,-0.66139,-0.46923,-0.21874,0.86938,0
-0.42617,-1.0272,-1.01208,2.03348,1.63126,-0.8873,0
-0.1175,0.17914,0.43419,0.63045,0.00094,0.51285,0
0.12028,0.89973,-0.54647,1.85284,1.17692,0.11422,0
-0.39401,0.2625,-0.66838,-1.39502,-0.88024,0.11746,0
-0.24983,-0.088,0.50052,2.35344,-1.27518,0.80591,0
0.62031,-0.77313,-0.82433,0.11925,-0.1012,-0.71798,0
1.36785,1.23227,-0.46791,0.61042,1.74212,1.13872,0
0.25821,0.52118,0.63168,2.90615,-1.38729,1.32818,0
-1.57012,-0.02447,-0.79643,-0.19756,-1.30055,-0.34658,0
0.77972,-1.06466,2.42846,-0.64915,-1.01484,-0.9623,0
-0.82178,0.55377,-1.08211,-1.87264,0.90923,0.46906,0
0.43932,-1.0112,-1.01287,-0.39082,-1.19455,1.70466,0
0.65248,0.93157,0.3689,-0.48011,-0.11132,-0.54491,0
1.06663,-0.36022,0.65605,-1.92528,0.89647,-0.9454,0
1.04884,-0.08344,1.75551,0.81109,0.63571,0.66906,0
-0.31029,-0.45533,-0.5415,0.04734,0.55499,-1.02801,0
2.33152,-0.32903,-0.33658,1.42166,1.40576,0.27384,0
0.26602,-1.0937,0.46522,-1.42246,0.29144,2.24983,0
0.34914,-1.36873,0.54649,-2.19949,-0.82926,-1.21854,0
0.76923,1.45895,0.18367,1.09722,1.12545,1.36528,1
-0.78956,0.9418,-0.31626,-0.04132,-1.40933,0.6732,0
-1.13488,-1.33531,2.77913,0.46216,1.30413,0.9638,0
-0.36621,-0.57639,-0.22257,0.61915,0.20489,-0.85453,0
-0.69178,-1.50475,-0.26048,0.60146,0.37365,1.16735,0
0.63015,0.30147,-0.4812,0.97613,0.80357,-0.74138,0
0.26919,0.88813,1.72067,-0.69831,-1.34248,-0.68283,0
-0.04567,0.0034,-1.51928,-0.53585,-1.5581,1.17859,0
0.26109,-1.57362,-0.80527,-1.85783,-1.72405,-0.1494,0
-1.53495,0.4028,-0.13758,-0.2546,-0.08417,-0.30477,0
0.00383,1.21719,0.10789,0.76904,0.7708,0.3841,0
0.34669,-0.12365,-0.86054,1.53583,0.07884,-1.15807,0
-0.2941,-1.09835,0.52598,-1.47447,-0.86055,-0.17322,0
0.77003,0.76028,-0.48,-0.39356,0.75712,1.49443,0
0.6116,-0.27,0.77085,-1.67694,0.08807,0.09042,0
-0.27484,0.81268,0.24388,-0.41422,0.66149,2.05056,1
0.31048,0.6789,1.18831,1.20276,2.47703,0.22174,1
0.82392,-0.42733,-1.69927,1.99559,-0.67781,1.12093,0
-0.65736,0.89895,-0.03384,1.32287,-1.46487,1.42299,0
0.7101,-0.24913,0.26752,-1.37831,-0.00641,-0.76892,0
0.94026,-0.49161,-1.45277,-1.76117,-0.07514,-1.2778,0
-0.11257,-0.58354,-0.22245,-0.817,0.19238,0.57276,0
0.52818,0.05788,-1.19464,0.5701,1.20722,2.6809,0
-0.48749,0.80121,-0.85704,-0.65387,-0.01569,-1.02797,0
0.88475,0.49262,-0.12745,-0.31797,-0.66231,-0.40352,0
-0.55343,0.53212,-0.35476,0.24253,-0.82254,-0.85178,0
0.26893,-1.23524,0.44177,1.3979,0.26793,1.06381,0
1.2018,0.0252,0.90983,-0.87268,1.86495,-0.07011,0
1.20701,-0.83874,-0.75335,-0.8396,0.38238,-0.50213,0
0.78743,-0.83129,-1.50724,-1.78869,1.14837,1.18655,0
-0.10012,1.00133,-0.02507,0.10104,-0.73378,1.55442,0
-0.57633,-0.35421,0.61575,0.89717,0.90085,1.1605,0
-0.92385,0.14805,-0.74609,-2.03645,-2.63364,-0.80558,0
0.87071,-0.04921,0.44403,-0.29006,2.18607,0.26573,0
0.56524,-1.08822,-0.08679,-0.88663,-0.21311,-0.71648,0
0.12367,0.17303,1.2083,-0.62712,0.21718,-0.55213,0
0.70793,-0.00439,-1.34828,0.04617,-0.62908,0.84116,0
-0.33416,-0.77723,-1.09202,0.59515,2.17689,-0.30397,0
-2.23413,-1.09801,0.0981,-0.57302,0.75354,2.12706,0
-1.90761,1.67327,0.30946,-0.62859,0.58123,0.34771,0
-1.13596,-0.99864,0.76418,0.74497,-1.98395,1.15707,0
0.56205,-0.95386,0.86513,-1.76141,-2.29342,-0.83388,0
2.77682,3.53318,2.65455,2.60088,0.3865,2.35257,1
-0.78032,1.70009,1.87833,-0.87393,0.3746,0.4027,0
