trimestre,ind_a,ind_b,ind_c,ind_d,alvo
192,0.57023,-0.90169,-0.32246,0.85241,0
193,-0.8692,-0.80384,0.86505,0.86546,0
194,1.95681,0.90857,-0.66258,-0.68476,1
195,0.35585,3.03704,0.16681,0.14308,1
196,0.83952,0.95181,0.52589,2.0106,1
197,0.76336,-1.30512,0.40916,0.74144,1
198,-0.66847,-1.23609,-0.6461,-1.09392,0
199,0.31708,0.43074,-1.00473,0.21294,1
200,-0.11297,2.32791,0.09032,1.17302,1
201,-0.53306,0.78188,-0.96071,-1.60336,0
202,1.71195,-0.28277,0.53123,-0.71178,1
203,0.9131,-1.17557,2.21195,-0.41317,0
204,1.2735,-0.81972,1.78045,0.06435,0
205,1.12002,0.10294,-0.87622,-1.82682,1
206,-0.51641,0.55143,-0.08146,-0.30153,0
207,-0.5421,1.07463,1.70951,-0.09476,0
208,0.00275,0.15567,2.63147,-0.29661,1
209,-1.05151,0.29353,0.97766,0.3701,0
210,-0.13434,0.4407,0.13073,-1.54458,0
211,0.35499,0.47384,0.6266,0.3833,0
212,0.17484,0.46837,0.91779,-0.65321,1
213,0.42807,-1.42068,0.47364,0.4675,0
214,1.41005,0.20016,-0.34707,0.74841,1
215,0.96177,0.04956,-1.05262,-0.74115,1
216,0.27769,1.2111,0.95367,-1.2182,1
217,0.06381,0.3104,-0.8467,-0.22477,1
218,0.49815,0.34406,-0.63344,0.01676,0
219,-0.93065,0.28952,2.19665,-0.78384,0
220,0.42674,0.86886,0.26743,0.79052,1
221,-0.32527,0.6779,-1.36184,0.27113,0
222,-0.49353,0.08698,-0.26763,-0.01532,0
223,1.32975,-1.54164,-0.48434,-1.13299,1
224,-0.01004,1.08325,0.68964,-1.2352,1
225,-0.58031,-0.43947,0.22889,0.72415,0
226,-0.50841,-1.79294,-0.42192,1.32454,0
227,-0.81816,0.4219,-1.65471,-2.37783,0
228,1.30033,1.36227,-0.40266,-0.65104,1
229,1.99753,-1.11589,-1.70516,-0.1427,1
230,0.85339,-0.61266,-0.92651,-0.88797,1
231,0.1532,0.22173,-0.52517,-0.21811,1
232,-1.6623,0.03837,-0.32293,0.1359,0
233,1.44396,-1.77555,-0.40669,-0.39917,1
234,0.30432,-0.4065,0.42904,-1.70141,0
235,1.68276,-1.93666,-1.00062,1.93003,1
236,1.05405,-1.28645,-1.35727,-1.90463,1
237,0.82285,-0.45501,-0.30098,-0.78268,0
238,0.35203,0.60512,0.14719,-1.18259,1
239,0.46738,1.53919,-0.03674,1.3708,1
240,1.34533,-1.67268,0.61509,-0.32448,0
241,0.21112,0.02876,-0.5918,-0.10629,1
242,0.00936,0.31186,-0.64518,1.26543,1
243,-0.63321,-0.0055,-0.28421,-1.61523,0
244,-1.42346,0.60062,-0.56037,1.02669,0
245,0.98238,1.53333,-1.39748,-0.68875,1
246,0.30234,-0.38371,-0.42736,0.31842,0
247,-0.5233,-0.39997,-0.07059,0.63906,0
248,-0.16792,1.29878,1.08718,0.17805,1
249,-1.85331,0.3396,0.20424,-1.2267,0
250,-0.47648,0.04408,-0.55266,0.16047,0
251,-0.2219,1.74963,1.27411,0.11152,1
252,0.33631,0.20471,-0.56794,-1.64187,0
253,-1.21184,0.07996,-0.11999,0.86408,0
254,0.00265,0.18554,1.45285,1.66767,1
255,0.2103,1.44694,1.13836,0.93807,1
256,-0.36436,0.40629,-1.09226,-0.60642,0
257,-0.81155,-0.81855,0.25089,0.59509,0
258,1.11029,0.53388,0.02924,-0.69091,1
259,-0.78214,-1.49039,-0.12319,0.99237,0
260,-0.6895,-0.40605,0.2489,-0.6048,0
261,-1.08679,-1.25491,-1.3103,0.00177,0
262,1.80011,0.9214,-0.45178,-1.09044,1
263,-1.18145,-0.09495,-1.00804,0.40857,0
264,-0.97715,-0.63765,-0.8531,0.49208,0
265,1.66913,-0.47439,-1.02237,0.29651,1
266,1.15485,0.99074,-0.43979,-0.00287,1
267,-0.44186,-1.38216,1.04087,-0.97501,0
268,0.74182,0.48531,1.26734,0.447,1
269,0.38936,0.45922,1.13964,-0.70818,1
270,1.017,-0.08408,0.5296,0.09901,1
271,1.26579,-0.19166,-0.33727,-1.45782,1
272,-0.30769,-2.09706,0.8428,0.4088,0
273,0.42744,-0.31889,-2.24778,-0.42113,1
274,0.00025,-0.02729,0.64911,0.58167,1
275,-0.71545,0.39502,0.13017,-0.73087,0
276,2.1845,-1.4142,1.07954,1.44292,1
277,-1.42669,-1.91527,1.82986,0.16677,0
278,0.41155,-0.83766,0.17859,-0.33543,0
279,-0.3854,-0.15013,-0.26529,-0.80916,0
280,-1.64037,-0.02556,0.40443,0.84401,0
281,-2.02897,0.48967,-0.18541,-1.31887,0
282,-1.33862,-0.24272,0.92642,1.25436,0
283,-1.86885,0.19752,-0.89697,-0.81264,0
284,-1.07862,-0.46147,0.62276,-0.60035,0
285,0.43208,0.54341,-0.21668,1.39734,1
286,0.45314,1.9094,0.30874,0.01105,1
287,-1.57837,1.5296,1.07626,-0.97383,0
288,-0.87627,2.62427,0.9251,-0.25712,1
289,0.36813,-1.76002,0.06705,0.99211,0
290,0.82431,1.03659,0.19053,1.94845,1
291,-2.36352,0.56915,0.59862,-0.05205,0
292,-0.93623,-0.2947,0.34056,1.3753,0
293,-0.74153,-0.09169,-1.21236,0.18822,0
294,2.29838,0.84917,-0.15134,-0.1978,1
295,2.01056,2.09344,0.51034,-0.23095,1
296,-0.28375,0.27454,-1.04926,1.20853,1
297,-1.20158,-0.22477,-0.39424,-1.09619,0
298,-0.35505,1.44231,-2.04025,-1.01181,1
299,-1.8523,0.76633,0.71906,-0.46473,0
300,0.65717,-0.59836,-0.8814,-0.98046,0
301,-0.59186,0.35015,1.71364,-0.4063,1
302,-0.16886,0.50913,-0.11915,-1.99381,0
303,0.9576,-0.24881,0.8876,1.40727,0
304,-0.28353,-0.44559,-0.59497,-1.01669,1
305,-0.229,-0.10399,1.18142,0.72204,1
306,-0.94988,0.29481,0.84927,0.37038,1
307,-1.72715,-2.16108,-2.10982,-0.09248,1
308,1.40461,0.21283,0.80587,-0.23627,0
309,-0.73671,-0.30134,-0.35484,-1.67798,1
310,-0.43479,1.05284,-0.38023,-0.97074,0
311,-0.69461,0.22641,1.58312,-1.62954,1
312,-0.39113,-1.02313,2.42124,-0.80668,1
313,0.54166,0.37521,-0.03106,1.10511,0
314,-1.97207,0.46947,0.39075,-1.25164,1
315,0.67746,-1.15621,-0.45961,2.34698,0
316,-1.43133,-0.96104,0.26927,0.14655,1
317,0.69726,-0.41868,0.64645,0.34594,0
318,0.50504,0.30042,0.76903,-0.7925,0
319,0.46505,-0.85358,0.62846,-0.5694,1
320,-0.23376,0.09772,0.86965,0.90307,0
321,0.12993,-0.9559,1.82904,0.28883,1
322,-1.03238,0.75985,-0.61102,1.44328,1
323,0.2442,0.85616,-0.88131,-0.20276,0
324,-0.78332,-0.42382,-0.02589,-0.409,1
325,-0.00347,1.47708,-2.19661,-0.548,0
326,0.48594,1.2654,0.61893,0.23848,0
327,0.28204,0.01304,1.65679,-0.08293,0
328,-0.55346,0.14861,-0.4287,0.10978,1
329,-2.04356,-0.16265,1.0287,1.49429,1
330,0.82601,-0.41068,0.7675,-0.05038,0
331,0.3032,-0.65823,-0.16482,-1.65757,1
332,1.33361,-0.86397,0.85172,1.07749,1
333,-0.99855,-0.4296,0.38639,-0.32044,1
334,-0.02427,0.29322,-0.67197,0.46702,0
335,1.36234,1.34705,1.63003,1.83322,0
336,-1.94808,-0.05081,-1.77034,-0.19794,1
337,-1.41684,1.85726,-0.92971,-0.11142,1
338,1.88299,0.17098,0.25144,2.28078,0
339,1.2871,0.74888,0.80368,2.0157,0
340,-0.25099,-0.37668,-1.84763,-0.08378,1
341,-0.26023,-0.30349,-1.0352,0.23071,1
342,0.10741,-0.8443,0.0955,-0.09632,1
343,0.63324,0.80801,-0.35061,-0.09803,0
344,-0.79522,0.80032,-1.58326,0.87056,1
345,0.62669,-0.45354,-1.26567,0.94991,1
346,-0.60203,-0.14629,-0.85337,-2.61784,1
347,0.36316,1.50754,-0.94686,-0.0668,0
348,-0.06801,-0.33472,-0.72617,-1.26619,1
349,-1.97698,-0.14933,-1.80617,0.72783,1
350,-0.54773,0.74212,0.6289,-1.60599,0
351,-1.05475,0.05181,1.54385,0.11932,1
352,-0.92875,-0.59033,1.58751,-0.31352,1
353,1.40723,-1.23641,-0.04458,-0.30042,1
354,1.53853,-1.75735,-0.90288,0.1878,0
355,0.37082,1.5327,1.76786,-0.11632,0
356,-1.13423,2.20238,0.83054,0.22113,0
357,-0.19058,0.06335,1.04325,0.48998,1
358,0.73156,-0.26076,0.42665,0.24782,0
359,0.76124,1.24414,1.2976,-1.2533,0
360,-0.37677,-0.09102,-0.13069,0.3038,1
361,0.74231,0.06832,-1.48978,-0.58234,0
362,-0.3201,2.36537,0.33865,0.54774,0
363,-1.6962,-0.27662,0.43655,0.20404,1
364,0.91237,0.44585,-2.17767,-0.57078,0
365,0.14855,-0.12302,-0.73231,1.08424,1
366,0.07697,0.60579,0.65159,-0.37505,0
367,2.75083,-0.68855,-0.33383,-0.22748,0
368,0.60751,-2.31192,0.98471,-0.59254,1
369,-1.60423,0.37629,1.54861,-0.95358,1
370,0.20266,-0.21038,1.03597,1.24836,1
371,2.00784,-0.44577,0.52879,0.81639,0
372,1.12875,1.49886,-1.383,-0.3972,0
373,-1.22772,-0.45726,1.90622,-1.28728,1
374,0.02934,0.1522,0.90064,0.3113,1
375,-0.37079,-0.25548,0.37469,-1.39284,1
376,-0.28699,-0.46131,-1.40222,-0.1174,1
377,-0.7198,1.32131,-0.30027,1.37954,1
378,-0.3724,1.0456,-0.72337,-1.69403,0
379,0.63118,-0.37482,1.33466,-0.76609,1
380,0.22359,-0.62995,-1.20782,-1.17204,1
381,0.48949,0.90969,-0.69582,-0.34281,0
382,-1.22783,0.12776,0.60137,-0.99491,1
383,-0.79158,-0.75129,0.82945,-0.85502,1
384,0.78306,-2.07059,1.46565,0.26657,1
385,-0.20524,-0.06861,-0.90391,0.89116,1
386,-0.96379,0.30729,-0.89729,-0.72548,1
387,0.44427,-2.06322,-0.33542,1.09352,1
388,1.09664,-1.51815,0.2739,-0.79353,1
389,-0.14597,-0.43866,-1.47313,-1.38045,0
390,-1.27692,-0.37698,0.02397,-0.91297,1
391,-0.61082,0.07919,1.0035,0.35946,1
392,-0.04541,0.40626,0.04908,-1.40719,0
393,1.04431,0.24934,-1.39709,-3.39675,0
394,-1.31453,-0.07165,-0.57287,0.05084,1
395,0.05782,-0.78858,-2.70061,-1.67221,1
396,0.75745,-1.68462,-1.8762,0.94826,1
397,0.13129,0.23136,-1.22687,0.85772,0
398,-0.08611,-0.88608,-0.48968,0.48979,1
399,-1.08759,1.77472,0.49125,0.3067,1
400,0.22258,1.31936,-0.59094,0.71493,0
401,1.14564,0.59099,1.02249,-1.07507,0
402,-0.51875,-0.84036,-0.84158,-1.44738,1
403,0.99301,-0.73609,-0.10765,0.81896,0
404,0.01912,0.5039,-0.32769,-0.51434,0
405,-0.64101,-0.1405,0.07606,0.84156,1
406,-0.77124,-1.67349,0.86834,1.39748,1
407,-1.56769,0.92283,-0.17201,-1.23913,1
408,-0.10463,0.8027,-0.31525,0.3238,0
409,-0.41303,-0.25733,-0.57428,0.88645,1
410,0.42083,1.68859,0.03821,-0.11485,0
411,-0.27833,3.06881,-1.72462,0.06652,0
412,0.65997,0.17223,-0.23434,1.21172,0
413,-0.52764,-2.42507,-1.24076,0.66825,1
414,-1.81513,-0.35614,-0.54947,-2.09547,1
415,-0.41518,-0.51682,0.11614,-0.14579,1
416,-0.54954,-0.77805,1.07081,1.04954,1
417,0.64437,-2.32895,0.27417,0.17192,1
418,-0.65573,1.07805,0.52059,2.49448,0
419,-0.87917,-0.26913,-1.50686,0.38798,1
420,-1.3227,-0.35516,0.37902,-0.30646,1
421,-1.09898,-1.73133,-0.79322,1.27992,1
422,-0.76541,-0.02099,-0.30525,1.01066,1
423,-1.21245,-1.2789,-0.2967,0.70701,1
424,-0.39106,-1.28442,-1.19512,-0.5239,1
425,0.12036,0.75807,-2.34899,0.8138,0
426,0.87621,0.6254,1.50933,1.16879,0
427,-0.12112,1.42697,-0.86384,-0.83838,0
428,-1.50689,0.8191,-0.63797,-1.22166,1
429,-1.30365,-0.18592,-0.62984,0.54004,1
430,1.34312,1.39406,0.81704,0.83204,0
431,0.66995,-0.20264,-0.09898,-0.00577,0
432,-0.61952,-1.53866,-0.40275,0.60667,1
433,1.16223,-0.27396,-0.69095,-0.57008,0
434,-0.22344,-0.24813,0.15265,-0.13326,1
435,-1.60943,-0.35612,-0.46669,-2.04979,1
436,0.41514,-0.76568,1.20377,0.78028,1
437,-1.3504,1.56024,0.20081,-1.02989,1
438,2.12144,0.48424,0.02617,1.05316,0
439,1.07522,1.45724,-1.07845,-1.07829,0
440,-0.89396,1.33874,0.44427,-0.13296,0
441,0.5667,-0.98568,-0.29292,1.41742,1
442,0.42457,0.45351,-1.56867,0.50646,0
443,1.0502,-0.36393,0.33957,0.24511,0
444,-1.45101,-0.50248,0.52548,-0.55683,1
445,-1.14948,0.38431,-0.33848,0.77087,1
446,0.08383,-0.25956,1.47832,-0.61204,0
447,0.94623,-0.90349,-0.52466,0.51677,0
448,1.88303,-0.07773,0.10773,1.01267,0
449,-0.49743,-0.55341,1.04728,-0.04776,1
450,0.19557,-0.00883,0.80514,-0.83332,1
451,0.32244,1.41153,0.21756,-1.19607,0
452,-0.6806,0.51658,0.5645,-0.87439,1
453,-0.07001,1.84407,0.15389,0.73441,0
454,-0.57752,0.69243,-0.25754,-1.19761,1
455,-0.19398,-1.14245,0.86366,1.05669,1
456,0.43157,-1.80281,0.13632,-0.47803,1
457,2.33988,-0.69021,3.08964,-3.03252,0
458,-0.41177,0.57203,-0.36039,1.37883,1
459,-0.44624,1.09173,-0.70997,-0.71954,1
460,-2.16655,-0.94251,-0.02398,-2.78479,1
461,-0.72726,0.8777,-0.49393,-0.35583,1
462,0.45252,1.0233,-0.08696,-0.09203,0
463,-0.76298,0.82367,0.75537,-0.48741,1
464,0.24717,0.59049,-0.18701,-0.05278,1
465,-1.03733,-1.66671,1.3705,-0.03738,1
466,0.62439,-2.73257,0.56604,0.07969,1
467,-0.34582,-1.37802,2.7094,-0.64324,1
468,1.00388,1.53497,1.132,1.1038,0
469,-1.77254,-0.54258,-0.1627,-0.94141,1
470,1.5377,0.83617,0.85013,-0.09725,0
471,-0.40491,0.21113,0.25059,-1.13911,1
472,0.20538,0.63867,0.23028,0.21109,0
473,-0.0721,0.82136,1.43901,1.49485,0
474,0.7281,-1.06001,0.55597,0.94575,1
475,1.21631,0.84795,-1.6653,-0.0984,0
476,-0.10348,-0.08796,1.28962,0.37449,1
477,-0.2645,0.3411,-0.91664,-1.42197,1
478,1.00424,-0.66558,-1.14194,0.27806,1
479,0.64723,-1.5801,2.04167,-1.35167,1
480,0.80709,-2.34559,-2.15443,-0.10224,1
481,-0.48031,-2.05207,0.69257,0.22014,1
482,-0.77105,-0.56826,-1.35655,2.04397,1
483,1.52212,-0.24297,1.71883,1.91673,0
484,0.76185,-0.00989,-0.06231,0.43609,1
485,-0.27228,-2.28426,0.06814,0.18488,1
486,1.66136,0.35027,-0.11754,0.77745,0
487,-0.20849,0.40106,-0.9175,-1.06119,1
488,0.01158,-0.27226,-0.66913,0.43771,1
489,0.06672,-1.09057,0.70924,-0.48116,1
490,-0.69606,0.48886,-1.39932,-1.1623,1
491,0.41689,1.30018,-0.98249,1.01769,0
492,-1.90128,2.23179,0.41079,-0.46578,1
493,-2.446,0.19424,0.19856,1.5205,1
494,1.31993,-0.3891,-0.02232,0.48693,0
495,-1.68653,-0.69749,1.23549,0.76716,1
496,-0.51041,2.13878,-1.83,-0.19441,1
497,2.57466,1.17593,-1.09111,-1.64137,0
498,0.91301,0.58809,0.53776,-0.04389,0
499,-0.8775,-0.81042,-0.52128,-1.3849,1
500,-1.89846,-0.42978,-0.44234,0.2866,1
501,1.13493,-0.70108,0.61542,-0.3916,1
502,-0.95921,0.24026,0.33725,-0.90112,1
503,0.47099,0.66211,-0.46824,0.79264,0
504,0.91624,-0.99409,-2.18374,-0.17046,1
505,-1.33366,1.27856,0.14664,1.24692,1
506,-0.72618,-1.24639,0.95787,2.75096,1
507,1.99871,-0.6043,-0.26888,-0.08945,0
508,-0.47247,-0.83843,-0.17184,0.61408,1
509,-0.24613,1.31921,0.5353,-1.83176,1
510,-2.36912,0.38048,0.91446,-0.48906,1
511,1.37863,0.08466,0.83739,1.03728,0
512,-0.04228,-1.68518,0.39453,-0.42496,1
513,0.2673,-0.40942,-0.45014,-0.57035,1
514,1.57764,1.2167,0.04428,-0.05929,0
515,-0.31025,0.30044,0.3914,-2.11941,1
516,-0.80106,0.09675,-0.78756,1.83512,1
517,-0.15484,-0.51545,2.15125,-0.47833,1
518,0.68533,-0.24088,2.55042,0.82165,1
519,-0.24184,-1.02745,1.21343,-1.95191,1
520,0.30862,-0.2409,-0.26092,0.54413,1
521,-0.45069,-1.56621,-0.14655,1.75228,1
522,1.05539,0.36703,-0.99029,-0.45269,0
523,0.89947,-0.25927,-0.15093,0.64604,1
524,-0.48468,-2.22596,0.64068,0.72751,1
525,1.03573,0.30327,-0.25302,0.16174,0
526,0.76668,0.24596,2.21495,0.32881,0
527,0.72706,2.55933,1.72384,-1.8273,0
528,-0.48275,0.76966,0.69537,-0.99399,1
529,-0.28761,0.57157,2.30041,0.41717,1
530,0.94982,0.08079,0.44381,-2.29632,1
531,-1.85771,1.46364,-0.45085,-0.71009,1
532,-1.38856,0.33703,0.3971,-1.31521,1
533,-0.51785,2.15888,-2.23994,-0.55978,0
534,-0.74147,1.36075,-1.17878,1.92964,1
535,-0.88855,-0.38899,0.26077,-2.85663,1
