id_empresa,periodo,porte,margem,crescimento,endividamento,liquidez,superou_setor
E31,T04,-2.23236,0.49927,-0.46384,-0.31827,-0.06649,0
E01,T15,0.42558,-0.20819,-1.57603,1.37638,0.81986,0
E37,T16,-4.24169,-0.4215,-0.25602,-1.25178,0.41771,0
E13,T12,-2.99186,0.6976,0.41771,-0.78522,2.74165,1
E32,T16,-0.75614,0.39547,-0.53803,-0.59926,0.79013,0
E12,T13,0.6844,-2.06017,-0.43108,1.06357,0.60525,0
E06,T04,-0.66404,-1.32502,-0.53521,-1.20021,-0.13216,0
E05,T15,-3.33041,-0.0031,-0.31542,-1.03991,-0.1394,0
E22,T16,0.17994,1.69218,-0.39502,-0.3604,0.53494,0
E06,T11,-0.70595,-1.08661,1.94149,1.78709,-0.55428,0
E22,T02,0.22003,1.63895,-2.67131,1.80665,0.6584,0
E23,T14,0.55808,-0.03745,-1.5972,-1.08765,0.29022,0
E17,T05,0.84722,-0.19898,1.35634,-0.59728,-1.68413,0
E23,T16,0.52634,-1.86951,0.1613,0.56941,-0.08707,0
E21,T15,-1.78517,-1.72986,0.20843,0.64055,0.16258,0
E36,T15,1.10628,-1.67978,-0.03637,-0.48981,1.44615,0
E20,T11,2.4851,0.1642,1.8312,1.02679,0.74813,1
E25,T07,2.66334,0.12954,2.06346,1.58828,-0.16278,1
E12,T06,0.66835,-0.42676,0.92172,0.65888,1.96722,0
E10,T05,-0.59914,1.18162,-1.44054,0.94763,0.02668,0
E31,T02,-2.2376,-1.37784,1.43962,-0.88978,0.87114,0
E39,T15,-0.92863,-1.9193,-0.61886,-2.33335,-0.02681,0
E34,T13,-1.22005,-1.07239,-0.54605,-1.22118,1.369,0
E17,T02,0.82733,1.77565,-0.39995,1.87334,0.77295,0
E18,T08,2.02143,-0.15813,-1.46609,-1.0641,-0.47872,0
E29,T12,-1.3877,0.36627,-0.96496,0.59293,-0.92607,0
E06,T14,-0.67556,0.62266,0.43746,-1.13127,0.53032,0
E12,T08,0.61915,1.14071,0.84681,-0.70994,-0.87776,1
E32,T14,-0.77121,-0.36515,-0.04472,-0.6295,1.06405,0
E04,T04,4.19386,-0.8302,-0.19575,1.37622,-1.36338,0
E02,T01,-1.61494,1.56462,0.12303,-0.23302,-2.53246,0
E12,T14,0.64602,-0.46666,-0.94102,1.43518,0.78945,0
E18,T01,2.05755,-0.40569,-1.01668,-1.32575,0.87616,0
E08,T13,-2.4304,1.12297,0.76591,0.15186,-0.72925,1
E24,T02,-3.51357,0.29091,0.28431,1.46405,0.49301,0
E23,T13,0.53238,-0.62319,-1.12841,-1.08178,1.82703,0
E23,T04,0.50717,0.14916,0.60606,-0.13854,-0.26558,0
E33,T08,0.39386,-2.08802,-0.22894,-0.14575,0.13494,0
E37,T02,-4.22037,-1.36681,0.38323,-0.12486,0.25067,0
E13,T06,-2.98675,-0.84871,0.26894,1.27536,1.69608,0
E25,T15,2.67255,0.82906,0.71212,1.79104,-0.32846,1
E26,T14,-1.88022,0.03592,0.24005,1.40462,0.14243,1
E14,T06,-0.56496,-1.40346,1.48229,0.39234,-0.51257,0
E40,T14,-3.07981,-0.38697,-2.24635,0.42873,-0.38721,1
E16,T08,-2.85725,-0.29679,-0.21833,-1.55659,-0.90089,1
E09,T09,5.03834,2.10287,-0.55478,-0.0153,0.22043,1
E10,T14,-0.62525,1.3607,0.80955,-2.17414,-0.98209,1
E02,T12,-1.64145,0.76249,-1.73504,1.20387,0.66177,0
E27,T01,1.73508,-0.36004,0.25064,0.25252,0.8012,1
E23,T09,0.50081,-0.46641,-0.54216,1.22187,-0.55247,0
E30,T16,-0.43422,0.87937,-1.03322,-0.60861,1.81918,1
E39,T13,-0.95167,1.17305,2.27527,0.41261,-1.39276,1
E13,T04,-2.99392,-1.03243,-0.39275,-0.27375,-0.44006,0
E35,T03,1.26004,0.85978,-0.61001,-2.28941,-1.78126,1
E06,T08,-0.69548,-1.02359,0.0099,0.56535,1.21436,0
E27,T06,1.77967,-0.92518,-0.39536,-0.09002,0.76017,1
E22,T08,0.16808,-0.36231,0.1872,-0.36935,-0.32002,0
E02,T03,-1.63681,-0.38866,0.45891,-0.62089,0.6831,0
E16,T05,-2.8492,-1.38663,-0.13951,0.26479,-0.11537,1
E26,T12,-1.89308,-0.10506,-0.12275,-0.31001,-0.42793,1
E36,T08,1.09787,-1.35598,-0.94089,-1.15182,0.57424,0
E07,T14,-2.32235,-0.10725,-1.89588,1.84667,-2.33748,0
E05,T02,-3.30422,-0.96431,0.9319,-0.28339,-0.47974,0
E33,T04,0.36427,-0.1008,-0.67358,1.15368,-1.83152,1
E36,T03,1.07268,-0.84162,0.11775,-0.72801,-1.44569,0
E15,T11,0.01905,-0.31694,-1.14699,-1.82808,-0.15453,1
E28,T07,-0.64152,0.09217,0.46699,0.89981,-0.37752,1
E21,T01,-1.811,-0.81477,0.65941,2.40966,-0.11518,1
E22,T14,0.18566,0.3148,1.36506,2.10712,0.49433,0
E35,T09,1.2348,-0.69975,0.58868,0.24706,0.07569,1
E29,T04,-1.40363,1.47428,1.22436,0.18973,-0.11872,1
E01,T05,0.46262,0.71494,-0.06228,0.22843,0.9675,1
E29,T11,-1.39342,0.02753,-1.14531,1.52747,0.54808,0
E06,T09,-0.69854,-0.26629,0.35792,-0.06367,0.14592,0
E34,T04,-1.25232,-0.0192,0.30128,-0.19816,-1.19638,1
E32,T06,-0.79056,-0.04831,-0.63637,2.05346,-2.09696,0
E02,T10,-1.62568,2.02395,-0.22211,-0.30729,-0.02929,1
E17,T13,0.84836,-0.27358,-1.87289,-0.52108,-0.031,0
E37,T09,-4.20035,-1.67706,-0.98504,-0.98243,-0.87064,0
E23,T10,0.48749,0.03364,-1.03048,-0.06714,-1.45141,0
E14,T08,-0.56466,0.44579,0.23574,-0.82254,0.5241,0
E01,T08,0.41197,1.76124,2.36908,0.51563,2.65201,1
E09,T05,5.06887,1.54339,-1.15456,0.64443,1.20387,1
E19,T14,3.18988,0.53758,0.92283,0.90643,1.32979,0
E05,T14,-3.33353,-2.32583,-0.88121,1.02995,-2.60987,0
E31,T05,-2.23165,-0.25812,0.80841,1.22054,1.02685,0
E24,T06,-3.5202,1.04662,1.72915,1.50522,2.2929,0
E28,T02,-0.65501,0.09234,0.11741,-0.21754,0.92979,1
E19,T07,3.19188,-1.6418,-0.34535,-0.3382,-0.18746,0
E33,T15,0.35759,-0.4023,-1.81639,0.79234,-1.64901,1
E25,T09,2.68618,-0.29443,-0.25102,-1.45349,0.33001,1
E13,T16,-3.0535,-0.00991,1.58122,-1.0516,1.18564,1
E23,T07,0.50939,-1.03496,1.13254,-0.07964,0.88335,0
E40,T04,-3.06266,-0.16187,0.04427,0.96928,-0.37183,1
E25,T04,2.66039,-1.06274,0.80468,-0.16732,0.03425,1
E14,T11,-0.52201,0.91,1.484,1.33057,-1.18598,0
E16,T16,-2.83183,-0.0462,2.235,1.22977,0.2065,1
E28,T14,-0.60897,-0.60828,0.43491,1.39598,0.6723,1
E24,T01,-3.54956,-1.50185,0.13685,-0.28528,-0.86823,0
E05,T10,-3.32082,0.11466,1.06031,0.21599,-1.14589,1
E26,T08,-1.92508,1.62799,0.21396,0.37364,0.69641,1
E06,T13,-0.66482,1.36082,-0.34469,0.44024,-0.84033,0
E19,T10,3.21386,0.47623,-0.09591,-0.58453,1.74102,0
E26,T16,-1.9066,0.82834,-1.91185,0.73729,0.09247,1
E14,T16,-0.55455,-0.50693,-0.14237,1.46703,0.27085,0
E40,T11,-3.08057,1.06901,0.03283,0.36335,0.27032,1
E21,T07,-1.76813,-1.43548,1.06732,1.04735,0.94819,1
E35,T04,1.25644,-0.45375,0.1715,1.17571,1.6069,0
E27,T11,1.78756,0.72296,-1.65146,-0.28665,0.65247,1
E08,T04,-2.37885,-0.45854,-0.49046,0.29253,0.81796,1
E04,T01,4.23992,0.01752,0.14659,-1.11657,-1.35948,0
E34,T03,-1.2551,1.10478,1.18971,2.20283,0.85768,1
E12,T11,0.67519,-0.01705,-1.07499,1.42354,-1.74406,0
E27,T08,1.74752,1.20684,1.10034,0.49746,0.94107,1
E11,T01,-3.41336,-0.4643,0.70865,1.4711,1.26295,1
E27,T13,1.75987,-0.0469,0.6583,-2.73764,-0.5658,1
E08,T08,-2.42805,-0.83474,-0.75847,1.09058,-0.84499,0
E16,T12,-2.91036,1.10542,-2.07877,-0.42608,0.68371,1
E33,T13,0.37913,-0.75973,0.29232,0.23117,-0.31229,1
E33,T10,0.36687,1.25413,1.01166,0.70973,0.30659,1
E10,T15,-0.59762,-0.30014,0.74672,0.60447,-0.57938,0
E24,T08,-3.49951,0.09589,-0.07117,0.59277,-0.9891,0
E15,T01,0.04767,-1.35228,0.67477,-1.64925,1.08068,1
E12,T02,0.6738,1.48154,1.71648,0.98721,-0.53446,1
E36,T05,1.06811,-1.0675,-0.11801,0.42173,-1.36601,0
E06,T05,-0.69166,0.66636,0.66111,-0.31607,-1.92093,0
E18,T04,2.04768,-1.20338,0.85779,-0.2171,-0.22394,0
E34,T09,-1.22746,0.86736,0.34007,-0.51317,2.65609,1
E19,T04,3.23014,0.75966,0.65528,0.77867,-0.77525,0
E32,T15,-0.7502,-0.88434,-1.00096,-0.55885,-0.06202,0
E09,T11,5.06567,1.22831,0.69744,-0.26173,-1.04082,1
E05,T16,-3.32839,-0.07786,-0.16026,-0.31299,0.62735,1
E37,T12,-4.23099,0.80859,-1.29379,0.24692,-0.0068,1
E33,T06,0.37108,1.08701,-1.97686,0.45209,0.24042,1
E16,T09,-2.85225,0.69496,1.09233,0.78568,0.83038,1
E26,T07,-1.94793,0.2782,0.19805,0.61927,0.12481,1
E25,T16,2.65042,0.11169,-2.74003,0.11737,-1.54863,0
E40,T05,-3.03039,-1.3471,1.66423,-1.37437,-1.28454,1
E07,T09,-2.34721,0.10523,2.30387,0.84831,-0.98158,0
E06,T07,-0.6875,-0.48907,1.65697,1.13774,-0.87844,0
E34,T14,-1.19695,-1.06712,1.60605,-0.13031,0.65113,1
E20,T16,2.46787,0.77447,1.06601,-2.32882,0.35394,1
E09,T13,5.0829,-0.63143,-0.60023,1.25732,-0.2896,1
E40,T10,-3.07327,1.22021,0.1286,-0.24195,-0.66379,1
E36,T04,1.07837,0.07653,-0.82103,0.64062,-0.80206,0
E21,T11,-1.78229,0.77366,-0.22494,-0.00457,0.20536,1
E30,T03,-0.45527,0.79723,0.03958,1.51298,-0.0003,1
E20,T07,2.48511,0.48281,-1.23987,0.78279,-1.71811,1
E14,T03,-0.56217,0.11846,-1.5126,-0.20874,-0.69329,0
E18,T06,2.05507,0.59743,1.33396,-0.49216,-0.86659,1
E27,T15,1.75522,-1.06071,1.24228,-0.70288,-1.56788,1
E06,T03,-0.6939,0.85343,0.26148,0.47721,1.609,0
E23,T03,0.49595,-0.81583,-1.32871,1.31912,0.08296,0
E01,T02,0.4362,1.50124,0.13536,0.03213,-1.11883,1
E01,T12,0.4349,0.45556,1.23743,1.25698,1.5056,1
E40,T03,-3.05922,0.19099,-1.86585,0.06271,-1.98177,1
E19,T15,3.20862,1.6591,1.73934,-1.18195,0.03933,0
E38,T01,4.46512,-0.06491,0.07053,-0.10677,-1.00346,0
E37,T06,-4.2184,-0.22716,1.78662,-0.00711,-0.1166,1
E34,T12,-1.21768,-0.84544,-0.58245,0.87163,-1.32056,0
E18,T11,2.05615,0.27368,1.1952,-0.65714,0.84137,1
E10,T11,-0.61888,-2.03506,0.30751,1.22015,-0.07939,0
E28,T15,-0.63414,-0.09968,1.8808,-0.56022,-0.45487,1
E11,T11,-3.39906,-0.59997,1.11834,0.01482,0.24967,1
E38,T10,4.44669,1.01389,0.2878,0.01388,1.6176,1
E38,T03,4.41965,-0.44013,-0.52289,0.90478,-0.8714,0
E29,T07,-1.42293,0.2695,2.06091,-1.58843,-2.55169,1
E02,T07,-1.63546,0.02851,-0.82289,-1.11583,-1.56112,0
E01,T09,0.44991,1.09668,-0.02139,0.03492,-0.23372,1
E20,T06,2.46564,-0.2308,0.71661,-2.67792,-0.05143,0
E31,T12,-2.21358,-0.15725,1.25088,1.14473,0.12262,0
E06,T10,-0.67907,-0.20909,-1.35966,1.40565,0.56681,0
E12,T09,0.66281,1.16655,-0.86793,-0.94544,0.63486,0
E09,T01,5.06715,0.72813,0.75386,-0.38997,0.0476,1
E10,T06,-0.60255,-0.83347,-0.37692,0.44407,0.51904,0
E25,T06,2.64555,-0.52588,-0.09488,1.12511,1.18375,1
E28,T04,-0.58879,-0.85491,-0.11994,-0.13912,0.7965,1
E17,T08,0.84469,1.54317,0.29898,0.20752,0.9171,0
E40,T09,-3.06827,0.51318,-1.26376,-0.17249,-0.3241,1
E18,T07,2.05166,1.31936,0.23584,-0.63491,0.36064,1
E20,T05,2.49237,-0.3698,-0.06491,2.38508,-1.14288,0
E39,T10,-0.98071,0.26642,-0.86173,-0.75872,-0.40534,1
E25,T08,2.65397,1.95825,1.20055,-0.04453,-2.0378,1
E08,T15,-2.41746,-0.48583,1.23065,1.14687,1.11162,1
E07,T12,-2.36455,-0.24329,-0.74858,0.50774,-1.94661,0
E18,T10,2.03112,0.59386,1.10963,0.43392,1.13888,1
E10,T12,-0.62945,2.89535,-1.22993,-0.44132,0.80419,1
E27,T12,1.76584,-0.69597,-0.30249,-0.34169,-0.34127,1
E02,T09,-1.60812,-0.60712,0.79321,1.23781,1.45584,0
E32,T04,-0.7503,0.44515,-0.99847,-1.27293,2.14559,0
E38,T13,4.46119,0.80156,0.84293,0.68331,1.33497,1
E13,T15,-3.0186,0.25411,-1.00488,-0.88223,-1.79485,0
E08,T12,-2.42412,1.5824,2.09409,-0.45283,1.28623,1
E37,T13,-4.23731,0.58831,-0.50359,1.31751,-0.39147,1
E32,T03,-0.75667,-0.91369,-1.81093,-0.3476,-0.99516,0
E02,T16,-1.60192,0.19557,1.71836,0.87468,-0.03254,1
E11,T08,-3.44724,-1.06828,-1.01971,0.4639,-0.24833,0
E08,T02,-2.39876,-0.13881,-1.48957,1.27937,0.61136,0
E24,T09,-3.52352,-0.57904,1.23252,-0.64678,-1.15127,0
E34,T02,-1.25946,-0.73744,-1.11117,0.95241,0.89696,0
E04,T16,4.21323,-0.87482,0.81449,0.04384,-0.95179,0
E19,T08,3.21242,-1.39143,-0.05322,-0.14125,0.48287,0
E20,T03,2.51736,-0.26377,-0.49785,0.17351,-0.26485,0
E11,T02,-3.43502,0.23628,0.17465,0.05362,-0.9156,1
E12,T01,0.65665,-1.01387,0.80833,-0.15066,0.47094,0
E07,T01,-2.3357,-1.28555,-1.26634,0.32052,2.01942,0
E18,T03,2.04919,0.13309,0.19452,0.57433,-0.34259,1
E16,T03,-2.84479,0.79198,-0.47057,-0.27266,-0.09062,1
E34,T01,-1.23827,-1.11256,-1.02306,-0.37965,1.03587,0
E06,T02,-0.68515,0.49144,-0.44863,-0.01107,-0.08468,0
E08,T01,-2.41679,-0.81884,-0.80332,-0.67501,-0.79482,0
E21,T03,-1.82683,0.94131,1.26201,-0.86161,0.84182,1
E35,T05,1.25883,-0.45191,-0.39705,-0.74665,-0.53051,0
E39,T14,-0.95359,1.55034,-1.05154,1.43364,0.05166,1
E07,T15,-2.31845,0.71985,0.45404,0.78058,1.23732,0
E01,T11,0.44816,0.14151,1.68179,-0.68879,-1.44964,1
E27,T10,1.73183,1.67531,-0.61062,1.87947,0.44916,1
E22,T15,0.20313,1.49136,0.30611,0.3221,2.42888,0
E28,T11,-0.61106,0.40323,-0.72804,-0.00262,0.93543,1
E30,T06,-0.47015,-1.2597,-1.26686,1.39096,0.91615,0
E16,T15,-2.83358,-0.15417,0.10937,0.49794,1.49941,1
E30,T12,-0.46877,-0.16464,-2.01737,-0.87608,0.32348,0
E34,T16,-1.27069,-0.46258,0.27664,-0.4901,1.41636,0
E22,T04,0.17266,-0.95637,-1.26294,1.2024,0.91146,0
E01,T01,0.43629,0.23895,1.28369,-1.00563,0.30177,1
E17,T10,0.83712,0.3419,-0.86399,-1.3915,-1.33734,0
E33,T09,0.36524,1.47515,1.37948,1.62302,-0.01792,1
E21,T09,-1.79282,0.32022,-0.25076,-0.25433,-0.41183,0
E21,T14,-1.82137,-0.60974,-0.29735,0.86234,-0.10198,0
E09,T10,5.08949,1.02264,0.34364,-1.22865,-1.03706,1
E36,T13,1.10096,-0.12919,-0.36365,-0.56795,0.11502,0
E04,T10,4.20385,-0.85022,1.17534,-0.39336,1.26577,1
E10,T16,-0.6316,-0.99883,0.90444,0.75798,0.80375,0
E15,T15,0.01705,0.3643,2.11012,-0.30206,0.27545,1
