id_empresa,periodo,porte,margem,crescimento,endividamento,liquidez,superou_setor
E12,T16,2.39522,-0.18815,-0.02187,0.92419,0.77143,0
E27,T11,-1.97077,0.11101,0.51158,-0.56389,-0.26803,1
E08,T09,-1.85329,0.39503,2.21797,0.34851,-1.92699,1
E31,T03,-1.77782,-0.07716,-0.46023,-1.10905,2.73682,1
E09,T03,-0.66325,0.05722,0.36794,0.79527,-1.12412,0
E03,T14,-2.2633,0.24789,-0.44166,0.60211,0.07432,1
E26,T12,4.35425,0.80701,-0.22708,0.56626,-1.89729,0
E26,T01,4.34666,-0.96976,-0.143,-0.30862,-1.30647,0
E16,T15,3.75107,0.91028,-0.25642,-0.45565,0.46446,0
E21,T16,1.43141,-0.45441,2.43274,-1.47947,0.36744,0
E04,T14,0.0079,-0.16537,-1.83694,0.38092,2.56163,1
E18,T12,-1.04628,-0.52644,1.54122,-0.65102,-0.08288,0
E26,T03,4.34637,-0.82559,-0.36306,2.09843,0.07102,0
E40,T05,2.77928,-0.89382,2.05607,1.06405,0.0899,1
E27,T10,-1.97597,-0.64333,-0.7146,1.83482,-1.05952,0
E09,T09,-0.66744,-0.5817,0.26431,0.15802,-0.15302,0
E04,T03,0.08149,0.73627,-0.07851,1.43972,-0.77142,1
E28,T11,5.2258,0.95787,1.02148,-0.41483,2.30602,0
E21,T10,1.43333,-0.81853,1.35571,1.7979,-1.97956,0
E24,T11,0.22645,0.63557,0.37692,1.6805,0.50429,0
E37,T10,-1.87706,-0.62338,0.58668,0.88207,-0.64367,0
E30,T02,-0.59567,-0.47038,-0.65454,-1.04709,0.72709,1
E07,T13,1.01406,0.30338,-1.19276,0.76355,0.7982,0
E02,T05,-1.3385,0.08867,-1.39749,0.08297,-0.06223,0
E21,T14,1.47628,-0.76413,0.38671,0.48585,1.46812,0
E39,T15,0.63883,-0.03896,-1.11709,-0.69709,0.50785,0
E24,T06,0.26628,0.86599,0.54507,0.23476,-0.74874,0
E38,T11,-0.31045,1.16213,1.42751,-0.29501,1.03375,1
E31,T11,-1.74452,-0.31102,0.54387,-0.98189,-0.95803,1
E14,T08,1.66248,-2.42038,0.70905,1.47835,0.76316,0
E18,T09,-1.07196,-3.1521,-1.48781,-0.2023,-1.35377,0
E22,T09,0.32444,0.43782,-0.27033,-1.36057,-0.94218,1
E24,T14,0.26277,0.6404,0.44806,0.13187,-1.76479,0
E38,T04,-0.31764,-0.04897,-0.96934,0.18794,-1.88437,0
E18,T10,-1.077,-0.77064,-0.35791,-1.88667,0.37303,0
E07,T10,1.04971,-1.20567,-0.34102,0.9772,-0.35998,0
E33,T11,0.82341,0.0217,-2.06282,0.34745,0.26351,0
E26,T11,4.38173,-0.95856,-0.66769,0.7356,-0.45117,0
E25,T07,2.3599,2.22173,0.98283,-1.42125,0.45662,1
E09,T05,-0.68077,-0.5815,0.60377,-1.40846,3.47372,0
E08,T07,-1.84769,0.43708,-0.06666,0.9378,0.2665,1
E22,T13,0.34702,0.01815,1.00629,-0.36776,0.23268,1
E04,T01,0.03416,-1.14776,-0.67026,2.7725,0.41859,1
E19,T04,-0.82972,-0.56494,0.1054,0.10419,1.31222,1
E05,T12,0.69352,0.17839,0.45538,-0.17122,1.04759,1
E31,T15,-1.77223,-1.24881,1.31649,-0.73367,0.68053,0
E35,T06,-1.57943,-0.31781,1.85949,-1.72758,-0.44776,1
E26,T02,4.3559,-0.80061,-0.91765,-0.54332,-0.86386,0
E15,T04,0.89323,-0.74899,-0.2731,-0.0026,-0.12162,0
E35,T05,-1.52374,-0.62226,1.58695,0.4363,-1.61372,1
E32,T13,1.03072,0.97142,0.13515,-0.95017,0.52988,0
E17,T01,-4.15119,-0.73397,-1.03966,1.02761,-0.43662,0
E33,T08,0.83894,-0.19957,0.06727,1.27388,1.0204,0
E15,T06,0.88427,-0.81984,-0.25984,1.26299,0.43987,0
E03,T01,-2.23543,0.39258,0.69656,-0.19569,1.53834,1
E18,T16,-1.10995,-2.18677,-1.37381,0.38543,-2.13016,0
E08,T02,-1.86902,0.73465,-0.13584,0.09473,1.00421,1
E06,T09,-2.24657,-0.6942,-0.10928,-1.85598,-0.75318,0
E07,T05,1.06525,-0.68584,1.41519,0.50028,-1.59478,0
E21,T07,1.42339,-1.20571,-0.90692,-0.99751,-0.39299,0
E08,T03,-1.85496,0.26163,0.54915,-0.64337,-0.6816,1
E31,T07,-1.73879,-0.92806,0.79657,-0.33643,-0.51682,1
E23,T13,-0.53671,0.91686,0.06085,-0.18775,0.19846,1
E37,T07,-1.84788,1.19743,0.89835,-1.09236,1.36538,0
E38,T08,-0.28277,-1.02734,-0.82131,0.23793,-0.57882,0
E07,T01,1.0414,-2.15586,0.0367,0.93636,0.43823,0
E09,T04,-0.68426,-0.74667,-0.62045,1.08021,-0.61775,0
E02,T01,-1.31675,2.04847,-0.73368,-0.45808,-0.76421,0
E04,T06,0.03816,-0.87435,0.97696,1.45675,1.59468,1
E22,T16,0.32387,-1.00911,0.85108,-0.23353,-0.52533,1
E16,T14,3.71509,0.44772,0.05017,2.5451,0.45145,0
E14,T11,1.66429,0.52747,2.04699,-0.91126,-0.88428,1
E40,T14,2.78273,1.81167,-0.63894,-1.48894,1.83465,1
E39,T05,0.70247,-0.64813,-0.55295,1.78622,0.97476,0
E31,T01,-1.75699,-0.02596,1.50934,-0.1648,-1.92078,1
E20,T03,2.68255,0.05721,-0.50751,-0.29828,0.37985,0
E22,T14,0.35499,-0.56841,0.02084,0.41699,-0.10324,1
E17,T07,-4.10672,-0.21957,-2.52329,-1.94559,0.29326,0
E01,T04,1.39494,0.89764,0.45949,-0.09592,0.31992,0
E18,T05,-1.06543,-0.58684,-1.39263,-0.31224,0.43321,0
E32,T07,1.01557,0.35164,-0.52319,-0.66866,-0.69285,0
E23,T15,-0.49901,-1.47559,-0.35746,0.91667,0.99882,0
E06,T14,-2.31057,0.53983,-0.38842,1.06622,-0.02803,0
E30,T01,-0.59329,-0.91346,1.64516,-2.39368,-1.42009,1
E37,T09,-1.87612,0.94167,-0.96959,0.47359,0.05841,0
E36,T09,3.37204,-0.39564,-0.7234,0.19012,-0.80071,0
E37,T06,-1.86686,2.01418,-0.09442,-0.16883,0.9125,0
E15,T03,0.85396,-0.41387,0.16266,-1.12275,-0.04638,0
E26,T05,4.33175,-1.43069,-0.17042,-0.25575,-0.3127,0
E24,T13,0.24105,0.5566,2.35274,-0.9747,-0.12682,0
E37,T13,-1.89394,0.08534,-0.71744,0.66939,1.16235,0
E17,T04,-4.12914,1.22512,-0.66378,-0.58275,-0.75452,0
E05,T14,0.65238,-1.06347,-0.07417,1.35134,1.47983,0
E09,T13,-0.65806,0.4247,-0.48756,-0.5463,0.7192,0
E02,T09,-1.33204,1.13768,0.39826,0.97138,0.94734,0
E18,T15,-1.09137,-0.10866,0.16002,-0.39718,-0.13515,0
E11,T01,2.22229,0.72866,0.16908,-1.64446,-0.82079,1
E24,T12,0.25736,1.54905,0.27474,1.36999,-0.10999,1
E38,T06,-0.27347,-0.0128,1.52825,-1.24023,0.62323,1
E17,T15,-4.12623,0.80936,-1.45759,-0.92889,0.40666,0
E02,T15,-1.33044,-0.7924,0.01314,0.75785,-1.21207,0
E39,T11,0.68624,-1.65883,0.21458,0.37012,-0.33437,0
E20,T02,2.6374,-0.38974,-0.06725,-1.07187,1.32066,0
E07,T07,1.0757,2.69508,0.59344,0.09216,-0.31077,1
E28,T09,5.20917,0.19077,-0.42344,-1.25722,0.96376,0
E30,T05,-0.61336,0.43718,-0.61007,-0.22398,0.25901,1
E27,T01,-1.97291,-0.73489,-0.17946,-0.70165,-0.96896,0
E40,T01,2.78871,0.4169,-0.00012,1.54387,2.20932,1
E17,T08,-4.07073,0.2459,1.80373,1.17627,-2.02402,1
E14,T16,1.66954,-1.28958,0.92396,0.53008,2.0531,0
E13,T01,1.08618,-0.1803,-0.84261,0.51254,0.85841,1
E11,T02,2.24412,0.28257,1.69865,-1.38116,0.51692,1
E29,T11,-0.40261,0.74936,-1.80163,0.44193,1.7488,0
E30,T13,-0.63888,0.46662,0.30958,-1.07751,-0.65685,1
E28,T12,5.21631,-1.14909,-1.16551,-0.34133,0.29955,0
E27,T03,-1.96978,1.99243,-0.66808,0.41538,-1.67292,1
E40,T04,2.80422,1.08503,0.59368,2.28883,0.47052,1
E03,T12,-2.23679,1.20368,-1.23147,0.84735,-1.06578,1
E32,T11,1.06322,0.26229,-1.31209,0.13079,-0.30089,0
E31,T02,-1.7653,-1.37271,-0.43004,-0.63391,-2.04285,0
E09,T12,-0.69827,1.22059,-0.13711,-2.36513,-1.00887,0
E33,T09,0.81658,-1.37877,-1.98098,-0.87493,-0.43336,0
E13,T03,1.05134,0.14585,-2.11039,0.65569,0.65703,0
E33,T12,0.82786,0.33588,-0.68862,0.02644,0.53787,0
E08,T10,-1.84895,0.7409,1.11618,-0.54509,-2.33754,1
E32,T14,0.98382,0.0423,1.49628,1.19559,-0.90092,0
E04,T11,0.01981,-0.78332,0.57377,0.87363,-1.09691,1
E32,T08,1.0502,0.86626,-0.41778,-0.21158,0.00916,0
E32,T01,1.03005,0.38582,0.57,-1.43807,-0.47815,0
E07,T11,1.01877,-2.0583,-0.61127,-1.69565,1.67543,0
E26,T14,4.35064,0.44644,-1.67027,1.7197,0.8982,0
E09,T02,-0.64726,1.22974,-1.33776,0.68572,-0.49782,0
E19,T06,-0.79755,0.13464,0.09287,-2.29514,0.27394,1
E16,T02,3.69753,-0.1214,-0.17305,2.32904,-0.57899,0
E17,T14,-4.07381,-0.08274,0.94866,0.1703,-0.76098,0
E13,T05,1.07205,0.34297,-1.91915,1.25751,-0.2522,1
E02,T03,-1.34556,-0.79797,0.7837,-1.8527,1.03454,0
E27,T02,-1.98779,-1.92497,0.69207,0.23603,1.29127,0
E30,T07,-0.59344,0.6645,0.73163,-1.55034,-1.47624,1
E27,T04,-1.99732,-0.71534,0.05893,-1.26633,-0.42545,0
E33,T16,0.81597,-0.96925,-0.86319,-0.66015,0.14398,0
E17,T05,-4.08636,1.282,-0.49797,-1.69481,-1.65995,0
E26,T08,4.32367,2.08342,-0.14702,1.08882,0.194,0
E05,T02,0.66265,0.03698,-0.56549,-1.15267,1.34563,0
E01,T05,1.40116,-0.5273,-0.40145,0.84923,0.79993,0
E36,T07,3.36845,0.2959,1.9415,0.04455,0.93739,0
E12,T06,2.36124,0.21153,0.60386,1.04591,0.60388,0
E27,T06,-1.96304,0.39914,-1.09654,-0.17106,-1.07354,0
E02,T10,-1.35856,0.2756,-0.29573,-1.6846,0.34237,0
E36,T05,3.34218,-0.95126,0.69181,-0.40312,-0.8629,0
E12,T12,2.37127,1.98515,0.00839,0.48777,-0.63291,0
E23,T04,-0.52304,-0.11542,1.29695,-1.79211,-0.34338,1
E21,T01,1.42715,0.03968,0.86161,-1.17536,-1.45079,0
E20,T11,2.63566,-1.81088,1.22377,0.19152,-1.06747,0
E14,T13,1.67376,0.01749,0.65516,-0.14233,3.06309,1
E15,T09,0.86737,-0.95888,0.96236,-1.24796,2.27638,0
E07,T04,1.05382,1.99767,0.72954,-0.35133,0.04573,1
E33,T15,0.83537,2.15289,-2.40092,-1.43268,0.71181,0
E05,T04,0.70352,-1.56955,-0.54899,0.74948,-0.94219,0
E05,T16,0.69215,1.406,0.95998,0.24442,-0.45075,1
E24,T02,0.24622,0.12524,0.42326,-0.13291,-0.39264,0
E11,T04,2.22152,2.23263,-0.67637,0.16965,-0.24576,1
E20,T10,2.65383,-1.95489,-0.02399,-0.56209,-0.34536,0
E19,T14,-0.78474,0.48505,2.57221,0.97305,0.50869,1
E16,T06,3.72036,0.56867,-0.24807,1.37059,-0.54265,0
E08,T15,-1.85703,0.06769,0.93195,-1.53819,1.27061,1
E09,T16,-0.65707,1.45459,1.39125,0.26203,1.58314,0
E12,T14,2.36204,-1.39272,0.85558,-2.30086,0.86701,0
E15,T13,0.88145,-1.48774,-0.33376,-0.65624,-1.45539,0
E31,T06,-1.76308,-0.70958,-0.35854,0.98017,0.7714,0
E25,T14,2.37008,0.61789,0.49277,0.20308,-0.59501,1
E19,T10,-0.77024,1.57234,-0.95685,2.11279,-1.04819,1
E40,T06,2.752,-0.27567,0.75104,2.32948,1.06338,1
E31,T12,-1.72143,0.11361,-0.02306,-1.02441,0.85455,1
E06,T15,-2.27347,-0.60351,-0.6314,0.16963,-0.35529,0
E38,T12,-0.34959,1.707,0.31142,-1.49049,0.34642,1
E07,T08,1.01723,-0.20493,-0.74387,-0.08295,0.73569,0
E24,T07,0.26354,-0.47169,0.29091,0.718,1.3368,0
E15,T16,0.87088,-2.20551,-0.09442,-0.18116,1.19093,0
E04,T04,0.03337,0.49931,-1.11977,0.21527,-0.59442,1
E22,T07,0.33957,-0.82413,-0.17346,0.95432,0.5945,0
E38,T03,-0.32621,1.10861,-0.32796,0.39821,-0.37898,1
E38,T09,-0.32427,0.82607,-0.50381,0.5839,-1.46951,1
E28,T08,5.22186,0.19498,-1.22508,-0.55582,-0.06744,0
E23,T03,-0.52213,0.31132,0.66106,-1.24279,0.19583,1
E12,T05,2.41562,-0.31256,-0.13597,0.74624,-0.15798,0
E01,T14,1.42039,-1.54668,0.69189,0.41614,-0.17079,0
E40,T12,2.7729,1.49098,-0.53013,-0.49295,1.47902,1
E35,T04,-1.52994,1.30943,0.35494,-0.87974,-0.65663,1
E15,T15,0.88757,0.51747,-1.46052,-0.69774,1.35505,0
E20,T14,2.64755,0.16707,-0.12045,-0.91753,-1.1174,0
E14,T15,1.66045,1.27003,0.25029,0.41789,0.5144,1
E02,T14,-1.34412,1.31329,-0.82823,-0.01565,-1.45309,0
E10,T12,1.78702,0.08747,0.1688,-1.35031,0.14815,1
E18,T07,-1.0778,0.2375,0.74962,-1.07788,-1.30659,1
E33,T13,0.7933,-0.90194,1.27039,2.18032,2.2701,0
E29,T14,-0.39759,0.13537,0.58692,-1.08052,1.14584,1
E09,T15,-0.67441,-1.57325,0.24957,-1.5884,-0.02869,0
E27,T13,-1.96964,2.28114,-0.19178,-0.2425,-1.37864,1
E05,T11,0.71045,1.11063,-0.70842,0.21457,0.62253,0
E20,T06,2.63716,-0.17751,0.61328,-0.61055,-1.65063,0
E23,T05,-0.51965,-1.58182,0.28554,-0.15605,-0.69194,0
E36,T16,3.41756,-0.19479,-1.09687,0.67759,0.82668,0
E11,T11,2.23557,-0.63378,1.85258,0.37621,0.31902,1
E11,T13,2.24555,-0.5111,-0.41312,-0.59741,0.99294,0
E13,T02,1.06636,-1.3716,0.18338,1.07918,0.58354,0
E11,T10,2.25666,-0.56511,0.07421,-1.78241,0.05079,0
E06,T10,-2.28333,-0.11194,0.61369,-1.97415,-1.68519,0
E01,T15,1.41385,-2.24689,0.62131,0.08165,0.12641,0
E06,T05,-2.27323,-1.77659,-0.71977,0.39997,1.3546,0
E20,T08,2.61835,1.14803,-0.13739,0.81483,1.81095,0
E17,T11,-4.10549,0.16396,0.97726,1.19436,0.49717,0
E37,T05,-1.90788,1.40718,0.34402,0.29874,0.2184,0
E33,T02,0.81444,-1.51155,-0.48506,1.09206,-0.79895,0
E17,T13,-4.10282,0.3819,1.22224,0.28017,-0.51181,0
E04,T08,0.02533,-1.17145,1.6113,-0.38686,0.60377,1
E03,T03,-2.22952,-0.46932,0.10089,0.74878,0.0257,1
E26,T15,4.35111,-0.87381,-0.08878,0.63339,-1.40769,0
E26,T09,4.35771,-1.18344,2.15197,-0.17409,0.27725,0
E38,T14,-0.31854,1.69189,-1.56143,-0.53373,-0.26597,1
E03,T05,-2.23848,0.45062,0.46431,-1.02191,-0.44761,1
E34,T02,-1.62221,-1.45908,1.06057,0.20109,1.57261,1
E12,T02,2.39699,-2.04237,0.47885,-1.72441,0.18572,0
E26,T16,4.35216,1.71252,-0.53097,-0.64548,-1.82686,0
E16,T09,3.75529,-0.66072,0.76203,1.14519,-0.09303,0
E36,T15,3.39379,1.8973,1.38354,-0.93681,-0.19824,1
E01,T02,1.36666,1.36656,-0.41718,-0.57967,-0.79238,0
