x1,x2,x3,x4,x5,x6,alvo
-0.67414,-0.30015,-1.3024,0.56992,0.24108,0.25209,0
0.17053,1.98246,1.04706,1.9258,-1.94755,-0.63759,0
0.98468,-0.85385,1.16385,0.67755,-1.19792,-0.1752,0
-0.91121,-0.02277,0.99981,-1.69455,-2.16007,0.62879,0
1.3677,-0.09242,1.64835,1.39845,1.83182,0.68437,0
0.09641,-1.20396,-0.98673,-0.07024,0.62781,-0.0655,0
0.57101,-0.3664,-0.96085,0.72344,1.62543,0.49116,0
-0.00569,-1.38455,0.42139,0.54821,-1.18812,0.92171,0
-0.63928,0.68339,-1.20292,-0.01777,1.55149,-0.9377,0
0.41544,0.36919,0.11047,-0.99008,-2.48979,-0.51024,0
-0.49586,0.81968,-1.25546,-0.99037,0.81331,0.31849,0
0.45959,-2.10063,1.17974,-0.27965,-1.4013,-1.37208,0
-0.58145,-0.26025,0.9069,0.32789,0.3273,-1.30423,0
-1.39845,-0.9407,-0.36291,-0.12662,-0.55735,0.94767,0
-0.52229,-0.06936,-1.51738,0.9417,-1.97012,0.59722,0
-0.29802,-0.1928,-0.2905,-0.49064,0.2142,0.698,0
1.33829,-0.21158,0.14397,1.5643,0.56615,1.87222,0
-0.62562,-0.61563,-1.57815,0.60638,-0.10364,-0.60571,0
0.88352,1.20809,-0.28625,0.01457,0.75971,0.17705,0
1.28471,2.15628,-0.57077,-1.20122,0.01814,-0.10398,0
0.60061,-0.67642,0.14031,-0.31402,0.3628,-0.13638,0
0.07737,-1.16793,0.57244,-1.71795,0.7452,1.60221,0
-0.74376,0.47211,0.38526,-0.90946,-0.34011,0.66098,0
-0.12778,0.56141,-0.41536,0.20382,-1.25054,-1.18037,0
-0.26259,-0.13272,-0.05542,2.4271,1.90093,1.83278,0
-0.19907,0.75857,-1.17856,-0.77637,2.31522,1.78001,0
1.19929,1.57824,1.60517,-1.91667,0.50694,-0.71623,0
-0.52175,-0.48446,-2.64306,1.05347,1.48684,0.32158,0
0.99969,1.38918,0.35694,-0.28107,0.34526,1.05785,0
-0.45121,0.28076,1.34267,-0.77266,-0.57295,-0.09662,0
1.30297,-1.11727,0.40373,0.09127,0.19623,2.17648,0
0.62813,1.25993,-1.22356,1.74099,-1.90359,-0.45764,0
-0.38438,1.38007,-1.38706,-1.23832,-1.31512,-0.40054,0
1.7696,0.5901,-0.52157,-0.38061,0.40234,2.17023,0
0.21795,-0.17441,0.82375,1.54418,-0.29441,-0.6054,0
-0.37629,-0.04426,1.25085,-0.06155,-0.07019,-0.85667,0
-1.59678,-0.30517,-0.68002,1.1994,-2.51848,1.11895,0
0.42,0.46826,0.00893,0.40663,-0.51862,-0.22994,0
-1.61554,2.84676,-0.21809,0.46971,-0.19282,-0.70654,0
0.23684,-0.29873,-1.87139,-2.47314,0.38666,-0.35113,0
0.35718,-0.91935,-1.30973,-0.04345,1.95851,1.70141,0
0.04296,-1.14154,0.53233,-1.73523,-0.93824,1.60353,0
0.41316,0.19989,-1.98777,1.26055,-1.26062,0.07179,0
0.36242,-1.2191,-0.18498,-0.48832,-0.04772,-1.48693,0
-1.84421,0.43201,-1.26866,0.19547,0.73392,0.73489,0
-2.18325,0.23576,-0.31634,-0.04625,0.54797,-1.1188,0
-1.97792,-1.55927,0.13947,0.44375,-1.78515,-0.2517,0
0.69435,-1.06156,1.55553,2.06517,0.06313,1.52672,0
0.6068,0.43379,2.3173,1.36286,-0.42084,-1.86367,0
-0.8801,-1.2127,0.02901,0.88433,-0.51341,-0.85924,0
-0.87602,0.86946,-1.45313,-0.14403,-0.70823,0.28461,0
-0.98444,-0.20711,-0.49849,0.40285,-0.44434,0.02782,0
2.34672,0.94348,1.83118,0.35887,1.72729,1.15846,1
0.24194,-0.93237,-1.38709,0.85403,0.36207,-1.35583,0
0.05487,-0.06815,0.24714,-1.64932,0.49172,-1.77751,0
-0.15495,0.2835,-0.69782,1.05467,-0.94551,1.8631,0
-1.37862,0.80126,0.02894,-0.43758,0.74642,0.151,0
-0.80219,-0.17293,-1.54102,1.17538,-0.65044,1.41608,0
1.37639,-1.19435,-2.25496,0.33765,-0.38571,1.31604,0
-1.07484,-0.80704,-0.97621,-0.75419,-0.40207,1.35514,0
-0.69432,1.00955,-0.93007,-0.54548,0.67091,1.69419,0
-0.57658,0.72758,1.16339,-0.14068,0.29163,-1.18869,0
0.75045,0.78729,1.46867,-3.24794,1.42566,0.88443,0
-0.93745,-0.11938,-0.70386,-0.9203,-2.99342,-1.45239,0
0.31071,-0.57626,1.071,0.36102,-2.16614,-1.7109,0
0.06167,0.71928,-1.08903,0.91219,-0.79999,0.46765,0
-1.41842,-0.40594,0.20845,0.01689,-0.7148,-1.03235,0
0.52871,1.17009,1.85357,-0.33123,0.80059,1.80752,1
-0.63677,0.89321,0.53584,-1.34581,0.81199,0.19146,0
0.44134,1.41094,-0.54733,-0.07025,-0.82721,0.37366,0
-1.54917,-3.93916,2.81202,-0.10341,-0.68667,0.11277,0
-1.40364,1.18295,0.45318,0.51498,0.2681,-0.35357,0
-0.56924,0.76327,0.72226,-1.42498,-0.30382,0.32665,0
-2.50832,-1.17297,1.04202,1.25049,1.21325,0.20772,0
0.24821,-0.46096,1.19099,-0.35071,-0.66726,0.58104,0
1.11768,-0.3016,0.56261,-1.46281,-2.20719,1.30887,0
1.57426,0.71905,1.80983,0.49172,-0.58783,-0.71732,0
0.91861,0.58219,-0.52509,-0.57296,0.31445,0.31488,0
2.05158,-0.12738,0.14309,-0.03201,-0.25173,1.21316,1
1.85012,0.74007,0.14988,0.97795,1.0418,-1.31226,0
-1.65565,-0.06103,0.27602,-2.15807,0.44416,1.56175,0
0.65206,-1.74738,0.96544,0.81986,0.14525,-0.50892,0
-0.39461,0.88477,1.09374,0.44847,0.14835,1.02003,0
0.32951,-0.38496,-0.80766,2.62496,-0.02405,-0.8829,0
-0.39938,0.64563,1.07381,-0.58556,-0.33312,0.1721,0
1.10749,-1.45576,1.79523,0.44955,0.9385,1.53445,0
0.92732,-0.22013,-0.48801,-0.97465,-0.35201,0.23546,0
0.98288,-0.36419,1.11594,2.37312,1.34252,-0.51221,0
-0.44842,-0.08774,-1.2175,-1.67324,0.65428,0.54848,0
0.97801,-0.40118,-0.34176,-0.42146,0.89873,0.63336,0
0.0269,-0.73334,0.55701,-0.27477,-0.40758,1.0853,0
-1.00991,0.9905,-2.5072,0.05244,1.01697,0.54784,0
-0.68874,-0.42061,0.29315,0.58546,0.91277,-0.1979,0
