trimestre,ind_a,ind_b,ind_c,ind_d,alvo
57,1.83129,-0.73362,-0.7617,1.07388,1
58,-0.12579,0.87157,0.1516,-1.8011,0
59,0.23723,-1.98205,0.04048,-0.39977,0
60,-0.12279,-0.65884,0.35551,2.15962,0
61,-0.01166,1.00974,0.18242,-1.27778,0
62,-0.50128,-0.62961,-0.25766,-0.03926,0
63,0.15198,0.17654,0.89856,-1.21551,0
64,0.26527,1.20392,-1.15304,1.01497,1
65,-0.02882,-0.75922,-1.60209,1.55416,0
66,1.86258,-0.53728,-1.46078,-2.29701,1
67,0.53274,-0.22105,-0.08374,-1.60833,1
68,2.10387,1.33316,0.34706,-0.70835,1
69,0.77504,0.72286,-0.52905,-0.33326,1
70,0.90476,-0.33622,-0.67285,0.88638,1
71,1.15919,-1.77844,-1.41322,0.97834,0
72,2.04132,1.40078,-0.45018,0.78266,1
73,-1.16405,0.36754,0.46184,-2.3494,0
74,0.4845,1.16082,-1.88958,2.1191,1
75,-0.36651,-0.49781,-0.0924,-0.894,0
76,0.68611,1.04775,0.43782,-0.42456,0
77,-1.59003,-0.98639,2.05076,-0.40485,0
78,1.54353,1.07829,0.04503,0.25322,1
79,-0.96425,-1.13325,0.36663,-0.33726,0
80,0.44616,0.10591,0.19805,-0.45491,1
81,-0.00835,0.17362,0.91733,-1.3207,0
82,-0.11881,-0.35289,0.45665,-0.95507,0
83,-1.28978,1.59614,-0.09567,1.35738,0
84,-0.60231,-0.68588,-0.15293,2.89782,0
85,1.40727,-0.18278,0.45475,0.47897,1
86,0.20131,-0.96294,-0.54855,0.22649,0
87,-0.7643,-0.14331,1.20182,-0.33159,0
88,-0.54845,1.2177,1.08967,0.40321,1
89,-0.67412,1.34759,-1.09218,-1.45012,0
90,0.00556,-0.8869,2.19189,0.3086,0
91,1.30194,-0.02912,-0.38686,-1.474,1
92,-0.75773,0.85911,0.36061,-0.89483,0
93,-2.06921,0.08814,0.45652,0.12062,0
94,0.55762,-0.8098,0.18343,1.22913,0
95,0.77332,0.17708,0.71814,-0.74631,1
96,-1.28872,1.64757,-0.37738,0.97929,0
97,-0.1957,-0.31716,-0.48128,0.61154,0
98,0.41025,-0.46022,-1.92917,-0.54486,0
99,0.72135,-0.22587,1.60448,0.63625,1
100,-0.36594,0.24617,0.26252,-2.83911,0
101,0.3748,-1.04996,-0.83065,-1.55326,0
102,-2.36789,1.59758,0.41043,-0.33182,0
103,1.71192,-0.78829,-0.9131,-1.66772,0
104,-0.25191,1.79055,-0.52697,0.15289,1
105,-1.59031,-0.03865,0.40075,-2.17442,0
106,2.43216,0.56944,0.98997,0.85272,1
107,-0.24855,-0.8207,0.41286,-0.44433,0
108,0.18458,-2.19346,-1.08891,0.20557,0
109,1.18987,0.88488,-0.4655,-0.59901,1
110,1.18571,0.14898,1.12126,-0.88172,1
111,-1.42088,2.51134,1.6932,-0.84733,1
112,1.16441,0.92101,-0.38678,1.13494,1
113,0.87932,-0.37182,-0.4348,-0.70628,0
114,0.9208,-1.91582,1.10654,-0.17854,0
115,0.74635,-0.52242,0.18721,-1.11369,0
116,0.57983,-0.55164,-1.70405,0.69288,0
117,0.67543,-0.47687,0.4346,0.59718,0
118,-0.442,-1.25987,-2.72505,-1.08406,0
119,0.4122,-0.088,1.64799,-0.11387,0
120,1.0463,0.24641,0.88344,-2.0881,1
121,0.93291,1.00421,0.32781,-0.51352,1
122,-0.66669,0.11921,0.90324,0.65232,0
123,0.34546,0.60603,-1.24122,-0.10925,1
124,1.44032,2.12876,-0.20836,-0.03478,1
125,-0.17875,-1.12318,-0.14062,-0.61215,0
126,0.01516,-0.87978,0.33448,-1.78909,0
127,1.82348,-0.16145,0.4299,1.15403,1
128,1.31606,0.50875,0.09886,0.02535,1
129,0.43342,1.14343,-0.11151,1.33061,1
130,-0.33222,-0.2499,-0.34841,-0.3192,0
131,-0.1253,-1.40092,-0.30727,0.05671,0
132,0.45158,-0.59631,-0.72902,-0.18535,0
133,-0.72053,-1.19676,2.2558,-0.88247,0
134,-0.12879,1.05233,0.18524,1.62013,1
135,0.81579,-0.30923,0.59083,2.52779,1
136,-0.93314,-1.13493,-1.52089,0.16939,0
137,0.07056,-0.79162,0.3563,-0.94481,0
138,1.77114,-2.46128,-2.34427,0.96786,0
139,1.57262,1.16126,0.46502,-0.02512,1
140,-0.39847,1.87505,0.43755,0.71418,1
141,0.73003,-0.22644,1.60574,-0.91207,0
142,1.04107,1.98831,0.68557,0.49143,1
143,-2.03353,0.88631,1.44474,-0.5356,0
144,-1.04671,-0.95895,0.76208,-0.76582,0
145,0.65063,-1.08597,0.97156,0.10205,0
146,-0.6762,-1.87418,1.7253,-0.42329,0
147,-0.17892,-0.71773,0.13877,-1.4416,0
148,-0.27902,-0.72451,0.02144,0.90402,0
149,0.0365,0.84157,-0.02777,0.46077,0
150,0.19698,-0.70597,-1.13547,0.65619,0
151,-1.50363,-0.26414,-1.10531,0.50892,0
152,1.02734,-0.95571,-0.05258,-1.02643,1
153,-0.90636,1.7002,-0.359,-0.77008,0
154,-2.1024,-0.3865,0.16265,-0.03422,0
155,-1.28752,-0.72416,0.16034,0.18007,0
156,-0.64295,1.10015,0.90847,-1.0892,0
157,-1.13616,-0.32332,-0.36787,-0.89541,0
158,0.92642,-0.48521,0.02097,1.80168,1
159,-0.01945,-0.12508,-0.5525,0.1186,0
160,-0.7329,1.36275,-1.36023,-0.30991,0
161,0.00809,1.10793,0.39864,-0.26622,1
162,-0.2052,-0.99286,-0.94331,-0.14817,0
163,1.79249,0.49627,1.35113,-0.66371,1
164,0.59959,0.39473,1.76546,1.0848,1
165,0.63929,-0.39782,-1.27155,-0.42542,0
166,1.22306,-0.08646,0.68851,-0.54489,1
167,0.53626,-0.35569,0.71269,2.44919,1
168,0.63027,-0.12147,1.2159,-1.51254,1
169,-2.37544,0.64379,2.13765,1.06591,0
170,-1.81212,0.95595,-0.46801,-1.18689,0
171,-0.64686,-0.29751,-1.13279,0.11849,0
172,-2.03231,-1.62873,1.99559,1.6347,0
173,-1.12684,-0.3461,0.53294,-0.0801,0
174,-1.91685,0.649,-0.24913,-0.07006,0
175,0.033,-0.25165,1.87424,-0.14972,0
176,-0.5866,-0.80999,0.00425,0.1676,0
177,-0.95637,-0.61619,1.40959,-0.6099,0
178,0.41301,0.9401,0.22569,-0.16049,1
179,-1.04285,0.77097,0.99612,-1.43384,0
180,0.37818,0.81347,1.08682,-0.32032,1
181,0.59263,0.89821,0.02368,-0.58013,1
182,-0.73096,0.56334,-1.42905,0.06748,0
183,-0.81606,-0.4171,0.59415,-1.08601,0
184,0.58884,-1.2329,-0.16194,-2.28408,0
185,0.13918,1.33311,-0.34496,0.24633,1
186,-0.04943,0.0756,0.39946,1.22543,0
187,0.17793,2.09039,1.28186,1.86692,1
188,-1.32476,-0.39451,1.61839,0.38286,0
189,0.75948,0.66704,0.89845,2.53535,1
190,-0.08837,1.14272,-1.98362,-1.14333,1
191,-1.16701,0.19372,-0.2486,-0.90874,0
192,1.94479,-0.05839,0.22133,-0.59806,1
193,0.90994,-0.08458,-1.1722,-0.28492,1
194,-0.55415,-1.3581,0.31234,-0.12726,0
195,0.03162,0.54621,0.2474,-1.13597,0
196,-0.19289,-0.61106,-0.00075,0.50517,0
197,0.97798,-1.48693,-2.15487,-0.23207,0
198,0.8692,-0.22781,0.10096,-0.27044,1
199,0.65837,-2.07183,-0.08285,-0.51796,0
200,0.07297,-1.57669,-0.18713,-0.11176,0
201,0.13107,-2.29698,0.09448,-0.15219,0
202,-0.13438,-0.24811,-0.77308,-0.87492,0
203,-1.4457,-0.56903,1.32753,1.03537,0
204,-0.25807,-0.5629,-0.38509,0.39126,0
205,0.4263,0.50558,0.18618,-0.33233,1
206,-0.85975,1.56301,1.1184,-1.46268,0
207,-0.82589,1.39816,0.58901,-1.14481,1
208,-2.57079,-0.13522,-0.32105,-0.28956,0
209,1.13989,-0.78343,0.74692,-0.3096,0
210,-0.79743,0.72016,0.90035,0.28218,0
211,-0.57675,1.13776,0.88978,-0.94685,0
212,0.44919,0.95313,0.91743,3.74677,1
213,-1.02667,0.59686,-0.7679,-0.317,0
214,-1.01409,-1.47597,0.40596,1.50752,0
215,2.07229,-1.43983,-1.21061,-0.7392,1
216,0.28933,-0.2377,0.1103,-0.64075,0
217,-1.25068,-1.23053,-0.27089,0.738,0
218,-1.09768,-0.72106,-0.89498,0.83019,0
219,0.48009,-1.01804,0.25507,-1.78253,0
220,-0.25863,1.27027,1.56501,0.61239,0
221,-0.24297,0.35233,-1.59756,-0.88312,1
222,-2.46411,1.21526,-1.03143,-0.74515,0
223,-1.10609,1.15565,0.477,-0.32788,0
224,-0.17935,0.99056,-0.1375,0.73989,1
225,-0.42673,0.76038,0.46491,1.28327,1
226,-1.24928,-0.55312,2.53004,-1.15131,0
227,1.53366,-0.5691,-0.83339,-0.20982,1
228,-1.45624,1.47609,0.63187,0.59373,1
229,-0.32931,-1.47761,-0.14596,0.82708,0
230,1.87381,1.72183,1.07944,-1.50563,1
231,-0.77344,0.85841,1.40194,-1.28663,0
232,-1.67325,-0.18974,1.01492,-0.20124,0
233,-0.61548,-1.5312,1.06357,0.00073,0
234,-1.52992,-0.87175,0.2469,-0.19437,0
235,1.11382,0.33828,-0.36241,-1.57278,1
236,-0.73549,0.24604,1.04909,-0.44709,0
237,1.45079,0.8118,-1.35744,-1.60514,1
238,1.40498,1.6681,0.53109,-0.48752,1
239,2.11751,0.16572,0.3565,-0.17983,1
240,-1.43493,0.7623,0.25806,0.96558,0
241,-0.9134,-0.68627,0.29921,-0.35549,0
242,-0.32367,-1.65698,-0.87774,-0.66213,0
243,-0.18712,0.75118,1.66791,0.16198,0
244,0.00445,-0.53483,0.33485,0.44144,0
245,-0.16156,-0.64017,-0.69024,-0.03824,0
246,2.30015,0.54229,0.69597,-0.5626,1
247,-0.40182,1.09403,0.59837,1.40176,1
248,0.12429,-1.09683,1.4542,0.69116,0
249,1.55038,0.62318,-1.30899,0.91415,1
250,-0.62559,1.29263,-0.66434,0.0652,1
251,-0.33974,0.84322,1.12899,1.00398,0
252,-1.30006,-0.0563,-0.30573,1.64577,0
253,-0.14548,1.09945,-0.78769,-1.50278,1
254,-1.38521,-1.45485,-0.24288,-0.14504,0
255,0.38893,-0.29261,0.36536,-0.24164,1
256,-0.61649,-1.08183,-0.41369,0.21687,0
257,-0.83134,0.00343,0.36344,0.26322,0
258,-0.93513,-1.04738,-1.08876,0.17227,0
259,0.76691,-0.41169,-0.62024,-0.18882,1
260,1.41531,0.84345,0.28145,-0.85116,1
261,-0.0073,-0.22965,-0.08665,-2.01629,0
262,0.19738,-1.83024,0.65752,0.9528,0
263,0.35715,-0.64219,0.47152,0.55798,0
264,1.10778,0.32792,0.07642,1.07517,1
265,-1.82588,1.09098,0.30228,0.20459,0
266,0.30481,1.44373,-0.37488,1.25314,1
267,-0.4682,2.20653,-1.17724,-0.24279,1
268,-0.32537,-0.21107,-1.36579,-0.42014,0
269,0.48968,-1.30436,-1.086,-1.04004,0
270,0.50603,-1.44569,1.30372,0.2962,0
271,-0.93264,-0.1331,0.4413,0.31645,0
272,-0.13521,0.71478,1.77465,-1.04257,1
273,-0.38043,-1.411,0.3599,-0.53875,0
274,-1.12037,1.73831,-1.12215,-0.2114,1
275,-1.21914,-1.0653,-0.9902,-0.36286,0
276,0.94735,-0.16285,0.88009,-0.03994,1
277,0.92118,0.96411,-0.08844,0.02312,1
278,0.74736,-0.0122,-2.49156,0.28756,1
279,0.80128,-2.00539,-0.64441,-0.4902,0
280,-0.75526,1.13255,1.36552,-0.20844,1
281,-1.66865,-0.8301,1.01051,1.55291,0
282,-1.81146,-1.02414,-0.28306,-0.18976,0
283,-1.89754,0.56662,0.95706,-0.55289,0
284,-0.85708,-1.36179,-0.51186,0.39974,0
285,0.56717,0.16409,-0.21158,-0.04792,0
286,0.06521,0.59956,0.84746,-0.64986,1
287,-0.00399,-0.70789,-0.19475,-0.76675,0
288,-0.61141,-1.27442,1.23901,-1.42163,0
289,0.47008,0.25172,-1.07829,0.40344,1
290,1.31358,-1.1714,0.59082,-0.46271,0
291,0.86779,0.29867,-1.07906,-0.15897,1
292,-0.01422,0.1521,0.152,-0.02259,1
293,-1.1157,-1.10519,0.44287,-0.35484,0
294,-0.05255,-2.59601,0.43339,-0.4711,0
295,1.09325,0.38243,1.19528,0.07287,1
296,0.42601,-0.77029,0.73738,-0.73297,0
297,-2.34682,-0.54011,-0.68813,0.68553,0
298,-1.0203,-1.10394,0.29318,0.19496,0
299,0.74791,1.05238,-0.54305,0.08413,1
300,-0.54092,2.08589,-1.37981,-0.29747,0
301,-0.58234,-0.99863,-0.06487,0.3215,1
302,1.43739,-0.99983,-0.84241,-0.04087,0
303,-0.87966,-0.10259,-0.23126,-0.02574,1
304,-1.53642,0.17201,-0.22708,-0.6996,1
305,0.15593,-0.82246,-1.193,-0.36597,1
306,0.69782,-0.09193,0.09755,-0.14545,0
307,0.0549,-0.98568,-0.10353,0.60095,1
308,1.43185,-0.38789,1.57883,-1.13092,0
309,-1.0155,-0.33251,-0.33194,-0.74165,1
310,-0.20477,0.95913,-0.91348,-0.70438,0
311,0.19014,-0.90005,-0.81876,1.2078,1
312,-0.79724,1.01881,1.13143,1.45975,1
313,0.49411,-0.03227,0.88634,1.00829,0
314,0.2318,0.7461,0.19332,0.8989,0
315,1.53791,-0.50927,0.79164,0.32322,0
316,0.09777,0.84125,-0.18799,-0.86756,0
317,1.19409,0.36493,0.5129,-0.5904,0
318,0.0243,0.29822,0.15531,-1.8202,0
319,-0.29119,-0.29406,-2.25223,-1.08052,1
320,-0.73761,-1.80128,-0.91942,-0.66954,1
321,-0.41627,1.1293,0.70566,-0.14286,0
322,0.52656,2.49456,0.41551,-0.29858,0
323,-1.05538,-1.822,-0.12759,0.51846,1
324,0.34999,-0.31154,0.6845,0.84638,1
325,-0.45865,0.78518,-1.23803,1.91189,0
326,1.38984,-0.96017,1.20833,-1.31416,0
327,0.11248,0.38325,-1.52735,-1.0543,0
328,0.79091,-0.9619,1.60309,-1.60085,0
329,1.26113,-0.31565,0.4581,-0.54026,0
330,0.78915,1.20202,0.64061,0.56935,0
331,0.62642,-0.82931,-0.01165,-1.26931,1
332,-0.34494,0.50884,-2.4316,0.42397,0
333,0.25513,-0.28434,-0.37275,0.04711,1
334,0.20436,-1.18557,1.20274,-0.46069,1
335,0.82908,-2.54194,0.41205,-0.89283,1
336,-0.49866,0.58482,-0.6061,-2.07657,1
337,-0.88907,0.28014,0.61734,-0.00451,1
338,0.2818,-1.74759,1.66402,-1.89772,1
339,0.56385,0.34166,-1.08067,1.00304,0
340,0.91597,2.65289,-3.07431,-0.70635,0
341,-0.23878,-0.48308,-0.52994,0.13177,1
342,1.52978,-0.1489,-0.5738,-1.133,0
343,-1.58987,-1.78635,-0.75916,-1.3308,1
344,2.65772,0.2985,-0.24895,-0.79207,0
345,-1.39043,0.72369,-1.34936,-0.29365,1
346,-0.99572,0.25275,0.24661,0.2689,1
347,0.24844,-0.58816,-1.06459,-0.85108,1
348,-0.94445,-0.40107,0.54747,-1.62652,1
349,-1.80141,-1.33354,0.79655,0.21103,1
350,-0.5885,-0.36842,-0.92857,-0.0903,1
351,-1.77629,0.13819,-0.86551,-1.46687,1
352,0.57228,-0.22665,-1.1361,0.23562,0
353,-0.43961,-0.64538,-0.93952,1.10917,1
354,0.23071,-0.3673,0.34903,0.84455,1
355,-0.04244,-0.33251,0.10117,-1.9448,1
356,-0.75138,-0.16865,0.42915,0.56786,1
357,0.00116,1.11434,-1.52394,-0.72643,0
358,0.54308,1.04713,0.27411,-2.2455,0
359,0.42204,-1.09252,0.28793,-0.24857,1
360,1.90795,-1.91562,0.63052,-0.34705,0
361,1.32855,0.74272,0.22792,0.01773,0
362,-0.3235,0.58586,-0.93292,0.34634,1
363,-1.39802,0.13352,0.38248,1.33279,1
364,1.98195,0.05004,-0.22704,0.0286,0
365,-1.44877,-2.1242,-0.61034,0.57119,1
366,0.67961,-0.20734,-0.04549,0.92505,0
367,-1.55853,-0.55887,-0.58306,-0.01421,1
368,0.38692,0.56394,-1.55148,0.92936,0
369,0.78914,-1.07049,-1.17967,0.88036,1
370,-0.30787,-1.45295,-0.93498,0.28129,1
371,-0.32937,1.26102,-0.37832,0.38386,1
372,0.86245,0.94877,0.794,0.28935,0
373,-0.94997,0.61992,-0.38825,-0.37539,1
374,1.10286,0.37693,-2.18541,0.64801,0
375,-0.167,0.14681,0.81021,-0.99443,1
376,-1.52903,-1.51085,-1.89926,-0.56483,1
377,1.28897,0.57332,0.05471,-0.32685,0
378,-1.23828,1.59358,-0.79014,0.60527,1
379,-0.84995,-0.91179,-0.0355,-1.60317,1
380,-1.21121,0.81218,-2.84676,-0.34026,1
381,-0.05469,-1.58641,0.29899,1.82797,1
382,0.73361,0.08344,-2.28361,0.66031,0
383,-1.25073,-0.32239,-1.99301,-1.71942,1
384,-0.09197,1.25678,2.11661,0.42293,0
385,-0.47693,-0.51873,0.16136,-1.3067,1
386,1.21735,-0.62885,-1.95001,0.57183,0
387,1.03192,-0.17882,-0.93663,1.34922,0
388,-0.04583,-1.86248,-0.24697,-0.24591,1
389,0.2827,-0.0599,-1.62469,-0.1093,1
390,-0.14615,-1.27298,0.39868,-1.3048,1
391,-0.12999,-0.23354,0.4285,0.13936,1
392,0.9633,0.39654,0.51469,-0.42007,0
393,0.45967,-0.67769,1.0631,0.65509,1
394,-1.28782,-1.51661,-0.42265,-1.4359,1
395,1.37765,0.33041,-1.85804,0.15283,0
396,1.17324,1.31983,-1.06444,1.30568,0
397,-2.09134,-0.90649,0.78426,0.48807,1
398,0.98117,0.061,1.18122,-0.45832,0
399,-1.16878,-1.93518,-0.14818,-1.55393,1
400,1.35387,-0.33737,0.25013,-1.51778,0
401,0.50335,-0.0732,-1.18646,-0.68475,0
402,-2.13704,-0.05286,2.15773,-0.63893,1
403,2.5093,-2.58016,0.75842,-0.0314,0
404,-0.14481,0.51297,0.60065,-0.30943,1
405,-1.02004,-1.21826,1.96705,1.43238,1
406,-0.52137,0.97094,-0.38103,-1.53886,0
407,-1.18882,-1.00882,-0.7114,1.39755,1
408,1.42663,-1.13564,2.12024,-0.18791,0
409,1.33906,1.65861,-0.97866,0.80099,0
410,0.6789,-0.88509,-1.16269,-2.16705,1
411,-0.84699,0.62937,-1.74868,2.31557,1
412,0.23261,-0.87991,-0.03129,-0.40156,1
413,0.27184,0.0261,-0.94483,0.27004,0
414,-0.92966,0.51356,2.7814,0.381,1
415,-0.754,-0.2854,1.11601,0.17243,1
416,-1.58887,1.02032,-0.56157,2.04338,1
417,-0.22808,-0.1793,0.28619,1.50702,1
418,-1.36363,-0.2289,1.44884,-0.89885,1
419,1.29798,0.20845,-1.50892,-0.8288,0
420,0.56742,0.59594,0.38265,0.47419,0
421,-1.16463,1.02551,0.3239,-0.99042,1
422,-1.96037,-0.6717,0.37412,-0.05226,1
423,-0.12965,-0.89461,0.62296,0.96602,1
424,0.19021,-0.8719,2.71982,0.1984,1
425,-1.45606,-1.03954,-0.34159,-0.6359,1
426,0.2583,1.65788,0.10904,-1.3832,0
427,-0.1539,-1.13186,-0.93476,0.92242,1
428,-1.13203,0.35955,-0.17712,0.16821,1
429,0.02947,-2.11725,0.06272,1.19592,1
430,-0.37187,-0.25007,-1.04399,-2.38557,1
431,-0.83924,-0.02727,-0.17174,0.59243,1
432,0.90136,0.03069,-0.41964,-0.33413,0
433,0.52913,0.0688,0.51285,-0.17401,1
434,0.7744,1.27535,0.30045,1.61424,0
435,0.41987,2.44576,0.58979,-1.65079,0
436,-1.10378,0.14851,0.25339,-1.17448,1
437,0.17623,1.70486,0.9136,0.80756,0
438,0.81664,0.41171,-2.77075,-2.24326,0
439,-0.74634,-0.98085,-0.38582,0.15137,1
440,-0.5571,0.68251,-0.0736,-0.31258,1
441,-0.43433,-0.41628,0.42106,1.76148,1
442,-1.09518,0.65689,0.32279,-0.93624,1
443,-0.07369,-1.04648,0.61239,0.99349,1
444,-0.60596,-0.33819,0.45073,0.69511,1
445,0.67945,0.02377,-0.42548,0.5114,1
446,0.48624,-1.16525,-0.05107,-0.24815,1
447,-0.99985,-0.68897,0.25608,0.0469,1
448,0.00103,-0.20975,-1.64318,-0.2029,1
449,0.72678,2.46946,0.79528,-1.93732,0
450,-1.38366,0.07949,-2.29994,0.9302,1
451,-0.43607,-0.89655,-0.11718,0.39523,1
452,-1.58854,0.57448,0.11151,0.45511,1
453,-0.83609,-0.12776,-0.05249,1.75862,1
454,1.81762,-0.20482,-1.19176,0.22805,0
455,0.68342,-1.23431,-1.11285,0.15018,1
456,-0.40203,0.45183,0.86947,1.74093,1
457,0.90984,-0.05103,-1.06282,-0.51596,1
458,-0.01923,-1.01822,0.0972,-0.54731,1
459,-0.52045,0.44032,-0.536,-0.31203,1
460,-0.87436,0.93332,2.26736,-0.69626,1
461,0.68782,-0.80932,0.51331,-1.16776,1
462,1.24987,-0.42529,0.41054,-1.27439,0
463,-1.23986,0.8266,-0.29545,1.56485,1
464,-0.80562,-0.60473,1.83329,-0.67217,1
465,-1.04037,-0.30591,0.17164,0.42582,1
466,-1.45884,-1.19242,0.6077,1.30866,1
467,-0.61942,1.32636,0.13459,-0.75732,1
468,-0.49586,1.02982,0.40566,-0.74761,1
469,0.56158,0.16893,0.44654,-0.11763,0
470,1.69933,-0.33119,1.05967,-0.1713,0
471,-0.52474,-0.35463,0.07714,0.07641,1
472,-0.21523,0.42095,-0.39272,0.85043,0
473,-0.52946,0.79851,0.45858,-0.33728,1
474,0.53598,-1.01214,0.39494,-0.45045,1
475,1.72792,-1.44792,0.05406,0.71784,0
476,-0.86936,0.08665,1.12329,-1.24822,1
477,-1.86972,0.73911,0.36884,2.34774,1
478,0.55273,-0.32881,0.13373,0.956,0
479,-0.43454,0.2248,-0.08213,0.38698,1
480,1.29127,-0.04247,0.11706,-1.28231,0
481,0.22939,0.80943,0.01555,-0.80636,1
482,0.03082,-0.83708,-0.71647,0.5761,1
483,1.588,-0.34722,0.25017,-0.30277,0
484,0.81078,0.44397,0.63894,-0.72154,0
485,-0.57314,1.02225,0.15292,-0.01868,1
486,-0.00381,0.71364,-1.70045,0.83206,0
487,-1.31007,1.00691,-1.25251,-1.23579,1
488,0.39672,0.09342,-0.99177,-0.15315,0
489,-0.10288,0.22945,0.22866,0.71324,1
490,-1.04891,-0.84867,-2.10779,-0.00874,1
491,-1.50781,0.56248,-0.27141,0.29344,1
492,-2.16998,-1.62289,0.66287,-0.01628,1
493,0.52408,-1.24518,-0.28214,-0.22202,1
494,-1.62114,0.20181,0.56989,-0.21099,1
495,-0.63874,-0.03975,0.40533,0.47355,1
496,-0.96009,0.50272,0.91252,-1.3029,1
497,1.27243,0.37381,-0.37877,0.62435,0
498,-1.40674,0.72249,0.42251,1.76085,1
499,-0.62148,0.77002,0.52976,0.01112,1
500,0.00026,0.16029,-0.59541,0.38658,0
501,0.40992,0.86333,-1.51053,0.61332,0
502,-1.35583,1.24136,0.52178,-0.73334,1
503,0.50809,1.07079,-0.88652,1.80043,1
504,2.79845,-1.2788,1.48314,1.48994,0
505,0.0297,-0.0968,-0.17603,-0.79838,1
506,1.14446,-0.13864,-0.44224,-1.60137,1
507,0.37962,1.63075,-0.28225,0.15651,0
508,-1.28217,-1.0706,-0.31938,-0.28286,1
509,1.65844,-0.3036,-0.36558,-0.079,0
510,1.07771,0.17833,0.61671,-0.77497,0
511,1.79704,-1.38602,0.55079,-2.47718,1
512,-0.90489,1.00118,1.24864,-1.75476,1
513,0.05644,-0.26783,0.35029,1.37204,1
514,-0.10718,-0.28347,0.71817,-0.15643,1
515,1.07102,-0.67933,-0.32895,-1.16498,0
516,1.51,-1.12543,-0.07576,-1.65459,1
517,0.39684,0.53529,-0.451,-0.25883,0
518,1.60885,2.04097,0.35512,0.14414,0
519,-1.5292,0.33044,-0.82892,-0.07593,1
520,0.52859,-0.26895,1.306,1.61451,1
521,1.88944,0.03304,-1.61836,1.62974,0
522,1.63397,1.76044,-0.44917,0.66838,0
523,-1.11034,0.01875,-0.29667,0.53663,1
524,0.32907,1.34628,0.64713,-1.08725,0
525,1.00825,-1.11159,0.70744,-1.71075,1
526,0.23999,0.21024,0.96096,-1.25569,0
527,2.75627,-0.71035,0.33751,0.27027,0
528,-0.47773,-0.46961,1.39619,-1.69424,1
529,-1.05772,0.97337,-0.23924,1.69346,1
530,-1.68272,0.59848,0.06487,-0.95171,1
531,-0.34737,1.2522,0.86106,-0.1381,1
532,0.41617,-0.37605,-0.81303,-0.25593,1
533,-0.79914,2.22436,0.9452,0.50487,0
534,-0.39558,1.85903,0.13623,0.59448,0
535,0.80467,0.81458,0.36715,0.34176,0
