f1,f2,f3,f4,f5,f6,f7,f8,alvo
-1.0072,0.0637,-0.80471,-0.27039,-1.76806,-2.2939,1.36563,0.84882,1
0.01182,-0.53059,1.865,1.95082,-1.86597,0.34962,0.70589,0.45742,1
0.22181,0.01586,-1.1433,0.37915,-0.42886,-0.89533,0.74535,-0.28483,1
0.56638,0.33054,-1.31492,-1.17952,-0.10156,-1.00949,0.04501,-1.15678,0
-0.07946,0.49612,-1.14448,-0.22549,-0.13662,-0.74503,-0.50869,-0.1472,1
-0.31656,0.27326,-2.35997,0.72342,0.19022,-1.14327,0.99018,1.98417,1
1.9785,0.33201,-0.25817,0.26449,-1.88481,-0.81988,-0.82927,0.06733,1
-0.90468,-1.82051,0.00657,-1.21726,-0.66951,1.51231,1.00517,0.58573,1
0.68786,0.61322,1.43982,-1.05418,0.37347,-0.03648,0.98948,-1.78648,1
-0.23974,-1.32129,1.76367,-0.86719,0.05024,-0.00657,1.16163,0.37955,0
-1.60105,-1.66872,0.15875,0.81507,0.19299,1.54243,0.09889,0.19155,0
0.72752,0.7232,0.27633,1.32138,-0.43042,-0.02203,-1.31659,-1.59868,0
-0.17408,-0.40041,-0.7788,0.08766,-0.39937,-0.17114,0.7408,-0.91872,1
-1.17983,0.58238,1.10986,-1.24124,-0.77971,1.1824,0.89122,2.12547,1
-0.95761,-2.0335,-0.47177,-1.41072,-0.03036,-0.94151,-0.59101,-0.39496,1
0.08617,0.68725,1.79775,0.67987,1.2027,0.57063,-1.063,1.2889,0
0.66034,1.3751,0.61437,0.81376,0.55217,-1.14985,-0.52342,-1.07131,0
0.80796,-0.11894,2.23497,0.0624,0.78817,0.46231,0.0582,-0.12885,0
-1.72995,0.81223,1.19817,0.27244,1.44925,0.43114,0.73309,-0.08751,1
0.22008,0.87578,0.73773,1.27455,-0.39158,0.65649,1.35403,-1.12867,1
0.8022,0.15417,-0.24105,0.90337,-0.44394,0.84339,-0.26011,1.0421,1
0.60688,-1.37625,-0.0539,0.75612,1.16388,-2.08325,0.67161,-0.33764,1
-0.52644,-0.41508,-1.77742,-1.1314,0.26419,0.95114,0.55786,0.40482,0
0.76354,-2.69255,-2.74594,-0.86311,-0.81892,-1.55508,0.41184,-0.55045,1
-0.34868,-0.28213,0.51249,1.68438,-0.16321,0.35581,1.98724,-0.44656,1
-1.54741,-0.64783,-0.44708,0.63299,-0.54416,-0.20264,-0.39671,-0.30064,1
-1.85917,1.52289,0.48784,2.05224,0.14239,1.67191,-0.41789,-1.02718,0
0.33262,-2.13911,-0.87206,-0.3772,-0.25527,1.07758,0.20034,-0.33396,1
1.93035,0.15552,-2.1476,-1.58923,1.21036,-1.00457,0.46864,0.671,1
-1.10461,-0.13965,-0.13889,0.70701,0.60646,0.56731,-0.28949,0.69034,0
0.15875,-0.44401,-1.38568,0.81011,1.9342,-0.62575,-1.07387,0.39684,1
-0.64004,0.20232,-0.09391,-1.48922,-1.34689,-0.43468,0.18326,0.3072,1
1.19813,-0.56438,-0.60179,-0.16694,0.16183,0.9691,-0.57404,0.54328,1
-1.23825,1.45471,-1.04037,-0.90204,1.39892,-0.0869,0.05309,0.1149,0
-0.14786,-0.84237,-0.2324,0.29815,2.00131,0.14093,0.44386,-0.19951,1
0.61955,-1.25464,-1.03759,0.62616,-0.03386,-2.22317,1.00598,-1.18084,1
-1.19357,1.04603,-0.16802,-1.64911,1.51088,-0.14606,0.37746,0.01354,0
-0.74294,-0.49729,1.16236,-1.31836,-0.23892,0.1527,-1.48772,0.33956,0
1.84898,-0.15065,1.66125,-0.99814,0.31507,0.18098,-1.43707,1.45773,0
-1.52814,0.58614,-0.5518,-0.27347,0.62544,0.93263,-0.25612,0.03363,0
-0.43726,1.28903,2.63448,-0.77259,-0.44352,-0.09054,-0.79827,-0.18879,0
-1.23797,-0.71182,0.26585,0.65758,-1.49928,2.05286,0.58606,1.60268,0
1.15682,-0.56374,-0.68669,0.21136,-0.84639,-0.77068,0.49812,-0.24199,1
0.08246,-1.1771,0.63966,-0.37104,-0.28183,1.27936,0.44516,-0.65325,0
-0.31212,-0.7251,0.72252,1.78263,-2.01805,-0.09213,-1.53434,-0.55434,0
-1.30604,1.79567,0.5645,-1.12013,0.62659,1.00542,-0.27404,-1.43807,0
-1.25691,1.95314,0.33435,0.59656,0.62896,-0.10704,2.45441,0.10133,1
0.73744,0.05681,1.13892,-1.25153,0.4466,0.93998,-0.16792,0.16803,1
0.16401,1.72518,-0.86163,-2.59234,-1.08991,0.4541,0.29039,-1.90185,0
-0.50214,-0.55362,-1.29341,-0.27379,0.87621,-0.19976,-0.29876,0.85823,0
-1.22373,1.96114,1.38522,-0.43583,0.39578,0.18962,0.3123,1.07179,0
0.69591,2.63962,-1.27036,-0.02065,0.87432,0.60043,-1.11124,-0.35921,0
0.97305,-0.14522,-0.62046,-1.16402,1.95433,1.03864,-0.5718,0.43331,0
0.76071,-0.70249,0.83458,2.10778,0.03314,-0.35028,0.00712,0.33163,0
-0.84198,-1.1573,-0.31481,0.3228,0.81426,0.15364,1.42985,0.03039,1
-1.32059,-0.0805,-1.10299,1.03124,0.9344,-0.26023,1.06477,1.30805,1
-0.33818,-1.25956,1.13705,0.31575,0.37989,0.85951,-2.43299,0.74062,0
-1.0257,0.11631,-0.10049,-2.15861,-1.11481,0.87471,0.03388,-0.79418,0
-0.16521,-0.17168,-0.51226,-0.66758,-0.55769,0.07882,0.17458,1.86634,1
1.73462,1.11395,-0.28809,-0.86957,0.23266,0.35727,0.25758,-0.36445,0
-0.55017,2.09756,0.78949,-0.59054,-0.13099,1.35335,0.13853,-1.49204,0
1.65786,0.25682,-1.27046,0.09515,0.69603,0.94536,-0.33194,-0.00744,0
-0.35088,0.69793,0.15115,-0.58513,-0.61883,-1.81257,-1.07207,0.17738,0
-2.21095,1.51125,-0.10538,0.42841,1.2834,0.67137,1.42428,2.1369,0
0.9309,1.19179,-0.00896,-0.24773,-0.42629,-0.12393,-0.8836,-0.4312,0
1.21409,2.06034,-1.38232,0.32093,-1.96947,-2.01557,0.42231,0.85516,1
-0.41185,0.22941,1.85448,0.23947,1.90074,1.13682,0.31782,1.05905,1
-2.04481,-2.42478,1.38391,0.87606,0.39684,-2.27192,0.70119,-1.25329,1
0.35435,-1.33283,-2.05878,2.96825,0.3973,-0.49553,1.45139,-0.23469,1
-0.32551,-0.87152,0.27026,0.62543,0.08519,0.26531,0.40937,-0.93993,1
-0.03962,0.71028,0.1978,-0.15103,0.83977,0.26509,1.30942,0.58248,1
1.97699,2.22432,0.69116,0.42049,-2.24257,-0.541,-1.9769,0.86141,1
-0.14724,1.23224,0.70157,-2.16809,-1.84586,-0.35286,0.55281,1.64128,1
1.80795,-0.26578,0.20037,-0.62808,-0.38817,0.55609,0.29554,-0.16661,0
-0.24196,-0.28208,-0.25379,0.01125,0.71376,-0.30278,0.66833,-0.55424,1
0.23241,1.09279,-1.07344,0.31654,0.25568,-0.48332,0.6923,0.77977,1
-1.07981,0.49509,0.61644,-0.04669,0.86463,1.17392,-1.28339,-1.78356,0
0.68839,1.68615,-0.04479,0.34067,-0.9969,0.04228,-0.25,0.09793,1
-2.44963,-0.62931,0.47936,-2.55907,-0.38503,-0.72069,-1.32987,-0.3142,0
-0.73993,-0.54284,0.85153,0.69579,-1.61721,0.33028,0.11446,0.59117,1
-0.39581,0.006,1.01837,0.02717,0.01829,1.3418,0.01058,0.1206,1
0.6665,-1.68334,-0.25169,0.34465,-0.4607,-0.78715,0.00384,-0.3951,1
0.50087,-0.79375,-0.95709,-0.21509,-0.31061,-1.8121,-1.19504,-0.17517,1
-0.10103,0.36487,-0.45559,-0.67273,1.51535,3.11828,1.67489,-1.66308,0
0.42589,-0.42554,-1.34066,-0.64611,-1.19733,0.03842,-0.75245,-0.94348,1
-0.76651,-1.15532,-0.45646,-1.29931,-1.69462,0.89942,0.23991,0.48561,0
-0.74755,2.17853,1.97055,-0.23924,-1.54269,-0.78435,-0.65796,-1.19574,0
-0.20604,1.42839,-1.80982,-1.38021,1.25161,0.06168,-0.40359,0.10664,0
0.73953,-1.5029,1.91105,-1.08284,0.01125,1.70518,-0.86606,-0.71405,0
-0.32402,0.79053,0.51263,-1.41508,-0.53137,0.41431,0.3361,-2.3307,0
-1.15221,-0.28655,0.10938,0.47948,2.65725,-0.78649,-0.11068,1.91147,1
-0.68511,0.41361,-1.54012,1.58522,0.33463,-1.9572,0.30905,-0.73684,1
1.0351,2.39475,0.19613,-0.0949,1.55036,1.89433,1.4551,0.80445,0
-0.55451,0.08717,-0.46067,0.39482,-0.39702,1.62874,0.68524,1.54506,0
-0.32744,-0.04724,-0.01,-1.10132,0.12308,-0.67406,0.95894,-0.82483,0
1.13965,0.89067,-0.37931,-0.24542,-0.3629,-0.36353,0.04371,0.61109,0
-1.19731,0.02233,-0.00162,-0.46048,0.19641,0.38278,0.76249,-0.57606,0
0.9053,-1.43516,-0.12791,0.84755,-0.41219,-0.90876,0.78615,0.27034,1
1.33541,-0.52968,-1.00594,0.81391,0.24272,-1.82783,-0.61791,-0.79742,1
1.14204,1.2183,0.2545,-1.2275,0.88262,1.03379,-0.35501,-0.58055,0
-0.68759,-1.53194,1.34174,-1.62309,1.17461,-1.71276,0.85056,0.51584,1
1.08927,-0.11318,-1.65098,-0.01851,1.69768,-0.0011,0.41633,-0.08177,1
-1.10208,-0.58006,-2.48469,0.26424,-0.90813,0.36259,0.01968,0.30627,0
-0.73053,0.6395,-0.55098,2.16839,-0.5645,-1.16378,0.48021,-1.11823,1
1.85379,-0.99192,-0.12898,0.12815,0.12347,0.26677,-1.01323,-0.96227,0
-0.44216,-1.0731,0.89804,-1.29781,0.59134,1.00655,-1.40001,-0.40396,0
-0.68695,1.19544,0.65819,-1.2772,0.26628,0.05924,1.11716,0.10182,1
-0.69581,0.16146,0.08999,-0.40866,-0.1816,-0.05855,-0.42251,0.14699,1
0.16093,0.52201,-0.26229,-0.03991,0.5592,1.33788,-0.79073,-0.6351,0
-0.16589,-1.27425,0.18032,0.36589,-0.10855,1.71591,-0.64034,0.44821,0
0.65697,1.06912,-0.06885,-0.21126,2.31871,2.40232,-0.01331,-0.35125,0
-0.61914,1.05571,-2.03669,-0.02101,1.70155,0.42684,1.06323,-0.43552,1
-0.39084,1.73385,-0.10813,0.20602,-1.15678,-0.86744,-0.52941,0.01053,0
0.30895,1.32155,-0.68015,-0.68928,-0.82342,0.18875,-1.17885,-0.9456,0
-0.6653,-0.25758,0.77643,2.09468,1.09949,0.75945,1.14361,1.23498,1
-0.38698,-0.31693,1.62635,1.19284,-0.97024,-1.45429,-0.00296,0.10865,0
-1.35579,0.327,1.19652,-0.35552,2.40027,0.83532,-1.57938,0.1679,0
-0.75194,0.29858,0.47905,-2.39147,0.71044,0.19199,0.14437,1.07486,1
0.4166,0.44294,-0.19417,-0.07577,-0.29978,-2.1703,0.54295,-1.47618,0
1.08552,-0.35142,0.08812,1.32928,1.25148,-2.08369,0.78754,-0.65134,1
-0.493,0.83079,-1.55291,0.76684,-0.14815,0.36296,0.19629,-0.51033,0
0.57065,1.23215,0.17167,1.52805,-1.79461,0.32779,-0.47872,0.52499,0
-0.02027,0.27071,-0.18106,0.11086,0.55973,0.0566,1.09533,1.59188,1
-0.74316,-1.47059,-1.07061,0.47451,0.54257,-1.54823,-0.54115,0.11884,1
0.19788,0.83215,1.24992,-0.21981,-0.51875,0.07354,-0.9102,-1.95285,0
0.40055,-0.18761,0.87241,2.26701,-1.65619,0.04477,-1.85682,0.00122,0
-0.58581,0.40231,-1.89693,-1.03935,0.92093,2.21735,0.09129,0.6444,0
-0.17302,-0.32492,1.07577,-0.13751,0.63179,-0.65752,2.87091,-0.43487,1
1.01481,0.60931,0.82561,0.91471,-0.69485,0.21856,0.39678,0.83883,1
-0.82111,0.18577,-0.84862,-1.59569,0.47989,0.84571,-1.28471,-0.86777,0
-0.22662,-0.61388,0.82213,-1.04744,-0.07247,-0.84439,1.31116,-0.14851,0
1.05153,-0.06368,-0.32641,3.484,0.11177,-0.65428,0.27699,0.90946,1
-0.04941,-0.2891,-2.41881,-0.45005,-1.84662,1.08414,-0.57181,-0.47225,0
-0.92673,1.69552,-1.27797,0.17516,0.24456,1.15391,-1.43751,-1.29495,0
0.95065,-0.03743,-0.02651,-0.31539,1.27014,-0.28005,-0.43625,0.11785,1
1.19727,0.72446,1.33686,0.67888,0.61449,-0.28455,0.08284,-1.0752,1
0.08944,-0.13015,-0.16882,-1.6215,-1.18916,-0.52285,-0.58843,0.87478,1
0.71826,1.1994,0.14763,0.30681,-2.09764,-0.02229,-0.77823,0.2347,1
-1.48026,0.84958,1.43744,-1.58047,0.98917,-1.83427,0.93654,0.44918,1
3e-05,0.25545,0.18913,-0.05999,0.39481,0.2765,-0.11155,-0.78211,0
-0.67212,-0.40156,-0.80252,-0.14769,0.03571,-0.3654,-0.02846,-0.73835,1
0.32984,-1.67427,-0.65483,-1.15028,0.31245,-0.04455,-0.5064,-0.22832,1
1.46485,0.74417,0.21415,-0.53788,0.15543,-0.8082,0.51984,-1.10642,0
1.37087,-0.37934,-0.30137,-1.74425,-0.80461,0.41881,0.81149,-0.09976,0
-1.32913,2.06142,-1.34682,-0.95646,0.99164,-1.70562,1.21385,-0.78226,1
-1.04039,-0.1329,0.34267,-0.57526,0.50996,1.97721,-1.07536,1.09624,0
-0.45131,-0.16425,0.53114,-0.08954,0.60403,1.44696,1.33829,1.43677,1
0.34066,0.46431,-1.25638,-0.81278,-1.52435,-0.64559,0.90968,-1.81852,1
0.7111,-0.11154,-0.34261,0.09588,-1.2495,1.08048,-1.3311,-0.12351,0
1.57538,-0.0737,-1.24,0.59339,0.55646,-0.05357,-0.66486,-2.10824,1
-0.03769,-0.39289,0.81781,-0.73063,-0.7617,1.59436,-0.36899,0.80836,0
-0.27502,1.6408,0.55144,0.97678,0.14304,-0.09403,-0.07235,-0.53854,1
-0.0965,0.18887,-0.12805,-1.1286,0.9403,0.48349,-0.09993,0.66304,1
0.66988,1.39188,0.37901,1.20445,1.15359,1.56294,-1.13293,1.61057,1
0.90527,0.95579,-1.67638,1.6967,0.05221,-0.40691,0.10292,0.274,0
-0.46434,-0.55003,1.52646,0.27938,0.70384,-0.58187,1.20186,-0.42846,1
-1.02873,1.82445,0.4104,-0.2928,-0.83252,-0.36061,-0.38822,2.8729,1
0.50765,1.12486,-1.03269,0.17541,-0.2103,0.40455,0.71987,-1.14007,0
-2.30022,-0.26776,-1.43072,-0.69763,0.15229,-0.30789,0.34854,-0.31914,1
-1.23326,-0.10713,-0.2115,-1.22164,-0.0845,-0.076,0.64325,0.6988,1
0.05975,0.4046,0.87438,-1.58773,0.01594,-0.19887,-0.59781,-0.8584,0
-0.80644,-0.20593,0.34736,-0.03781,-0.16662,-0.28581,-0.74682,0.04226,1
0.61888,-1.12215,-0.33677,-0.40861,0.64752,-0.21004,-0.19131,0.96222,0
-0.20054,0.9085,0.5715,-0.38901,1.79836,-0.23456,-0.16515,-1.27175,0
-0.11197,1.79993,-0.54545,0.50185,-2.02581,0.56474,-0.51316,-1.70256,0
-0.65871,1.50988,-0.15155,0.21246,1.90669,0.86944,-0.03187,0.08869,0
0.97293,0.09115,1.04413,-0.07906,0.8422,-0.11151,0.51847,-0.43306,1
-2.03821,0.78581,-0.6726,0.77402,-0.00561,0.67037,-0.2903,0.06253,0
0.80436,1.29979,1.33279,-0.45166,0.22806,0.5261,-0.6375,1.10255,0
-0.61406,0.75,-1.72043,-0.98327,1.3602,0.52567,0.14485,0.49559,0
1.05344,0.08381,0.3373,-0.98652,0.30007,-1.13538,-0.05738,-1.41343,0
-1.45483,0.8833,0.5733,0.35233,0.10924,0.63182,-0.14551,-0.13027,0
-0.07911,-0.60115,0.35135,-0.58647,-0.30062,0.47281,-0.39885,0.22018,1
0.57409,0.10087,-0.14518,-0.56356,0.88569,0.32542,-1.10289,0.76618,1
-0.08842,0.6209,-0.10055,-0.72859,-0.55741,1.15025,-1.63991,-0.55183,0
2.0278,-1.12883,0.91456,-1.34472,-1.03015,-0.2245,-0.24411,-1.56629,0
-1.57863,-1.28635,-0.67861,0.6684,0.59669,0.98497,-0.36779,0.92636,1
1.24939,-0.76161,0.95569,1.27671,0.11165,-1.16486,-0.47876,-1.31272,1
0.92284,1.01901,-0.88742,-0.01188,-0.64244,-1.27833,-0.34582,0.75449,1
-1.13042,-1.41102,-0.45416,-1.01766,0.19035,0.33954,1.25886,-0.12052,1
0.74344,-0.97831,0.83643,0.55863,-1.48601,-0.59786,0.73037,-2.77721,1
-0.27158,-0.38867,0.73251,-0.1967,0.21808,0.52299,0.16476,1.13967,0
1.09519,-0.03416,-0.25891,0.71997,-1.70167,0.82017,0.886,-1.0857,0
0.13047,-1.77038,1.85221,1.72655,0.04379,-0.21778,-1.34832,-0.16337,0
-0.56423,0.27487,-0.82909,-0.97001,-0.66926,-0.33233,-0.00511,-0.83162,1
-0.55258,-0.499,0.42563,-0.35043,0.61236,0.04469,0.43172,0.77893,0
-0.23302,1.04116,0.92711,0.98077,-0.42664,-1.84198,1.53874,-1.47259,1
-1.1872,-0.91669,0.92844,2.16345,-1.32614,-0.324,0.17666,-0.72848,1
-0.18448,-1.32923,0.55962,0.67326,-0.94773,0.28598,1.30299,0.24387,1
2.58648,0.33948,2.28268,-1.28783,-0.88884,-1.62689,1.81474,-1.69091,1
-0.46249,-0.76471,0.20722,1.86026,0.34851,-1.03728,-0.5688,0.22845,1
-1.51773,0.17605,1.63115,2.04395,-0.40626,0.68054,-0.82296,1.00654,1
0.13935,0.65572,0.16664,0.66551,0.1858,-0.63343,1.65675,-0.30971,0
-0.82689,-1.8461,1.35381,-1.85205,-0.43629,1.26504,-2.08431,-0.8534,0
-0.16034,1.92309,-2.1014,-0.21604,-0.18069,-1.31532,0.11491,-0.60793,1
-1.02042,-1.15734,0.70436,0.4483,-0.00951,0.82656,0.58126,1.7407,0
-1.17968,-0.04631,-1.49122,-2.08396,-0.87506,0.19341,-0.88507,-0.0997,1
-0.10449,0.62059,-1.31175,-0.49426,-1.75396,0.98103,-0.68674,0.19527,0
-0.46248,0.47898,0.27615,-0.01492,0.15343,1.0391,1.16017,0.49565,1
0.82385,-0.11934,-0.48077,1.29491,-0.79779,-0.89114,-1.2603,-1.3965,1
-0.27177,-0.0336,1.16034,0.48462,0.84129,-1.10283,-1.41923,1.24167,1
0.4155,0.42076,0.03268,-0.53883,1.55673,-0.5525,0.38311,0.00503,1
0.4552,1.00244,0.58063,-0.38802,1.23002,0.33063,1.00491,-2.48645,0
0.56369,-1.66378,1.71667,0.46767,-1.34483,0.53723,-2.81383,-0.03469,0
-0.90699,-1.07517,0.49716,-0.84093,1.51185,-0.41302,-0.15839,-1.0499,0
-1.49787,0.83144,0.31915,-0.92386,2.09949,1.0242,0.76392,0.90621,1
1.21924,0.51636,0.82926,0.34113,-1.05235,-1.51196,-1.55369,-0.22041,0
-0.69515,0.89494,0.78909,0.76804,-0.82938,0.7369,-0.07538,0.7855,0
-1.20822,-0.46928,0.11188,-0.24702,-1.00246,-0.27673,-0.69438,0.48326,0
-1.57134,0.55687,-0.02577,0.20318,-1.37139,-0.60116,-0.30637,0.26143,0
1.1323,0.2479,-0.14105,1.31471,0.32264,-1.14303,0.39454,-0.38585,1
0.32389,-0.29077,1.49974,-0.88378,-1.5656,0.1964,-0.17186,-0.01468,1
0.82869,-0.0447,-1.68389,0.22792,1.23411,0.97017,0.071,-0.33242,0
0.11408,-0.02498,-0.74445,-0.64623,-0.3775,0.80079,-0.80567,-0.89486,0
-0.59293,0.10032,0.51403,-1.98889,0.75672,-2.47802,1.2702,-0.1604,1
1.12681,-0.01265,-1.60527,0.80916,0.86812,2.25604,-1.58023,-0.76774,0
0.21572,0.73826,0.19219,0.29945,0.79643,0.60764,0.6662,1.98074,1
-0.4026,0.62714,-0.11722,1.41808,-0.94049,-0.24857,-0.62369,1.62078,1
0.25016,1.35724,-0.07742,0.55443,1.97866,-0.72677,1.44856,0.23453,1
1.2779,1.04929,-0.23045,-0.85594,-0.13336,0.66995,1.02494,-0.81114,1
-0.94534,-0.88687,-1.07643,0.84382,-1.54007,0.04059,-0.40445,1.83248,1
-0.06911,-1.54206,-0.81465,0.98174,-0.37332,0.89605,-0.56458,0.76164,1
-1.84537,0.59898,0.34813,0.64157,0.02594,-0.56815,-1.48835,0.8498,1
0.5892,-0.50007,-0.43346,-0.40489,0.56639,0.63991,1.29525,0.26877,1
0.74007,-0.37733,-0.5194,-0.35888,-0.87776,-0.18753,-0.41464,-0.31173,1
-1.22327,0.40373,0.39075,0.15085,0.50616,-0.66199,-0.58218,-0.50082,0
-1.04989,-0.44752,0.33344,-0.93121,-0.5804,-1.83802,-0.47218,-0.73961,1
-1.02609,1.15947,0.12011,0.57917,0.51475,1.2866,-0.03758,1.03111,0
0.67274,-0.92263,0.79403,-1.23792,0.90049,-0.33439,0.28812,-1.80638,0
-0.24338,-2.15001,0.67459,0.05555,0.94444,0.1221,0.58761,2.06133,1
0.38655,-0.25052,1.79915,0.57866,1.48346,-0.88531,1.64805,0.08724,1
0.74137,-0.05025,-0.3402,1.24023,-1.41321,-0.13589,-0.23394,-0.85135,1
-0.1899,-0.74871,0.03428,0.62679,0.50837,-0.45113,-0.11279,-0.45405,0
-0.50962,-0.48825,-0.36463,0.00201,-0.01235,-1.32527,-1.6567,-0.57907,0
1.29219,0.17909,0.36423,0.61258,-1.08539,-0.22911,-1.26693,0.38182,0
-0.854,0.6555,-1.91599,0.62081,0.69522,1.1208,-0.5338,-0.22294,1
0.00641,-0.5317,-0.15301,-0.10258,0.68583,-0.27823,-1.02733,-1.27522,0
0.23834,-0.52986,1.1129,0.32819,-0.1672,-0.58527,-2.00501,-3.00987,0
0.78353,-0.27811,-1.18641,1.85691,0.6765,-0.38272,1.55374,1.67136,1
-1.17123,-0.11377,-0.65324,0.2182,0.50991,1.02816,-1.28011,-0.10983,0
-0.87678,-0.34754,-0.67926,1.31712,-0.35083,-0.77279,-0.47594,1.5739,1
-0.34314,0.5679,-0.45753,-0.51227,-0.47309,-0.6794,-1.10813,0.45773,0
-0.13906,0.64795,-0.41019,-0.82661,0.47826,-1.27788,-0.43484,0.36609,1
-0.04653,0.56424,-0.27821,1.08592,-0.72431,-0.43262,-0.27593,-1.09252,0
0.53182,-1.3291,0.99456,-0.50751,-1.48567,0.39438,0.1063,0.39064,1
1.49475,-1.00744,-0.46874,-0.80138,0.25805,0.85741,0.46119,1.39525,0
0.08342,0.74301,-0.17487,-1.26345,-0.52123,0.37136,1.26341,0.56715,1
-1.66183,0.01885,-1.22646,-0.60629,1.02393,0.95001,1.16966,0.56933,0
-0.11604,0.42229,-1.61474,-0.12938,-1.79078,1.80858,-0.28742,-1.20513,0
0.41376,0.44291,0.53176,-0.49894,-0.24162,-1.28196,-0.34403,-0.18351,1
-0.01886,1.64511,-1.15615,0.53766,1.3984,-0.46659,1.15955,-1.71019,0
-0.83556,-1.55445,0.82928,-0.51608,-0.68298,0.65615,-0.92906,-0.60381,0
0.8307,-0.57054,-0.03168,0.83465,-0.76003,1.02059,0.37012,0.29826,1
0.4377,-1.20817,-0.41722,1.66599,1.7669,0.86666,-0.16281,1.23496,0
0.043,1.52638,-0.18346,-0.3023,-0.9386,-1.01952,1.01196,-2.25394,0
-1.13352,1.40051,-0.73327,-2.38021,-0.57284,0.9612,-0.63906,1.33853,0
-0.79476,-0.58881,0.40051,-1.42889,0.5694,-0.44391,-0.95007,0.54437,0
1.11145,0.61931,0.78251,0.64978,-0.75185,-2.08528,0.08564,1.30082,1
-0.66646,-0.78495,-0.66558,-0.50991,0.9621,0.89979,-0.15524,-0.87181,0
-0.47258,-0.29521,0.72952,-0.87914,0.44263,-1.09435,-0.71328,1.87948,1
-0.05576,2.09304,0.79071,0.06703,-0.46527,0.79314,-0.96745,1.8452,1
-0.49993,-0.29872,-0.52465,-0.45979,-0.93995,0.58772,0.77869,1.26284,0
-0.51509,-0.14231,-0.2317,-0.02452,-1.19245,0.47211,0.54078,0.91694,0
0.43521,1.59726,-0.07605,-1.1497,0.42999,-0.69011,0.10965,0.58487,0
-0.27595,-0.47841,-0.09367,-0.7573,0.97223,-1.15017,-0.36953,0.52297,1
0.9779,-0.95586,0.22691,0.59193,1.08909,-0.40362,0.12602,-1.23415,0
0.45568,-0.32732,0.06516,0.46523,1.60983,-0.00179,-0.29196,0.91239,0
-0.09209,0.59855,-0.36928,-1.29237,-1.79656,-0.74455,1.47919,-0.33439,1
-0.71343,-0.57189,1.02506,0.49444,-0.8926,-0.95124,-0.74852,0.1102,1
1.94332,0.82969,1.93253,-0.65407,-0.8683,0.06818,0.62849,1.47029,1
1.08793,-0.06075,-0.92571,0.71919,2.23314,0.41561,0.4268,1.70585,0
0.105,-0.93827,0.37823,-1.43792,0.1296,-0.27443,0.88525,-0.99902,0
0.99202,0.37599,-0.83634,0.76728,-1.64007,0.55374,0.90884,0.19275,1
0.33804,-0.26938,-0.58809,-0.69265,0.46926,-1.13329,-0.27951,-0.49428,0
0.51189,-0.92388,-0.00561,1.48928,0.6112,-0.89319,0.56383,-0.07111,1
