id_empresa,periodo,porte,margem,crescimento,endividamento,liquidez,superou_setor
E27,T15,3.33045,-0.45071,-0.07368,0.65517,0.325,1
E31,T04,-0.59009,0.64439,0.38886,-0.23336,0.42816,1
E18,T04,-1.33545,2.33387,0.34343,-0.49071,-1.45837,0
E26,T15,-1.436,0.96243,2.32242,-1.19148,-0.60339,1
E38,T12,1.90825,-0.41799,-0.15838,0.4335,-0.07378,1
E06,T08,-2.72857,0.18597,0.92658,0.92539,-0.05845,0
E21,T08,1.29456,-0.07805,0.79161,-0.95646,-0.58802,0
E27,T04,3.32121,0.74658,-1.32045,-1.29916,-0.21503,1
E25,T14,-1.98709,0.71454,0.01707,0.04208,-0.06196,1
E33,T14,-2.05592,-0.34147,-0.58865,-1.04854,0.10447,1
E18,T10,-1.36722,-0.9104,-0.84363,0.7938,0.43224,0
E12,T13,1.23039,0.72968,-1.96226,-0.05004,-0.75434,0
E24,T15,1.80327,-1.36093,0.79782,-0.6158,-0.63102,0
E28,T03,-2.53773,0.58524,0.0424,0.72659,0.1487,0
E23,T07,-0.88251,-1.1081,0.20725,-0.32303,0.29844,1
E29,T09,0.15908,1.32168,-1.22778,0.40662,1.54841,1
E38,T14,1.90392,0.90403,0.74165,0.54021,0.00779,1
E40,T01,0.97507,-0.21008,0.90261,-0.302,0.23957,1
E19,T08,3.26492,-0.50409,-0.20242,0.19934,-0.06631,1
E35,T08,-1.30688,-0.01864,1.2699,-0.57804,-0.18708,0
E29,T06,0.14243,1.25428,-0.19732,0.72847,-0.49243,1
E11,T07,-2.84888,-1.05307,-1.04329,-0.01404,-0.13738,0
E22,T13,-1.20582,-0.91705,-1.40958,0.53442,0.5392,0
E02,T07,-0.08906,-0.92399,-1.28838,-0.3929,-0.28311,0
E31,T06,-0.60428,0.93364,2.62493,-0.52605,-0.96388,1
E34,T16,3.55556,0.49305,0.14357,0.41917,0.81297,0
E03,T09,1.31975,-0.13803,0.16705,-0.90827,1.37659,0
E38,T02,1.91239,0.04272,-1.50578,-0.83959,-0.61346,0
E34,T01,3.54227,-1.04498,-0.90945,-0.60202,-0.09261,0
E21,T10,1.27505,-0.24813,-0.74394,0.65622,-0.15138,0
E34,T13,3.54125,0.39029,0.18887,-0.17599,0.25616,0
E30,T10,1.15927,1.14609,0.25134,-0.7228,1.25236,1
E27,T16,3.32154,2.39639,0.21834,2.02833,1.3585,1
E12,T05,1.2065,-0.37755,-1.46985,-0.87438,-0.24654,0
E16,T13,-3.17477,-0.61397,0.00964,0.73233,0.17585,0
E27,T03,3.32088,-0.20681,-0.26392,-1.24803,-0.91129,1
E06,T10,-2.71023,-0.25652,0.74159,1.64119,-0.8259,0
E10,T11,-3.42995,0.17659,0.20461,0.13378,-0.27909,0
E15,T01,-0.38355,1.06997,-0.90731,-0.3005,-0.87944,1
E26,T14,-1.43474,-0.38497,1.01178,2.26391,0.92428,0
E39,T03,1.54232,0.54654,1.53578,-0.28627,-0.45813,1
E30,T03,1.19414,0.13332,-0.57021,0.84036,0.12801,1
E06,T06,-2.77593,-1.71555,2.10406,2.24971,-1.58687,0
E30,T09,1.22955,-0.49011,-0.71091,-0.16483,-0.55368,1
E21,T16,1.25038,-0.29309,-3.03612,0.5978,1.66264,0
E02,T16,-0.05301,0.07085,-0.42192,-1.71173,-0.77379,0
E28,T10,-2.56532,0.70108,-1.62582,-1.17475,-0.90975,0
E17,T15,-0.55128,-0.87452,1.0465,-0.02864,-0.67634,1
E15,T15,-0.38149,-1.81313,-1.47755,-0.09315,-0.50361,0
E09,T13,-3.96556,1.56467,-0.18639,0.25819,-0.39314,1
E24,T07,1.87538,-0.39564,-0.59359,0.13769,-0.47522,0
E06,T09,-2.72758,-0.51955,1.3209,1.21198,-1.45586,0
E07,T12,1.73679,-0.72126,-0.55067,-0.21161,0.02386,0
E30,T05,1.2283,-1.11963,-0.33133,0.64115,-1.55783,1
E31,T08,-0.59896,-1.79174,-1.1645,-0.10783,0.05161,0
E16,T10,-3.20656,0.34457,0.68663,0.15926,-1.66749,0
E34,T02,3.51362,-0.71547,-0.28913,0.21942,0.44872,0
E11,T06,-2.87646,0.66072,0.70766,0.87533,-0.41487,1
E39,T02,1.53584,-0.09219,0.3445,-1.92531,1.54295,1
E22,T04,-1.22665,1.47323,0.8356,1.58845,-0.4335,1
E32,T09,-0.99853,-0.95959,-0.00882,-0.26865,0.17239,1
E33,T12,-2.0863,-0.22734,1.38926,-0.12797,-1.23039,1
E33,T02,-2.06059,1.03535,0.38132,0.002,-0.42429,1
E27,T09,3.33646,-0.5053,-0.82171,0.46262,1.50965,1
E25,T11,-2.05899,-0.86836,1.03217,1.20683,-0.77356,0
E24,T06,1.85399,-2.00838,-0.19357,-0.20334,0.59589,0
E19,T16,3.27301,1.404,0.6831,-0.14848,0.67796,1
E20,T01,0.18764,-2.13426,-0.47437,-0.23197,0.75336,0
E05,T05,2.69187,-0.83951,0.69549,-0.34421,0.48252,0
E25,T07,-2.03741,-0.61933,-1.01955,1.14759,-0.95711,0
E13,T06,-1.25683,0.45538,-0.42877,1.18169,-0.27625,1
E26,T10,-1.4341,-0.90556,-0.03249,0.08087,-0.72372,0
E23,T15,-0.84346,-1.00055,0.68317,0.35009,2.66515,1
E13,T09,-1.23452,-2.23912,1.62994,0.36942,0.41265,1
E28,T13,-2.55336,-0.41325,-0.53714,-0.9307,-0.02708,0
E01,T07,1.64628,-1.20656,-0.91515,-1.37623,0.35255,1
E17,T08,-0.57289,0.61486,-1.62112,-1.17658,0.01699,1
E26,T11,-1.41204,0.96829,0.54204,-0.02586,0.18204,0
E36,T11,-1.89608,0.13719,-0.4316,-0.69976,0.59971,0
E40,T11,1.0195,-1.89367,1.73809,0.98168,0.89379,1
E09,T03,-3.96635,0.31747,-0.16627,-0.92617,0.5259,1
E30,T16,1.19787,-1.64838,0.56503,0.48256,0.51819,1
E25,T03,-2.00171,0.13255,1.42067,-0.82143,1.65411,1
E40,T07,1.00401,-0.97694,1.3456,-0.56462,-0.14364,1
E33,T16,-2.04857,1.77364,1.70299,1.51676,0.39487,1
E19,T14,3.25854,1.76217,0.01806,-1.5397,-0.91046,1
E40,T04,0.99049,-0.34483,-1.32582,0.70155,-0.31489,1
E03,T01,1.26709,0.85228,0.18805,-1.20776,0.23792,1
E11,T09,-2.85584,0.99052,0.68924,-1.22345,0.83798,1
E14,T10,-1.73569,0.44382,-1.03542,-0.63956,0.45566,1
E35,T14,-1.32845,-0.45155,0.17819,-1.68717,0.70795,0
E15,T12,-0.35865,0.833,0.30753,-0.61231,0.34639,1
E13,T01,-1.22358,0.47998,-0.13403,-0.60448,-1.149,1
E13,T12,-1.26768,-1.11745,2.01046,-0.96029,1.85746,1
E18,T06,-1.38921,0.52499,-0.34412,1.07739,0.51479,0
E19,T05,3.26777,-0.65113,0.46671,-0.60421,-0.8595,1
E37,T12,-0.59647,-0.22273,0.87651,-1.54651,0.34668,1
E14,T14,-1.74371,-1.36018,-0.25585,-1.44578,-1.15388,0
E23,T05,-0.86222,0.27947,-2.25471,1.28248,0.70078,1
E35,T03,-1.30687,0.80635,-0.47978,0.72543,0.35787,0
E36,T14,-1.92962,-0.92399,1.17129,-0.47198,0.50423,0
E11,T13,-2.87779,-0.24904,2.05174,1.63728,0.89253,1
E25,T08,-1.97486,0.58919,1.0113,-1.70861,0.55815,1
E11,T11,-2.87116,0.50463,-0.49181,1.54688,-1.75297,0
E08,T02,-3.11056,-0.9393,1.69334,-0.54942,-0.22059,1
E13,T11,-1.24006,-2.3503,-1.52565,-1.26799,-0.2361,0
E20,T05,0.21135,-1.43424,0.11776,-1.56356,-0.76709,0
E12,T07,1.21142,-0.26056,1.82334,1.10613,0.42355,0
E26,T01,-1.40584,0.51843,-1.00906,-0.46316,-0.22619,0
E03,T11,1.28777,0.12308,0.07048,1.21242,0.90333,0
E29,T13,0.14595,0.27666,0.37868,2.70581,-0.55269,1
E02,T10,-0.03068,1.16886,0.43956,-0.21778,0.7398,1
E35,T06,-1.31814,0.10228,-0.46301,1.49751,-1.29851,0
E25,T04,-1.99868,-0.3271,-0.40595,-0.05585,-0.51925,0
E11,T10,-2.85161,0.24246,1.57486,-0.50069,0.66068,1
E07,T05,1.72895,-0.09187,-1.2924,-0.17715,-0.87281,0
E12,T02,1.235,-1.77345,1.43139,0.02001,0.44933,0
E06,T13,-2.7424,0.50305,-0.23763,-1.24824,0.82303,0
E27,T14,3.34839,-2.09279,1.67522,-0.14317,-1.12524,1
E28,T11,-2.55032,-0.64382,-1.39016,1.72199,1.16697,0
E31,T13,-0.60027,-0.13594,-1.13388,1.97065,-0.36001,0
E14,T16,-1.80696,-2.50921,-0.96476,-0.68135,-1.40586,0
E27,T12,3.3536,-1.33382,-0.26392,0.13939,-0.98221,1
E07,T06,1.73243,2.56027,0.06672,-0.48216,0.06948,1
E01,T09,1.65622,-0.29097,1.95096,-0.03469,-0.37922,1
E33,T08,-2.05993,-0.74545,-0.15769,-0.11783,-1.99916,1
E38,T06,1.92399,-1.27775,0.71898,-2.67154,-0.31348,0
E21,T15,1.25525,1.36685,1.22162,0.17455,-1.62384,1
E15,T08,-0.38725,-1.57834,1.95702,-2.3793,1.68466,0
E17,T14,-0.56238,-0.67463,1.65328,0.75034,-1.28494,1
E36,T05,-1.86447,0.50553,-0.33474,-0.52947,-1.90572,0
E32,T13,-1.00715,-0.97344,-0.12785,0.63486,0.70054,1
E19,T15,3.26526,1.64806,0.69221,-0.02818,-1.06071,1
E18,T12,-1.34992,-0.08349,0.26005,-0.09027,-1.726,0
E40,T03,0.96504,-1.21882,-0.18755,0.25582,-1.57943,1
E05,T09,2.67701,-1.44378,-1.59103,0.23269,0.2627,0
E08,T01,-3.09446,-0.79322,-1.11763,-0.88353,2.05967,0
E02,T02,-0.09632,1.34657,1.19026,2.28964,-0.57857,1
E25,T02,-2.02977,-1.91818,0.03987,1.71174,0.32247,0
E30,T12,1.22655,0.02968,0.84009,-0.89715,0.22603,1
E17,T16,-0.59039,0.0442,-0.08964,-1.00668,-2.00972,1
E14,T05,-1.81325,-0.5823,1.05348,-0.53964,-0.32286,1
E20,T15,0.22025,-0.30634,-1.94731,0.22304,0.06717,0
E03,T14,1.29781,-1.7072,-0.21613,0.30913,-0.65879,0
E01,T06,1.63256,1.31528,1.82875,-2.63394,0.14974,1
E20,T04,0.17926,0.95486,-0.16485,-1.64907,-0.4468,0
E01,T05,1.625,-2.35361,-0.39035,0.22692,-0.89546,1
E39,T05,1.5375,1.04714,-2.14711,-2.19318,0.25398,1
E26,T04,-1.423,-0.65292,-0.18013,0.1725,-0.63005,0
E33,T10,-2.06415,1.35938,0.28415,0.87348,1.7714,1
E04,T14,1.8906,1.5024,-0.89761,-0.30802,0.95757,1
E27,T06,3.39176,1.2978,-1.02648,-0.32158,-0.16571,1
E14,T06,-1.76359,0.73226,0.68594,0.88164,0.56534,1
E34,T04,3.53463,-0.69419,-1.05875,-1.07858,0.72613,0
E21,T14,1.2809,0.92329,-1.49827,-0.35803,-0.79038,0
E29,T10,0.08518,-0.38524,-0.75518,-0.45136,1.10832,1
E05,T12,2.67965,0.69608,1.0986,-0.8068,-1.25098,1
E29,T14,0.13912,-1.19246,-0.22724,-0.30929,-0.02211,1
E13,T02,-1.2855,-0.92251,-0.39505,0.3161,0.64071,1
E24,T13,1.85743,0.02555,1.79707,0.36198,0.51288,1
E37,T05,-0.62755,0.81872,0.40648,0.34347,-0.34476,1
E14,T01,-1.75541,-0.40462,-2.12416,-1.87193,-1.20467,0
E14,T15,-1.77239,0.22882,0.34163,0.22593,-0.0186,1
E28,T16,-2.55756,-0.39612,2.0479,-0.0029,0.02642,1
E34,T03,3.57736,-0.34247,-0.56829,0.47812,1.19477,0
E08,T16,-3.09317,0.1151,0.89471,0.37288,1.0576,1
E27,T11,3.33999,-1.84198,0.41373,0.14134,1.36504,1
E02,T06,-0.06422,0.18968,0.71695,-0.47229,-1.15252,1
E07,T16,1.72133,0.08923,1.08943,0.17488,0.30749,0
E07,T15,1.72341,-0.82145,-0.08635,1.10686,1.01846,0
E12,T01,1.19523,0.09047,-0.9999,0.77159,1.69072,0
E32,T05,-1.00585,-0.8162,-0.21377,0.93304,-0.87306,1
E25,T06,-2.04066,-0.82735,-1.82322,-2.01985,-0.56705,0
E26,T02,-1.41768,0.45208,0.95399,0.52491,0.41006,1
E34,T09,3.49995,0.98708,-0.57982,0.29858,-2.67486,0
E09,T04,-3.94,-0.28922,-1.91381,-0.39372,0.44336,0
E27,T10,3.37292,-0.29546,-0.35176,-0.17323,-1.16585,1
E32,T11,-0.96675,-0.44388,0.34794,0.6044,0.44148,1
E25,T10,-2.01926,1.43314,-0.60387,-0.63526,-0.03133,1
E06,T01,-2.67814,0.9257,1.36077,1.27067,1.35385,0
E28,T09,-2.58974,0.64131,1.79759,-1.67,-1.4053,1
E21,T12,1.24828,0.21504,-0.76672,-1.90563,0.3937,0
E29,T04,0.14081,1.21947,-0.85527,-1.07067,0.99878,1
E04,T03,1.89586,-0.40762,-1.38575,0.67867,-0.83229,1
E10,T13,-3.39306,-0.75789,0.9076,-1.38094,-0.55664,0
E26,T05,-1.40275,-1.11665,0.11529,0.19652,0.00971,0
E37,T10,-0.6149,0.88332,-1.05615,0.38509,-0.14262,1
E38,T04,1.92863,-0.24604,0.82485,1.08504,-0.22845,1
E32,T14,-0.98671,0.51997,-1.00725,-0.52488,-0.31977,1
E36,T08,-1.87657,-0.30277,-0.94677,-1.36386,-0.98539,0
E15,T06,-0.34642,-0.54884,0.9429,0.25169,1.02678,0
E37,T15,-0.63766,-1.55033,-1.42967,1.07941,-0.51943,1
E20,T12,0.17997,-1.83841,0.32332,1.03193,-1.16051,0
E35,T05,-1.31322,0.537,1.84028,-0.79615,1.33446,0
E02,T04,-0.12055,1.98229,-0.08035,0.13481,-1.85577,1
E15,T13,-0.40646,-0.57596,-0.21877,1.01634,-1.77067,0
E32,T12,-1.0053,0.94558,0.20361,0.46599,0.96762,1
E28,T12,-2.55065,0.849,1.77818,-0.23634,0.29656,1
E20,T03,0.21571,-1.82298,-0.20197,-0.14797,0.07004,0
E09,T14,-3.95552,0.06553,0.03713,-1.20613,1.32773,1
E16,T07,-3.17441,1.75423,0.05511,0.40911,1.62241,1
E14,T02,-1.75104,0.152,0.612,-1.24306,0.58338,1
E11,T01,-2.90349,-0.11576,-0.81929,-0.77657,0.75802,0
E17,T07,-0.58299,-0.84621,-0.0955,0.78622,-0.33089,1
E03,T12,1.27267,-0.44816,0.53269,1.83421,-0.05866,0
E08,T12,-3.06825,1.19659,-1.32455,1.39929,-0.63585,1
E06,T12,-2.68782,0.53301,-0.74635,0.62021,1.83409,0
E15,T09,-0.39384,-0.11672,-0.4499,0.28995,1.52686,0
E24,T14,1.88033,-0.75941,-1.98654,2.06759,0.23567,0
E39,T07,1.54724,1.09329,-1.10752,-0.95811,0.47781,1
E13,T13,-1.24381,0.6103,-1.30992,-1.82575,-0.27309,1
E36,T10,-1.89217,-0.85086,-0.37108,0.96949,0.56592,0
E28,T04,-2.56981,0.97334,-1.48557,-0.07041,-0.60179,0
E21,T04,1.28104,0.86376,0.10506,-2.22037,-0.36926,0
E37,T04,-0.59348,0.58249,-0.67332,0.63155,4.1686,1
E01,T02,1.6406,-1.19696,0.70093,0.35166,1.32566,1
E22,T06,-1.21611,-0.54689,-1.09145,1.24359,-0.90487,0
E31,T16,-0.57727,-2.29981,0.40563,-0.25538,0.23939,0
E36,T01,-1.89998,-0.49065,-0.66125,-0.96678,1.65329,0
E09,T08,-3.97133,0.03201,0.34285,-1.3503,-0.65469,1
E30,T06,1.18175,-0.93556,1.2915,-1.09668,-0.17852,1
E07,T02,1.69715,-1.79024,0.35512,-0.51321,0.19472,0
E22,T16,-1.22557,-0.75754,-1.66155,-1.39759,1.73734,0
E15,T03,-0.36963,-0.58335,-0.82983,-1.6964,1.26314,0
E27,T08,3.33418,-0.18973,0.44636,-0.11778,0.07733,1
E11,T16,-2.90798,-2.09522,-1.17394,-0.39465,0.64143,0
E24,T03,1.87063,0.06277,-0.88588,-0.19338,0.39366,0
E17,T05,-0.57643,0.65038,-0.23656,-0.16423,-1.07915,1
E05,T04,2.66133,0.94607,0.33198,0.22157,-1.81985,1
E19,T01,3.25801,-0.30934,-0.05723,1.26344,0.66831,1
E21,T03,1.21557,1.26466,0.30217,1.12471,-1.8386,0
E02,T05,-0.05495,0.23895,0.71056,0.47883,-0.18691,1
E05,T14,2.68694,2.71792,1.49599,-1.30463,-0.0783,1
E04,T07,1.83745,-0.21392,-1.40915,-1.08268,0.42726,1
E10,T08,-3.42543,-0.90975,-1.8938,-0.04527,-0.01539,0
E37,T07,-0.6201,-0.34264,-0.70444,0.2952,0.49298,1
E25,T05,-2.03257,1.21126,1.97681,-1.53363,0.2229,1
E04,T11,1.85408,-1.17869,1.42339,-0.08329,-1.0699,1
E05,T06,2.68767,0.08586,-1.58538,-0.08312,1.65988,0
E34,T08,3.53383,-0.17423,-0.56939,-0.34399,1.70664,0
E33,T11,-2.07127,-0.59239,1.37957,-0.36453,0.9791,1
E31,T15,-0.61655,1.3333,-0.35598,2.24811,0.84191,1
E09,T05,-3.9778,1.92027,0.233,0.14889,0.35544,1
E06,T16,-2.70248,2.10433,0.75412,1.26342,0.00136,0
E18,T01,-1.35568,0.33109,-1.70063,0.68237,-0.03072,0
E24,T16,1.83483,-0.82534,-1.36602,1.68143,-0.03582,0
E27,T07,3.33319,-0.45662,0.95274,0.71009,-0.55873,1
E15,T16,-0.40109,-1.41484,-0.13648,0.38254,2.16467,0
E12,T12,1.18429,-2.01904,-0.34576,-0.55571,0.10604,0
E05,T10,2.72971,-0.06881,1.91289,-0.08813,1.77253,1
E29,T12,0.11307,-1.59496,-1.44472,0.227,-2.29861,0
E29,T05,0.10732,-0.35458,-0.09669,-0.21721,-0.25163,1
E04,T06,1.87446,1.09964,2.33916,-0.97557,-1.71978,1
E18,T16,-1.38883,0.99851,-0.57201,-1.60921,-0.19012,0
E09,T09,-3.95831,-0.33496,-0.59395,0.83254,0.08997,1
E35,T04,-1.33895,-0.67786,-1.62909,0.08219,-1.20774,0
E31,T05,-0.60575,0.89544,-1.86068,-0.02791,-1.09935,0
E39,T16,1.53486,0.10666,0.06999,-0.99236,1.02477,1
E04,T08,1.86334,0.12161,1.09246,1.79285,-1.28541,1
E18,T13,-1.3649,0.09035,1.3296,0.90762,-0.48158,0
E08,T04,-3.10847,-0.43903,1.01852,1.45887,-0.51331,1
E20,T02,0.20278,0.60007,0.20346,-1.96526,-0.3217,0
E25,T09,-2.03088,-0.41862,-0.4123,-0.19056,-0.24466,0
E27,T01,3.31971,-0.9427,0.48671,-0.60406,-0.70672,1
E38,T08,1.92073,1.33292,-1.54795,-1.30872,-0.37138,1
E27,T13,3.35437,-2.44524,1.15544,-0.06333,-0.08003,1
E36,T12,-1.90658,-0.34624,0.33167,0.36134,0.02779,0
E38,T03,1.89257,-0.43985,0.28891,-0.15367,0.56691,0
E29,T03,0.12741,-0.36393,-0.58605,0.44276,-0.48027,1
E11,T15,-2.89968,1.17615,-1.70131,-1.1386,-1.15074,0
E13,T16,-1.22216,-0.35063,-0.82055,-0.66666,-2.83866,1
E39,T04,1.58753,-0.00097,-0.55573,-0.27749,-0.59902,1
E18,T02,-1.33272,0.36999,0.29322,2.31437,-0.35145,0
E20,T13,0.23512,-0.22303,0.73999,-3.17196,0.31854,0
E23,T16,-0.82431,1.50005,0.13294,-0.95518,-0.19393,1
E40,T14,0.9762,-0.77326,1.20583,1.13063,0.52406,1
E37,T02,-0.59987,-1.17579,0.55024,-0.0382,0.10528,1
E38,T13,1.93707,0.75293,-1.23175,-1.84029,-0.60073,0
E34,T11,3.54964,-0.21909,0.47414,-1.10903,0.64655,0
E04,T16,1.89293,-0.03894,-0.8376,1.46566,0.37285,1
E22,T07,-1.22944,1.64047,0.0813,1.679,0.10679,1
E07,T07,1.72997,-0.97061,-0.94244,-0.97071,-1.47808,0
E20,T11,0.21081,-1.52503,-1.22621,0.21092,0.19406,0
E08,T09,-3.07636,-0.68614,-1.87633,-0.1321,-1.60871,0
E39,T14,1.57772,-0.1972,-0.3581,-0.46015,-0.76211,0
E19,T07,3.26185,-0.64774,1.02368,-0.46889,-0.59118,1
E03,T13,1.29231,0.04736,0.14082,0.70914,1.83857,0
E22,T14,-1.21448,-0.31795,0.76117,-0.09675,-1.95349,0
E19,T02,3.28308,-1.8453,0.28092,0.8354,-0.96305,1
E35,T09,-1.27486,1.02452,-0.12425,0.05639,0.06956,0
E22,T03,-1.22754,0.07866,1.04476,0.39586,-1.40247,0
E10,T09,-3.43862,-0.62828,-2.03664,-0.03219,0.02948,0
E01,T04,1.62289,-0.33809,0.762,1.074,0.43588,1
E40,T15,0.98301,1.36761,1.27867,0.81621,1.04424,1
E32,T15,-0.99408,0.99502,1.63342,0.0924,-0.12949,1
E04,T12,1.86861,0.74994,-0.34904,1.779,-1.30635,1
E39,T11,1.55913,0.86208,-0.67658,-0.0174,-0.4895,1
E11,T04,-2.91047,-0.15969,-2.29156,0.71148,0.6685,0
E36,T07,-1.89923,-1.01685,0.22356,1.04074,0.45068,0
E32,T16,-0.98157,-1.12628,0.97343,-1.74672,-0.25329,1
E38,T07,1.90934,-0.04947,0.35301,0.99146,-0.45939,1
E23,T01,-0.84077,0.42694,1.2498,-1.16692,1.77021,1
E16,T04,-3.17648,-0.59388,0.14126,-0.13156,-0.90766,0
E24,T10,1.84928,-0.07772,-0.97105,1.23978,1.76578,0
