x1,x2,x3,x4,x5,x6,alvo
0.51118,0.70951,1.32258,-0.85381,2.15271,-0.19703,0
-1.33311,-0.51042,-0.48022,0.32683,0.33351,-0.88947,0
1.24989,0.09779,0.09057,-0.71336,0.22453,0.76465,0
0.86477,-0.0815,0.03019,1.04568,0.53574,1.16563,0
-0.61991,-1.20715,1.20998,-1.08052,0.59512,0.60848,0
-1.71938,-0.64594,-0.33871,-1.24092,0.03148,-0.80378,0
0.45072,0.69005,0.13441,-0.43084,-0.10699,-0.36025,0
1.05065,-1.06838,0.78787,-0.01967,-0.0958,0.02391,0
-1.17672,0.03593,0.70307,0.18412,-0.00797,0.11641,0
-0.11585,2.91941,1.78272,2.24143,1.31415,1.20094,1
-0.80923,-0.49137,0.12866,-1.34652,-0.61226,-1.46626,0
0.55202,0.28613,0.09304,-2.76293,-0.94343,0.73706,0
1.05421,0.29498,-0.01607,-0.47885,-0.41598,-0.07938,0
0.18894,-2.15019,-0.64201,-1.33903,0.35626,0.18353,0
-1.61702,-0.44785,-1.19106,-1.08227,1.71834,0.25576,0
0.37563,-1.18866,0.14346,0.29962,0.70142,0.11471,0
-0.58716,-0.38578,0.58103,0.69862,1.11335,-0.28156,0
-1.57978,-0.20526,0.45015,-1.34663,-0.28645,2.23093,0
0.37664,-0.27716,-1.25816,-1.02631,1.04499,-1.33214,0
-0.76021,1.91626,1.61236,0.48601,-0.12207,-0.78885,0
-1.63466,1.21305,-1.71185,-0.58077,1.19719,0.07294,0
-1.54461,-0.57388,0.70094,0.98654,-0.56682,0.86543,0
0.19381,-0.92439,-0.783,-1.28173,0.49502,0.34153,0
0.27672,-0.75967,0.9586,-0.99411,0.26615,-0.33351,0
-0.10745,0.07526,1.09749,-0.18321,0.08621,-0.49768,0
-0.03713,0.25876,-2.0172,0.01006,0.45754,-0.77636,0
-0.13765,1.82331,1.11774,1.33314,0.7249,-0.21536,1
-0.51188,-0.88344,0.44608,0.93119,-0.32209,-0.24758,0
-1.21799,1.16369,-0.06741,-0.8278,-0.497,-0.82551,0
0.71643,0.41602,-0.82826,2.29704,0.27225,1.54918,1
0.57957,0.81744,1.17567,0.95008,1.70733,-0.20582,1
0.16018,-1.28302,-0.22543,-2.3475,0.46005,-0.67858,0
1.42503,-0.10363,-0.41249,-0.75907,-1.04311,-1.09617,0
0.83298,0.65192,-1.26171,-0.67953,-2.41386,0.33931,0
0.49827,-0.02349,-0.53022,-0.9939,0.4524,-0.15999,0
-0.12383,1.55954,0.86976,0.76749,-0.47098,-0.44141,0
1.55342,1.11463,-0.41738,-0.73168,1.08394,0.87879,0
0.16724,-1.2956,0.92828,1.29947,0.86408,-2.09772,0
0.23139,-1.51831,2.72649,-0.00161,-1.10647,-0.06066,0
-1.82958,-0.20052,0.00746,1.83216,0.30976,0.72432,0
-1.17552,-1.04546,-0.70941,-0.19966,-0.27252,0.13328,0
0.08423,1.79072,0.62347,-0.54951,-0.70333,0.21908,0
-0.3299,-1.59818,-1.9156,0.88539,1.73798,-0.29841,0
-1.24271,-0.24144,1.52349,-0.46325,0.57845,-0.83368,0
1.16187,1.08651,-0.49743,0.40879,0.00144,-1.30286,0
-1.07319,-1.09409,0.70627,0.16216,0.80357,1.87456,0
-1.48707,0.38888,-0.58655,-0.97751,1.43441,-0.65294,0
-0.46506,-0.13399,0.09896,-0.32921,0.34032,0.54189,0
-0.50833,0.52578,0.65547,-0.91413,-0.10521,0.96867,0
0.78121,-0.01904,-0.53162,-0.32673,-0.40499,-0.07916,0
0.60231,0.83593,3.1246,0.25351,1.65408,1.94516,1
-0.57916,-0.69192,0.22865,-0.10706,0.59677,-0.05918,0
-0.35637,-0.91309,-1.02611,-0.80094,-0.31265,0.14706,0
0.6919,-0.39987,-0.37809,0.15465,-0.11969,1.48926,0
-0.72109,0.10256,-0.179,-0.23346,0.28772,1.10363,0
0.64295,0.26073,0.03737,1.6297,-1.00506,-0.43836,0
-0.34869,2.47995,-0.97721,0.82684,0.23403,0.15736,0
0.53616,1.02491,-0.59043,0.63512,-0.96518,0.52562,0
0.83673,0.51346,-1.37604,-0.59106,-0.21408,-1.82219,0
1.2048,0.09094,-0.92067,0.02063,-1.81291,0.0392,0
1.68506,0.23031,0.02447,2.13955,0.05544,-0.1187,0
-0.46175,-0.02766,-1.12413,0.12623,0.11018,-0.27879,0
-1.25741,-0.32976,-1.40927,-2.1852,0.67979,0.35415,0
-1.2272,1.33259,-0.82311,-0.62849,-0.72606,-2.34586,0
-1.08474,0.77619,0.17372,0.62083,0.62694,-0.86336,0
-1.08607,-0.50482,-1.45323,-0.08003,0.49101,0.20646,0
0.80505,0.23261,2.00912,-0.05967,-1.49057,1.89628,0
-2.14854,0.05819,1.14184,1.59106,0.87472,0.44733,0
1.07688,0.16189,-1.62204,-0.62809,-1.41292,1.13991,0
-0.2497,0.64395,0.90152,-0.1486,0.0739,0.405,0
0.6998,0.76149,2.82579,-0.03155,-0.39058,0.36216,1
-0.16621,-0.10296,0.44745,0.87417,0.22098,0.35138,0
-0.35478,0.10088,1.51933,-0.64269,1.1576,-0.86429,0
0.70815,-1.38044,0.26149,0.09611,-0.39353,0.31891,0
-0.84341,-1.10335,-0.62467,-0.29734,0.36142,1.25372,0
-0.92191,0.74688,0.46801,-0.58492,-1.41555,-1.19534,0
-0.70004,0.34763,-0.82782,-0.53882,-1.26917,-0.82052,0
1.09634,0.05862,0.95608,-0.34873,0.33127,-0.14061,0
1.23042,-0.18125,1.90788,0.06615,0.66933,0.42686,0
-0.71225,-0.13321,-0.21851,-0.81612,-0.03065,-1.44791,0
0.38557,-0.32212,-0.60169,-0.39205,0.24982,0.05232,0
-0.65153,0.04259,1.41654,-1.80543,1.21137,-1.4181,0
-0.50587,-1.07639,-0.28019,0.53433,0.38054,0.21464,0
-1.11756,0.45177,-0.33894,0.26301,-0.09899,-1.08365,0
1.02145,-0.98413,0.63657,0.001,-0.37776,-0.52968,0
1.62326,0.04178,0.34762,-0.36326,0.11154,-0.35238,0
0.44954,0.099,0.07025,0.75472,0.94878,0.41507,0
-0.25698,-2.0683,0.36512,0.28509,1.0888,-0.15663,0
-0.64569,0.22554,0.65608,-1.3621,-1.1951,0.13381,0
-0.12791,-0.69758,1.12017,-1.54003,-0.0001,2.18121,0
-1.30525,0.88791,-0.9925,0.14943,-1.63095,0.41753,0
0.80131,0.28326,1.2036,1.02637,0.77637,0.01337,0
0.9711,1.70193,-0.21229,-0.58789,1.85661,-0.45345,0
-0.46281,0.45275,1.73517,2.19333,-0.88532,-1.01586,0
-0.26361,0.44114,0.77681,-0.43568,-0.736,-0.0967,0
1.02647,0.81734,-0.95178,0.10743,-1.27121,-0.22187,0
-0.34833,-1.75365,0.383,-0.01765,-0.09384,0.75783,0
0.34499,-0.90214,0.2868,0.06809,-1.26426,-1.03702,0
-0.01377,-0.54664,-1.03068,0.51772,0.7663,2.79432,0
0.10644,-0.02644,-0.36218,0.38412,1.0643,-0.52977,0
-1.21961,0.60952,0.66724,0.79909,-0.85189,0.93808,0
0.97341,-0.36101,-0.14749,-0.33493,1.74109,0.47127,0
0.6627,-0.43376,-0.04178,0.78457,-1.17342,-0.5138,0
-1.78959,2.38098,0.53662,0.61123,1.40145,1.17155,0
-0.31023,-0.4095,-0.9107,1.37297,-0.29289,0.71884,0
0.24893,0.39843,-1.21367,-0.98742,-0.22559,-0.18148,0
1.89956,1.23202,1.58765,1.56691,0.19137,1.06685,1
2.11981,-0.25845,-2.30871,-0.17524,-0.4548,2.90277,0
-0.50668,-0.71469,-0.76798,-0.06436,-1.57157,2.58972,0
-0.65665,-0.06425,-0.4502,-2.03674,-0.62798,-1.85553,0
-0.51478,1.05275,-1.02382,-0.1814,-0.82591,-0.36595,0
-1.09176,-0.07276,1.36628,0.42136,-0.47449,0.96289,0
-0.11379,-0.24134,-2.59048,0.37919,0.12634,-0.35841,0
0.38325,0.35023,0.01133,0.79589,1.60886,-1.2588,0
-0.16554,-0.98319,-0.26934,1.32514,-0.91111,1.13342,0
1.20462,-0.92651,-1.40425,1.07295,-0.81803,-1.19567,0
0.30644,0.15738,0.35663,1.53044,0.70724,0.37394,0
-0.57985,0.95423,1.07265,0.04467,2.79317,-0.16796,0
-1.01017,-0.70395,-0.04522,1.60342,1.71233,-0.14253,0
1.52554,0.1412,1.01864,-0.67431,0.99334,0.71057,0
0.06794,1.34228,0.43016,0.75223,-0.19463,1.68033,0
1.45212,0.64049,0.58528,1.00879,-0.58391,-2.77967,0
0.60253,-0.28859,1.39942,-0.76581,1.14617,-1.97561,0
-0.91595,1.92215,-0.11091,-0.64233,1.08557,-0.8852,0
-0.37847,-0.46969,0.51497,-0.38567,0.72721,-0.84113,0
0.39795,-0.25032,0.44831,0.0314,-0.53614,0.21844,0
-0.19747,1.38674,-0.2472,0.49685,0.06855,0.79186,0
-0.49523,0.79885,-1.09203,-0.75884,0.97206,-0.56468,0
0.25411,0.85083,0.21172,-0.85986,-1.82186,0.8577,0
-0.49765,-0.68184,0.48953,1.62611,-0.85785,-0.08264,0
3.22534,0.46551,2.07059,-0.10845,1.98119,-0.27208,1
0.43235,-0.57749,-1.26568,-0.32957,-1.67213,-0.87356,0
1.28831,0.09367,0.77948,-0.73703,-0.63883,-0.35636,0
-0.55843,-0.49191,-0.15144,0.80837,-1.15117,0.19741,0
-0.06623,-1.59775,0.84892,1.16473,1.58632,-0.87672,0
0.30124,-0.91789,1.41906,0.6616,-0.96804,0.97233,0
0.81615,-0.25988,1.21191,0.40742,0.34131,0.84224,0
-0.43472,-0.78277,1.25256,-0.59682,-0.61888,0.69743,0
-0.00904,0.06972,0.02543,1.314,-1.78998,0.2095,0
1.69606,0.6154,1.09447,0.27274,-0.0243,0.14226,0
0.86525,-0.05526,-0.08809,0.77866,1.01953,1.00767,0
-2.20709,-1.21378,-2.15221,-0.82653,-0.50777,-0.93777,0
-0.20947,-1.19513,2.17108,1.41917,0.95327,0.22461,0
0.50717,2.40784,0.78262,0.62521,0.77983,-1.01711,0
-0.51385,-0.95588,-0.55195,-0.7374,0.7929,0.62249,0
0.19886,0.44082,0.60314,-0.15998,0.84279,-0.68698,0
1.88029,1.21378,2.26609,-0.22812,1.1483,2.71482,1
-0.8585,-1.20337,-0.89124,0.21397,-0.81247,1.7651,0
-0.57607,0.9343,0.09647,-0.63505,0.41003,0.63788,0
0.27776,0.8269,-2.41398,-0.06524,0.10155,0.86927,0
0.87774,1.69957,0.08002,1.66167,1.55717,-0.39289,0
-0.10756,0.57591,-0.36925,0.01094,-0.98421,-0.17596,0
-1.5299,1.44877,-1.30382,-1.27025,0.32746,-1.54499,0
-0.90936,1.02696,0.10458,-0.62832,1.21415,1.40437,0
