trimestre,ind_a,ind_b,ind_c,ind_d,alvo
81,0.0926,-0.36809,-0.34369,-0.94431,0
82,-0.51494,0.30438,1.01135,-0.52194,0
83,2.01353,-1.20734,1.08078,0.5607,1
84,0.30532,0.78575,-0.25767,1.36317,0
85,-0.33353,-0.96293,-1.62824,0.93927,0
86,0.71485,-1.2139,-1.2248,0.98729,0
87,1.25542,-0.82157,-0.35324,-0.35137,0
88,0.79111,-1.28594,-1.15653,0.86325,0
89,-1.55375,-0.6498,-0.43327,0.71535,0
90,1.11104,-0.39467,-2.94864,-0.61418,0
91,-0.47727,-0.52207,0.93,-0.36927,0
92,1.497,-0.98778,1.09227,0.24057,1
93,-0.02278,0.33084,-1.88624,-1.78676,1
94,0.03181,-0.30244,-0.77399,0.65392,0
95,1.02284,-1.18378,-0.04723,1.04735,0
96,0.06828,-0.45014,-0.41501,-0.18793,0
97,0.61681,0.56801,-1.02896,0.33161,1
98,1.23135,1.28226,0.80861,-0.35941,1
99,0.34419,1.84226,-1.36283,0.65029,1
100,1.05598,1.05339,-1.75765,-0.59792,1
101,-0.66419,0.90442,0.69752,-0.55968,0
102,-0.08073,1.89813,-0.10102,-1.85333,1
103,-0.37553,1.24661,1.20626,0.33017,0
104,0.83601,-0.14985,-0.02778,1.38983,0
105,1.77491,1.23664,-1.39675,0.82955,1
106,0.47578,1.15822,-0.06625,0.7603,1
107,1.39282,1.75302,-0.00241,1.02093,1
108,-1.08152,0.35933,-2.43192,-2.17447,0
109,-0.60463,1.30032,0.70956,-0.96817,0
110,1.74453,-0.03786,-1.87781,-0.74857,1
111,-1.25184,-0.02009,-0.16647,0.50771,0
112,0.08776,-1.22158,-0.1945,-1.70631,0
113,-1.0198,-1.14925,0.6487,-0.30363,0
114,-0.03911,-0.51092,0.70618,-0.59144,0
115,0.45441,0.54208,-0.2857,1.33533,0
116,1.19326,-2.10563,0.69058,0.00054,0
117,0.90953,-0.39833,0.70903,0.96434,0
118,0.22469,-0.49219,0.42165,0.62601,0
119,-0.28169,0.31596,0.17391,2.24252,0
120,-1.34894,0.27003,-1.31897,0.9963,0
121,-0.47125,0.52563,-0.7645,0.0791,0
122,0.89351,-0.7771,2.25378,-0.11503,0
123,3.0435,-0.99654,2.43114,-0.73247,1
124,-1.62032,0.43378,0.36074,0.74625,0
125,1.14243,-0.68187,1.40524,0.4779,1
126,-0.56473,1.43363,-0.12079,-1.06173,1
127,-0.83646,-0.23562,0.69632,0.35891,0
128,1.95037,0.37802,-1.15188,0.35477,1
129,-0.60884,0.7342,0.31187,-0.52355,0
130,0.79588,-1.57955,-1.17174,0.17927,0
131,0.14359,0.17544,0.99753,-0.73449,0
132,-1.0546,-2.56095,0.29856,0.98176,0
133,0.13799,-2.58453,-1.10624,-0.15086,0
134,-1.53522,-2.01716,0.96513,0.87867,0
135,-0.11178,0.87068,0.45767,-1.1954,1
136,1.44411,0.47682,-0.99611,-0.88678,1
137,0.42686,0.39645,-0.36389,1.44237,1
138,1.75098,-0.35841,0.39834,0.7143,1
139,-0.00816,-2.03235,1.84291,3.47491,0
140,0.99182,-0.54667,-1.30176,-1.31764,0
141,1.20278,1.60369,-0.63401,-0.32881,1
142,0.35653,-1.24346,-0.08904,1.16808,0
143,-0.07695,-0.93056,0.55852,0.3824,0
144,-0.50709,0.50174,-0.01586,-0.0248,0
145,-0.02264,-0.55851,0.35078,-0.68697,0
146,1.42268,-0.06779,-0.44445,1.90073,1
147,-1.37668,0.68141,-0.64262,-0.46365,0
148,0.12764,0.38633,1.69914,-0.17102,0
149,0.83145,0.25791,-1.64635,-1.42514,1
150,0.7329,0.46164,0.72877,0.85291,1
151,1.42179,0.36871,0.52212,0.85433,1
152,-1.28482,1.00749,0.15541,0.63277,0
153,-0.45852,1.32372,0.11376,-0.73774,1
154,0.83971,-1.38629,-0.69779,-0.30994,0
155,-0.28617,0.81462,-1.42196,0.94811,0
156,1.64989,-0.93347,-0.05282,0.52757,1
157,-1.18389,-0.08901,0.10999,2.13416,0
158,-0.94193,-0.96344,1.46985,0.34144,0
159,1.95715,-0.51526,0.47951,-0.29807,1
160,0.66369,-0.45154,1.46997,0.0375,1
161,0.88223,0.73223,-0.30488,-0.01718,1
162,-0.9498,0.86981,0.16443,-0.89129,0
163,1.45957,-0.99172,2.16078,-0.0285,0
164,1.58541,0.27125,1.0976,1.52512,1
165,-1.29744,1.16937,-2.15574,0.01582,0
166,-1.42186,0.89182,0.13755,0.8273,0
167,1.89417,-1.90988,1.19595,1.16215,0
168,1.01041,0.70247,0.92692,0.25422,1
169,-0.06771,-0.12034,-0.61744,0.30374,0
170,1.02472,-1.84507,-0.87455,0.6459,0
171,1.87349,0.17663,-0.06688,0.32621,1
172,-0.97752,-0.39628,-0.33796,-0.71551,0
173,0.09768,-2.26677,-0.22261,1.75538,0
174,0.73016,-0.73311,-3.18274,0.11491,0
175,-2.46135,-0.79317,-1.28574,-0.6705,0
176,0.01097,0.08653,0.09335,-0.83852,0
177,-0.91063,-1.03153,-0.716,-1.65452,0
178,0.21943,-0.00302,-0.89498,2.25771,0
179,-0.23426,0.01001,1.22851,-0.36894,0
180,-1.92584,-0.37706,-0.40753,0.30629,0
181,-0.63667,-0.14021,-0.33132,-0.22469,0
182,-0.68086,-0.61254,-0.10579,0.11726,0
183,-0.19332,-0.54054,-1.02078,-2.16788,0
184,0.14358,-0.47767,-0.63927,0.88468,1
185,1.00378,0.23149,-1.05993,0.02686,1
186,-0.4316,-1.4431,-1.41369,-2.23635,0
187,-0.0601,-0.96333,2.14604,-0.33406,0
188,0.24653,0.49348,-0.19949,0.37734,0
189,-0.19202,-0.55588,1.2071,0.04471,0
190,0.74264,1.68598,-0.60779,-0.79752,1
191,0.61047,-0.31556,-0.76367,0.95309,0
192,-0.08556,0.87832,0.41401,0.03924,1
193,-0.41217,0.30356,-1.09924,1.77501,1
194,-0.93497,0.63674,0.41599,0.4587,0
195,1.1512,0.50784,0.17512,-0.03754,1
196,0.0533,-0.10526,1.06053,1.1272,1
197,-0.21951,-0.23494,0.20335,0.21291,0
198,-1.75529,-1.18597,0.57877,0.64701,0
199,0.15366,0.78255,-0.18566,-1.2388,1
200,-0.7545,-0.0235,0.51216,1.76328,0
201,-2.62431,0.12855,-0.9478,1.81687,0
202,0.06753,-0.4101,-1.26013,0.45441,0
203,1.96171,-0.69754,-1.68735,0.6078,1
204,-0.31547,-1.42328,-0.97,1.10514,0
205,0.46515,-1.24077,-0.75434,0.00944,0
206,0.36747,0.03227,-0.86204,0.36409,0
207,-0.96253,-0.9623,-0.52799,0.22615,0
208,0.72883,1.12762,-0.64499,0.59363,1
209,-0.2,0.55904,1.40558,-0.5155,0
210,-1.02893,0.27889,-0.76041,0.73912,0
211,-1.44932,-0.44413,0.61046,1.27994,0
212,-1.0437,-1.52291,0.13386,1.07451,0
213,-0.16905,0.38103,-0.35502,0.13332,0
214,0.70119,0.23196,-1.01633,1.18105,1
215,-0.03881,-1.11229,-0.7746,0.76666,0
216,2.49907,-0.21741,-0.82168,1.35644,1
217,-0.54779,-1.653,-0.17674,0.00673,0
218,-0.19663,0.76071,0.12074,-0.56052,0
219,0.22304,-0.77763,0.93509,-0.14908,0
220,0.65557,2.10502,0.25577,2.2614,1
221,-0.17763,2.1983,-2.10243,-0.38933,1
222,-0.10423,-1.13599,0.97921,-1.03362,0
223,0.08602,1.53009,-2.00969,-0.97811,1
224,0.50962,0.20461,1.52322,0.08811,1
225,0.82795,0.97618,1.65722,-0.93826,1
226,-1.12816,-0.20621,-0.01889,1.13533,0
227,-1.22957,0.49769,-0.12664,1.47597,0
228,-0.14924,1.21143,0.78439,-0.23723,1
229,-0.37881,-1.50414,-1.89311,2.01185,0
230,0.46227,-0.65985,0.5873,-0.36815,0
231,0.10976,-0.98046,-0.38879,-0.08337,0
232,0.63691,0.03689,0.68948,-0.8069,0
233,-0.92725,-0.77274,-2.31731,-0.08355,0
234,-1.13177,-0.67956,-0.10337,1.15404,0
235,0.00803,-0.23708,-0.76001,2.34471,0
236,-0.86658,2.47771,-1.93118,0.23221,1
237,1.37512,1.2397,-0.21588,-0.05157,1
238,0.2011,-1.95974,-0.97443,1.4314,0
239,0.98793,-1.37331,-0.0857,-2.07408,0
240,-0.36025,2.57453,-0.58515,0.67506,1
241,-0.22008,1.29907,0.07452,-1.04078,1
242,2.64795,0.48684,-0.42899,0.92183,1
243,-0.08056,-0.14931,-1.59269,0.25946,0
244,0.50333,-0.77661,-0.96212,-0.29431,0
245,1.09704,-0.01737,0.52109,-0.24624,1
246,-1.71663,-0.55294,-1.05327,-1.12515,0
247,0.48292,-2.66102,-1.82577,0.65994,0
248,2.00721,-0.34784,-0.92308,-0.53717,1
249,0.56612,0.85571,-0.10267,1.61357,1
250,-0.49912,0.41748,-2.03424,-0.47569,0
251,2.27002,-0.24945,0.29334,-1.43068,1
252,2.06736,0.27103,-0.3831,1.15488,1
253,0.934,0.01867,0.41773,0.12515,1
254,1.63225,-0.52425,0.30173,0.79866,1
255,-0.65042,-0.18087,-1.09258,0.23539,0
256,0.68658,-2.83754,0.01314,0.38414,0
257,-2.17455,-0.09999,0.07428,0.4632,0
258,-0.65695,-0.35265,-0.80907,1.22436,0
259,-0.06704,1.04832,-0.34679,3.55145,1
260,0.25969,0.9174,1.28429,0.26072,1
261,-0.75751,-1.39859,-0.59944,-0.36652,0
262,-0.73768,-0.52662,-0.926,1.13516,0
263,-0.8813,1.41557,0.37385,1.46086,1
264,0.47294,0.92452,-1.4461,-0.11806,1
265,-1.00676,0.85217,0.04484,-1.05163,0
266,-0.49027,-0.90687,0.65382,-0.96033,0
267,-0.77533,0.34052,0.5904,0.84851,0
268,-0.11836,0.59101,0.10182,0.44675,1
269,-0.22485,-0.13432,-1.40312,-0.56444,0
270,0.78193,0.16836,0.24887,-0.83671,1
271,1.24191,0.07152,-0.25487,-0.42682,1
272,-1.46717,-1.71738,0.62018,-0.14683,0
273,0.94072,0.09293,0.65169,-0.0563,1
274,-0.45454,-0.10261,0.54833,-0.02583,0
275,-0.21563,-0.44235,0.53027,0.12393,0
276,-0.26782,-1.71229,-0.3662,-1.13288,0
277,-1.34368,-1.3872,-0.88557,0.29379,0
278,1.46343,0.71725,2.54334,-0.03242,1
279,-0.98983,-0.46272,-0.05745,-0.35183,0
280,0.2557,1.08412,1.82713,-0.04689,1
281,0.71088,-0.23735,0.02632,0.99418,1
282,1.20909,-1.17107,0.05587,0.6754,0
283,-2.46031,0.70461,-0.78205,0.08006,0
284,-0.20437,-0.61714,-0.0652,0.96833,0
285,0.68879,0.14221,0.15561,-0.16574,1
286,0.8577,-0.19138,0.75878,-0.27057,1
287,-0.17422,-0.26663,0.87567,-0.27621,0
288,-1.68583,-1.58522,-1.35163,-0.01681,0
289,0.66631,1.08947,-0.07804,0.11596,1
290,-0.69537,0.77564,1.83699,0.47188,0
291,-1.7541,0.5945,0.61191,1.02648,0
292,0.00603,0.26961,-1.23277,-0.03631,1
293,-0.66181,1.76904,1.08214,-0.36067,1
294,1.13716,0.05235,-0.36051,0.23341,1
295,1.30298,-0.90941,1.37571,-0.54317,1
296,-0.4265,-0.51213,-1.17255,-1.9922,0
297,1.38557,-0.38732,0.35767,-0.14337,1
298,-0.07067,-0.63908,1.00028,1.64678,0
299,-0.60537,0.65831,-0.42951,1.21174,1
300,0.28088,0.19615,0.2965,-1.45222,0
301,-0.24265,1.36637,-1.75994,-0.51657,0
302,-0.20449,0.93638,-1.07549,-1.28043,0
303,-0.07667,-0.7106,-0.39013,-0.15201,1
304,0.77661,-0.30544,0.73921,-0.20465,0
305,-1.09101,-1.61197,1.23887,0.28824,1
306,0.53853,-1.51826,0.54319,1.91496,1
307,-0.72078,0.04727,-0.97337,1.02218,1
308,0.30177,-0.89634,-0.58934,-0.7905,1
309,1.20914,-0.1459,0.82849,-0.17876,0
310,-2.80929,0.64435,-0.88894,0.03352,1
311,0.70202,-0.56645,-0.78888,-1.07955,0
312,-1.15685,0.06862,1.89838,-0.21726,1
313,-2.48183,0.05064,0.5218,-0.6013,1
314,0.10177,0.87329,-0.2376,0.70852,0
315,-0.33609,-1.4499,0.01417,-0.45667,1
316,-0.52715,-1.87322,1.9582,-1.29813,1
317,-0.26922,-0.55663,-0.62451,1.05572,1
318,0.19749,0.58342,-0.51946,-1.19802,0
319,1.21015,-0.32319,1.22862,1.13034,0
320,1.44305,1.2372,-0.10508,-1.25624,0
321,-0.54167,1.00836,1.18225,0.13438,1
322,1.0642,-1.44291,-0.28885,1.44603,0
323,-0.09059,-1.30223,-0.13898,-0.06721,1
324,-0.10324,-0.84202,1.08063,1.62054,1
325,1.0391,0.21852,-0.11955,-0.86216,0
326,-1.18835,1.47766,-0.76278,-1.6514,1
327,-0.19455,-0.14914,0.79269,-0.44528,1
328,-0.43242,-0.24593,0.31774,1.1071,1
329,2.11738,-0.44714,0.17562,-0.77606,0
330,-1.42485,-0.62262,-0.90211,3.48738,1
331,-0.90863,-0.07774,0.85047,2.0623,1
332,-0.41304,0.81869,0.23447,1.9341,1
333,1.80334,-1.42291,-1.77621,-0.83644,1
334,-0.32754,0.79391,-1.85856,1.7781,1
335,-0.52692,1.82958,1.30278,-0.06955,0
336,0.72027,-1.43295,-0.82942,0.60538,1
337,-0.26752,0.34357,0.23751,0.73503,1
338,-0.25881,0.78034,0.28076,0.5562,0
339,-0.2426,-0.91142,0.96193,1.66583,1
340,-2.70784,0.5301,-1.33509,-1.28323,1
341,0.61713,0.23378,0.05415,-0.92426,0
342,-1.70224,0.84106,0.92694,-0.18849,1
343,0.38699,-1.09573,-0.73666,-0.4421,1
344,-0.7523,-0.30339,1.62899,1.55541,1
345,-0.22682,1.35569,0.69417,0.31832,0
346,0.32605,-0.53189,-1.36308,-0.53609,1
347,-0.48136,-1.54078,-0.97161,-0.47538,1
348,1.45301,-0.01491,0.26444,-0.14302,0
349,-1.44422,1.07349,-1.03484,-0.47965,1
350,2.69946,-0.80907,0.39543,-1.6956,0
351,-0.75177,0.77053,-0.64431,-1.05371,1
352,0.49615,0.07942,-0.10996,-0.84831,0
353,-0.68634,-0.06787,-0.03674,0.17359,1
354,0.47955,-0.06464,-1.26565,-1.02644,0
355,0.09069,-0.32773,0.36103,-0.58792,1
356,-0.01506,-0.0616,-0.22897,0.64347,0
357,-0.12103,0.09041,1.15598,1.70564,0
358,0.73164,0.45818,2.05503,2.51983,0
359,-0.87089,-1.19978,0.79972,0.42404,1
360,-0.12729,-0.6328,0.16532,1.01605,1
361,-0.79436,-0.02622,-0.899,-1.22233,1
362,-0.65514,0.58429,0.17238,-1.00174,1
363,-0.4388,-1.8626,0.31015,-1.01501,1
364,-0.17662,1.45601,1.40163,0.34045,0
365,0.35459,1.62407,0.89134,-1.38648,0
366,-0.95666,-1.15799,-0.72562,-0.021,1
367,-1.15009,-0.08684,-0.21667,-2.03916,1
368,0.47047,1.50563,-1.42312,-0.59024,0
369,-1.43085,0.37283,0.24808,1.61194,1
370,-1.02369,0.4578,-0.32068,0.72623,1
371,0.49727,-1.24398,-0.50131,0.9182,1
372,0.43728,-0.22495,-0.09625,-0.05482,0
373,-2.73742,1.20123,-1.2217,0.45644,1
374,0.50079,-0.68376,-0.59093,0.69782,0
375,-0.80402,-0.58014,0.12523,-0.89975,1
376,1.2893,1.11017,-0.15584,0.43521,0
377,0.59217,-0.48746,-0.50772,0.90264,1
378,0.01391,0.73886,-1.95983,1.16324,0
379,0.93284,0.27371,1.43727,-0.98568,0
380,0.74166,-0.41634,1.33421,0.40962,1
381,0.49846,0.0967,0.54164,-0.77793,0
382,0.86555,2.46785,-0.34652,0.37959,0
383,0.38142,-1.68586,0.95985,-0.18496,1
384,0.17488,-0.08854,-0.16503,0.69134,1
385,0.69555,0.08724,-1.75036,1.38025,0
386,1.2069,-1.33011,-0.69503,1.34035,1
387,-1.79194,0.00644,-0.10711,-0.03205,1
388,1.05731,2.11812,-0.93133,-1.58241,0
389,-0.77862,-0.12972,0.38428,-1.66537,1
390,0.1664,0.68888,-0.79383,-1.07898,0
391,-0.17942,0.16952,0.99901,-0.28287,0
392,0.12071,-0.5954,1.92932,-2.38942,1
393,-1.69257,0.09575,0.37869,-0.52369,1
394,1.1342,0.48185,1.02624,0.15163,0
395,-0.75002,1.2723,0.01385,-0.17257,0
396,0.26664,-0.15853,1.3064,-0.08016,1
397,0.3303,-0.56621,0.42508,0.3347,1
398,-2.14579,0.13801,-1.22122,0.86712,1
399,-0.64067,-1.26412,-0.56664,-0.74088,1
400,0.52654,-0.53876,1.0469,-0.50418,0
401,-0.50516,0.54362,1.10878,0.42165,0
402,0.15713,0.05394,0.69957,-1.87586,1
403,1.9087,0.68338,1.36632,-0.60964,0
404,0.88685,0.5193,0.44598,0.14432,0
405,0.24647,-0.58952,0.37529,0.23572,1
406,1.60317,-0.77376,-0.68439,0.03336,0
407,1.25715,1.91903,0.94612,3.64934,0
408,0.79379,-0.62505,-0.39547,-1.55494,1
409,-0.27691,-1.00667,-1.8749,-0.71353,1
410,-0.26842,0.54823,-0.63226,-0.55859,1
411,0.90339,-0.45855,-1.56752,0.86707,1
412,-1.16497,0.29288,0.02704,-2.05381,1
413,0.57764,-0.88544,-0.45751,-1.3399,1
414,-0.60561,2.29755,-0.64019,-0.0704,0
415,0.28765,1.38167,-1.49359,0.28506,0
416,1.78734,-0.53457,-1.4111,0.69701,0
417,-0.37467,-0.90466,1.21344,-0.09183,1
418,0.78743,0.97404,0.33865,1.08608,0
419,0.07843,-0.16784,-1.10948,-0.35913,1
420,-0.07271,0.50184,0.04347,-0.64855,1
421,1.07892,-1.34049,-0.07056,-0.00183,1
422,-1.84886,-0.44451,0.08983,0.47604,1
423,1.32974,-1.2051,-0.1722,0.65598,1
424,-0.77761,-1.88067,0.26972,0.80175,1
425,0.05318,-1.07252,0.21181,-1.01441,1
426,0.8333,0.52931,0.69587,-0.66756,0
427,-0.58815,-1.23952,-0.00735,-1.86707,1
428,-1.07153,-0.11191,-1.13262,-0.27396,1
429,0.96448,1.45833,-0.04068,-0.21244,0
430,-0.41951,1.87013,1.51367,0.04852,0
431,0.38802,-0.35386,1.27168,0.76695,1
432,0.31425,0.94952,1.44392,-1.13003,0
433,0.90935,-0.44543,0.54732,-0.49442,0
434,-0.05416,0.05552,-1.16592,-0.46451,1
435,1.07081,-1.41684,0.75791,-0.19729,0
436,-0.02912,0.59872,1.6383,-0.43809,1
437,1.16976,-0.15666,-0.00236,-0.83471,0
438,0.28584,-0.79007,0.22847,-1.49458,1
439,1.34435,-1.35955,0.23588,0.41495,0
440,0.49462,-0.50779,-0.17289,1.21934,1
441,0.15349,-0.90481,-1.46698,-1.95762,1
442,-1.70219,1.10412,-1.54484,-1.65875,1
443,-0.36157,1.40015,-0.57444,-0.24401,1
444,1.05852,0.5419,-0.43521,0.18733,0
445,-0.0982,0.20678,1.15391,0.12046,1
446,0.39096,0.8217,-0.09408,-0.15217,0
447,0.31956,-0.08078,0.67255,-1.65728,1
448,2.3475,0.36161,0.11938,0.79642,0
449,3.14355,-0.01392,0.06248,-0.65428,0
450,0.02747,-0.64245,-0.69291,-0.35711,1
451,0.3616,-0.09079,-0.10723,0.46442,1
452,0.72911,0.46164,0.29776,-1.40918,0
453,0.17181,1.09368,-1.46271,0.17447,0
454,0.05312,0.41387,-0.91966,-0.69871,1
455,-0.31762,-0.11226,-0.46342,1.07506,1
456,-0.43751,-0.49078,0.35614,3.13137,1
457,1.39635,-0.01891,-2.11964,-2.82093,0
458,-0.54803,-0.14648,0.90033,0.46774,1
459,-0.84348,0.39539,0.11214,0.45094,1
460,0.33385,-0.80807,1.10467,-0.94439,1
461,0.8813,-5e-05,0.22848,-0.13439,0
462,1.07736,1.63341,-0.38984,-1.78452,0
463,0.50411,-0.33661,0.627,-1.11592,0
464,0.32418,-0.66839,-1.55582,0.58645,1
465,-0.20796,0.72566,0.87308,2.70031,0
466,-0.61686,0.2864,-0.3797,0.61485,1
467,1.28306,0.25518,0.46587,-0.16263,0
468,0.61141,0.4797,2.1774,1.67136,0
469,-1.42534,0.10484,1.15166,0.47843,1
470,0.07047,-1.07033,0.37287,0.3885,1
471,-2.50848,1.02266,-0.52739,-0.34245,1
472,-0.93596,-1.27666,1.29534,-1.05542,1
473,0.07133,-0.21475,-0.73217,-0.48972,1
474,1.29233,-1.62916,-0.11099,0.68684,1
475,1.24009,-0.42627,-0.36883,1.58944,1
476,0.22286,-1.46161,0.90313,-0.29809,1
477,-0.06034,0.55306,-0.04912,-2.38938,1
478,-1.05522,0.95118,-1.12841,-0.37414,1
479,-2.12132,1.95462,-2.54391,-0.03053,1
480,0.16919,-1.14688,-1.23002,2.14399,1
481,-0.45955,0.10509,0.96408,-2.03938,1
482,0.34373,1.08284,0.34698,-0.52849,1
483,0.8612,1.46432,-2.28833,1.71974,0
484,-0.0307,1.19155,-0.48132,0.21423,1
485,0.79392,0.12705,-0.64346,-1.4639,1
486,1.42271,0.57881,-1.50771,-0.12445,0
487,0.11501,1.80865,0.17144,-0.52591,0
488,-1.39709,0.6733,-0.79699,1.2713,1
489,-0.26869,1.25551,0.09956,-0.53148,0
490,-0.1443,-0.17698,1.82267,0.53429,1
491,-1.69275,-1.00809,-0.24855,-1.71735,1
492,-0.25413,-0.05604,0.48391,-1.087,1
493,0.03032,0.91101,-0.48638,-1.03283,0
494,0.48745,2.17865,-1.88566,-0.61911,0
495,-0.6692,-0.86524,0.17878,1.12927,1
496,0.37551,1.53749,-0.07879,-0.38739,0
497,0.40384,1.55705,0.18132,1.03721,0
498,-0.25288,-0.3816,0.0304,-0.84936,1
499,1.71601,-1.1032,-0.38447,0.8754,0
500,-0.57541,0.56705,-0.91985,-0.98276,1
501,-0.26991,-0.48004,1.54676,1.99338,1
502,-0.37972,0.37792,-0.0269,0.60496,1
503,-0.00798,-1.61275,1.1339,-0.87457,1
504,1.73952,0.57885,1.81095,0.7881,0
505,1.06302,-0.17658,0.5992,-0.24033,1
506,0.97167,0.9285,-1.186,0.92027,0
507,-1.62805,-2.01956,0.29152,-2.10616,1
508,1.49279,1.23437,-0.86544,0.19291,0
509,-0.18041,1.55811,-1.28626,1.10916,0
510,0.01482,-1.08224,-0.8635,-0.0601,1
511,-1.28315,-0.74545,-1.06471,-0.90224,1
512,0.38602,-0.10615,0.29068,-0.30616,1
513,0.67147,0.74938,0.46654,1.21588,0
514,-0.97636,-0.15532,1.60717,0.49701,1
515,0.83439,-0.51266,-1.0943,0.57493,0
516,-0.63286,-1.08369,-0.48404,-0.10693,1
517,0.98486,-0.26333,0.94849,-0.01822,0
518,0.32853,0.11552,0.79385,0.69449,1
519,0.73261,0.26549,-1.03337,-1.27505,0
520,0.78374,-2.00405,1.33399,1.5665,1
521,-1.06902,-0.23364,0.87664,-0.7849,1
522,0.54246,0.49094,0.01672,-2.4722,1
523,0.22792,-1.09311,-0.55825,0.75995,1
524,-2.09718,-0.90945,1.13894,1.01112,1
525,0.76725,-1.38654,0.18228,1.73639,1
526,-1.07365,0.38611,0.39865,1.07673,1
527,-1.03895,0.89566,1.43977,-1.48392,1
528,0.2943,-0.31247,-0.10005,0.97698,1
529,-0.91825,-1.16364,0.28212,1.57774,1
530,0.4661,-0.62498,-1.07729,-1.30766,1
531,-0.09133,-0.28512,0.66753,0.81479,1
532,-0.34507,-0.27231,-2.13182,0.57666,1
533,-0.35195,-0.28285,1.94528,-1.71029,1
534,-0.93388,-0.74265,-0.54035,-0.53033,1
535,-0.85035,1.82748,0.95876,0.08386,1
