trimestre,ind_a,ind_b,ind_c,ind_d,alvo
194,-1.93667,1.11929,0.69186,1.67495,0
195,-0.15329,0.46663,-0.39265,0.3131,1
196,1.26343,1.86189,-0.85263,1.56223,1
197,0.12753,0.61103,-0.48025,0.3725,1
198,0.059,-0.9999,0.50174,-0.16975,0
199,0.21863,0.66173,-2.03262,1.04827,1
200,0.53391,0.11375,1.58004,-0.36979,1
201,-0.43273,0.98689,0.21346,0.86163,1
202,-0.01732,-0.90359,0.01149,0.21854,0
203,-0.31149,0.33645,-1.16812,-0.03888,0
204,-0.61974,1.21638,0.88467,1.33865,1
205,0.91013,-1.58967,-1.3669,-0.09678,0
206,0.95398,1.13937,-0.89829,-0.24957,1
207,-0.70876,-0.85328,-0.12177,-0.40857,0
208,-1.25636,0.89549,0.70202,-0.61165,0
209,-0.10604,-0.54253,-0.29477,0.98557,0
210,-2.22589,0.66202,1.65314,0.41692,0
211,-0.02744,0.30579,-1.29977,0.10683,0
212,1.90764,-0.85865,0.36786,2.3511,1
213,-0.65254,-0.95174,2.98882,0.4452,0
214,0.00585,-0.40664,0.57013,-1.24992,0
215,0.6395,1.0251,0.41705,-0.34473,1
216,-1.26083,0.56458,2.07624,0.81424,0
217,0.88149,1.29045,-0.55037,0.39976,1
218,0.49679,-0.7254,0.57597,0.30415,1
219,-2.27471,-1.25456,0.86303,-0.61012,0
220,-0.78964,0.58034,0.60135,-1.10439,0
221,-0.27126,0.38004,-0.64806,0.09549,0
222,0.53592,0.14018,0.55663,-0.83753,1
223,-0.30206,1.03866,1.06904,0.48758,0
224,0.05691,-0.51554,-1.34137,-0.00341,0
225,0.24227,0.44557,2.19725,1.2395,1
226,-0.65353,0.43394,0.0518,1.18947,0
227,1.27733,1.03647,-0.71703,-0.69135,1
228,1.98588,0.50832,-0.33186,1.07184,1
229,1.05487,-0.23514,0.59495,-1.41167,1
230,0.86451,-0.79611,-0.42887,0.81117,1
231,-0.59069,-0.52857,-1.85849,-0.04876,0
232,-0.86668,-0.01734,0.65124,0.56176,0
233,0.66167,-0.05317,1.18567,0.80413,1
234,0.79112,0.1761,0.42549,0.64103,1
235,-0.73387,0.17319,-0.67631,1.53392,0
236,-0.0614,-1.5888,0.52643,0.12884,0
237,1.52283,-0.04008,0.6024,2.11395,1
238,0.69393,-0.30367,0.95373,1.80787,1
239,0.16102,0.49923,-0.33142,0.93288,1
240,-1.11856,-0.94898,-0.31141,1.70635,0
241,0.16104,-0.48061,-1.92489,-2.23912,0
242,0.35151,0.65797,2.33525,2.13112,1
243,1.49599,0.27193,0.31857,-0.45149,1
244,-0.0527,0.17911,1.12337,-0.41264,1
245,0.62896,0.25264,0.60965,-1.16082,1
246,-0.8092,0.14473,-2.58827,0.54078,0
247,-0.6597,-0.35705,0.50433,0.42379,0
248,1.04918,-0.48167,0.75772,-0.18954,1
249,-2.58844,-0.74419,2.43532,0.05754,0
250,-1.16516,0.79309,-0.02517,-0.71009,0
251,0.39836,-0.42181,1.04444,-0.42165,0
252,1.01499,-0.79783,-0.08282,0.95586,1
253,-1.23889,1.28857,-0.6834,0.15714,1
254,1.5403,1.07628,-1.69603,0.48834,1
255,0.32883,0.67402,0.05359,-0.96025,1
256,-0.4865,-0.50592,-1.40762,-0.25261,0
257,0.56206,-0.79966,-2.33455,1.01228,0
258,-0.6499,-1.46354,1.86479,0.33646,0
259,0.19829,0.88564,1.91988,0.35909,1
260,0.36169,-1.1322,0.62724,-0.32887,0
261,0.25825,0.0931,-0.63401,1.45476,1
262,-1.83045,-0.63466,-1.2993,0.83937,0
263,-1.23752,-0.84735,0.33626,1.71974,0
264,0.45894,-0.72638,-0.019,0.99106,1
265,-0.6022,-0.04994,-1.30359,-0.05281,0
266,-0.03263,-0.32853,0.96564,-1.34154,0
267,-0.45493,0.68046,0.69686,-0.43995,1
268,-2.86138,-0.29985,-1.79302,0.77634,0
269,0.02213,-1.92017,-0.83747,-1.31969,0
270,-0.8291,-1.12166,0.62692,-0.80487,0
271,-0.30044,-0.43447,-1.8963,0.75691,0
272,-0.94067,1.51594,0.94683,0.66204,1
273,-0.35259,-1.29896,2.20166,0.91152,0
274,-0.34017,-0.23696,2.07201,-1.39418,0
275,0.48676,0.18872,0.27221,0.00332,0
276,-0.32694,-0.93554,0.37956,0.20111,0
277,1.55044,1.22723,1.39945,-1.07514,1
278,-0.06984,0.52919,-0.029,0.84224,1
279,-0.56557,0.07544,0.05275,-1.09529,1
280,1.76436,0.57996,2.39501,-1.4569,1
281,1.65568,-1.42245,0.02597,0.81257,1
282,-0.81132,0.72945,-0.64172,1.35442,0
283,0.7084,1.66186,-0.01019,-1.23962,1
284,2.05162,-1.33773,-0.19819,0.50172,1
285,1.12631,0.51261,0.86294,0.50361,1
286,0.31049,-0.8297,-0.87911,-0.5731,0
287,-0.4332,-0.72164,0.23886,-0.43299,0
288,-0.58487,0.2649,0.04115,-0.09274,0
289,-1.37009,0.23785,-0.23288,-2.15167,0
290,0.54767,-0.18384,-0.12305,-0.62357,1
291,-0.36861,1.44475,1.5984,0.19966,1
292,2.9869,-0.6667,0.47925,0.9363,1
293,0.95097,0.99828,-1.15553,0.005,1
294,0.94737,0.43876,0.84434,1.56705,1
295,-0.60686,-0.52565,-0.07003,0.41568,0
296,0.44755,-2.02298,-1.83743,0.59529,0
297,0.30583,0.08998,0.63902,1.85652,1
298,1.65997,-0.74133,0.55894,0.46966,1
299,-1.99851,-0.87927,0.71413,0.7287,0
300,0.93878,0.73309,-0.39239,-0.79785,0
301,-1.71075,1.62505,-0.77716,1.18685,1
302,1.5327,-1.34022,1.1917,-0.19455,0
303,0.38016,1.37067,-1.21649,-1.0832,0
304,0.63212,-0.19954,-1.33555,0.38068,0
305,-0.69318,0.51813,0.07992,-0.03468,0
306,-0.54267,1.3202,-1.76123,0.71714,0
307,0.62842,0.22131,1.95369,-0.46213,0
308,0.71561,0.06551,0.43078,-0.11452,0
309,-0.04196,-0.61514,-0.48795,-0.07751,1
310,-1.47204,0.52427,-0.0617,-0.60077,1
311,0.02355,-0.84078,-0.43422,-1.3119,1
312,-0.23429,-0.03926,-0.35279,-0.52261,1
313,0.31485,0.56706,0.03729,1.51379,0
314,1.07313,-0.05256,0.46878,0.52215,0
315,0.67883,0.25874,-0.3428,-0.69796,0
316,0.63472,1.83932,1.08666,0.14436,0
317,0.43036,1.39179,-1.82759,-0.90763,0
318,0.35049,-1.41831,-1.07448,1.75305,1
319,-0.45908,-0.09177,-1.96368,-1.54066,1
320,1.03434,0.72064,-1.3829,-1.78021,0
321,-1.57522,0.45993,1.38463,1.94509,1
322,0.52655,1.04529,0.87691,-2.07249,0
323,-0.36224,-0.11618,0.75748,0.73237,1
324,0.33796,2.1439,2.77801,0.25527,0
325,1.6367,0.40707,-0.13543,1.48524,0
326,-0.95435,-1.22831,1.27409,-0.90688,1
327,-0.50787,0.22129,1.10341,-0.62163,0
328,1.82811,1.49168,0.08381,0.55497,0
329,1.925,-1.15419,0.28299,-0.96862,0
330,0.64694,0.28047,-1.0503,-0.79713,0
331,-0.37723,-0.45124,1.34508,0.36608,1
332,0.46268,-0.72565,0.71829,-2.79038,1
333,-0.20945,-0.70052,3.46421,0.0707,1
334,1.26571,-0.03583,0.66253,-1.2893,0
335,-1.39528,-0.16591,-2.64694,-0.14087,1
336,-0.33719,-1.27591,0.03567,-0.12745,1
337,0.71348,-0.35982,1.14284,-0.22635,0
338,0.46997,0.76167,-1.01538,-1.32217,0
339,-2.19383,0.22548,-1.50812,0.7357,1
340,0.87354,1.67789,0.74224,-0.40681,0
341,0.40506,1.39845,0.4231,0.7735,0
342,-1.50834,-1.75007,-1.70144,0.21579,1
343,-1.10382,2.67424,1.33744,-0.13494,0
344,1.55597,-0.36106,-0.66527,0.00139,0
345,0.21242,-1.60821,-0.17531,-1.5118,1
346,-1.42799,-1.27486,-0.94135,0.53105,1
347,1.00009,-0.78949,2.41193,-1.04636,0
348,0.07456,0.64587,-0.89976,-1.0817,0
349,0.06564,0.04122,1.4309,0.49104,1
350,-0.71315,-0.54296,1.61544,0.70164,1
351,-1.33156,1.46566,-0.41602,0.92703,1
352,1.27529,-0.22963,0.46381,-1.64771,0
353,-1.11625,-1.30013,-0.14082,-0.29256,1
354,-0.07946,-0.16696,0.15671,1.38562,1
355,0.10639,0.31349,-0.04045,-0.27898,0
356,-0.74666,-0.95067,1.47321,0.33908,1
357,0.58871,0.02688,-0.81772,-1.47356,0
358,1.56813,0.28574,0.78694,-1.8024,0
359,-0.51785,1.81485,1.26944,1.54978,0
360,1.62996,-0.22485,-0.66753,-0.18987,0
361,-0.33216,1.11857,0.9237,0.1364,0
362,-2.33537,1.26538,0.34814,-0.02793,1
363,-1.26138,1.02755,1.20994,0.63992,1
364,-1.29217,0.27696,1.47897,-0.61626,1
365,0.4202,0.43449,0.95944,-0.19123,0
366,1.34384,-0.60875,0.06755,0.14298,0
367,0.51351,0.82737,0.81439,-0.27325,0
368,0.61621,0.74416,0.8939,-0.92403,0
369,-0.51313,-0.85722,1.06287,0.09095,1
370,1.60979,0.86629,0.15155,-0.80803,0
371,0.239,0.46772,-0.70852,0.61364,0
372,-0.6837,-0.69087,1.55118,1.07236,1
373,-1.65317,0.48357,-1.34839,-0.54477,1
374,-0.53452,-0.74592,1.83218,1.21809,1
375,0.68842,0.44329,1.89615,1.2141,0
376,-1.19655,-0.66155,-0.17987,-1.29582,1
377,0.8178,-0.10543,0.79466,0.81479,0
378,-0.93953,1.85918,-0.55914,-1.03365,1
379,-1.02976,0.46644,1.45548,0.11729,1
380,-1.03282,0.18732,0.273,-0.22166,1
381,0.73784,0.60548,-1.65001,0.8557,0
382,-0.10965,1.6222,0.90899,-0.5647,0
383,1.28595,0.6341,-1.27661,0.38185,0
384,1.07745,-0.61891,0.37377,-1.07432,0
385,-1.34985,0.23119,0.28601,-0.79344,1
386,0.83844,-0.45183,-0.09223,-0.07129,1
387,2.43605,0.11025,-0.59503,0.83604,0
388,-0.15517,-0.24555,-1.56707,0.58771,1
389,0.24828,0.89795,-0.22614,1.30201,0
390,-0.99632,-1.15188,-0.55092,0.07384,1
391,0.45164,1.38128,-0.72926,-1.49196,0
392,1.8371,-0.54262,-2.29993,-0.42478,0
393,1.006,1.12847,0.89863,-1.27106,0
394,-0.9553,-1.75012,-0.84651,-0.02328,1
395,-1.18638,-1.42213,0.04966,-1.00616,1
396,1.47401,0.1018,-0.87909,0.56546,0
397,-1.82553,-0.90156,-0.90981,0.71707,1
398,0.1065,-1.03153,0.39191,0.25135,1
399,1.19547,1.01141,0.27378,2.37834,0
400,-1.36831,-1.27275,0.21519,0.18506,1
401,-1.11356,0.98137,-1.63979,-0.67905,1
402,2.20786,2.19083,-0.52596,-0.26593,0
403,0.59509,0.37285,-0.84875,-1.76848,0
404,0.36359,1.73288,-0.74073,0.77546,0
405,0.2116,-0.16979,-0.16985,0.87716,1
406,0.93394,-0.8749,0.45765,0.39831,1
407,-0.70184,0.25786,-0.74452,0.81899,1
408,0.03137,-0.10197,0.97356,0.74358,1
409,0.15175,0.01728,-0.17179,1.82858,1
410,1.54594,0.07467,-0.45159,-0.12633,0
411,-0.17581,-3.29432,-0.78393,0.14631,1
412,-0.56444,-0.54144,-0.34905,0.29921,1
413,-0.07528,-0.6272,-0.63388,-0.23125,1
414,-0.29451,0.87621,-0.38679,-0.29537,0
415,0.78066,0.79856,0.14583,-0.89386,0
416,-0.7067,0.06655,0.84949,1.10957,1
417,1.05564,0.05347,0.53319,-0.17746,0
418,-0.99869,0.94425,-0.40325,1.60046,1
419,-1.3108,-0.19633,-0.45676,0.27479,1
420,-0.00451,1.7711,1.74122,0.50006,0
421,-0.115,-1.41378,0.03069,0.79398,1
422,1.13876,1.37611,-1.87418,0.55025,0
423,1.07478,0.58907,-1.28188,-0.55624,0
424,-0.22537,-0.081,0.43145,0.99355,1
425,-0.01396,0.35691,1.57455,0.26006,1
426,-0.45102,-0.47135,0.20326,1.53607,1
427,0.5738,0.96536,-0.81052,-1.44809,0
428,-1.63622,-1.32343,-0.15637,-1.59736,1
429,-2.53236,1.25111,0.32313,0.12684,1
430,1.56865,1.39047,-0.48508,-1.12239,0
431,1.3298,1.06239,0.78032,0.45198,0
432,0.02126,0.3946,0.34583,-0.74399,0
433,-0.04989,-0.19198,-0.16526,1.4942,1
434,-0.08904,-1.10956,-1.23186,0.01716,1
435,0.6054,1.48127,0.89173,0.59683,0
436,-1.02065,1.80187,0.63243,-1.1398,1
437,1.51102,1.01093,1.55475,1.33435,0
438,0.17265,0.6746,-1.0773,-0.60911,1
439,-1.43544,0.0165,-1.8316,-0.74225,1
440,1.57495,0.0045,2.36395,-1.18675,0
441,-1.591,0.52545,-1.09611,0.27846,1
442,-0.4015,-0.69545,-1.03928,0.1782,1
443,-1.37335,-0.74068,-0.04222,-0.2644,1
444,-0.88793,-0.53401,0.72297,-0.3595,1
445,-1.32314,-0.97174,-1.75871,0.18637,1
446,-0.88458,0.21574,0.58606,-0.68401,1
447,-0.64065,-0.61462,-1.87212,1.23125,1
448,0.77842,0.80526,-0.57069,2.1946,0
449,-0.57468,0.45039,1.58562,-0.27081,1
450,-0.26278,-0.45371,1.12695,-0.55442,1
451,1.2445,0.62708,0.81354,1.38816,0
452,0.27129,-0.63709,-1.3154,-1.90128,1
453,1.66398,0.05726,0.01088,0.79351,0
454,0.04777,-1.52392,-0.02324,1.54357,1
455,-0.37838,0.36651,-0.31929,-0.26631,1
456,-1.84323,-1.28445,1.46103,0.78113,1
457,0.3537,1.34279,0.36017,-1.74874,0
458,-0.35633,0.39301,1.02284,-1.057,1
459,-0.46664,1.96737,-1.06823,0.50324,0
460,-0.32091,0.06508,0.99277,-1.61123,1
461,-0.28871,0.80323,0.31982,-0.37022,1
462,1.53641,-1.04797,-0.4623,-1.0646,0
463,0.32382,-1.49072,0.45306,-1.28329,1
464,1.38564,0.42029,-0.72151,-0.42398,0
465,0.10587,-0.46382,-0.28362,-0.01276,1
466,-0.08442,0.14821,-1.7011,0.01452,0
467,-0.81664,-0.02939,1.18831,-1.24641,1
468,-0.12965,-0.21994,-0.3452,0.93533,1
469,0.09489,0.1569,-0.32083,-0.25353,1
470,0.13874,-0.64672,0.81892,0.63937,1
471,0.19028,0.98796,-1.31348,-0.60073,1
472,-0.72997,1.73719,-0.41416,0.94972,0
473,0.38345,-0.75435,0.81574,0.41956,1
474,0.43759,1.0641,-1.10601,0.3674,0
475,0.27626,0.43615,-1.16759,0.88556,0
476,0.47566,2.02883,0.6124,0.38573,0
477,0.25088,-0.95199,-0.17795,-1.13104,1
478,-2.31357,0.36099,-0.69606,-1.25876,1
479,0.41077,0.85086,0.58981,1.10671,0
480,-0.26721,-0.6916,-1.34275,1.05944,1
481,-1.04976,2.48826,-0.47789,-0.35087,1
482,1.02418,-0.62387,-0.8004,-2.07818,1
483,0.92344,-0.03531,-0.18375,1.67017,0
484,-0.68929,-0.00676,0.62162,-0.22986,1
485,1.16834,-1.26602,-0.1569,1.50413,1
486,0.41971,2.2101,0.63632,-0.24722,0
487,0.85951,-0.30739,0.29815,0.71902,1
488,0.31439,0.82293,-0.24694,-1.49592,0
489,-1.30076,0.39074,-1.60405,0.02978,1
490,-0.9532,-0.28173,-0.11454,0.51468,1
491,0.32216,-1.77657,1.08409,-0.18134,1
492,-0.18925,0.30411,-0.74868,0.28484,0
493,-1.07077,1.05732,-1.51344,0.18974,1
494,0.75076,-0.20087,0.17963,-0.10421,1
495,-2.64921,-0.24747,-0.35749,1.03128,1
496,0.99641,0.64966,2.11106,-0.13468,0
497,-1.45716,-1.10219,1.35477,-0.22397,1
498,-0.56869,0.47591,0.62996,0.15284,1
499,0.0126,1.043,1.21106,-0.04958,0
500,1.74255,-1.59544,0.07297,0.44206,0
501,0.29203,1.81456,0.60821,-0.48037,0
502,-1.58874,-0.7161,0.82935,0.22284,1
503,0.59093,0.14134,0.77352,0.94436,1
504,-1.31663,-0.63262,-1.31176,0.88087,1
505,-0.47096,-0.88287,-0.28826,-1.57047,1
506,-0.41131,-0.11541,-1.22083,-0.09382,1
507,-0.77944,-0.87925,0.21553,1.71001,1
508,-0.30338,-1.09074,-0.43362,0.77445,1
509,1.63905,-0.01772,0.86347,-0.59561,0
510,-0.18415,-0.65747,0.7837,1.24985,1
511,1.17464,0.39738,1.3566,-0.70967,0
512,0.5547,0.66561,-0.91966,2.66084,0
513,-1.10647,-0.39543,0.77975,0.71902,1
514,0.90056,0.51865,-0.74158,-0.73283,0
515,-0.45165,0.24005,0.74572,0.11536,1
516,-1.47322,-0.32097,0.05666,-0.22776,1
517,0.20645,-0.28294,-1.5126,1.18435,1
518,-0.30443,1.12583,-0.25873,-0.57078,1
519,-1.1694,1.07623,1.04191,-1.73913,1
520,0.43988,0.47237,1.53093,1.50911,0
521,0.71253,-1.52243,2.21377,-0.71172,1
522,-0.52835,0.61505,-0.27511,-1.03396,1
523,-0.02931,0.45209,0.61559,2.62144,1
524,-1.70638,0.14854,-0.69014,-1.03546,1
525,1.32641,0.36097,0.1447,-2.48168,0
526,-1.97328,1.0259,1.10213,-1.34924,1
527,-1.42152,-0.64673,2.21376,-0.55988,1
528,-0.44823,-1.08119,-2.07926,-0.24464,1
529,-0.75871,-0.87186,-1.2735,-0.51452,1
530,0.11172,-0.74742,-0.35143,-0.1851,1
531,-1.20265,0.35551,1.28792,2.50961,1
532,-1.9188,-1.86013,-0.98829,0.18804,1
533,-0.80625,-0.14643,-0.69334,0.52575,1
534,0.61596,-0.17335,0.30881,1.39808,0
535,-0.17158,1.09966,0.6782,-0.39963,1
536,0.60517,-0.40209,0.00226,2.43351,1
537,0.60865,-0.1456,-0.35879,-1.26118,1
