id_empresa,periodo,porte,margem,crescimento,endividamento,liquidez,superou_setor
E10,T08,-0.99944,-0.66626,-1.32318,-0.7227,-1.06547,0
E21,T04,2.08574,0.28583,0.52502,0.32649,-0.37737,0
E05,T01,-0.65302,1.3156,0.2811,-0.63352,-1.92758,1
E32,T15,2.24659,-0.40853,1.81715,0.45798,-0.22712,1
E05,T10,-0.6965,-1.01396,-1.01587,0.56772,-1.09009,1
E04,T02,1.07333,1.52893,-0.1014,0.1002,-0.94395,1
E34,T10,-2.25771,-0.64165,1.97207,0.41427,0.61498,0
E25,T03,-2.82256,0.5479,-1.68145,-0.35895,1.77448,0
E28,T02,-0.85394,0.83638,0.52555,-0.12792,-0.80919,0
E04,T04,1.00219,0.02995,0.81217,-0.53821,-0.92824,1
E17,T03,-2.9379,-0.61989,0.50654,0.37857,-0.99715,1
E08,T06,3.01691,0.47419,1.01057,-0.46291,-0.03429,1
E13,T13,-0.62271,0.74394,1.03722,0.01333,-1.47994,1
E07,T14,-2.15879,0.8584,-0.05433,0.20704,-0.2853,0
E12,T10,1.95411,1.46248,-1.29081,-1.03515,0.23672,1
E06,T10,-1.17955,-0.53828,1.24602,0.97935,1.20471,1
E38,T02,-1.18854,-0.04438,0.91158,-0.2208,1.64302,0
E21,T11,2.11751,0.96574,-1.76247,-0.23001,0.09541,0
E36,T03,2.35064,0.93483,0.60225,-0.60206,-0.10754,1
E29,T15,2.47132,-0.10876,0.07745,-1.93679,0.33103,1
E34,T13,-2.27697,0.69022,-0.4164,-0.57215,-0.14269,0
E37,T13,1.06662,-0.43246,-0.47545,0.71687,1.00915,0
E19,T04,-2.43566,0.66214,0.20799,1.07596,-0.47869,1
E12,T13,1.96195,1.18723,1.43402,1.18721,2.41904,1
E25,T10,-2.81715,-0.26143,-0.94163,2.4073,0.35921,0
E09,T06,-0.88164,2.05333,0.90257,-1.05966,0.12049,1
E17,T05,-2.91093,0.60295,-0.85316,0.26772,0.71724,1
E33,T09,0.48447,-0.81377,1.06461,-1.03572,-0.43299,1
E23,T06,-2.57017,2.81447,-0.91963,-0.2727,0.23266,1
E19,T13,-2.42783,-0.17598,0.87558,-2.09129,0.96152,1
E13,T02,-0.67398,-0.72072,1.08031,-1.10636,-1.44973,1
E12,T12,1.98689,-0.27653,0.48535,0.64715,-0.85568,1
E33,T15,0.47389,0.79632,0.42289,-0.28308,-0.74316,1
E12,T05,1.93219,-1.1579,0.98104,1.74938,-1.67395,1
E39,T16,-2.81916,1.16849,-0.5887,0.14012,0.84223,1
E34,T11,-2.25863,-0.7769,0.73799,1.36692,-0.41514,0
E24,T15,3.46153,0.68637,-1.70101,-0.37674,-0.11019,0
E34,T03,-2.26881,1.33896,1.31276,1.46578,-0.08684,0
E24,T02,3.53681,-2.16136,0.87414,1.2394,0.1983,0
E32,T07,2.23429,-1.50432,0.27305,0.62288,0.34185,0
E35,T01,-0.67511,0.95823,1.06453,0.73204,2.30063,1
E33,T12,0.4807,-1.09975,0.66661,0.17927,-0.53954,1
E39,T04,-2.75447,-0.10529,-1.55397,0.78853,-0.07143,0
E07,T16,-2.13342,-0.14583,0.3973,-0.81495,1.88569,0
E09,T15,-0.8643,-0.88335,1.2213,0.60103,-0.85797,0
E31,T08,3.08323,-0.49205,0.30193,-0.63552,0.45946,1
E18,T15,4.55573,0.89351,-0.91676,-1.96651,-0.97067,0
E31,T14,3.07635,-0.06493,-2.19334,-0.0932,-0.74254,1
E40,T08,-3.38029,-0.04681,-1.26522,-1.03332,-1.66869,0
E14,T13,-0.09611,1.53065,0.5307,0.62783,0.05134,1
E26,T04,-2.44311,0.25868,2.24437,1.65539,-0.43165,1
E16,T08,0.60801,-1.14584,-0.05711,1.05169,-0.48422,1
E06,T14,-1.198,-0.19248,-1.04366,-2.44053,0.55082,1
E14,T12,-0.05035,-1.39306,1.55223,-0.69697,0.6509,0
E39,T12,-2.80849,0.35914,-1.83274,0.51934,1.70009,0
E19,T07,-2.42499,0.38409,0.06888,0.93632,0.21643,1
E16,T11,0.6038,0.36701,0.09607,-2.63346,-0.64466,1
E05,T09,-0.68703,-0.75061,1.76984,-0.3297,1.02009,1
E18,T09,4.52536,1.00373,0.2567,0.4015,-0.22091,0
E15,T13,1.57522,-1.12081,-1.29121,0.43928,0.43934,0
E09,T11,-0.8896,0.80404,-0.5476,-1.30844,0.3608,1
E22,T14,0.631,-0.50702,0.37763,0.4716,-0.70493,1
E31,T12,3.06057,-0.36781,0.71894,0.03769,-0.80169,1
E19,T05,-2.46764,0.0563,-0.88076,0.54886,-0.15999,1
E33,T07,0.47469,-0.055,0.43346,1.32527,0.96787,1
E07,T05,-2.12316,-1.26746,0.42637,-2.61141,-1.03983,0
E03,T06,-1.50896,1.27141,1.68655,-0.27337,-0.81537,1
E16,T13,0.58574,1.66467,-1.91424,-0.28584,-1.68191,1
E13,T10,-0.63215,-0.08414,-0.51703,-1.92277,0.85406,0
E31,T10,3.08439,-0.78682,-1.55143,-0.19477,0.46146,1
E37,T10,1.08659,0.36357,-1.95799,-0.91726,-0.08979,0
E32,T05,2.22781,0.89577,1.02314,-0.69303,0.30609,1
E04,T08,1.04569,0.19989,0.9724,1.09485,-0.97976,1
E33,T02,0.51123,-1.54774,-1.19532,0.72649,0.53748,0
E07,T01,-2.13647,0.09264,-1.17201,-1.02282,-0.38398,0
E28,T07,-0.88721,1.63243,0.45976,-0.37242,-0.13355,1
E28,T14,-0.83144,0.09419,0.18513,0.28337,-0.90106,0
E25,T11,-2.82667,-0.59855,0.03657,-2.83891,1.60608,0
E36,T16,2.37609,-1.43635,-0.28797,1.00742,-0.51709,0
E29,T12,2.4788,1.17271,-1.44857,0.44425,1.68631,1
E18,T04,4.5655,0.54382,-0.07625,-1.8874,-0.0068,0
E24,T07,3.51705,-1.84671,-0.78671,0.20821,0.13253,0
E37,T08,1.0543,1.95099,-0.54365,-0.76734,0.72438,1
E14,T14,-0.10192,0.29744,0.32934,-2.08824,-1.46822,0
E12,T16,1.95491,-2.01483,-0.69315,0.51498,-0.38142,0
E04,T12,1.05432,-0.70884,-1.54301,-1.0165,0.39482,0
E06,T13,-1.18203,0.0524,2.56679,0.55386,0.72206,1
E19,T16,-2.43143,0.82146,2.2779,-1.11263,0.58654,1
E11,T01,2.19791,-1.31584,1.46152,0.14482,0.71477,0
E36,T07,2.34124,-0.59688,-0.53565,0.77415,1.00508,0
E18,T06,4.58284,-0.40889,-0.0954,1.35646,-0.49201,0
E24,T08,3.4955,-0.16946,-0.11229,0.61241,1.31824,0
E24,T09,3.48872,-2.25936,1.9059,-0.24142,-0.05765,0
E38,T12,-1.15775,1.32598,-1.65765,1.29513,0.29503,0
E07,T10,-2.10426,-0.41793,0.52324,-0.43042,-0.55326,0
E40,T13,-3.41078,1.04092,0.03901,0.62003,1.20204,1
E29,T08,2.43214,-0.02635,-0.07597,-0.85249,-0.02644,1
E17,T12,-2.87972,-0.59387,0.65522,-0.81047,-0.88081,1
E28,T15,-0.87948,-1.32016,1.30526,0.69515,0.51939,0
E06,T03,-1.20468,1.7735,-1.88791,-1.92539,0.52903,1
E09,T16,-0.88194,1.78444,1.37186,-1.75405,1.28285,1
E20,T12,2.26077,0.35301,-0.26446,0.7375,-1.10565,1
E15,T10,1.60499,0.10951,-0.10136,1.16216,-1.47215,0
E12,T14,1.93473,1.31757,-0.7943,0.09892,1.80164,1
E36,T14,2.34685,1.23895,-0.539,0.30301,0.6332,1
E01,T10,-0.50621,-0.49226,-1.01191,-0.45147,0.33537,1
E28,T01,-0.90886,1.68051,-0.70215,-1.45665,-0.38472,0
E11,T03,2.20162,0.85821,-1.56134,0.31109,1.23112,0
E24,T12,3.50637,0.2596,-0.40582,0.88799,1.95141,0
E23,T14,-2.57158,1.70784,0.0991,-0.43007,0.67987,1
E05,T02,-0.70169,0.00439,1.26342,1.37189,-0.18755,1
E32,T10,2.276,-0.98373,0.36999,0.43168,0.29444,1
E36,T09,2.35792,-0.44508,-0.36839,1.13537,1.20324,0
E25,T02,-2.76885,-0.20959,0.14137,1.11249,0.57426,0
E18,T13,4.55617,0.78512,0.5806,0.7977,0.86573,0
E26,T15,-2.45432,1.03199,-1.12824,0.36559,-0.71813,1
E10,T07,-0.9849,0.34997,0.34952,0.0455,-0.606,0
E13,T06,-0.63656,-0.0294,-0.57195,0.92421,-0.35897,1
E14,T16,-0.07939,-0.20681,0.94966,-0.07119,-0.4408,0
E07,T06,-2.13518,0.61925,1.03587,0.35151,-0.14081,0
E15,T01,1.58045,0.31264,0.7327,-1.31287,-1.03663,0
E20,T09,2.28973,1.4499,-0.45107,-0.25575,-0.39616,1
E03,T01,-1.47707,-0.74516,2.19528,-0.66306,0.62059,1
E20,T13,2.24474,0.86027,-0.67141,-0.3038,-0.04849,1
E34,T02,-2.25569,0.7717,-0.8518,-0.53243,0.79134,0
E03,T15,-1.54013,0.6517,-1.03214,-0.07375,0.24528,1
E24,T14,3.50239,0.34704,-2.31602,-1.34754,-0.59829,0
E17,T15,-2.90804,0.58706,1.43148,-0.16502,-0.15402,1
E16,T03,0.59348,0.16773,0.53696,-0.55384,1.87287,1
E10,T16,-0.99678,1.5518,0.09425,0.56539,1.31436,0
E13,T04,-0.61398,0.90166,-1.18192,1.02549,-0.64407,1
E32,T04,2.25982,-0.34111,-0.24288,1.0574,0.3929,1
E17,T11,-2.90581,-1.10717,0.75523,1.5843,-0.78111,1
E17,T01,-2.90413,-1.86056,-0.50329,-1.00906,1.0692,0
E26,T08,-2.40369,-0.26796,-1.17692,-1.36324,-1.43391,1
E17,T07,-2.92467,1.61995,-0.03243,1.93154,0.29034,1
E24,T11,3.50715,-0.48768,-0.03794,-1.17767,0.7117,0
E02,T02,-2.50983,0.2614,-1.09233,0.30718,0.23597,0
E15,T06,1.57,0.92164,-1.32666,-1.08761,1.25294,0
E03,T05,-1.46125,0.71029,0.30343,1.6324,0.21346,1
E32,T12,2.26936,0.08371,-0.88604,1.67375,-1.3226,1
E28,T06,-0.86524,0.73793,0.14186,-2.02393,-0.4106,0
E08,T15,3.00291,-1.24022,0.89186,-0.00675,-1.58666,0
E30,T08,-0.34529,-0.20083,-0.06597,-0.55919,-1.15806,0
E23,T11,-2.5573,-0.85122,-0.25146,-2.06022,1.99764,0
E24,T10,3.47354,-1.13594,0.37428,-0.10208,-1.03914,0
E15,T16,1.6075,0.80728,-0.82155,0.76565,0.64908,0
E11,T13,2.21912,0.60075,-0.63318,1.18257,-1.56381,0
E39,T03,-2.79727,-0.25975,0.42142,0.36761,-0.1438,0
E15,T02,1.58784,1.43797,0.37796,-0.47125,-1.12572,0
E40,T14,-3.36399,1.07473,-0.17337,0.38538,-0.38001,1
E39,T15,-2.80022,-0.7292,2.57853,2.29792,-0.06949,1
E09,T05,-0.90757,-0.10342,0.53989,-1.42892,-0.1883,0
E09,T09,-0.88789,-0.50002,0.76783,0.70522,-0.15155,1
E30,T05,-0.35793,-0.31815,-0.80121,0.88965,-0.56754,0
E34,T14,-2.2385,-0.68993,1.37661,-0.73908,-0.28516,0
E30,T06,-0.31692,0.80382,-1.12319,0.31295,0.56726,0
E28,T09,-0.86591,-0.91524,1.41854,-0.0558,-1.04085,0
E36,T10,2.36341,-1.33262,-0.4338,0.76385,-1.12904,0
E30,T15,-0.366,-0.22299,-0.28495,-0.81661,-0.11893,0
E01,T13,-0.50801,0.57064,-1.28272,-0.66246,1.6719,1
E33,T03,0.50714,-1.02372,-0.3083,-1.08982,0.62405,0
E30,T10,-0.37996,0.68425,0.0272,0.35255,0.85626,0
E26,T11,-2.42088,0.09248,-0.71896,1.52701,-0.90253,1
E21,T13,2.0952,-1.25449,0.04943,-0.66271,0.42293,0
E25,T07,-2.77888,0.33663,0.69183,-0.02773,-0.03695,0
E06,T15,-1.19182,-0.28232,-0.02898,0.40161,-0.81472,0
E20,T07,2.28094,-0.0181,-0.85191,0.86299,-2.58329,0
E23,T04,-2.53753,-0.61879,-0.31981,1.09143,-1.64199,0
E32,T16,2.26116,0.61983,0.03342,0.41525,0.97809,1
E21,T14,2.08838,-0.76958,0.66891,0.59743,0.10217,0
E17,T08,-2.92254,1.13879,0.35293,0.47129,-0.79928,1
E31,T06,3.07331,-0.80028,0.19068,1.29951,1.33154,1
E17,T10,-2.91801,-1.11745,1.1418,-0.99725,-0.61115,1
E29,T13,2.48706,0.92567,2.20289,1.82371,0.00542,1
E32,T11,2.22917,-1.07824,-0.6058,1.15234,-0.04655,0
E03,T04,-1.5,-1.58428,-0.14387,0.18795,-0.12676,0
E31,T04,3.06567,0.25148,-0.74679,1.29506,-0.07532,1
E32,T06,2.27522,0.08565,-1.75596,0.14558,-0.28912,1
E25,T14,-2.81154,0.27592,0.83975,0.76633,-0.60427,1
E34,T01,-2.22807,-0.24316,-0.22432,-0.10244,1.2078,0
E07,T08,-2.12894,0.80858,0.60188,1.67553,0.41338,0
E36,T01,2.36255,0.28106,-0.28894,-1.55676,0.4203,0
E20,T05,2.27936,0.16831,-0.19065,-1.18642,-0.4071,0
E11,T09,2.1954,-1.13726,1.0759,-0.20975,-1.61764,0
E11,T04,2.17867,0.16284,-1.45086,0.30961,-0.38668,0
E20,T16,2.30062,-2.4876,-0.94877,-0.42915,1.00124,0
E16,T14,0.59106,-0.66183,0.8242,-1.08928,0.78291,1
E40,T06,-3.39864,-0.49746,2.39313,0.34884,0.44581,1
E20,T03,2.2888,-1.3801,0.74421,-0.471,0.84492,1
E01,T03,-0.53171,1.16617,0.08276,-1.27022,0.91459,1
E21,T12,2.11465,-0.74456,-1.2565,1.40843,-1.45874,0
E17,T16,-2.90833,0.34838,0.6409,-0.25299,0.15032,1
E22,T09,0.63205,-0.28912,-0.12465,-1.83724,-0.04818,1
E01,T08,-0.50177,-0.38575,2.45574,1.72664,-0.77706,1
E01,T16,-0.56175,-0.79789,0.73715,-0.85319,1.16789,1
E20,T14,2.27004,-0.96251,0.71787,0.43212,0.87897,1
E09,T07,-0.92709,0.25917,0.07217,-0.24894,-0.12139,0
E40,T09,-3.38509,-0.71255,-1.62032,-0.86371,-1.21117,0
E10,T02,-0.9975,-0.13194,0.10189,-0.476,-0.69455,0
E04,T16,1.04838,-0.11432,-0.89843,0.64426,-1.04761,0
E36,T13,2.30003,1.34628,0.13586,1.29347,0.90109,1
E22,T13,0.64599,-0.32707,-0.25956,0.07481,-0.57356,1
E17,T02,-2.89044,-1.15625,-0.46926,0.57682,1.1326,1
E05,T08,-0.69204,-0.30096,0.6548,-0.34855,-1.93863,1
E22,T10,0.63631,0.694,-0.22901,0.42058,-0.24317,1
E24,T06,3.48233,0.41659,-0.32736,0.64018,-1.61577,0
E28,T10,-0.86474,-0.66446,-1.30954,0.56771,0.48584,0
E14,T05,-0.11485,0.95271,1.59349,-0.35969,-3.10137,1
E34,T07,-2.28802,-1.03076,-0.34494,0.46886,0.46013,0
E30,T04,-0.37724,0.33022,0.46829,0.01145,0.07494,0
E21,T03,2.12085,0.42868,0.70385,-0.22115,-0.8352,1
E03,T07,-1.4879,-0.17028,-0.71768,0.59364,0.1113,0
E05,T06,-0.66254,-1.46985,-1.41973,-0.3229,-3.0706,0
E28,T08,-0.88979,-0.15409,1.44311,1.89405,-1.20807,1
E07,T11,-2.11198,1.10968,-1.48244,1.47504,0.22125,0
E37,T05,1.11951,0.97725,-1.11578,-0.31629,0.59174,1
E14,T08,-0.08991,0.73891,1.16519,-0.80439,-1.40645,0
E26,T05,-2.4645,-0.45919,-0.82869,-1.38641,-1.92522,1
E11,T08,2.19454,0.20186,-1.59055,-1.70155,-0.22362,0
E26,T10,-2.43036,1.43324,1.22027,-0.93976,-1.50996,1
E37,T12,1.08685,-0.76065,-1.15279,0.48344,-0.13151,0
E25,T01,-2.76843,-1.8225,0.30736,2.78752,-0.05912,0
E23,T12,-2.58924,-0.0203,0.04847,-0.30514,-0.73169,0
E08,T01,3.05032,-0.00542,-1.53069,1.4212,-0.72125,0
E40,T12,-3.41483,0.35171,-0.97166,-0.51186,-1.05896,0
E14,T15,-0.09402,-0.94557,-0.54523,1.46181,-0.19551,0
E28,T03,-0.85861,-0.42784,2.30768,-1.75049,-0.22476,1
E31,T15,3.07492,0.03619,-1.12947,-0.34811,-1.40151,1
E01,T15,-0.55684,-1.60972,-1.36326,-0.65713,1.20952,0
E04,T07,1.0537,0.27753,-0.82611,0.60139,-1.13711,0
E05,T12,-0.68753,0.67607,-0.46465,0.35815,1.27822,1
E13,T09,-0.65636,0.09993,-0.72507,-0.75958,-1.97682,1
E18,T10,4.5263,0.63861,0.0208,-0.20566,-2.00657,0
E38,T16,-1.17299,-0.71898,-1.45205,-1.16944,-0.28929,0
E09,T08,-0.88516,1.81707,0.77165,1.42876,-0.59817,1
E25,T12,-2.81643,-1.23561,-0.78157,-0.764,0.8391,0
E26,T01,-2.41309,-1.82233,1.38482,-0.1998,-1.53582,1
E20,T11,2.28001,-0.00611,0.46684,-0.35362,-1.90997,1
E24,T05,3.50021,-0.02422,-1.60917,-1.56766,-1.35934,0
E35,T08,-0.72114,-0.42521,-0.29869,0.35653,-1.05646,0
E02,T07,-2.54131,1.77188,-1.83891,0.6533,1.99929,0
E10,T13,-0.98465,-0.26504,0.81419,-0.13793,0.66137,0
E27,T09,-0.93668,1.48915,-0.20645,0.86543,0.23552,0
E02,T10,-2.50143,0.21548,-0.92173,-0.55408,0.41977,0
E13,T01,-0.61198,-0.9831,-0.30916,0.47095,-2.02467,0
E11,T02,2.22893,-0.04062,-0.26769,-0.20704,2.03455,0
E09,T12,-0.87467,-0.24846,0.01747,1.81108,0.58239,1
E19,T15,-2.44676,-0.24617,0.75582,-2.51825,-0.45999,1
E28,T11,-0.904,0.51915,-0.68637,1.38725,1.39215,0
E16,T06,0.62651,1.50206,0.58253,0.79231,-0.68724,1
E25,T13,-2.78559,-0.70465,0.64191,-0.3729,0.26937,0
E18,T02,4.55972,-0.24682,-0.3185,0.01889,0.17617,0
