trimestre,ind_a,ind_b,ind_c,ind_d,alvo
50,-1.91357,1.90214,-0.38317,1.08202,0
51,1.05011,-0.89488,-0.95705,-2.5338,0
52,0.90618,-1.99854,0.55698,1.13184,0
53,0.16763,-0.78633,0.22907,-0.26895,0
54,0.14256,1.91396,-0.63067,0.94201,1
55,-0.17175,0.32471,-0.88735,-0.5839,0
56,-0.69747,-1.58425,0.65381,1.60522,0
57,-1.51515,-0.70031,1.14462,-1.12628,0
58,-1.30334,0.8429,1.91653,0.50714,0
59,2.65379,2.06544,1.22567,0.93843,1
60,-0.42953,0.6004,0.10703,0.01772,0
61,1.00988,-0.57476,-0.96894,0.46941,0
62,-1.09184,1.2413,0.23216,0.498,0
63,0.33355,0.91422,-1.20498,-0.43024,1
64,-0.29162,0.47473,0.92188,1.13826,0
65,0.37515,0.29924,0.15478,-1.26989,0
66,0.03953,0.92183,2.16262,0.06876,0
67,-0.19251,-0.52566,-0.42216,0.28723,0
68,-1.09001,-1.32979,-1.52014,0.55263,0
69,-0.18635,1.07026,-0.56587,0.12324,1
70,-0.12847,0.88262,-1.06801,-0.82891,0
71,0.98968,1.1014,-0.38776,0.17965,1
72,0.4547,0.36172,1.80694,0.17393,0
73,-0.07856,-1.03317,0.28114,-0.42977,0
74,0.06493,0.51181,-1.10015,0.09595,1
75,-0.29671,0.3584,0.73541,1.15017,0
76,-0.6673,-0.37453,0.71203,1.13299,0
77,1.29506,1.56543,-0.61378,-1.81839,1
78,-0.36638,-0.43097,-0.61128,-0.44743,0
79,-1.80646,0.84397,-0.04056,0.2989,0
80,0.58236,1.31181,0.21621,-1.17951,1
81,0.40794,-0.49013,0.00782,-0.07732,0
82,0.60271,1.93173,0.34399,1.34401,1
83,0.46092,0.24272,0.32531,0.93133,1
84,-1.1297,1.47876,2.62485,0.04329,0
85,0.1488,0.92538,1.45303,-0.43179,1
86,-0.68589,0.22132,1.54367,-1.40899,0
87,0.18321,-0.6302,1.92014,-1.57283,0
88,-1.31977,-1.11961,-0.67962,0.11526,0
89,-0.82717,1.00463,-0.80604,-0.75671,0
90,-0.4456,-0.01849,0.83004,-0.13364,0
91,-0.92219,0.87838,-0.47135,0.47287,0
92,1.71085,0.90931,1.04622,0.54694,1
93,-0.15698,-0.8543,-0.24644,-1.06911,0
94,-0.98487,0.87623,0.00284,0.53232,0
95,0.15313,0.73195,2.07014,0.3775,1
96,-0.21256,-1.20224,-1.44369,-0.00373,0
97,-2.15169,-1.28331,-0.12011,-0.26609,0
98,0.27262,1.30318,-1.46974,1.1972,1
99,0.625,-1.28156,-0.0722,0.2242,0
100,-2.60985,0.63076,1.20524,0.28256,0
101,-0.38538,-0.54171,1.23425,-0.05309,0
102,-1.34649,1.56278,-0.42412,0.62686,0
103,-1.11451,0.12484,0.10119,0.25993,0
104,0.94835,-0.26858,0.04236,0.67691,1
105,-1.93718,-0.81807,1.86136,-0.06463,0
106,-2.60543,0.68517,-0.29387,0.98063,0
107,-0.39894,0.24592,1.99728,-1.21632,0
108,0.46396,-0.53713,0.91066,-0.56318,1
109,-1.46898,1.64992,0.77338,-0.42686,0
110,0.97388,0.75892,0.53436,1.61425,1
111,1.72107,-0.16009,0.59697,0.29521,1
112,-0.44989,-0.31097,-0.51565,0.07064,0
113,-1.3652,0.42144,-0.97647,0.02225,0
114,-1.63982,0.20546,-1.12842,2.88076,0
115,0.92898,-1.06643,-0.48807,2.60784,0
116,0.17263,1.12299,0.68496,-0.28633,1
117,-0.36374,-1.05321,0.87924,0.87052,0
118,-0.68545,1.53926,-1.90989,0.52021,0
119,-0.67888,0.47706,-0.21456,-0.13283,0
120,0.2574,2.74092,0.63979,-0.16245,1
121,-1.13248,-1.00081,-0.56799,-0.48173,0
122,-0.46802,-1.78025,1.90788,0.60058,0
123,0.22343,-3.14313,-1.12628,0.03764,0
124,-0.4866,0.24433,-0.96171,0.1765,0
125,-1.15224,-0.15794,-0.82855,-0.46802,0
126,0.24992,0.79381,-1.17932,-0.00925,0
127,-0.02883,0.18282,-1.29129,-0.1632,0
128,-0.06384,-1.63635,-0.77485,0.7767,0
129,-0.32993,2.052,-1.39452,-1.49,0
130,-0.47808,0.57153,0.12664,0.1346,0
131,-0.71933,-1.04438,-0.07215,-0.16818,0
132,-0.04838,-0.05163,-1.09511,0.27207,0
133,0.60665,-1.00971,-0.53818,0.96604,0
134,-0.62379,1.45573,0.2459,-0.44668,1
135,-0.99244,-0.25933,-0.74705,-0.66366,0
136,-2.42199,-1.06635,1.48012,-0.27286,0
137,0.0605,-0.08793,-0.687,0.9576,0
138,-0.40732,0.08825,-0.58726,0.40856,0
139,0.75252,-0.0468,-0.87829,-0.55608,0
140,1.49241,0.62609,-0.19065,0.71469,1
141,2.265,1.25039,-0.17688,0.26051,1
142,0.20717,-0.70204,0.36845,0.68888,0
143,0.11115,0.27081,0.6419,-0.46553,0
144,2.30449,0.0932,0.59616,1.73174,1
145,-0.70502,-0.1229,-1.18498,-0.7895,0
146,-0.16108,-0.94872,0.55856,-0.53788,0
147,0.21549,-1.23048,0.49075,0.12995,0
148,-1.0389,-0.38399,1.00003,-0.32074,0
149,2.1092,0.19864,-0.53522,-1.33711,1
150,0.05719,0.89793,-0.6343,0.32325,1
151,0.80781,0.0443,0.0064,-0.54637,1
152,-0.85404,-0.21841,0.06034,-0.26272,0
153,0.93683,-0.09822,2.32128,-0.07339,0
154,0.74263,-0.40334,-1.93083,1.58935,0
155,0.30264,0.43449,-0.56847,0.62104,0
156,0.26119,-0.46713,0.04857,-0.85885,0
157,0.46697,0.45864,0.32764,-0.68747,1
158,0.89723,-0.3953,-1.38179,-0.24961,1
159,0.55811,0.35672,-0.46835,-0.364,0
160,-0.63079,0.97893,0.61024,1.08651,0
161,0.16653,-0.40868,1.04315,-0.54647,1
162,0.17961,-0.81094,-1.44814,-1.15512,0
163,-1.29612,1.19988,-0.60945,0.56209,0
164,-1.07906,-0.72989,1.05182,-1.19893,0
165,-0.07952,0.05403,-0.04634,-2.36605,0
166,-0.87342,0.01581,0.1616,-1.45036,0
167,-0.16234,-1.13713,0.66416,-0.87355,0
168,-1.55532,0.27629,-1.14433,0.25122,0
169,-0.82115,-0.19845,0.5708,1.12645,0
170,0.14209,0.68489,-0.64052,0.98992,0
171,-0.16295,-0.64392,1.7834,-0.59834,0
172,2.04215,2.49072,-0.88837,0.40657,1
173,0.06536,0.84517,1.55596,-1.90566,0
174,-0.82492,0.15094,0.06503,0.10538,0
175,-0.13406,-0.7166,0.05041,-1.34099,0
176,-0.80085,0.75426,0.80526,0.89244,0
177,-0.41555,0.11333,-0.48267,-0.36309,0
178,-1.37887,0.08223,0.50499,-1.3416,0
179,-0.44297,-0.20997,0.09484,-0.52913,0
180,-1.37148,-1.35454,0.06054,-1.21733,0
181,1.46838,0.3758,1.38625,-0.49559,1
182,-0.29139,0.56221,0.31987,-0.88484,0
183,-0.84568,2.51597,0.07192,1.38879,1
184,1.62947,-0.26556,-1.59271,0.03111,1
185,1.26425,0.28647,0.0154,-0.65977,1
186,2.22195,1.80282,0.83013,-1.14727,1
187,-0.34715,-0.28035,0.386,-1.25066,0
188,1.26948,-2.33034,0.25336,-0.41998,0
189,0.00172,0.52262,-0.83514,0.17306,0
190,0.18661,2.6566,2.36936,-1.27594,1
191,-0.31958,-0.95858,-0.49554,0.57961,0
192,0.10734,1.38938,-0.0972,0.91016,1
193,0.91975,-0.25376,1.18719,1.14285,0
194,1.28675,-0.37668,-0.41592,1.45424,0
195,-0.96233,-0.47068,-0.8115,-1.34077,0
196,-0.58479,-1.38216,0.88604,0.26611,0
197,-0.23769,0.02082,-1.75996,-1.47177,0
198,1.77918,0.23474,-0.04414,1.00399,1
199,0.43758,-0.1535,0.66208,-0.63099,1
200,0.09439,-0.24163,0.7311,1.75895,0
201,-1.23048,-1.43481,0.78498,-0.83188,0
202,-0.32056,0.03776,0.29376,2.0106,0
203,1.66734,0.99846,0.99875,1.00746,1
204,0.46764,0.87561,0.6211,0.97588,1
205,0.8446,0.49749,-2.44172,-1.22558,1
206,-0.19894,1.39265,0.0916,-1.63781,1
207,-1.15607,-1.1154,-0.00487,-1.35618,0
208,0.43486,-0.55157,1.49477,1.42532,1
209,-0.03549,-0.43198,-0.22901,-0.75469,0
210,2.87922,-0.16093,-1.94592,-0.95574,1
211,-0.29505,-1.52701,-1.42588,-0.04158,0
212,0.6732,1.14328,1.00798,-1.04057,1
213,1.06113,0.39303,-1.74282,0.69291,1
214,-0.7984,0.93308,-1.86951,1.61072,0
215,-0.90118,-1.04126,0.08595,0.94473,0
216,-0.68592,0.35609,1.32867,-1.01122,0
217,1.4472,-0.30486,-2.44884,1.54175,1
218,-0.69973,0.71307,-1.34334,-0.10619,0
219,0.90042,1.30572,-2.27068,1.97395,1
220,-0.67737,0.08154,1.18986,-0.97621,0
221,0.33341,0.29849,0.9361,0.99632,0
222,-0.61584,-0.89682,-1.3485,-0.46454,0
223,-0.85451,-0.73617,0.20085,0.34944,0
224,0.94364,1.87423,-0.89365,-0.82691,1
225,0.2403,-0.37527,0.06943,0.56049,0
226,-1.04038,0.22185,-0.14639,0.24178,0
227,-0.1753,-0.02081,-0.88988,0.83738,0
228,0.18614,0.2444,-0.46137,0.90255,0
229,-0.84554,1.89019,-1.78228,-1.14899,1
230,1.00668,-1.32013,-1.07517,-3.03732,0
231,-1.36749,0.42691,0.06074,0.73778,0
232,0.74109,0.35023,-0.25226,-0.82851,1
233,0.1448,0.91692,0.04459,1.73679,1
234,-0.10294,-0.54583,1.58087,1.78792,0
235,1.28094,0.65012,-0.86019,1.50959,1
236,1.84783,-0.01787,-1.22588,0.9158,1
237,-1.26215,0.52818,-2.18083,0.26717,0
238,0.20629,0.28696,-0.67144,0.6262,1
239,-1.41203,-0.67605,-1.85366,-0.76578,0
240,1.18745,0.97033,0.18845,-0.32187,1
241,-0.84427,0.76165,-1.79434,0.12705,0
242,-0.79918,0.80318,-1.05789,1.72134,0
243,0.39518,-0.75622,-1.36426,0.57878,0
244,-1.64968,-0.53688,-0.11356,0.37433,0
245,0.76467,-0.62524,-0.27543,-0.31978,1
246,0.18048,-0.96198,-1.31719,0.29412,0
247,0.62162,0.0033,-0.54259,0.91655,1
248,1.39311,1.20581,0.18323,0.69415,1
249,-1.17639,1.15783,0.46604,-0.4165,1
250,0.84803,-0.43304,0.56307,0.67328,1
251,1.10831,-0.6475,-1.02924,-1.03102,1
252,-0.22883,1.70591,0.74813,-1.25487,1
253,-1.43379,1.80801,-1.15384,0.48016,0
254,-1.11877,0.16031,0.07804,-1.56402,0
255,-0.72742,-0.34239,-1.74717,-1.43311,0
256,-3.27931,0.32317,0.50674,-1.15795,0
257,1.7827,0.27477,-0.98901,-0.53853,1
258,-0.33489,2.33943,-0.70208,1.38346,1
259,-1.36777,-0.93369,1.20872,0.09066,0
260,0.28222,-0.51042,-0.05899,-0.12531,0
261,-0.76269,0.99878,0.58007,-0.03696,1
262,1.05636,1.46291,0.03599,0.0374,1
263,0.59971,-0.28242,-0.18834,0.1755,1
264,0.80142,-2.01873,0.16307,1.2358,0
265,-1.21363,0.59937,0.08409,0.17944,0
266,-0.35512,-0.69809,-0.37076,-1.14186,0
267,-0.28496,-0.74882,-1.71532,1.30026,0
268,0.5423,0.74479,0.54105,0.26961,1
269,-0.6929,-1.72551,-1.32572,0.27144,0
270,0.43602,1.26572,-0.5703,-0.08253,1
271,-1.29152,0.51559,0.50846,-0.76403,0
272,-0.25392,1.33783,-0.07055,-0.22177,1
273,0.03994,1.15065,-0.06689,-1.09004,1
274,-0.02633,-0.29456,0.03718,-0.32645,0
275,-0.3044,-0.77554,-1.63502,0.08902,0
276,-2.23114,0.6908,-0.20646,-0.62754,0
277,-1.1539,-0.0418,0.41516,-0.14412,0
278,-0.00963,0.49588,-0.30038,-1.07508,1
279,-0.78211,1.3509,1.71609,0.5849,0
280,-0.92223,1.20249,-0.68304,0.68286,1
281,-0.17918,1.46291,-1.19896,0.32032,1
282,0.57819,0.10605,-0.91008,-0.33713,1
283,0.2122,1.11953,-1.11813,-2.03564,1
284,-0.47773,1.21688,-0.74429,0.30468,1
285,1.5618,-0.12401,0.54629,-0.11246,1
286,-0.45844,-0.1875,-0.74026,-0.43153,0
287,-0.96431,0.00863,0.33916,1.22437,0
288,-0.59532,-0.26553,1.24935,-1.25803,0
289,0.21732,-0.08261,0.19227,-1.41991,0
290,1.86932,0.34257,1.68509,0.39128,1
291,-0.44526,-0.32102,0.59126,0.80729,0
292,1.07114,0.20519,0.42079,0.02834,1
293,1.26016,0.82052,-0.64017,-2.27926,1
294,0.95045,-0.62024,-1.28207,1.20039,1
295,-0.37067,-0.94951,1.67185,-0.78005,0
296,-0.16214,0.73352,0.27394,0.17146,0
297,-0.06284,1.05231,0.13626,-1.067,1
298,0.43194,0.08388,-1.57307,-0.34465,1
299,-1.87314,-0.84068,0.54169,0.01284,0
300,-1.11595,-1.0295,0.06843,-2.22512,1
301,0.61986,0.13428,-0.99575,0.54199,0
302,0.01539,-0.01425,0.63007,-0.05603,0
303,-0.75486,1.0477,-0.04168,-1.02919,0
304,-1.02637,-0.87995,1.1841,1.03019,1
305,1.97191,-0.44871,0.91,1.7629,0
306,-0.22969,-0.26732,1.00784,0.7809,1
307,-1.45905,1.01606,-0.04912,0.26358,1
308,-1.57365,-0.05668,-0.68914,-1.85857,1
309,0.60463,-0.59471,0.08856,1.26905,1
310,0.11671,-1.38791,0.73766,0.05901,1
311,-0.48062,-0.35172,-1.53578,0.30842,1
312,0.94435,-0.63431,0.7022,-0.80733,0
313,0.55711,-0.12538,-1.92707,1.46866,0
314,-0.01565,2.5517,-0.16307,-0.9726,0
315,0.45693,-0.3366,-1.61097,-0.37778,0
316,-0.12372,1.31629,0.76148,-2.9247,0
317,0.52834,-0.46129,0.10699,2.81238,0
318,-0.09709,-0.30616,-0.82351,0.00213,1
319,1.97381,-1.76817,0.70242,-1.67049,0
320,0.28813,0.36273,-1.44449,1.19298,0
321,0.33021,0.68348,0.76129,1.09112,0
322,-0.91107,-0.29364,-0.19488,1.06226,1
323,-1.12239,-0.90023,0.30514,0.00654,1
324,0.30663,-0.50344,1.8895,0.1773,1
325,-2.5594,-0.09652,1.36419,1.39545,1
326,-0.09054,-0.23902,-0.818,0.15826,1
327,0.11204,0.4158,-0.48961,0.42754,1
328,0.07745,1.12402,-0.06242,-0.92721,0
329,-0.13256,-0.99477,0.84498,-0.89369,1
330,-1.26926,-0.59718,-0.70284,1.35234,1
331,0.70511,-1.80912,-0.6157,0.81499,1
332,0.50298,-0.44972,-0.63475,0.45282,0
333,1.26836,-0.3199,-0.68961,1.26685,0
334,0.85593,0.17518,0.8388,-0.38531,0
335,0.00767,0.17962,0.71227,0.95344,1
336,0.98106,1.85893,0.61191,0.13591,0
337,-0.20668,-0.30486,1.39309,0.04881,1
338,0.96152,1.94029,0.52777,-0.72149,0
339,-1.49422,0.67126,-1.0296,-0.24982,1
340,-0.14268,-2.06991,-0.11934,0.76134,1
341,-0.4179,0.40682,0.17731,0.30048,1
342,1.57996,0.39391,-0.12585,-0.24511,0
343,2.05272,1.52651,0.182,0.1342,0
344,-1.07194,0.51026,-0.30697,-0.27636,1
345,-0.83142,0.25287,-0.58279,-0.40114,1
346,-0.90021,0.33544,-0.39286,0.78641,1
347,-0.05189,-0.35111,-3.18025,0.47835,1
348,-2.25642,1.44189,0.24787,-0.04188,1
349,-0.11913,-0.36469,-0.22999,0.12929,1
350,-0.69148,-0.90966,-0.54563,1.26785,1
351,-2.46225,1.82661,0.0966,0.77607,1
352,-0.20369,1.38579,0.2101,0.71294,0
353,1.09448,0.06097,-0.13871,-1.23056,0
354,-0.3319,-0.56642,-0.68001,1.37817,1
355,0.43477,-1.23326,0.21239,1.27813,1
356,0.51769,0.17351,-0.39252,-0.40512,0
357,-1.75498,0.05228,-0.17185,-1.34694,1
358,-0.06701,1.30624,-1.83759,-2.52108,0
359,-1.07581,-0.10203,0.05439,0.42567,1
360,0.43993,1.22875,-1.21547,1.12568,0
361,-0.8483,0.43463,-1.09755,0.99447,1
362,-0.34927,2.96156,-1.37161,-1.23695,0
363,0.95127,-1.50014,-0.56666,0.74714,1
364,-1.50696,-0.72529,-0.97174,1.43939,1
365,0.74393,-0.09211,-0.69134,0.30117,1
366,0.98831,-0.53198,2.90028,0.07951,0
367,0.42126,0.27663,-0.94945,-0.21556,0
368,-0.91165,0.42873,1.58487,0.38701,1
369,-1.97372,-0.34939,-1.74424,0.25987,1
370,-1.43717,-1.55593,-0.11682,0.56608,1
371,-0.17002,0.56869,-0.1459,0.09221,1
372,-0.22966,-0.04641,-0.37841,0.40025,1
373,1.84749,-1.00644,1.87532,0.37258,0
374,-0.7067,-1.0672,1.17973,-0.71629,1
375,0.1823,-0.03844,1.10453,1.84212,1
376,0.70159,-1.15902,0.66505,0.92501,1
377,-0.76522,0.47927,0.24169,0.31677,1
378,0.13467,0.82481,-0.08227,-1.10378,0
379,0.56031,-0.0157,0.2287,-0.50783,0
380,-0.27933,-0.18136,0.78453,0.60884,1
381,0.88239,2.0866,0.06434,-1.16423,0
382,-1.15984,1.03885,0.43636,-0.08573,1
383,0.86103,-1.21275,1.77254,0.89261,1
384,-1.76473,-0.23657,-0.73336,1.41224,1
385,0.97224,1.50582,-0.61811,1.26325,0
386,-0.2886,1.29411,1.16275,-1.1779,0
387,-1.81182,0.71009,-0.69823,-0.66988,1
388,-0.83209,0.98069,0.62966,0.69078,1
389,1.49284,0.08802,0.27554,0.19549,0
390,1.73927,-0.38345,0.06998,1.57827,0
391,-0.53075,-0.45023,-1.12648,0.62617,1
392,-0.97999,-0.58802,0.58306,-1.0344,1
393,-1.36018,-0.71099,2.12131,0.58462,1
394,0.33366,0.80955,0.0866,0.61129,0
395,-0.48,-1.10072,0.85193,-1.7313,1
396,0.47141,-1.27974,0.7827,-1.30318,1
397,0.89902,-0.96604,-0.93792,1.42251,0
398,-1.50561,0.33857,-0.31157,1.58859,1
399,0.19143,-0.35838,0.99301,-0.62285,1
400,1.38619,-0.12379,-1.82588,0.15585,0
401,0.86097,1.88558,0.04663,-0.9005,0
402,0.93133,-0.77108,-0.22597,1.13112,1
403,0.36094,1.41961,-0.34975,-0.37888,0
404,0.81989,1.77595,2.42935,-2.12301,0
405,0.13626,0.71436,1.57972,-1.85684,0
406,0.21523,0.65987,-1.92681,-2.76354,0
407,1.1836,1.39465,-0.25008,1.30608,0
408,0.31981,0.55815,0.45607,0.25852,1
409,-0.25591,-0.01409,-0.12074,-1.84098,1
410,0.23322,0.93491,1.99849,-0.05435,0
411,0.47645,-0.44265,-1.09736,0.59364,1
412,-0.9609,-0.65628,0.36888,-0.76398,1
413,-0.07437,1.36438,-0.4873,-0.51968,0
414,1.31075,-0.36768,-0.34742,-1.57948,0
415,-0.73326,0.71589,-0.08086,-0.50984,1
416,-1.93524,0.83368,0.34765,1.14283,1
417,0.69876,0.9055,-2.55581,-0.88451,0
418,-0.44801,-0.13124,0.85259,0.69595,1
419,1.31979,0.23259,-0.69528,0.81461,0
420,-0.59567,0.02743,0.43777,-1.52997,1
421,-1.02855,-0.26835,-2.19744,1.27958,1
422,-0.97804,-0.74271,-0.40711,-1.07601,1
423,1.51357,0.99435,0.29334,-1.40962,0
424,-1.06495,-1.16183,-0.11778,-1.52791,1
425,0.91729,0.50388,0.34897,1.05887,0
426,-0.84299,0.99171,-0.56683,-1.02381,1
427,1.79124,0.2787,-0.30347,0.52447,0
428,0.83416,-0.14967,-0.64645,-1.43459,0
429,-1.98204,-0.14615,-0.93326,-1.7944,1
430,-0.03425,1.33174,-0.2082,-0.02001,0
431,0.34504,-0.94198,-0.3022,-1.98084,1
432,1.02827,-0.40351,-0.04591,0.44571,0
433,-0.20889,0.60617,0.29954,0.5533,0
434,0.68278,0.13118,-0.00832,-0.14513,0
435,0.21899,0.46461,-0.75767,-2.37801,0
436,0.67561,0.17681,0.2504,1.56392,0
437,-0.20477,0.2042,0.17787,-2.70397,1
438,0.09506,-0.94521,-0.09172,0.42294,1
439,1.02765,-0.20378,0.45069,0.72012,1
440,1.07535,1.3037,-2.30808,-0.55621,0
441,-0.08449,-0.03466,0.53014,-0.29391,1
442,0.18525,-0.8861,-0.2842,-0.66363,1
443,-1.35901,0.36771,1.05098,0.18831,1
444,0.513,-1.40674,-0.84589,-1.85575,1
445,-0.51711,-0.58196,0.32653,-0.14313,1
446,-0.12582,0.92932,-0.81331,1.04494,0
447,0.03846,0.12129,1.92967,0.07183,1
448,-1.55071,-2.01226,0.55545,-0.92768,1
449,0.05228,0.25557,0.67749,-2.31811,0
450,-1.16321,-1.69355,-0.0786,0.65638,1
451,0.2727,-1.25059,-1.4955,2.39576,1
452,1.3847,1.60636,-1.07751,-0.16401,0
453,-0.2062,0.81905,0.25582,-0.78922,1
454,0.82895,1.08536,-0.20864,-1.55729,0
455,0.99998,2.64226,-1.09694,0.99027,0
456,-0.19185,0.25188,-0.21612,1.73273,1
457,-1.0262,-1.43401,-0.73412,-0.81567,1
458,-0.52855,0.67805,-1.70114,1.40859,1
459,-0.41952,-0.74942,0.73507,0.99705,1
460,-1.44996,-0.92569,0.98346,0.07474,1
461,-0.44298,-0.93002,1.58024,1.34588,1
462,0.25992,1.83288,-0.10056,0.94951,0
463,-0.76364,-1.56075,0.28,0.62863,1
464,-1.39351,-2.43598,-0.93646,0.00931,1
465,-0.68244,0.36213,0.70352,-0.62216,1
466,-0.45157,-0.56122,-1.2368,0.08751,1
467,-1.01387,-0.75901,-0.37908,-0.17583,1
468,-0.2488,1.33973,-1.87311,0.269,0
469,-1.5367,2.11501,0.75051,-0.04518,0
470,1.93559,-0.36017,0.14578,-0.20507,0
471,-1.95402,1.63408,1.35402,1.21878,1
472,-1.39954,0.14761,-1.86203,-0.59137,1
473,-1.58649,-1.7816,1.40621,0.04329,1
474,0.34828,-0.7549,-0.25597,-0.25325,1
475,1.02788,0.83356,0.17287,-1.41279,0
476,0.435,-0.95499,-1.05451,-0.36379,1
477,1.57483,0.40832,-0.34578,0.8285,0
478,1.8997,0.63995,0.45324,-0.50851,0
479,1.45777,1.11389,-0.5192,-0.65198,0
480,-0.1217,-0.69095,-0.47031,0.27502,1
481,0.33986,0.86947,-1.58525,0.31941,0
482,0.95939,-0.79142,-0.60335,-0.19441,1
483,-1.63096,1.49132,1.82782,-1.83818,1
484,-0.63366,0.48745,-0.57547,0.69386,1
485,-1.90453,-2.15367,-1.13948,-0.08337,1
486,-0.01393,-1.10035,-1.81928,-0.26561,1
487,-0.2944,0.57844,0.29658,0.97913,0
488,-0.31211,-0.0944,0.46161,0.07271,1
489,-0.52613,-0.01335,0.46137,-0.51903,1
490,0.32394,-1.36291,-1.00658,-0.28189,1
491,-0.33855,0.72423,-0.76961,0.16431,0
492,-0.77901,1.05364,-1.33174,-0.81882,1
493,0.31046,1.80022,1.5244,-0.37634,0
494,0.3598,-1.3343,-0.09566,0.15014,1
495,0.2779,0.51276,1.19895,-0.07261,1
496,0.035,0.90973,1.36381,1.01854,0
497,-1.8851,0.3456,0.60242,0.24562,1
498,1.41535,-0.13755,0.84495,1.9877,0
499,0.44046,0.7091,-0.526,-1.37626,0
500,-0.44514,-0.71151,-0.04038,-1.00352,1
501,1.08303,-0.05139,-0.68608,-0.15502,0
502,-0.13573,0.21064,1.05572,0.08262,1
503,-1.28636,0.14149,0.26792,0.56596,1
504,-0.1013,1.17662,0.67951,0.29795,0
505,-0.45035,0.08854,0.15231,0.34246,1
506,1.30891,-1.36076,1.24409,-0.63713,1
507,-1.617,1.40158,-0.12266,-0.22289,1
508,0.45487,-0.26449,-0.48152,0.80469,1
509,0.41567,-2.10664,0.67282,-0.01015,1
510,1.39001,-0.99624,-0.34877,0.09655,1
511,-0.14349,-0.35762,-1.23237,-0.22404,1
512,-1.08738,-1.23848,0.50649,-0.81604,1
513,-0.04166,1.15933,0.3756,-0.22511,1
514,-0.1724,-1.34097,0.51632,1.89359,1
515,0.79665,1.79176,-0.1758,0.30157,0
516,-0.86496,-0.91645,0.23324,-0.40329,1
517,-2.08963,0.45993,0.08969,0.00496,1
518,-1.09165,1.1564,0.53408,-1.09975,1
519,-0.75567,0.59063,-0.44928,-0.84265,1
520,-0.11778,-0.14783,-0.7388,-0.07088,1
521,-1.12434,0.80021,1.91485,0.33944,1
522,-0.65203,1.61215,-0.91747,-0.82042,1
523,0.95491,-0.59099,0.49251,-1.23354,1
524,2.17524,-0.07004,-0.42387,-0.33385,0
525,0.29205,2.61785,-0.96128,1.82483,0
526,-0.98391,-0.98089,0.87612,-0.90558,1
527,-0.79844,-0.52429,1.1321,1.54887,1
528,-0.96764,1.02121,0.83176,1.61591,1
529,0.81276,0.17222,0.20281,-1.55521,0
530,-0.94871,-1.67322,0.7703,0.53807,1
531,-0.41434,0.16453,0.65649,-1.58872,1
532,-0.26567,0.24798,1.30776,0.86884,1
533,-1.45395,1.41748,-0.38792,0.44825,1
534,0.72693,-0.766,0.02021,1.19854,1
535,0.85358,-0.21303,-0.96889,0.51562,1
536,1.03469,-0.86115,-0.48783,0.72339,1
