id_empresa,periodo,porte,margem,crescimento,endividamento,liquidez,superou_setor
E34,T01,0.10893,0.14936,0.30297,-0.74783,0.16418,0
E27,T03,-0.44289,0.04942,0.55287,-0.34266,-0.39418,1
E25,T15,-0.13333,-1.55162,-1.10908,-0.37298,2.15817,0
E15,T13,0.74688,0.98705,0.24005,0.73775,0.06463,0
E36,T15,-0.53891,0.42236,-1.87461,-0.35338,-1.27383,0
E33,T03,-1.12801,-1.08419,-1.21848,-1.08721,-0.31826,0
E10,T04,-2.74983,-1.00284,0.76965,-0.45472,0.29991,1
E02,T15,5.79632,-0.44366,-1.88409,-0.98628,0.95204,0
E03,T01,-1.1585,-0.6178,-0.2827,-0.37943,-0.98271,0
E05,T01,1.59762,0.29989,1.8455,0.52054,-0.79399,1
E30,T01,1.44471,0.24247,-0.15307,0.20541,-0.22694,1
E33,T10,-1.1358,-1.43892,1.22302,-0.04333,1.5538,1
E16,T01,0.9172,-1.59667,1.81568,0.99962,0.25983,0
E09,T04,0.87043,-0.47912,1.67777,-0.05977,-1.54987,0
E07,T07,2.84845,-1.36615,2.74392,-1.21725,0.03807,0
E19,T08,1.05961,-0.24328,0.766,1.55188,1.00519,0
E33,T12,-1.12132,1.3599,-0.64017,-0.22529,-0.4469,1
E21,T11,-1.20592,2.17883,-1.66618,0.14282,0.99804,1
E36,T04,-0.55467,1.2929,-1.9167,0.035,-0.24961,0
E11,T12,0.50064,-1.08413,0.6922,-0.00142,1.2344,0
E17,T16,-0.53654,0.27327,-1.47369,0.08602,0.43796,0
E32,T07,1.27006,-0.0838,1.31193,-0.57962,-0.06664,0
E06,T01,-2.68625,-0.81421,0.92998,-0.40933,-0.04365,0
E32,T14,1.24135,-0.55255,-0.79205,-0.01483,-0.94068,0
E13,T15,0.37881,-1.40754,-0.99613,1.5313,-1.45594,0
E30,T13,1.4168,0.65577,0.65305,-0.3641,-0.34424,1
E35,T01,0.95861,-0.48864,1.97052,0.07477,1.6657,1
E28,T03,-1.15241,-1.03239,0.55865,1.24223,-0.03967,1
E07,T16,2.84954,-0.28592,0.85401,-0.95604,0.29636,0
E21,T01,-1.22865,-1.14141,0.00401,-0.24623,-1.06594,0
E21,T13,-1.2225,-0.5285,0.7017,-1.25906,1.12215,0
E35,T14,0.96238,0.46361,2.81942,-2.40607,0.14304,1
E21,T03,-1.19724,-1.06618,-1.65084,-0.98913,0.15867,0
E08,T03,0.59341,-2.25024,-0.01858,1.05516,0.84651,0
E07,T01,2.8305,-0.58674,1.206,1.27607,-0.0746,0
E38,T16,0.08591,-1.73045,0.76147,-1.76733,-0.39321,0
E33,T14,-1.12232,0.08301,-0.65617,1.17823,-1.37609,1
E22,T05,-1.60456,-0.29318,0.60389,0.04907,-0.18797,1
E21,T12,-1.21439,-0.41111,-0.22014,-1.52982,1.17949,0
E12,T04,-0.21545,-0.23251,-0.82215,0.83227,-2.16505,1
E38,T06,0.0969,0.62805,-0.59,-1.5254,0.83264,0
E11,T15,0.52199,1.01102,0.28723,0.39242,-0.19712,0
E21,T07,-1.17353,-0.48115,-1.03095,1.74871,0.14217,0
E19,T04,1.07628,-0.96615,0.07695,-1.24232,-0.50476,0
E32,T12,1.23367,-0.66233,0.34056,1.12087,-0.06777,0
E19,T13,1.08403,-0.89575,1.3522,0.25295,-0.43183,0
E09,T11,0.86525,-0.16165,0.98601,-0.85745,0.79945,0
E10,T05,-2.70954,-1.68278,-0.94661,0.23778,0.38313,0
E24,T12,0.87378,-0.49008,0.19132,-0.30427,0.95811,0
E26,T10,-0.36419,-0.39179,0.89147,-0.5207,0.49924,1
E23,T02,2.38853,-1.7869,0.11569,-0.09068,-0.04352,0
E13,T14,0.31922,-0.54497,-0.09484,-0.67294,0.92541,0
E29,T15,1.18451,-1.61807,1.51134,-0.47853,-0.58207,0
E33,T01,-1.1555,-0.13535,-0.55211,-0.56964,-1.47629,0
E12,T10,-0.24042,-0.8822,-0.83009,-1.14029,0.50805,0
E31,T07,-0.33359,1.54781,-0.82345,0.6094,-0.08242,0
E16,T03,0.88843,-0.09026,-0.04148,-0.07158,-0.50375,0
E18,T02,-0.86727,-1.1768,0.81298,-0.63839,-1.7475,1
E19,T15,1.0626,0.9121,0.2194,0.57921,-0.7257,0
E19,T16,1.02818,0.08364,-0.91331,0.03835,0.35911,0
E26,T08,-0.37123,-1.04496,2.14063,0.43865,-0.99219,1
E15,T05,0.79747,-0.81967,-0.77997,-0.49909,-0.1862,0
E18,T11,-0.84724,-0.36928,1.02116,1.12521,0.03748,1
E06,T12,-2.68208,0.06968,-0.76137,-0.41226,-1.00613,0
E12,T11,-0.24132,-1.0072,2.03408,-0.22645,1.32751,1
E35,T09,0.932,-0.63176,-0.28224,0.82603,1.32385,0
E40,T04,1.78146,0.13071,-1.56783,-1.93228,-1.7838,0
E19,T12,1.05603,0.45651,0.07547,0.23671,-0.47208,0
E12,T08,-0.24594,1.9899,-1.92621,1.47781,0.73073,1
E37,T13,-0.98343,0.10397,-0.35275,1.06976,0.40527,1
E22,T06,-1.5895,0.11572,-0.02261,1.31487,0.08271,1
E36,T02,-0.52017,0.09843,-0.10359,-0.72829,0.04752,0
E10,T07,-2.7291,0.98423,-0.54511,-0.82924,1.09839,1
E29,T08,1.15667,-0.68633,-2.3713,0.8885,-0.02783,0
E37,T15,-1.02343,-0.33301,-2.36698,-0.00334,0.65858,1
E28,T09,-1.15974,1.45182,-0.36707,0.24845,0.57965,1
E04,T10,-1.75569,0.53765,1.27618,0.11449,0.46033,1
E15,T01,0.75879,0.28848,-0.24954,-0.72592,-0.57665,0
E21,T06,-1.17072,-0.76568,0.05094,1.5829,-1.06222,0
E18,T13,-0.80061,0.96045,-0.64096,1.14563,1.27302,1
E11,T05,0.5183,0.52357,0.89004,-0.5993,-1.17197,0
E20,T10,1.13348,-0.52516,-0.37706,0.40895,0.79685,0
E35,T11,0.9781,0.21699,-0.64141,0.5112,-0.3073,0
E26,T05,-0.3663,-0.91259,-1.33972,0.38026,1.04825,1
E27,T02,-0.41668,-1.67642,-1.50309,0.65221,-0.39084,0
E04,T04,-1.77599,0.26227,0.0275,-1.32513,-1.67681,1
E32,T04,1.24393,-0.34299,-2.03959,-0.16401,1.37296,0
E22,T02,-1.61018,1.10119,-0.92511,0.08669,0.78626,1
E35,T07,0.95542,1.20766,1.20281,0.58975,0.41164,1
E39,T07,-1.68155,0.02755,-0.29433,-0.93677,-0.25811,0
E34,T03,0.1054,1.05244,-0.54869,0.60776,-1.21712,0
E01,T06,4.66345,0.56473,0.99871,1.32291,-0.46434,1
E38,T02,0.09243,-0.76444,-1.90257,0.16697,-2.4532,0
E16,T09,0.88771,-0.64419,-0.03655,0.92518,-0.51558,0
E36,T12,-0.54554,0.06158,0.50044,1.66757,0.39467,0
E20,T05,1.08752,0.10112,0.80848,-1.23125,0.14532,0
E11,T07,0.52971,-0.04525,-0.39481,-0.77523,3.12608,0
E12,T13,-0.21408,1.16548,-0.44144,-1.70969,1.73186,1
E36,T13,-0.52922,1.99808,-0.71014,-0.60834,-1.77056,1
E28,T08,-1.17576,0.44314,1.38403,-0.23975,1.06741,1
E04,T02,-1.76148,-1.79432,0.26315,0.85228,0.86402,0
E02,T12,5.784,-0.98369,0.43197,0.637,0.00324,0
E02,T14,5.77703,1.06941,-0.02454,-0.72066,-1.3058,1
E36,T14,-0.55086,-0.78014,0.97441,1.26004,0.9982,1
E05,T04,1.59821,-1.39407,1.98641,0.52739,0.3316,0
E18,T12,-0.83508,0.39405,-1.4028,1.88025,-2.20934,1
E07,T14,2.82751,1.45962,-0.1382,1.72628,2.48528,0
E27,T15,-0.40834,1.80242,-1.5473,0.2497,-1.51588,1
E22,T07,-1.55597,-1.70887,1.02662,2.53632,-0.23393,1
E38,T08,0.08964,1.63031,1.00139,0.88192,-0.11147,1
E17,T07,-0.51001,1.35513,-0.21434,0.01951,-0.11036,1
E08,T16,0.59019,1.02698,0.76533,1.73682,-0.72108,1
E01,T08,4.69192,2.89046,2.27845,0.97357,-0.65403,1
E09,T03,0.86334,-0.57053,1.20322,-0.24368,-0.03468,0
E32,T02,1.25021,0.02822,0.07777,0.89423,-0.98294,0
E37,T07,-1.06463,0.81704,-0.86695,1.02422,0.03179,1
E34,T04,0.11574,-0.94688,-1.08225,-0.55132,1.30142,0
E25,T11,-0.12167,1.15081,-1.75429,-0.76221,1.97281,1
E22,T01,-1.61005,0.58178,-0.27075,-0.79151,-0.49443,1
E05,T05,1.56282,-0.53577,-3.02844,-1.40094,-1.94243,0
E26,T14,-0.38456,0.92021,1.83662,-0.5825,0.56663,1
E37,T06,-1.00473,0.96488,-0.93351,-7e-05,-1.98135,1
E17,T08,-0.5158,-1.04195,0.28852,-0.58462,1.56183,0
E15,T14,0.76917,1.03465,0.68347,0.45872,-0.32278,1
E08,T15,0.55838,0.18075,-0.34911,-0.19292,1.7187,1
E22,T04,-1.54401,1.17161,-1.05205,1.02901,0.09335,1
E32,T15,1.25787,0.41651,1.13455,0.88913,0.74686,0
E30,T07,1.42467,1.33221,0.28765,0.48485,-0.36422,1
E18,T05,-0.85416,-0.2729,-0.25623,0.60315,-0.69434,1
E24,T09,0.86732,-1.13502,1.05477,-1.05855,-1.74998,0
E24,T10,0.87965,0.23874,-0.25725,-1.26093,-0.88812,0
E01,T15,4.68617,-0.12057,0.74853,0.28497,-0.06181,1
E39,T01,-1.6912,-1.03619,-0.26466,1.32509,-0.66527,0
E35,T12,0.95216,0.36493,-0.95256,-0.6261,1.39035,0
E17,T05,-0.48534,-0.54041,0.24723,0.89352,-0.64781,0
E15,T10,0.77431,0.86283,0.33059,0.01731,-0.78335,1
E09,T07,0.88748,-0.07116,0.86715,-1.0819,-0.36342,0
E40,T16,1.82712,-0.44658,-1.24414,0.31113,-0.15308,1
E25,T05,-0.1526,0.42941,-0.0818,1.20058,1.82872,1
E07,T05,2.85886,-0.07912,0.83353,-0.82242,0.1939,0
E27,T12,-0.43299,1.64442,-0.0876,-0.48416,-0.07332,1
E31,T13,-0.3123,-1.57266,-0.07984,1.39683,-0.47684,0
E28,T14,-1.14271,-0.81079,1.57507,0.34852,0.86874,1
E32,T08,1.25769,0.63263,-0.34752,0.32941,0.93227,0
E23,T04,2.37675,-1.29375,-1.0919,-2.55688,1.38313,0
E03,T09,-1.13924,0.36565,-0.13846,0.43304,-0.49194,1
E08,T02,0.59987,3.07902,1.49573,0.49565,0.39855,1
E40,T06,1.78762,-0.03957,0.07336,1.29869,-0.40214,1
E29,T06,1.15036,1.65532,1.2182,-2.2947,-1.54504,1
E36,T08,-0.52732,-1.07145,0.89888,-0.89609,-0.63381,0
E29,T12,1.19667,0.53355,-1.34421,-1.21256,-0.86131,0
E03,T14,-1.1576,1.58302,0.60452,1.18521,-0.37386,1
E26,T01,-0.37778,0.98006,0.32048,-1.46637,-1.01806,1
E05,T16,1.58238,-1.34904,-1.24808,-0.38949,-1.57662,0
E32,T06,1.26309,-1.25087,-0.78283,0.33429,-0.93453,0
E13,T04,0.37107,-0.33302,-1.07488,-0.71972,-2.3275,0
E23,T07,2.4016,-1.45037,-1.33552,-0.47928,-0.04945,0
E12,T07,-0.27688,-0.37658,-1.4568,0.86653,-2.35261,0
E10,T14,-2.74291,0.8579,2.12837,-0.77683,1.99472,1
E31,T05,-0.3189,0.59406,0.18316,0.33659,1.38632,0
E15,T06,0.77118,0.43443,-2.08701,1.1841,-0.85033,0
E34,T11,0.08354,0.92931,-1.5067,-0.81932,1.29305,0
E39,T11,-1.67655,-0.17267,0.11806,1.8109,0.36973,0
E38,T07,0.09,-0.08234,-0.83012,0.0121,0.01088,0
E36,T06,-0.55233,0.1799,-1.03224,-0.82157,1.68049,0
E30,T08,1.37187,0.99571,-0.06177,-0.49884,0.21913,1
E25,T04,-0.14322,-1.33021,-0.57647,0.44294,1.0675,0
E04,T07,-1.8107,-0.73195,0.17745,0.01901,-1.52719,1
E35,T13,0.94245,-3.41797,0.80137,-1.52322,-1.59156,0
E03,T13,-1.14047,-0.45882,0.11196,-3.09295,1.0009,0
E25,T03,-0.14743,0.48059,-0.4762,1.90056,0.39089,1
E20,T11,1.1386,0.27669,-0.78539,0.51025,0.4621,0
E18,T06,-0.81963,-0.35901,0.49946,-0.37964,-0.95854,1
E08,T04,0.61759,-2.45757,0.19901,0.38116,-1.2779,0
E04,T11,-1.81681,-0.30585,-0.66088,0.70882,1.47829,1
E10,T12,-2.72025,0.78647,0.53903,0.1278,-0.99147,1
E27,T01,-0.40417,-0.66466,-0.7179,-1.04299,-0.64644,1
E17,T03,-0.52225,0.36449,0.01682,2.35328,-0.8295,1
E01,T13,4.64628,0.55945,0.93043,0.01157,-1.32145,1
E38,T11,0.08835,-0.00126,1.82658,-0.17553,-0.4124,1
E40,T05,1.81814,0.18307,0.85383,0.5615,0.55954,1
E26,T11,-0.40284,-0.20523,0.86093,-0.20116,2.00726,1
E38,T15,0.12521,0.02741,1.06558,0.47778,0.13688,0
E24,T06,0.89031,0.06285,-0.43587,0.73901,-0.73719,1
E02,T05,5.80287,0.12685,0.38848,0.52996,0.10049,0
E17,T09,-0.50418,1.92679,-0.14007,-0.09045,-0.08401,1
E18,T01,-0.81715,0.52424,-2.21164,-0.76185,0.52431,1
E09,T05,0.85788,0.2097,0.81386,0.99018,-1.28896,0
E13,T01,0.40333,0.31008,1.00696,-1.09085,0.15087,0
E14,T06,-1.01283,1.78567,-0.94225,0.75129,-1.39377,0
E27,T06,-0.41178,-0.59766,-1.25823,0.28631,0.98101,1
E14,T08,-0.96466,-1.01307,0.75064,-0.12861,-0.10344,0
E05,T10,1.58909,2.25392,1.08637,-0.56148,1.63596,1
E25,T09,-0.14935,0.03762,-0.26742,1.01602,0.42668,0
E13,T02,0.34942,-0.48149,0.4231,1.96371,0.05106,0
E10,T01,-2.70681,0.65471,0.25347,0.31595,-1.70733,1
E31,T11,-0.30789,1.5533,-2.05278,-1.5994,-0.96209,0
E13,T12,0.34625,0.71676,-1.16692,0.31722,0.02134,0
E34,T07,0.09673,-0.06215,-1.54722,-0.58599,-0.90228,0
E10,T08,-2.78733,-2.07423,0.42127,0.3853,-0.34969,0
E27,T13,-0.42739,-0.36072,0.17297,-0.44511,-1.32154,1
E06,T08,-2.67588,2.60084,0.48752,-0.16828,0.90234,1
E13,T10,0.30766,-0.27545,-1.62192,1.49772,0.2862,0
E16,T15,0.89284,0.28634,0.85797,-2.18045,-1.21809,1
E12,T03,-0.23234,-1.01335,0.78909,0.98942,-0.87265,1
E34,T08,0.0958,2.61135,-0.97765,-0.92158,-0.45698,0
E25,T16,-0.1413,1.03022,-0.15817,1.31208,-1.06196,1
E06,T03,-2.64986,-1.00631,-1.0092,-0.22202,-0.46016,0
