x1,x2,x3,x4,x5,x6,alvo
0.24886,2.04129,1.92608,0.73275,2.35697,0.32568,1
0.35616,-0.36257,-0.50491,-0.22881,0.63192,1.34125,0
-0.87553,0.4991,0.16394,-0.06239,0.72397,-0.32773,0
-0.76572,0.16828,0.09368,-1.88918,0.19592,0.67202,0
-0.89859,-0.67867,0.34518,-1.30833,-0.72858,0.3699,0
1.08921,-1.44175,-1.94855,-1.13857,0.14063,-0.40184,0
0.50691,-0.65277,-0.89668,0.65795,2.4252,-1.40508,0
1.6175,0.75566,2.24576,0.19544,1.77838,1.50895,1
-1.43968,1.17344,0.3867,1.35332,0.15082,-0.09272,0
-0.20166,1.68408,-0.9551,0.7997,-0.23409,-1.04977,0
0.25087,-1.72175,-0.64276,0.26296,0.02947,0.71084,0
2.08852,0.7358,1.14648,0.00134,0.06276,0.13548,0
-0.9072,-0.84594,-0.1199,1.06878,-1.78171,0.24447,0
1.98988,0.28996,0.38111,-0.19412,-0.32496,0.44371,0
0.83587,0.64595,-1.17607,-1.89343,0.66352,-0.1638,0
2.053,0.43424,-1.18091,0.2934,1.09638,0.97819,0
1.79954,0.15605,-0.15843,-0.26551,-1.2764,-0.89874,0
0.93938,-1.92552,1.21878,0.96368,-0.12415,-0.79927,0
1.68358,-1.031,0.19492,0.10252,0.45974,1.21583,0
-0.16461,-0.09164,0.3211,0.91821,-1.49854,0.35357,0
-0.63138,-0.59177,1.50939,-1.34805,-1.48426,0.07387,0
-0.13571,-0.57483,-0.84013,0.23874,0.87907,0.72876,0
-2.07408,1.75561,-0.64116,0.56815,-0.44547,1.24116,0
-0.89112,-0.68957,1.03912,0.75963,1.03903,0.48824,0
2.66263,-0.15353,-1.48056,0.65718,-1.18622,-0.28434,0
-1.31123,-0.0348,1.45044,-0.43775,0.23817,1.14431,0
1.1171,-0.62491,0.26053,-0.37061,-0.16224,0.71415,0
-0.86317,1.08925,0.75166,1.26249,0.864,-1.05394,0
-1.64408,0.8932,0.07347,0.2069,-0.7311,0.62348,0
0.64109,0.36698,-1.68128,0.07778,-0.44838,0.01726,0
-0.19238,-0.15597,0.73931,-0.02507,0.39176,1.1179,0
1.79483,1.29463,0.79021,0.45652,0.98897,-0.01869,0
-1.18041,-0.4606,-0.72316,1.77641,2.91427,-0.4758,0
-0.2199,0.04215,-0.64969,0.49038,0.64344,2.47438,0
0.25683,0.13252,-0.16393,-0.37616,-0.65587,-0.84659,0
-0.41556,-0.49833,-0.57911,0.90652,-0.1273,-1.22126,0
-0.98194,-0.54674,0.66934,-0.55197,1.41753,-0.95345,0
0.51701,0.39792,2.15154,0.41486,0.85014,1.12175,0
1.02687,-1.85183,0.25952,-1.20394,-0.6326,1.13941,0
0.43037,-0.36823,-0.23875,0.37854,-0.71151,-0.24267,0
0.64058,0.6633,-0.48501,-0.30281,-0.92947,1.20214,0
0.2425,-0.8374,0.07986,-0.2397,0.10834,0.4296,0
-1.675,-1.40829,0.02305,-1.53825,-2.07889,-0.55848,0
-1.03277,-0.12734,-1.55965,0.83426,-0.34312,-0.29671,0
0.37974,1.27733,1.02226,0.55443,1.16569,0.88086,0
-0.47555,-1.29959,1.55243,-0.65533,-0.86606,-1.10903,0
-0.79982,-0.9011,-1.03098,0.20483,-0.22663,0.29329,0
0.20539,-0.4509,-2.50314,-1.78775,1.14804,1.48809,0
1.12646,1.08421,-0.77394,0.15406,-1.01996,0.3281,0
0.06245,0.20427,0.09123,1.13991,-2.20358,0.77482,0
0.53022,1.88019,-0.79522,-2.25043,0.59136,-0.40528,0
1.67942,-1.32465,-0.87956,-1.07611,0.31803,-0.92853,0
0.3226,1.09112,2.43915,0.87469,-0.51655,0.82177,0
0.86576,-1.01655,0.27428,0.75239,0.16817,-0.43951,0
-1.25289,0.11936,-0.1235,-0.3371,0.10292,1.10117,0
-1.53835,0.7723,0.78214,0.28653,0.05699,-1.21037,0
-0.05827,0.3761,-0.12499,-0.92584,1.35203,-1.35209,0
0.24329,-0.65545,-0.47413,-0.33125,-0.366,0.09057,0
-1.06632,0.24558,-0.48973,0.37608,-0.28182,-0.41683,0
1.14502,-1.9213,-0.1352,1.71532,-0.11944,1.14034,0
0.93469,0.39158,-0.73455,0.08985,-0.1912,-0.85113,0
0.18603,-1.41446,-0.00107,-0.91907,-0.69599,0.43333,0
-2.07146,-0.57874,-1.22377,0.16195,0.37102,0.7839,0
-0.75687,-0.55103,-0.11519,-0.9499,0.1924,-1.14836,0
-0.14584,0.03417,-0.19671,2.04865,-0.88912,0.00247,0
-2.13804,1.12907,0.41699,-0.24787,0.55253,-0.26655,0
-1.53514,0.50171,0.61253,-0.16168,2.1365,-0.93726,0
-1.24313,0.15953,0.69032,-1.4134,-0.46285,0.29263,0
0.95384,-0.63593,0.33489,-0.44867,1.84839,0.6616,0
0.47,0.47959,-0.69952,-0.38646,0.75007,0.2839,0
0.28565,-0.01203,-0.30283,-1.84508,0.2124,-3.54558,0
-1.63228,0.23952,0.97163,-0.3097,-1.83919,-0.8242,0
0.76691,-0.6004,1.53221,-0.37386,2.42779,0.10314,1
0.8202,1.07136,0.64971,0.9048,-0.21637,0.78238,1
0.76004,-1.45604,-1.34494,2.68423,-1.05209,-0.334,0
-1.96625,0.19827,0.32518,-0.17199,0.96555,-1.07357,0
0.54121,0.82938,0.29679,-1.04183,-0.35143,-0.1237,0
-0.80042,-1.29078,-1.16474,1.76543,-0.26707,-0.42755,0
0.59301,-0.94793,-0.95094,0.12673,-0.50987,0.50597,0
1.58959,2.65647,1.35682,1.70058,3.26071,1.46647,1
-0.24492,0.23622,-1.50135,0.59083,-1.59841,-1.85154,0
0.80061,2.37396,-0.85886,1.78956,-0.40948,0.15756,0
0.95413,-1.78417,-0.08268,0.27489,0.23297,0.37643,0
-0.13897,-0.50688,1.59886,0.67013,0.20087,-0.84774,0
-0.94897,0.83381,1.49718,-0.432,-0.8233,0.39196,0
-1.62184,0.05734,-0.13065,1.0626,-0.50259,0.50834,0
1.05819,-0.11763,-0.70738,-0.40109,1.07042,1.16955,0
-1.14806,1.07447,-0.53384,1.62683,1.12457,0.74144,0
-0.75713,-0.69031,-0.50808,-2.55045,-1.39793,1.3613,0
-0.20287,0.57563,-0.12834,1.02907,0.71176,1.53869,0
-1.49121,0.83473,-1.11396,1.48911,1.55642,-0.87547,0
0.28851,0.94212,0.26249,0.2368,-0.42906,0.61505,0
-0.36282,-0.25531,0.70927,-1.01805,0.59124,-0.24222,0
2.02309,1.08354,-0.33926,-0.73276,0.45948,2.25464,0
0.91738,0.47837,0.77306,0.60713,1.01834,1.2101,0
0.8601,1.01602,-0.07424,0.46051,0.51486,0.67487,0
0.86372,1.47812,1.70823,-0.01427,-0.4555,-0.11317,0
1.05371,0.2229,0.42333,2.07363,-0.10365,1.47618,0
1.97272,-0.23042,-0.17867,1.23007,0.79383,2.04645,1
0.65025,0.04243,1.15118,0.54866,0.10692,-1.58609,0
-0.93871,-1.0227,0.76789,1.54921,-1.58767,1.75435,0
0.73875,0.43298,1.41454,1.26111,0.43743,1.20362,0
0.00077,0.40418,1.22124,-0.27466,0.18069,0.35774,0
0.40967,-1.02575,0.2468,-0.18355,0.26654,-0.76599,0
-0.06558,-0.12207,1.56271,0.11202,0.35974,0.95666,0
1.76945,0.24969,0.68771,0.87965,0.01851,-0.05016,0
-1.10938,0.51682,0.5187,-0.66126,-1.08869,0.41302,0
-0.33583,-0.93456,0.98296,0.91059,0.04093,-0.85243,0
1.78758,-0.10363,0.22872,1.2565,0.15112,0.18522,0
-0.6314,-0.31067,-0.44239,1.81975,-1.10357,0.86741,0
0.77757,-0.79749,0.30962,0.31942,-1.5185,0.37284,0
-0.44842,0.2961,0.22331,0.36434,-0.01356,-0.76154,0
-0.80538,-0.26356,-0.96963,-0.65808,-0.26197,-1.56725,0
0.13534,0.79418,0.70018,0.18799,2.10086,0.11555,0
1.86075,1.18862,0.45309,2.15012,1.44454,2.07274,1
-1.17224,-1.60807,-0.23541,0.03818,0.65284,0.19419,0
0.49829,-1.82562,-0.43779,-0.03985,0.46923,0.29661,0
1.26813,1.71612,0.94377,-0.45968,-0.18502,0.38936,0
-0.20802,1.25924,1.09051,-0.20932,-1.05172,-0.58881,0
-1.56369,-1.19725,0.42259,-0.70778,-2.15691,0.1486,0
-0.36237,-0.91856,-0.29547,-0.61418,-3.03661,-0.67047,0
0.83232,-0.04727,-0.35857,-1.26053,0.47335,-0.33149,0
0.61751,-0.97726,0.81875,0.78184,0.59329,-1.77622,0
-0.31581,-1.11001,-0.9449,-0.48132,-1.04725,-0.35783,0
-0.06282,-1.51356,2.64853,0.88045,0.83066,-0.39783,0
