f1,f2,f3,f4,f5,f6,f7,f8,alvo
0.37432,-0.25873,-1.24792,-1.57995,0.53498,0.40163,2.65858,0.35282,0
0.62005,1.89601,2.03366,0.05596,-1.10728,0.73647,-1.07885,0.08969,1
-0.02302,-1.44516,-0.86302,-0.96623,-1.40314,0.65177,-0.19095,0.1337,1
-0.34442,0.7018,0.1166,1.2515,0.58308,0.47504,0.80432,-0.66733,0
-0.5665,0.24387,2.4273,-0.09821,0.71159,-0.18012,-0.24108,1.16732,1
0.28673,1.20855,0.57163,-0.12073,-0.96299,-0.33132,-1.27241,-0.62251,0
-0.70496,0.33455,0.12941,1.03273,-1.12812,0.75746,-0.03349,-0.49826,0
1.06898,2.01358,2.2712,-0.75373,1.37063,-1.22262,0.58856,-1.49211,1
-0.5288,-0.39801,-0.28889,-0.60304,1.21594,0.48243,-1.2946,-1.39479,0
0.5447,-1.88474,1.04829,-0.47166,-0.3255,-0.50938,-1.40046,1.00144,0
0.30069,-0.84725,-0.36722,-0.71949,0.59298,0.68512,-0.44938,0.08086,1
0.20349,0.1276,-0.06246,-0.17245,0.63906,-0.17096,1.81406,-0.81661,1
0.58143,1.14291,-1.43601,0.62775,-0.12365,0.03856,1.23391,-1.11794,0
-0.77951,0.57684,-1.21786,-0.21782,0.10305,1.27846,-1.08736,-0.26646,1
0.33782,0.33063,-0.42171,-1.37463,-1.12535,0.65618,-1.67488,1.33396,1
0.48279,-0.63866,2.2161,-0.08706,0.07829,-0.4792,2.4306,0.7687,1
-0.75093,0.82632,0.14366,-3.53082,-0.76428,0.41323,1.11087,0.18945,1
-0.34675,1.96594,-1.08492,1.06148,-1.35126,-0.32275,-0.32134,0.39975,0
0.98673,1.11628,0.9023,1.00467,0.38769,-0.43972,0.31248,0.41225,0
-0.44085,1.68468,0.07302,-0.70121,1.57442,0.31837,1.55437,-0.95473,1
0.55048,1.37722,0.20319,-1.5378,0.23361,-1.23845,-0.4263,-0.98989,1
0.67222,-0.58431,-0.14591,0.42018,0.01608,1.41505,1.60185,-0.29883,1
2.12212,-0.93652,0.34399,0.16109,-0.8984,-1.05172,-0.8102,0.83175,0
-1.84087,0.18177,-0.50801,2.12662,-0.082,1.80327,-0.74508,-0.47403,0
-0.40794,-1.76658,-0.30209,-0.31188,-0.57954,0.2207,0.79474,1.10076,0
0.72789,0.65695,1.25438,0.78697,-1.47937,-0.4155,0.56037,-1.44418,0
0.38657,-1.60777,-0.65995,0.23981,1.28492,0.46413,1.36396,-1.51056,0
1.1025,-0.34898,0.74851,1.32688,-0.24996,-0.41733,0.61208,1.07874,0
0.18325,-1.12076,-0.25885,-0.6742,0.20399,-0.53425,0.37226,-0.51606,1
-0.6289,1.76199,1.40335,-0.74713,-1.85936,-0.64738,-1.04938,0.33458,1
-0.42554,-1.10672,-1.20824,2.39692,0.12443,0.20059,0.70628,-0.73476,0
-0.00787,0.99726,-0.42612,0.33196,-0.02435,-0.01188,-0.38567,0.65571,0
-0.87764,1.05584,-0.46672,0.14403,0.00911,-1.18012,0.75601,0.50084,0
0.51041,-1.27314,-1.27087,1.6908,0.80257,1.95419,1.72255,-0.94045,0
0.50657,0.08466,1.06907,-0.26101,0.90315,0.88281,-1.63193,-0.23764,1
-0.50277,1.01627,0.98196,0.88062,0.85081,1.21071,1.54136,-0.2063,0
-0.61563,-0.46861,1.20524,-0.30488,-0.03988,-0.8194,1.40214,-0.25525,1
-0.90181,1.40965,0.35461,-1.43084,1.64455,-0.24275,-0.00216,1.56428,1
-0.81697,2.37056,0.81958,-1.84422,0.1221,-0.57023,-0.27836,1.20663,1
2.09076,-0.08285,-1.55586,-0.25943,1.70254,0.90279,-1.45205,-0.52222,0
-0.99286,-0.45359,-0.32784,-0.55892,0.66369,-1.17661,0.33055,1.26733,1
0.69418,0.2933,-0.40907,-1.16642,-0.78595,-1.61704,-0.29142,0.7703,0
0.57271,0.15675,-0.08677,0.96008,0.72158,0.49914,-1.03576,-1.75711,1
0.73835,1.86259,0.84636,1.21974,-0.37207,0.51059,-0.60776,0.301,0
0.99076,2.13114,-0.07225,0.94744,0.13302,0.03463,-0.73274,-0.47581,0
-1.2829,0.39634,-0.54357,0.01587,0.60536,-0.19025,-1.58713,-1.24987,0
-2.05902,0.7982,-0.14005,0.53861,1.26681,-1.61861,-1.07899,-0.23834,0
-0.53431,-0.58226,-0.72502,-0.14823,0.31991,0.26217,-0.14143,-0.34151,1
-0.37266,0.64053,-1.22469,0.74283,0.14555,-0.82109,-0.29392,-0.15706,0
-1.47423,1.35843,1.42835,0.50406,-0.28556,-0.91283,0.81685,-1.34112,1
-1.43583,-0.94407,-0.46477,0.72026,2.10641,0.59464,1.40051,-0.47776,0
-0.67525,0.15737,-0.46646,0.85297,0.48408,0.69391,1.04346,-0.14057,1
-1.11744,0.67113,-1.18555,1.37057,-0.91158,-0.02908,-1.10133,1.85251,0
-0.96565,0.6549,-1.86824,-0.38794,-1.7148,-1.33082,2.14555,-0.20597,1
-0.43307,1.97898,0.25734,0.47449,0.19845,0.91315,2.11743,0.55747,1
-0.8531,-1.56587,-2.1937,-1.54633,-0.71966,0.2767,0.15706,-1.27354,1
-0.26626,0.37434,-2.00895,0.0903,-0.04464,-0.25293,-0.59953,0.13108,0
2.02724,-0.58224,2.38037,0.68097,1.09842,-0.58413,-2.84186,0.60125,1
-1.10981,0.21152,-0.06988,-0.28649,-2.5866,0.39026,0.8835,1.70875,1
-0.35332,-0.4102,1.55181,0.60797,0.3485,-0.44845,-0.69596,-0.5346,1
1.26827,0.23914,1.72225,-1.50668,-0.22751,-0.05494,-0.10541,-1.14996,1
-1.6739,1.30681,-0.11306,0.25032,0.84398,0.65281,-0.83005,-0.96279,0
-2.10916,-0.46725,0.03475,0.88416,-0.24173,-2.0575,-0.5449,0.64445,0
-0.89822,-1.2358,-0.11238,-1.72607,-0.97707,-0.93961,-0.26851,-0.13778,1
-2.18073,1.07978,0.47023,1.08894,-1.1561,1.6091,-3.30571,1.6253,0
1.00586,-1.67457,0.80811,1.44439,-0.66591,1.39816,1.80899,0.28466,0
-0.39956,0.23594,0.4458,-2.26472,-0.92418,0.84788,1.11109,2.78414,1
0.18338,0.08721,1.45614,0.98593,0.49869,0.46916,0.16657,-1.29792,1
-0.81814,1.49833,0.43317,0.43953,1.42422,0.1107,-0.095,-0.93237,1
-0.8663,-1.09666,0.88864,1.00034,-0.12721,-1.17854,1.4479,-1.72075,0
0.20317,0.45229,1.26506,0.0613,-2.78155,-0.65462,-0.63566,-0.37447,0
-0.32144,0.67144,0.78302,0.09443,0.68277,0.10976,-1.73526,-0.27289,1
0.14898,-1.19064,-0.8599,0.95368,-1.39938,-0.36722,1.21772,-0.27026,0
0.24004,-0.71146,0.95934,0.00541,-0.10067,-0.14216,-0.30459,0.67229,0
0.06281,-0.31776,-0.70876,-0.54975,0.50876,-0.16868,-1.49706,-1.2052,1
1.00548,0.22291,-2.06759,0.57954,-0.00865,-2.68059,-0.21796,-0.71882,0
1.11917,0.6926,1.72133,0.49668,1.53303,0.26994,-0.78655,0.03581,0
-0.60928,-0.34278,0.04649,-1.36362,0.56461,-0.12752,-2.08585,0.27959,0
-0.32684,-0.28594,0.21773,-0.03014,-0.97508,-0.39361,-2.10795,0.09376,1
-0.15025,-1.18509,1.08951,1.28498,0.37627,1.12718,0.25108,0.92154,0
-1.32675,0.07619,0.08838,0.18105,0.94409,0.37474,0.00647,0.93147,1
0.70078,1.66652,0.73106,-1.57899,-1.25851,0.11564,0.26764,0.66319,1
0.16067,0.53702,-0.74104,-1.35406,-0.18822,0.92293,-0.69172,-1.1237,1
0.693,-0.82777,1.32788,-0.606,-0.18293,1.06472,0.78816,1.45122,1
-1.13728,2.35664,-1.57434,-1.58069,-1.04545,-1.22927,0.28355,-0.21545,1
-0.53912,-0.01638,0.16635,0.3934,0.21908,-0.25751,0.64877,-0.92804,1
0.38312,0.0869,0.99428,0.48525,0.64937,2.24053,1.119,-1.09063,1
-0.24712,-0.43724,0.95271,1.15177,-0.08628,1.90975,-0.33667,0.45053,0
-1.07847,0.55645,-1.201,-1.20401,0.75266,-0.17632,0.83548,-2.46072,1
0.46157,0.79426,-1.4726,-0.31281,-0.30569,-1.51857,-1.36104,-1.52363,1
-0.58798,0.5318,-0.16874,-1.06836,0.1251,-0.76682,-0.24853,-0.8666,1
-1.2286,-0.49722,1.11959,-1.61045,0.02414,0.55236,0.4811,0.47071,1
0.54008,-0.82239,-0.21117,2.69123,0.85215,1.55147,0.18919,0.7724,0
-0.06945,0.21822,0.28435,-1.28555,-0.74469,-0.79383,0.0118,1.38677,1
0.01346,0.07949,-0.50114,-1.21895,1.01992,-0.39918,-0.55974,-0.58226,1
1.2547,0.3998,-0.33631,-1.51564,1.41179,-0.63705,-0.68421,-0.28674,1
0.16254,-0.94818,-1.62703,-0.07,0.39721,-0.34908,-1.19929,-0.0355,0
0.11763,-0.0823,0.53153,0.2518,0.50688,0.72656,0.13813,-0.23421,1
-0.64765,1.3922,-1.0062,-1.34245,-0.19158,0.12126,-0.61949,0.39486,1
0.66189,-1.6009,-0.26469,0.02748,-0.2524,-1.55991,-1.26099,-0.72424,0
0.6608,0.65495,0.53298,0.55578,-1.44816,-0.32172,-0.34868,1.04022,0
-0.50487,1.02961,0.50565,-1.05596,0.70559,2.2124,-0.81256,-0.65622,1
-1.00616,1.65053,2.59587,1.47569,0.13395,3.19972,2.58315,-1.80726,1
-0.19126,0.31995,-0.77132,0.16898,0.29978,-0.78591,0.89544,-0.65352,1
0.56233,2.33177,0.14718,0.87192,-2.33311,-0.24987,0.49716,0.72096,0
0.09751,-1.42107,-0.03917,0.6772,-0.19055,1.37773,0.64461,-0.49079,1
-0.27528,-0.11708,0.81899,-0.62608,0.17666,-2.86739,0.06455,0.10953,1
-0.32943,-2.0521,-1.57835,2.32777,-0.33765,-2.55951,0.46419,-1.18264,0
-1.28203,1.6191,-0.67703,1.05253,0.69746,-0.59557,1.228,2.02555,0
0.64155,-0.93608,-1.39873,0.03599,0.49493,-0.05395,-0.51442,-1.36704,0
-1.84855,-0.45153,0.342,1.68058,0.70826,0.94821,-0.34578,0.71625,0
-0.69627,-0.48673,-0.42745,-0.98887,-1.16539,-0.1652,0.3052,0.0688,1
1.52905,-0.30202,1.09743,-2.17113,2.0599,0.04511,-0.26316,-0.55604,1
0.66981,-0.46805,-1.01321,-1.86487,-2.27891,-1.25363,2.04431,-1.50041,1
-0.82909,0.40131,0.51342,-1.56517,-2.18623,-2.31284,1.11926,0.14271,1
0.07747,-0.65788,-1.66427,1.36786,-0.13528,0.99461,-1.76287,-0.25703,0
-0.2737,1.2459,-0.08771,0.30154,-0.94207,1.95837,-2.4343,-0.41791,0
0.25826,-2.27163,-0.18153,-0.94549,-0.35967,0.3371,-1.19526,0.63306,1
1.08115,0.34217,0.40224,0.47849,-0.8617,0.04068,1.04151,0.28789,0
0.61942,-0.50173,-1.33797,-0.58198,-1.77106,0.05734,-0.75891,0.23001,0
-1.18301,-1.78206,-1.2926,0.79638,0.41754,0.61977,0.39554,0.70482,0
-0.66075,0.27866,-1.16717,1.07682,-0.13349,-0.15203,-0.82074,-0.51166,0
0.08834,0.38815,-0.66384,1.71788,-0.26376,-0.34044,-0.38206,-0.02571,1
1.06614,-0.41873,1.16043,1.3728,-0.36458,0.50698,-1.17888,0.96385,0
-1.73017,-0.37103,1.10689,0.66031,-1.13618,-0.58992,-0.10552,1.54618,0
0.12189,-0.66584,-0.56231,0.36541,-0.53183,-0.03391,0.37909,-0.14531,0
-0.1257,0.20092,-1.37652,0.19699,1.81573,0.21979,-0.40985,1.35111,0
-0.55537,1.85446,-1.17152,-1.22031,-0.71341,1.07554,-0.45659,-0.70876,1
1.53004,-0.69198,-0.61707,-1.1053,0.37121,1.1088,-1.34723,-0.32163,1
-1.12681,1.14853,-0.43707,-1.60754,-2.29851,0.16947,1.03653,-0.03955,1
-1.84909,-1.2518,0.28867,1.51526,-2.00914,1.08478,-1.07054,-0.17851,0
1.40207,2.11947,-1.54519,-0.33394,-0.56553,-0.69676,-0.1011,-0.11596,0
0.15677,-0.06329,-0.19998,0.7402,-0.51917,0.64275,0.40903,-0.08452,0
-1.75392,2.19931,-1.04712,0.40648,0.22446,-0.34239,0.65611,0.88038,0
-1.11703,-2.66651,-0.97201,0.16174,-0.82704,-1.59367,-0.42684,0.6714,0
-0.08343,2.33952,0.26496,-0.91759,-0.31229,0.14305,0.40579,-0.20436,1
1.22456,0.8931,1.11743,0.20407,-0.075,1.17414,-0.58998,-1.18891,1
0.22562,-0.39084,-0.64938,-0.88622,1.85275,-0.5875,-0.52048,-1.14414,0
0.76585,1.11572,-1.12214,0.12585,-0.75681,-0.43546,0.67385,-0.15385,1
1.1005,0.18389,-0.00327,0.63005,-0.1342,-0.86571,0.4283,-0.7149,1
0.54646,0.35925,-0.46897,0.40904,0.49166,-0.04292,0.32051,-0.62521,1
0.04655,-0.98773,0.71955,0.99469,1.44277,-0.53912,0.81283,-0.85367,0
-0.63014,-0.52949,-1.02491,0.93825,0.30087,-0.37401,0.14458,-2.00565,0
0.39806,0.17969,0.20913,-0.4231,1.99239,-0.20607,1.55349,2.36529,0
-1.39193,-0.90331,-0.91355,-0.25052,0.09289,0.65799,-1.32778,-0.54427,1
0.81641,-0.46583,-1.81333,-0.44326,-0.49373,-0.00259,-0.28239,1.1064,0
-0.61877,0.73231,-0.7071,-0.70623,-0.22059,1.51148,-0.96267,1.12613,0
0.43666,-0.3572,-1.39901,0.85642,0.90148,-0.62265,-0.09799,-0.30373,0
-0.9552,1.34216,1.28331,0.39633,0.683,0.42014,0.16942,-0.09104,1
-0.39967,0.09637,-0.46393,-1.00866,-0.4011,-0.83285,0.52954,0.81282,0
0.43817,-0.42953,1.24879,0.28809,0.30686,-1.36378,0.54642,-0.46022,1
-0.8876,0.74013,-1.09308,-0.57975,0.48856,-1.64113,-0.52549,-0.38886,1
-1.11485,-0.19704,2.63622,2.20476,0.7462,1.1384,0.60562,0.26376,0
2.17834,-1.29392,1.15217,-0.218,2.09337,-0.05911,0.16832,-0.17997,0
0.55958,0.6414,-0.77727,-1.14072,0.56032,1.85833,-1.19198,0.01489,1
-1.54468,-0.87912,1.3285,-2.35756,0.51234,0.48422,-0.53849,-1.05894,1
0.38328,-1.55311,-1.09474,1.71496,-0.83061,-0.69526,1.35214,0.75592,0
2.30968,-0.55869,-0.59014,-1.31136,0.1505,-0.86544,1.15102,0.24079,1
0.68666,0.79598,1.56069,-0.6891,-0.44746,-1.30662,0.51874,-0.96365,1
-1.83932,0.4677,-0.66211,1.02758,-1.06649,-0.45383,0.59865,0.3853,0
0.40688,-0.629,-0.00756,0.21761,-1.31868,-0.6727,0.4021,2.22958,0
-0.07444,-0.85096,-1.20452,1.17091,-1.30654,0.64878,-0.68942,0.24429,0
-0.00553,0.08206,0.24558,0.44763,-0.56093,-0.42687,-1.00324,0.68096,0
0.58308,1.09454,-0.28867,-1.00819,-2.91325,1.19588,-1.63999,0.4499,1
-1.17234,0.41532,-0.07139,0.15303,-0.56066,-0.48312,1.10701,-0.94132,1
-0.80885,-0.19671,-0.26083,-0.48989,-2.20888,0.70287,-0.16045,-2.15184,1
0.24242,0.63326,0.79462,0.48183,1.16268,-0.61785,-0.29776,-0.06284,1
1.69609,0.5914,0.33057,-0.7438,0.10448,-0.19395,-0.63879,0.97318,1
0.27571,-1.04681,-0.39766,1.38285,-1.12812,2.08661,-0.28436,-0.4395,0
0.28896,0.84596,-1.37802,-0.4406,-1.72713,-2.45399,-0.29231,-0.27554,1
-1.81777,-0.83778,1.04388,-1.1114,0.78114,0.4215,0.56015,1.14088,1
0.02726,-1.27134,1.73084,-0.0547,-0.1035,0.05519,0.51888,-1.10643,1
1.23892,1.19016,0.60487,2.16841,-0.81457,1.88832,1.97872,0.93975,0
0.57357,0.72385,-0.60997,-0.54604,0.47295,-1.15876,-0.35648,-0.46325,0
0.12092,0.11258,0.22402,0.26916,-0.35966,-0.15502,1.06802,0.89517,0
-0.78404,-0.71273,-0.15176,-0.3934,-0.30655,-0.44332,-1.33064,0.93954,1
-0.45767,-0.35609,-0.48461,0.46064,-0.70142,-0.01101,-0.03171,-0.94817,1
0.08125,-0.74269,2.74365,0.34361,1.09695,1.18983,0.37645,-0.79921,1
0.48787,0.5731,-1.20932,-0.14905,0.04262,-0.6422,-1.43868,-0.7919,0
-0.97563,0.58524,0.06857,-1.41336,-0.35441,-1.46652,1.60519,0.02659,1
0.61754,-1.10089,0.01474,1.09264,0.09317,-0.8898,0.53082,2.12624,0
0.21736,-0.06057,1.24008,0.57695,-0.17431,0.62038,0.55078,0.8038,0
-0.34743,-1.75857,-0.8468,-1.22963,1.63309,-0.97423,-0.76986,-0.727,1
-0.60476,-1.77406,0.97442,-0.08263,0.15834,0.82897,0.42733,2.23325,0
0.18191,-0.08767,0.46943,-0.95295,0.10354,0.60912,1.03006,-0.35311,1
-0.103,-1.55176,-0.57677,-0.96573,0.51368,0.06797,-0.72315,-0.61351,1
-0.51019,-1.70215,0.53933,1.58034,-1.08565,2.43947,-1.46589,2.08788,0
1.05581,1.53412,0.00115,0.91908,0.36838,0.56247,1.9803,-0.00474,0
0.83366,0.57464,-1.46402,-0.43891,-2.41009,-0.13081,-1.19818,0.39145,0
0.25633,1.56454,0.04503,0.021,0.9933,0.43381,0.78952,2.31068,1
0.43251,2.48667,-0.70984,-0.30202,1.68657,-0.04997,0.32114,-1.12374,1
0.85451,0.46615,-0.51356,1.09797,1.82852,-0.21387,-0.3997,-0.52732,0
1.89099,-0.29177,2.89767,-1.06821,0.60533,1.4471,0.97865,-0.00911,1
0.57672,-0.57538,1.59238,0.0307,0.35275,-1.62497,-0.20329,-0.58913,1
-0.52343,-1.73086,0.44855,1.07746,-0.70642,-1.09744,2.00844,0.25281,0
-0.32301,-0.29783,0.50208,-0.60319,-0.30411,0.40753,0.29483,0.98898,0
1.08743,-0.59396,0.61671,0.57939,-1.97829,-0.7505,1.25259,0.04297,0
0.37091,0.821,-0.41478,0.57342,-0.0783,-0.2493,-0.07309,-1.79788,1
1.68038,-1.18361,-1.00187,1.31489,1.41036,-0.08249,0.74112,-0.77669,0
-0.20782,1.92804,0.09314,-0.90437,1.47384,-0.79832,0.64835,-1.67659,1
-0.46666,1.22836,-0.70293,-0.03511,2.64014,1.17236,0.45861,-0.34163,1
-0.21758,0.63483,0.32598,1.73625,0.18239,-0.13739,-0.1538,0.50622,0
-1.80143,-0.51913,0.63559,0.49954,-0.5735,-0.00462,1.26505,2.14654,0
0.61526,1.87534,1.34064,0.60148,-0.51983,0.50259,0.95145,-1.5003,0
-0.3791,-0.83067,-0.69544,1.04429,0.81654,-1.38902,0.3794,0.79895,0
0.82142,-0.4909,1.46523,0.92271,0.06719,0.02557,1.19873,-0.71099,1
0.06443,-1.30836,0.99364,0.27412,-0.44656,-2.00799,0.60646,-0.43223,1
1.19646,-0.5189,-0.20452,-1.31945,-0.59344,-0.26709,1.8054,-0.61478,1
0.98937,-0.56248,-0.05796,1.62616,-0.27224,0.07504,-2.09122,-0.12592,0
0.0706,-1.36011,0.35442,-0.09652,0.69643,0.08243,-0.85322,1.36372,0
2.34205,-1.275,-1.10897,0.69117,-1.16074,-0.44604,-0.5155,0.44589,0
0.2099,-0.23707,0.74447,-1.3309,1.11222,0.5528,-1.29989,-0.54774,1
1.21615,-0.05778,-1.04875,-0.56436,-0.27732,0.3091,-0.08179,-0.02588,1
0.3165,-1.41081,1.19126,0.50306,-1.41023,-1.28584,0.69017,0.89711,0
0.61397,0.72748,0.46386,-0.28268,-0.1179,0.93015,1.00571,0.59148,1
1.35762,-0.36297,-0.61053,-0.23963,2.71104,-2.89644,0.8196,-1.13733,1
-0.53207,1.5284,-0.71142,-0.16153,0.43558,0.26813,-0.78927,-2.40419,1
2.18356,0.15791,0.46838,-0.07061,-1.39097,0.35549,-1.00976,0.35663,0
-0.113,-1.77269,-0.12321,-0.06043,0.93606,-1.15199,0.13317,0.25201,0
0.12918,1.2526,0.39381,-0.40167,-0.41162,0.24936,-1.2261,0.64011,0
0.02261,0.9582,-0.13918,-2.98855,-0.16671,0.0156,-1.52845,0.61003,1
-1.44783,-1.24284,-0.78618,-0.13717,0.27989,0.12942,0.57668,-1.13067,0
-0.17994,0.4845,1.60407,2.51654,0.35673,-0.10664,-0.35159,0.72282,0
1.59295,0.08922,-0.61291,1.23715,0.91851,3.08707,2.13503,0.3756,0
-2.31978,0.32075,1.07752,-0.6624,0.11928,-0.49681,0.55036,-0.19842,1
-0.12403,1.42317,-0.59358,0.76259,-0.06173,0.14809,1.353,0.91408,0
-0.74461,0.70579,0.02916,0.46732,-0.70047,-1.02645,0.25926,0.89382,0
2.18767,-1.35649,-0.21189,1.7389,0.47999,1.32835,0.46126,0.2819,0
0.13268,-1.11698,-1.50873,-0.56207,0.59115,0.22392,0.68379,0.36297,1
0.54082,1.39914,-0.44914,-1.18562,-1.04666,0.22096,1.07189,-0.40884,1
0.76655,-0.51392,-0.01463,-0.71164,-1.15668,1.96006,-2.39092,2.42567,0
0.46443,-0.98872,-0.98632,0.44555,-0.9754,-2.32636,0.7087,-0.01337,0
-0.75101,0.31441,1.45181,0.14662,1.08829,-0.7367,-1.60075,2.03509,1
0.82729,-0.96339,-1.35756,-0.72328,-0.30866,-0.23542,0.06442,-0.90489,0
-0.74385,0.01303,0.76221,-0.00714,-0.16804,0.97404,0.61179,-0.43263,1
0.93813,1.78348,-0.23385,-1.21738,-0.75553,0.1778,-0.86524,-1.05286,1
-0.37193,-0.31453,0.7834,0.45359,0.49329,1.73421,-1.29222,-1.29168,1
1.25824,-0.42552,0.36702,-0.52397,0.80257,-1.03342,-0.18123,-0.11522,1
1.15378,0.85552,0.69379,0.66716,-1.1589,1.90593,1.73812,-0.52147,1
1.05856,-0.57996,-1.31849,1.23595,0.67855,-0.70718,0.67122,-2.02295,0
