x1,x2,x3,x4,x5,x6,alvo
-2.14886,-1.20242,1.23086,-0.06004,-1.17159,-0.00672,0
0.02735,0.22834,-0.083,-1.71982,0.14373,-2.57829,0
0.70323,0.95704,0.96152,0.2135,-0.52988,2.1563,0
1.60764,1.39378,-0.72614,0.61179,-0.96157,-1.70607,0
0.74055,-0.39672,-0.68042,1.93896,-0.4686,-0.88934,0
1.71705,0.18601,-0.2205,1.07333,0.85007,-1.75667,0
0.90708,-0.77079,1.83963,-0.83399,0.37637,0.74025,0
-1.05061,0.78263,1.80231,-0.14734,2.06449,-0.4829,0
1.30458,0.72728,0.71568,-1.03359,0.69003,-0.43181,0
0.01625,-0.84314,0.84254,0.75652,-0.87265,0.95703,0
2.6197,2.74063,1.08852,0.65656,0.03479,1.22344,1
0.46892,0.49152,0.04617,-0.21015,0.75274,1.24875,0
-0.69646,-0.54019,-2.80319,1.63605,-1.72676,0.42764,0
-0.96178,1.08852,0.91962,0.19497,-0.24653,1.00033,0
-1.10442,0.13718,0.46779,-0.41167,-0.31735,-0.51904,0
0.91124,-0.2159,-0.10964,-1.06399,0.15063,-0.52945,0
-0.7277,0.83273,-1.90439,-1.03423,1.52004,-0.14724,0
-0.24792,0.13193,0.28744,-0.24542,-0.48643,-0.10232,0
-1.41303,0.42372,1.23653,-0.68894,-1.31827,-0.26595,0
0.32177,-0.63759,0.8413,0.77798,-0.07477,-1.36935,0
1.2995,0.53434,1.38264,-1.25723,0.03592,0.0436,0
1.88811,1.15278,1.13425,0.20024,1.86861,0.43246,0
0.79975,-1.29035,-1.33614,-0.77526,2.53719,1.59946,0
-0.57572,0.21265,0.68109,1.0631,-1.43524,-0.60641,0
0.30173,-0.2992,0.69617,0.41286,1.95193,-0.72739,0
0.57405,0.31755,-0.34598,-0.83464,-0.82119,-0.21211,0
0.15121,-1.39237,-0.65755,0.90481,0.39525,1.37776,0
1.95655,0.74505,-1.06938,-0.96073,0.43765,-0.20628,0
-0.37109,0.62135,2.182,0.16755,0.5045,0.31184,0
0.16114,-0.63569,-1.18884,0.77677,-0.95763,-1.38556,0
0.61191,-0.88865,-0.74303,-0.53108,-0.71413,-1.31163,0
0.49017,0.75029,0.96173,-0.76401,-1.4728,-0.61011,0
-0.02137,-0.79421,-0.72104,-0.00666,-0.42654,0.21526,0
-0.84434,-0.37539,1.36688,-0.6881,0.45513,0.42943,0
-0.75062,-1.90987,0.0901,0.15655,0.29168,0.58244,0
2.85873,-0.97176,-0.88395,1.24312,2.15973,0.22706,0
0.96095,1.1218,1.79538,1.4034,1.52564,1.82935,1
0.26952,0.26513,-2.08975,-0.88042,-0.86004,-1.38937,0
0.99667,-0.82294,0.79287,-1.60519,-0.07154,1.19245,0
0.95163,-1.45173,0.26922,-0.93068,0.50549,-0.15931,0
0.7687,-0.21787,0.90977,-0.49966,-0.51682,-0.79595,0
-0.50174,-0.65335,0.03008,0.20166,-1.22565,-0.26338,0
-0.93975,-0.12674,1.18957,-0.60455,1.50312,-1.15862,0
0.14522,-2.0445,-0.32928,-0.03046,0.72016,-0.15612,0
0.39845,-0.78604,1.47764,-0.01757,0.57508,0.24881,0
0.50878,-0.68827,-0.99982,-0.02773,0.59768,-0.03237,0
0.11448,-1.29337,1.94164,0.10396,0.49649,0.54428,0
0.35736,-0.15901,0.4902,-0.39291,-0.2154,0.70003,0
0.57591,0.53548,-1.38708,-1.29447,0.4115,-0.48851,0
-0.42672,1.3282,-1.05941,-0.17851,-1.26337,-0.5143,0
-0.72827,1.8754,-0.83989,-0.06348,0.65161,-1.16404,0
-1.77983,-0.9141,0.46741,-0.75334,-0.54816,-0.89508,0
-0.75768,-0.39535,-2.25013,-1.68943,0.88097,1.90718,0
-1.54964,-0.65516,-0.81486,0.74362,-0.02173,0.809,0
-0.00145,-1.09796,1.17597,-0.49895,1.49073,-1.2929,0
-0.59251,0.33923,-0.94758,0.19226,1.96725,0.73817,0
-1.44513,0.33333,0.0732,-0.0819,1.26935,-1.27139,0
-1.02694,1.30693,-1.6151,-1.09983,0.49223,-1.00381,0
0.53277,-1.50719,-0.42912,0.04019,-0.39019,1.04458,0
1.15257,1.75883,0.29621,0.75248,-0.16712,-0.66974,0
-0.44454,-0.34415,0.07306,-0.51465,-0.5336,0.71516,0
1.32447,-0.33589,1.08747,1.27953,-0.01866,2.50077,1
0.70216,-0.06961,0.72519,-0.0005,-0.71584,0.68947,0
0.64103,-0.48968,-0.56827,1.22745,0.41572,0.63994,0
-0.00136,0.415,-0.93597,-1.09242,2.07185,1.77788,0
0.13074,-0.43651,0.66296,0.99075,0.6983,1.77912,0
0.07092,0.44012,1.25797,-1.48236,0.48303,-1.14292,0
1.04976,-0.18575,1.48108,-1.35186,-0.32213,0.24406,0
-0.63365,-0.02819,0.2268,0.81185,-0.20843,0.28096,0
0.55888,0.63833,0.61525,1.44355,0.80367,0.97494,1
1.30767,1.31655,-0.53473,0.77029,-0.815,0.17085,0
1.66903,2.93089,-0.99487,0.1009,1.06106,0.19632,0
1.51458,1.4598,-0.10939,0.39142,0.52132,1.9586,1
1.57687,0.11094,0.29148,1.24212,-0.17862,-1.16848,0
0.67429,-0.52521,0.55687,0.82074,0.9012,1.61236,0
-0.53989,-2.06359,-1.55737,0.33449,-1.16771,-0.49372,0
0.07494,-0.02238,0.83224,0.05183,-0.12349,-0.73802,0
-0.29121,-0.10495,1.42452,0.50857,-0.21737,-0.21662,0
0.35033,-0.3454,-1.42713,0.5767,-0.33438,0.93115,0
1.73629,0.34052,-0.49389,-0.00902,-0.33172,1.8001,0
-1.04188,-2.3083,-0.16184,0.92051,-1.13715,0.82735,0
-0.47632,-1.12866,0.11857,-0.2698,0.43045,-0.88263,0
2.80471,-0.73383,0.97789,-0.99859,0.04549,0.5589,0
-0.391,-1.15302,2.55741,-0.78575,0.4681,3.08331,0
0.3167,1.33358,-0.478,0.58785,-1.62251,0.98109,0
0.97021,-0.60507,0.9915,-0.46625,-0.19497,-0.79132,0
1.56535,0.88644,1.22931,2.24885,-0.70605,0.06975,0
1.41136,1.67348,0.66206,0.7361,0.8873,1.28375,1
2.54227,0.51724,1.75833,1.20847,1.03045,1.40305,1
0.46716,0.69477,-1.58585,0.93745,0.87276,-1.32859,0
-1.23672,-0.08242,-0.27121,-0.84395,-3.07299,0.49043,0
0.778,0.37546,0.6923,0.25694,0.85434,-0.24927,0
1.19508,-0.79354,0.10993,-1.18588,-0.85815,1.34859,0
1.56998,1.9286,-0.06676,-0.5941,-1.25845,0.1735,0
1.21824,-1.10197,0.2571,2.00086,0.61165,-0.95291,0
0.62797,-0.31896,0.93321,1.12834,1.28163,1.30605,0
0.53868,0.23449,0.3372,-0.07535,0.75558,-0.8631,0
0.16661,-0.8754,-1.04826,-0.94164,-0.55044,-0.31484,0
0.62943,0.64334,0.00718,-0.02836,0.86875,-1.11705,0
-0.87039,-1.3056,-1.12889,1.54779,0.65151,-1.7973,0
0.3686,1.54599,0.81704,-1.80966,-0.01866,-1.14547,0
0.02495,1.26969,-0.44175,-1.39998,-1.22426,1.13316,0
-0.42056,1.01838,1.52864,0.80385,1.07959,0.4186,0
-1.21731,-0.28896,-0.26316,-1.21569,-0.08657,0.35466,0
0.71353,0.99639,0.89163,0.23304,-0.93153,0.56734,0
0.40466,0.4348,-0.9018,-0.89032,-0.624,-0.73841,0
0.26253,-0.26659,0.49137,0.97684,1.49051,-0.42741,0
2.32325,0.58148,0.32827,0.40388,-0.57807,0.49043,0
0.68575,-0.26104,-1.79754,0.50402,-0.38678,-1.27838,0
-1.06124,0.42694,-0.04268,1.93708,-0.90386,0.89652,0
-0.29701,1.16134,-0.55112,0.55762,-2.23665,0.38698,0
0.92832,-0.51061,-1.59343,1.56409,0.69319,1.49325,0
-0.41497,1.48514,-0.42284,0.83343,0.05479,0.22468,0
0.19088,-0.08435,0.35701,2.08081,2.70787,2.08031,0
1.06509,-0.79421,1.90388,-0.84801,-0.02654,1.08372,0
0.3808,-0.04101,-0.40486,0.54685,-0.27816,1.57567,0
-0.59202,-0.07954,0.00754,-0.28069,0.06884,0.3718,0
0.64605,0.38922,-0.63505,-1.18319,0.06861,-0.57892,0
0.16661,2.26594,-0.33553,0.19853,-1.28332,-0.46552,0
-0.80298,0.87484,0.43993,-0.18337,-0.19597,-0.71608,0
1.45369,-0.53078,-0.04383,-1.00549,0.33862,-0.4174,0
-0.76287,-0.80496,-0.87136,0.48309,-0.82645,-1.76344,0
0.02382,-0.59092,-1.12479,0.41926,0.55809,-0.36951,0
1.57283,-0.12409,-0.47626,-1.40011,-1.05574,0.84081,0
0.40908,-0.45338,1.27499,1.20381,-1.33105,0.50428,0
2.02906,1.19638,-1.22363,-1.35676,-0.89353,1.85729,0
-0.34916,-0.2615,-1.24414,1.18204,-0.81997,1.95065,0
0.83568,0.95674,-0.41462,-1.09707,0.89112,-0.50227,0
0.51437,-0.93774,1.61166,1.26886,-0.20667,0.43923,0
0.94048,0.01488,0.63011,-0.3817,2.01021,2.13324,0
0.24754,0.94987,-0.34615,0.14887,-0.74349,-1.61966,0
0.49183,1.36461,-1.47061,-0.0883,0.07999,0.55206,0
-0.19087,-0.31407,0.74683,-0.08477,-0.21039,0.05178,0
-0.64622,-0.29704,0.33024,1.0947,-0.08819,-1.58841,0
0.11438,0.03025,1.66227,-0.82065,-0.70257,0.05777,0
-0.35423,-0.71099,-1.54335,1.47501,-1.0583,-0.89927,0
